"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Urszula Stefania PASŁAWSKA - nr na liście 1";"Henryk Tadeusz FALKOWSKI - nr na liście 2";"Krzysztof Wiesław HEĆMAN - nr na liście 3";"Radosław KRÓL - nr na liście 4";"Sylwia Monika JASKULSKA - nr na liście 5";"Marcin Marian PIWOWARCZYK - nr na liście 6";"Andrzej KURZĄTKOWSKI - nr na liście 7";"Grażyna Zyta LICZNERSKA - nr na liście 8";"Mirosław Wojciech STEGIENKO - nr na liście 9";"Emilia URBANOWICZ - nr na liście 10";"Alicja EIDTNER - nr na liście 11";"Agnieszka SZAŁKO - nr na liście 12";"Jarosław Arkadiusz ANDRZEJEWSKI - nr na liście 13";"Mateusz Andrzej SIEROŃSKI - nr na liście 14";"Iwona KROPIWNICKA - nr na liście 15";"Jarosław FRANCZUK - nr na liście 16";"Józef Maksymilian JAMROGA - nr na liście 17";"Beata Ewa HARAŃ - nr na liście 18";"Jaromir Andrzej KRAJEWSKI - nr na liście 19";"Wioletta ŚLĄSKA-ZYŚK - nr na liście 20";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Wojciech Stefan MAKSYMOWICZ - nr na liście 1";"Iwona Ewa ARENT - nr na liście 2";"Artur Henryk CHOJECKI - nr na liście 3";"Wojciech KOSSAKOWSKI - nr na liście 4";"Jerzy Wojciech MAŁECKI - nr na liście 5";"Jerzy Antoni GOSIEWSKI - nr na liście 6";"Patryk KOZŁOWSKI - nr na liście 7";"Robert Krzysztof NOWACKI - nr na liście 8";"Henryk ŻUCHOWSKI - nr na liście 9";"Dariusz Stanisław RUDNIK - nr na liście 10";"Beata Anna BUKOWSKA - nr na liście 11";"Izabela Kamila SZOSTAK - nr na liście 12";"Karol Robert MARCHEL - nr na liście 13";"Zdzisława Barbara TOŁWIŃSKA - nr na liście 14";"Andrzej JUCHNIEWICZ - nr na liście 15";"Jolanta Anna MICHALSKA - nr na liście 16";"Agnieszka Jolanta SUCHOCKA - nr na liście 17";"Tomasz SZOSTKOWSKI - nr na liście 18";"Ewa MIESZKOWSKA - nr na liście 19";"Michał Piotr WYPIJ - nr na liście 20";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Marcin Robert KULASEK - nr na liście 1";"Małgorzata Emilia MATUSZEWSKA-BORUC - nr na liście 2";"Hubert GÓRSKI - nr na liście 3";"Łukasz MICHNIK - nr na liście 4";"Lucyna KOBYLIŃSKA - nr na liście 5";"Sława Iwona TARASIEWICZ - nr na liście 6";"Malwina Maria PYSZNA - nr na liście 7";"Krzysztof RUMIŃSKI - nr na liście 8";"Monika CHMIELEWSKA-SUJATA - nr na liście 9";"Jarosław PIENIAK - nr na liście 10";"Bartłomiej RUTKOWSKI - nr na liście 11";"Krzysztof MALISZEWSKI - nr na liście 12";"Marcin GULCZYŃSKI - nr na liście 13";"Ewa LITMAN - nr na liście 14";"Daniel Stanisław JAKUBAS - nr na liście 15";"Małgorzata OLKOWSKA - nr na liście 16";"Janina NADOLNA - nr na liście 17";"Anna Elżbieta PIOTROWSKA - nr na liście 18";"Beata DALKOWSKA - nr na liście 19";"Bartosz GRUCELA - nr na liście 20";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Piotr Cezary LISIECKI - nr na liście 1";"Tomasz PITURA - nr na liście 2";"Joanna MICHALEWICZ - nr na liście 3";"Jerzy Stanisław TYTZ - nr na liście 4";"Paweł Arkadiusz BORYSOWSKI - nr na liście 5";"Radosław Jan MICHALSKI - nr na liście 6";"Justyna ZIELIŃSKA - nr na liście 7";"Cezary DĘBKOWSKI - nr na liście 8";"Anna MARKOWSKA - nr na liście 9";"Martyna LICHACZ - nr na liście 10";"Danuta ADAMSKA - nr na liście 11";"Paulina GOŁĘBIEWSKA - nr na liście 12";"Kamil Michał WYSOCKI - nr na liście 13";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Janusz Władysław CICHOŃ - nr na liście 1";"Anna WASILEWSKA - nr na liście 2";"Mirosław Józef PAMPUCH - nr na liście 3";"Paweł PAPKE - nr na liście 4";"Anna WOJCIECHOWSKA - nr na liście 5";"Artur Zenon WROCHNA - nr na liście 6";"Igor CHMIELIŃSKI - nr na liście 7";"Marek KONOPKA - nr na liście 8";"Małgorzata CZOPIŃSKA - nr na liście 9";"Edmund LIPNICKI - nr na liście 10";"Elżbieta Maria GÓRALSKA - nr na liście 11";"Małgorzata Dorota OFIERSKA - nr na liście 12";"Ewa Katarzyna MAKSYMOWICZ - nr na liście 13";"Zbigniew Jan MIERUŃSKI - nr na liście 14";"Bartłomiej Artur KŁOCZKO - nr na liście 15";"Tadeusz CIBORSKI - nr na liście 16";"Adam Stanisław RAMOTOWSKI - nr na liście 17";"Magdalena LEWKOWICZ - nr na liście 18";"Beata Katarzyna WAŚ - nr na liście 19";"Marcin Andrzej KUCHCIŃSKI - nr na liście 20";"Lista nr 9 - KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Paweł Stanisław ABRAMSKI - nr na liście 1";"Iwona Elżbieta GANCEWSKA - nr na liście 2";"Piotr ŁAZUKA - nr na liście 3";"Stanisław Jan WALCZAK - nr na liście 4";"Maciej Franciszek KUSIOR - nr na liście 5";"Zuzanna Maria KRAJEWSKA - nr na liście 6";"Marta CYMERMAN-MACIEJOWSKA - nr na liście 7";"Teresa Gracjana SOBIERAJSKA - nr na liście 8";"Paweł Tomasz ZAWADZKI - nr na liście 9";"Andrzej Jan FIGIEL - nr na liście 10"
"b5e8-ad9f-cc4f-00d0-d421-73ff-c4ab-4aae";"280501";"35";"1";"miasto";"stały";"Specjalny Ośrodek Szkolno-Wychowawczy w Ełku Recepcja Internatu, parter, ul. Grajewska 16A, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2621";"2832";"1089";"1532";"2";"8";"0";"0";"0";"0";"0";"0";"0";"1532";"0";"0";"1532";"23";"11";"12";"0";"1509";"145";"45";"11";"4";"9";"2";"4";"13";"1";"0";"7";"0";"1";"17";"0";"7";"15";"0";"1";"0";"8";"620";"87";"34";"10";"335";"8";"4";"4";"1";"5";"1";"4";"5";"64";"4";"1";"2";"8";"5";"2";"36";"232";"61";"6";"116";"6";"2";"6";"4";"0";"5";"1";"2";"1";"2";"15";"1";"2";"1";"0";"0";"1";"109";"27";"5";"2";"2";"4";"2";"4";"3";"4";"0";"1";"4";"51";"388";"55";"22";"9";"39";"224";"0";"2";"11";"3";"3";"2";"2";"3";"0";"4";"5";"0";"1";"2";"1";"15";"4";"0";"2";"0";"0";"2";"0";"0";"5";"2"
"64a2-b2e5-073a-5290-f218-eeba-f282-f155";"280501";"35";"2";"miasto";"stały";"Szkoła Podstawowa nr 5 w Ełku Sala nr 16, parter, ul. Maksymiliana Marii Kolbe 11, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2105";"2228";"855";"1250";"1";"11";"0";"0";"0";"0";"0";"0";"0";"1250";"0";"0";"1250";"9";"6";"3";"0";"1241";"94";"34";"4";"4";"9";"1";"1";"4";"0";"0";"6";"0";"1";"13";"0";"7";"7";"0";"0";"0";"3";"495";"72";"37";"4";"228";"7";"10";"5";"5";"11";"1";"4";"1";"73";"1";"2";"3";"0";"1";"5";"25";"188";"54";"3";"102";"3";"2";"2";"2";"0";"0";"1";"2";"2";"0";"8";"0";"0";"1";"2";"0";"4";"127";"52";"2";"5";"3";"1";"2";"9";"0";"3";"0";"0";"4";"46";"330";"27";"21";"0";"49";"209";"1";"0";"11";"0";"0";"0";"1";"1";"0";"1";"3";"2";"0";"0";"4";"7";"3";"0";"0";"0";"0";"2";"0";"0";"0";"2"
"c2c4-2d6a-d6e5-96d2-3e40-9a92-2c2a-5426";"280501";"35";"3";"miasto";"stały";"Szkoła Podstawowa nr 5 w Ełku Sala nr 27, parter, ul. Maksymiliana Marii Kolbe 11, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"1939";"2120";"570";"1369";"0";"10";"0";"0";"0";"0";"0";"0";"0";"1369";"0";"0";"1369";"7";"3";"4";"0";"1362";"144";"35";"9";"4";"6";"0";"9";"12";"1";"0";"7";"0";"5";"21";"1";"2";"23";"0";"1";"2";"6";"436";"67";"13";"9";"171";"10";"6";"2";"5";"4";"3";"5";"6";"75";"1";"4";"4";"3";"5";"6";"37";"242";"55";"11";"129";"1";"4";"4";"6";"2";"2";"3";"4";"1";"1";"15";"0";"1";"0";"2";"0";"1";"142";"47";"4";"7";"3";"3";"3";"6";"2";"3";"4";"1";"5";"54";"386";"51";"14";"3";"56";"227";"0";"1";"13";"2";"0";"1";"0";"2";"2";"1";"3";"2";"2";"1";"5";"12";"4";"0";"1";"1";"0";"3";"1";"0";"1";"1"
"b3a5-c25e-f2d7-252c-a008-b73f-7bc8-b761";"280501";"35";"4";"miasto";"stały";"Szkoła Podstawowa nr 7 w Ełku Sala nr A11, parter, ul. J. Kilińskiego 48, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2470";"2653";"984";"1486";"0";"4";"0";"0";"0";"0";"0";"0";"0";"1486";"0";"0";"1486";"6";"3";"3";"0";"1480";"111";"42";"5";"3";"2";"2";"5";"6";"1";"1";"4";"1";"2";"13";"1";"3";"16";"1";"0";"0";"3";"582";"90";"44";"12";"279";"10";"6";"3";"7";"6";"4";"4";"3";"78";"2";"2";"3";"1";"1";"4";"23";"224";"46";"10";"126";"1";"1";"4";"0";"2";"3";"3";"3";"3";"1";"14";"0";"1";"0";"2";"1";"3";"126";"50";"5";"6";"2";"0";"1";"6";"3";"5";"1";"2";"2";"43";"428";"72";"28";"4";"28";"266";"1";"1";"7";"3";"0";"0";"0";"4";"0";"3";"5";"3";"1";"2";"0";"9";"1";"1";"3";"0";"1";"1";"1";"0";"1";"0"
"7a3c-2bcb-a711-6adc-deb6-1b44-527e-f249";"280501";"35";"5";"miasto";"stały";"Szkoła Podstawowa nr 7 w Ełku Sala nr A14, parter, ul. J. Kilińskiego 48, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"1640";"1747";"690";"950";"2";"13";"0";"0";"0";"0";"0";"0";"0";"950";"0";"0";"950";"10";"4";"6";"0";"940";"67";"24";"5";"2";"5";"1";"1";"0";"0";"1";"3";"0";"1";"8";"0";"6";"8";"0";"0";"1";"1";"389";"63";"25";"10";"173";"6";"11";"3";"6";"2";"0";"3";"1";"59";"0";"1";"1";"4";"2";"2";"17";"129";"14";"7";"82";"1";"4";"3";"0";"0";"0";"0";"3";"1";"0";"11";"0";"3";"0";"0";"0";"0";"77";"24";"2";"6";"1";"0";"4";"5";"1";"0";"3";"1";"1";"29";"271";"22";"23";"4";"19";"191";"0";"0";"6";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"7";"3";"0";"0";"0";"0";"0";"0";"1";"2";"1"
"1b1f-deb4-5aed-d903-2503-3949-2d62-c008";"280501";"35";"6";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Ełku Sala nr 40 (Stołówka szkolna), parter, ul. Koszykowa 1, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2296";"2478";"972";"1324";"2";"15";"0";"0";"0";"0";"0";"0";"0";"1324";"0";"0";"1324";"13";"9";"4";"0";"1311";"76";"27";"3";"2";"5";"1";"2";"2";"0";"2";"6";"0";"1";"11";"0";"5";"8";"0";"0";"0";"1";"555";"74";"37";"6";"261";"18";"10";"4";"6";"3";"0";"5";"4";"71";"2";"0";"6";"10";"0";"2";"36";"205";"32";"8";"114";"1";"5";"6";"1";"0";"0";"3";"3";"2";"1";"19";"0";"1";"0";"2";"3";"4";"114";"47";"3";"1";"1";"1";"4";"5";"2";"4";"3";"2";"1";"40";"349";"36";"29";"7";"25";"242";"1";"1";"1";"2";"0";"0";"0";"0";"0";"2";"0";"2";"1";"0";"0";"12";"3";"1";"1";"1";"1";"2";"1";"0";"0";"2"
"e52a-599d-4f73-cf4c-9669-18fb-488c-5c84";"280501";"35";"7";"miasto";"stały";"Powiatowy Urząd Pracy w Ełku Sala obsługi, parter, ul. Suwalska 38, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"1270";"1379";"511";"759";"2";"1";"0";"0";"0";"0";"0";"0";"0";"759";"0";"0";"759";"5";"1";"4";"0";"754";"62";"21";"2";"2";"2";"0";"1";"3";"0";"0";"1";"0";"1";"16";"1";"3";"8";"0";"0";"1";"0";"328";"71";"26";"4";"133";"6";"7";"2";"2";"1";"0";"3";"1";"49";"1";"1";"0";"5";"0";"3";"13";"108";"26";"8";"59";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"8";"1";"0";"0";"1";"0";"1";"74";"19";"1";"1";"2";"1";"0";"2";"1";"1";"1";"0";"1";"44";"178";"20";"15";"1";"16";"116";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"1";"0";"2"
"8d1c-2968-6b51-731e-7f56-258b-edb3-7abd";"280501";"35";"8";"miasto";"stały";"Ełckie Centrum Kultury w Ełku Sala nr 11, parter, ul. Wojska Polskiego 47, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2356";"2547";"1167";"1189";"2";"12";"0";"0";"0";"0";"0";"0";"0";"1190";"0";"1";"1189";"12";"6";"6";"0";"1177";"87";"33";"6";"1";"3";"1";"1";"3";"0";"0";"2";"0";"2";"13";"2";"7";"7";"2";"0";"1";"3";"498";"95";"16";"11";"218";"12";"0";"1";"6";"3";"2";"3";"5";"84";"2";"1";"4";"3";"0";"5";"27";"194";"23";"8";"131";"2";"3";"3";"1";"2";"1";"0";"1";"0";"1";"11";"0";"1";"0";"0";"3";"3";"96";"30";"3";"0";"0";"4";"0";"5";"2";"2";"1";"0";"1";"48";"292";"41";"14";"3";"32";"184";"0";"3";"2";"1";"1";"0";"1";"3";"1";"2";"0";"1";"0";"1";"2";"10";"3";"2";"1";"1";"0";"0";"0";"0";"0";"3"
"452c-3ab1-6b8a-f193-1d2f-b910-cff2-3870";"280501";"35";"9";"miasto";"stały";"Ełckie Centrum Kultury w Ełku Sala nr 20 (Galeria), I pietro, ul. Wojska Polskiego 47, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2449";"2636";"1191";"1258";"5";"2";"1";"1";"0";"0";"0";"0";"1";"1259";"1";"0";"1259";"10";"6";"4";"0";"1249";"75";"25";"6";"0";"2";"2";"4";"6";"1";"0";"5";"0";"0";"8";"1";"3";"11";"0";"0";"0";"1";"510";"96";"27";"5";"197";"14";"10";"4";"3";"2";"1";"1";"6";"102";"1";"2";"1";"5";"1";"1";"31";"168";"19";"1";"112";"2";"3";"5";"3";"1";"2";"1";"1";"0";"0";"7";"0";"2";"0";"4";"1";"4";"137";"41";"9";"5";"0";"2";"1";"13";"1";"2";"0";"0";"3";"60";"347";"39";"9";"9";"28";"227";"0";"2";"11";"4";"0";"0";"0";"0";"2";"6";"1";"2";"0";"4";"3";"12";"5";"2";"2";"1";"1";"0";"0";"0";"1";"0"
"7ea0-6ce8-f991-36af-fe56-498e-a91a-2990";"280501";"35";"10";"miasto";"stały";"Szkoła Podstawowa nr 2 w Ełku Sala nr 3, parter, ul. J. i H. Małeckich 1, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2347";"2524";"1289";"1058";"4";"13";"0";"0";"0";"0";"0";"0";"0";"1058";"0";"0";"1058";"24";"12";"12";"0";"1034";"76";"26";"3";"1";"3";"2";"1";"5";"2";"2";"4";"0";"3";"12";"0";"5";"7";"0";"0";"0";"0";"440";"69";"22";"1";"198";"25";"14";"5";"3";"4";"1";"3";"1";"52";"0";"1";"0";"1";"1";"2";"37";"160";"22";"5";"103";"0";"1";"4";"2";"1";"1";"0";"1";"0";"0";"8";"1";"0";"1";"6";"1";"3";"99";"32";"2";"4";"2";"2";"4";"4";"2";"3";"1";"1";"2";"40";"255";"33";"11";"4";"20";"169";"0";"1";"4";"0";"0";"2";"3";"3";"0";"3";"1";"0";"1";"0";"0";"4";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1"
"98e5-cc99-7208-93f5-eed1-905b-f3db-561f";"280501";"35";"11";"miasto";"stały";"Szkoła Podstawowa nr 2 w Ełku Sala nr 6, parter, ul. J. i H. Małeckich 1, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2587";"2774";"1272";"1315";"2";"11";"0";"0";"0";"0";"0";"0";"0";"1315";"0";"0";"1315";"14";"6";"8";"0";"1301";"89";"40";"3";"1";"6";"5";"3";"1";"0";"1";"2";"0";"1";"12";"0";"5";"7";"0";"0";"1";"1";"582";"102";"21";"9";"241";"6";"15";"8";"11";"5";"1";"4";"1";"99";"1";"2";"4";"3";"3";"4";"42";"170";"26";"3";"111";"1";"1";"4";"2";"0";"2";"1";"1";"1";"0";"4";"0";"2";"2";"6";"2";"1";"116";"40";"0";"0";"7";"1";"0";"1";"2";"5";"0";"0";"3";"57";"333";"55";"20";"2";"17";"214";"0";"1";"9";"4";"3";"1";"1";"1";"0";"1";"0";"1";"0";"2";"1";"11";"3";"0";"2";"1";"0";"2";"1";"0";"0";"2"
"fc3a-4121-9d96-16f7-509b-76b1-8ef3-f458";"280501";"35";"12";"miasto";"stały";"I Liceum Ogólnokształcące w Ełku Sala nr 5, parter, ul. Marszałka Józefa Piłsudskiego 3, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2621";"2816";"1167";"1454";"5";"10";"0";"0";"0";"0";"0";"0";"0";"1454";"0";"0";"1454";"16";"10";"6";"0";"1438";"117";"41";"5";"0";"0";"3";"4";"2";"0";"0";"3";"2";"2";"24";"0";"6";"16";"1";"2";"0";"6";"565";"92";"41";"9";"245";"10";"6";"2";"9";"26";"2";"5";"4";"68";"1";"1";"5";"0";"0";"2";"37";"248";"37";"7";"163";"1";"6";"2";"1";"1";"4";"0";"1";"1";"1";"10";"1";"0";"2";"7";"0";"3";"101";"40";"4";"4";"1";"2";"1";"4";"4";"6";"1";"0";"1";"33";"400";"56";"24";"3";"23";"260";"3";"0";"8";"2";"1";"3";"1";"3";"1";"2";"2";"2";"2";"2";"2";"7";"3";"2";"0";"0";"0";"1";"1";"0";"0";"0"
"6fb4-f524-7447-4587-8f5f-549c-f2af-5c10";"280501";"35";"13";"miasto";"stały";"Szkoła Podstawowa nr 4 w Ełku Stołówka szkolna, parte, ul. Prof. Władysława Szafera 2, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2142";"2294";"878";"1264";"4";"8";"0";"0";"0";"0";"0";"0";"0";"1264";"0";"0";"1264";"4";"3";"1";"0";"1260";"103";"31";"5";"2";"8";"0";"2";"4";"1";"2";"2";"0";"3";"24";"0";"3";"12";"0";"1";"2";"1";"505";"105";"32";"3";"206";"8";"11";"6";"7";"12";"0";"1";"4";"68";"1";"1";"0";"3";"2";"1";"34";"220";"46";"5";"140";"1";"3";"3";"2";"1";"0";"0";"1";"1";"0";"7";"0";"0";"2";"7";"0";"1";"71";"27";"0";"6";"2";"0";"2";"1";"2";"1";"2";"1";"1";"26";"351";"56";"22";"5";"27";"222";"1";"0";"8";"0";"1";"0";"0";"1";"0";"2";"0";"1";"0";"3";"2";"10";"5";"0";"1";"0";"0";"1";"2";"0";"1";"0"
"2a3b-b04f-a616-28e0-985e-89e3-f8f9-a418";"280501";"35";"14";"miasto";"stały";"Zespół Szkół Nr 6 w Ełku Sala nr 4, parter, ul. M. Kajki 4, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2074";"2303";"581";"1493";"1";"12";"0";"0";"0";"0";"0";"0";"0";"1493";"0";"0";"1493";"15";"12";"3";"0";"1478";"156";"52";"6";"1";"5";"1";"2";"2";"0";"1";"14";"0";"1";"33";"0";"2";"20";"1";"3";"1";"11";"468";"97";"28";"5";"172";"11";"2";"4";"6";"8";"2";"2";"3";"87";"3";"2";"2";"3";"2";"0";"29";"221";"39";"10";"136";"3";"4";"3";"3";"2";"2";"0";"2";"0";"1";"9";"0";"1";"2";"1";"1";"2";"186";"60";"10";"14";"6";"6";"2";"3";"6";"4";"2";"3";"1";"69";"436";"45";"16";"6";"44";"285";"0";"1";"12";"1";"1";"2";"4";"1";"2";"3";"2";"3";"2";"1";"5";"11";"1";"0";"2";"1";"0";"3";"1";"1";"1";"1"
"15b7-a0a9-ca1f-fbe4-901c-1e1d-8f6a-01e0";"280501";"35";"15";"miasto";"stały";"Zespół Szkół Nr 6 w Ełku Sala nr 14, parter, ul. M. Kajki 4, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2459";"2714";"987";"1472";"1";"8";"0";"0";"0";"0";"0";"0";"0";"1472";"0";"0";"1472";"24";"13";"11";"0";"1448";"105";"37";"5";"3";"6";"4";"2";"7";"0";"2";"6";"0";"2";"14";"0";"3";"11";"1";"1";"0";"1";"570";"126";"33";"14";"220";"7";"5";"4";"6";"12";"0";"3";"2";"93";"1";"1";"1";"5";"7";"1";"29";"199";"44";"10";"110";"2";"5";"2";"2";"1";"0";"0";"4";"1";"0";"13";"0";"0";"0";"2";"1";"2";"158";"51";"8";"6";"3";"2";"2";"2";"3";"4";"2";"1";"0";"74";"401";"60";"27";"1";"29";"253";"2";"1";"8";"2";"3";"2";"0";"0";"3";"7";"1";"1";"0";"0";"1";"15";"5";"1";"2";"2";"0";"0";"0";"1";"3";"1"
"3ff1-3068-05c3-e626-da4a-8d4b-b2ca-0150";"280501";"35";"16";"miasto";"stały";"Szkoła Podstawowa nr 3 w Ełku Sala nr 113 (Stołówka szkolna), parter, ul. Grodzieńska 1, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2222";"2400";"852";"1370";"1";"12";"0";"0";"0";"0";"0";"0";"0";"1370";"0";"0";"1370";"16";"7";"9";"0";"1354";"98";"29";"8";"1";"2";"5";"1";"4";"1";"1";"2";"0";"6";"20";"0";"5";"12";"0";"1";"0";"0";"592";"107";"33";"8";"251";"3";"8";"6";"6";"4";"1";"5";"4";"105";"3";"6";"2";"9";"2";"1";"28";"189";"32";"7";"114";"1";"1";"3";"4";"2";"2";"0";"4";"2";"1";"12";"1";"0";"0";"2";"0";"1";"125";"33";"9";"5";"2";"3";"4";"7";"1";"2";"3";"3";"3";"50";"340";"49";"36";"1";"35";"194";"3";"3";"3";"1";"0";"0";"3";"1";"1";"6";"0";"1";"2";"0";"1";"10";"4";"0";"0";"1";"1";"0";"0";"1";"1";"2"
"b13f-723d-f802-6081-1533-a19d-205f-1b7f";"280501";"35";"17";"miasto";"stały";"Szkoła Podstawowa nr 9 w Ełku Sala nr C11, parter, Majora Jana Piwnika Ponurego 1, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2249";"2379";"913";"1336";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1336";"0";"1";"1335";"11";"6";"5";"0";"1324";"120";"42";"3";"0";"7";"1";"5";"7";"0";"0";"6";"1";"2";"36";"0";"2";"5";"0";"0";"2";"1";"576";"104";"38";"6";"284";"5";"8";"1";"8";"13";"1";"2";"5";"68";"1";"0";"2";"6";"1";"1";"22";"172";"37";"6";"89";"4";"2";"2";"4";"2";"0";"0";"1";"0";"1";"11";"0";"1";"1";"5";"2";"4";"126";"47";"6";"7";"3";"3";"3";"3";"1";"3";"1";"1";"0";"48";"318";"33";"26";"0";"30";"206";"1";"3";"8";"2";"1";"0";"0";"2";"0";"0";"0";"1";"1";"2";"2";"12";"3";"0";"1";"0";"1";"1";"0";"0";"2";"4"
"c5e8-ec84-2986-ffda-52f8-f485-fd5e-9245";"280501";"35";"18";"miasto";"stały";"Szkoła Podstawowa nr 9 w Ełku Stołówka szkolna, parter, ul. Majora Jana Piwnika Ponurego 1, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"2190";"2373";"854";"1336";"0";"4";"1";"1";"0";"0";"0";"0";"1";"1337";"1";"0";"1337";"17";"10";"7";"0";"1320";"105";"32";"3";"1";"6";"2";"3";"3";"0";"0";"7";"1";"3";"29";"0";"1";"11";"0";"0";"1";"2";"542";"112";"36";"6";"228";"10";"7";"3";"4";"4";"0";"8";"2";"63";"1";"2";"2";"1";"3";"5";"45";"186";"38";"14";"110";"4";"1";"4";"0";"2";"2";"1";"1";"0";"0";"4";"0";"1";"0";"3";"0";"1";"174";"62";"5";"7";"3";"4";"2";"8";"2";"4";"5";"1";"1";"70";"305";"19";"22";"4";"43";"193";"3";"1";"6";"3";"0";"2";"0";"2";"0";"2";"0";"3";"0";"1";"1";"8";"4";"0";"2";"1";"0";"1";"0";"0";"0";"0"
"4be8-ca5c-85e7-ace5-3460-a463-e0ae-0f3b";"280501";"35";"19";"miasto";"stały";"Zespół Szkół Sportowych w Ełku Sala gimnastyczna, parter, ul. Suwalska 15, 19-300 Ełk";"m. Ełk";"ełcki";"warmińsko-mazurskie";"1256";"1375";"635";"621";"1";"5";"0";"0";"0";"0";"0";"0";"0";"621";"0";"0";"621";"8";"4";"4";"0";"613";"47";"20";"2";"1";"1";"2";"0";"0";"0";"0";"1";"0";"1";"11";"0";"0";"3";"0";"0";"1";"4";"273";"48";"22";"1";"109";"1";"12";"4";"3";"17";"0";"7";"1";"29";"1";"1";"1";"3";"2";"2";"9";"62";"12";"1";"31";"0";"0";"2";"0";"0";"0";"2";"0";"0";"0";"9";"1";"1";"1";"0";"0";"2";"68";"18";"2";"3";"1";"2";"2";"3";"1";"2";"2";"0";"2";"30";"159";"36";"9";"2";"11";"92";"0";"0";"3";"1";"0";"1";"0";"1";"0";"2";"0";"1";"0";"0";"0";"4";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0"
