"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Janusz Władysław CICHOŃ - nr na liście 1";"Anna WASILEWSKA - nr na liście 2";"Mirosław Józef PAMPUCH - nr na liście 3";"Paweł PAPKE - nr na liście 4";"Anna WOJCIECHOWSKA - nr na liście 5";"Artur Zenon WROCHNA - nr na liście 6";"Igor CHMIELIŃSKI - nr na liście 7";"Marek KONOPKA - nr na liście 8";"Małgorzata CZOPIŃSKA - nr na liście 9";"Edmund LIPNICKI - nr na liście 10";"Elżbieta Maria GÓRALSKA - nr na liście 11";"Małgorzata Dorota OFIERSKA - nr na liście 12";"Ewa Katarzyna MAKSYMOWICZ - nr na liście 13";"Zbigniew Jan MIERUŃSKI - nr na liście 14";"Bartłomiej Artur KŁOCZKO - nr na liście 15";"Tadeusz CIBORSKI - nr na liście 16";"Adam Stanisław RAMOTOWSKI - nr na liście 17";"Magdalena LEWKOWICZ - nr na liście 18";"Beata Katarzyna WAŚ - nr na liście 19";"Marcin Andrzej KUCHCIŃSKI - nr na liście 20";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Piotr Cezary LISIECKI - nr na liście 1";"Tomasz PITURA - nr na liście 2";"Joanna MICHALEWICZ - nr na liście 3";"Jerzy Stanisław TYTZ - nr na liście 4";"Paweł Arkadiusz BORYSOWSKI - nr na liście 5";"Radosław Jan MICHALSKI - nr na liście 6";"Justyna ZIELIŃSKA - nr na liście 7";"Cezary DĘBKOWSKI - nr na liście 8";"Anna MARKOWSKA - nr na liście 9";"Martyna LICHACZ - nr na liście 10";"Danuta ADAMSKA - nr na liście 11";"Paulina GOŁĘBIEWSKA - nr na liście 12";"Kamil Michał WYSOCKI - nr na liście 13";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Urszula Stefania PASŁAWSKA - nr na liście 1";"Henryk Tadeusz FALKOWSKI - nr na liście 2";"Krzysztof Wiesław HEĆMAN - nr na liście 3";"Radosław KRÓL - nr na liście 4";"Sylwia Monika JASKULSKA - nr na liście 5";"Marcin Marian PIWOWARCZYK - nr na liście 6";"Andrzej KURZĄTKOWSKI - nr na liście 7";"Grażyna Zyta LICZNERSKA - nr na liście 8";"Mirosław Wojciech STEGIENKO - nr na liście 9";"Emilia URBANOWICZ - nr na liście 10";"Alicja EIDTNER - nr na liście 11";"Agnieszka SZAŁKO - nr na liście 12";"Jarosław Arkadiusz ANDRZEJEWSKI - nr na liście 13";"Mateusz Andrzej SIEROŃSKI - nr na liście 14";"Iwona KROPIWNICKA - nr na liście 15";"Jarosław FRANCZUK - nr na liście 16";"Józef Maksymilian JAMROGA - nr na liście 17";"Beata Ewa HARAŃ - nr na liście 18";"Jaromir Andrzej KRAJEWSKI - nr na liście 19";"Wioletta ŚLĄSKA-ZYŚK - nr na liście 20";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Wojciech Stefan MAKSYMOWICZ - nr na liście 1";"Iwona Ewa ARENT - nr na liście 2";"Artur Henryk CHOJECKI - nr na liście 3";"Wojciech KOSSAKOWSKI - nr na liście 4";"Jerzy Wojciech MAŁECKI - nr na liście 5";"Jerzy Antoni GOSIEWSKI - nr na liście 6";"Patryk KOZŁOWSKI - nr na liście 7";"Robert Krzysztof NOWACKI - nr na liście 8";"Henryk ŻUCHOWSKI - nr na liście 9";"Dariusz Stanisław RUDNIK - nr na liście 10";"Beata Anna BUKOWSKA - nr na liście 11";"Izabela Kamila SZOSTAK - nr na liście 12";"Karol Robert MARCHEL - nr na liście 13";"Zdzisława Barbara TOŁWIŃSKA - nr na liście 14";"Andrzej JUCHNIEWICZ - nr na liście 15";"Jolanta Anna MICHALSKA - nr na liście 16";"Agnieszka Jolanta SUCHOCKA - nr na liście 17";"Tomasz SZOSTKOWSKI - nr na liście 18";"Ewa MIESZKOWSKA - nr na liście 19";"Michał Piotr WYPIJ - nr na liście 20";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Paweł Stanisław ABRAMSKI - nr na liście 1";"Iwona Elżbieta GANCEWSKA - nr na liście 2";"Piotr ŁAZUKA - nr na liście 3";"Stanisław Jan WALCZAK - nr na liście 4";"Maciej Franciszek KUSIOR - nr na liście 5";"Zuzanna Maria KRAJEWSKA - nr na liście 6";"Marta CYMERMAN-MACIEJOWSKA - nr na liście 7";"Teresa Gracjana SOBIERAJSKA - nr na liście 8";"Paweł Tomasz ZAWADZKI - nr na liście 9";"Andrzej Jan FIGIEL - nr na liście 10";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Marcin Robert KULASEK - nr na liście 1";"Małgorzata Emilia MATUSZEWSKA-BORUC - nr na liście 2";"Hubert GÓRSKI - nr na liście 3";"Łukasz MICHNIK - nr na liście 4";"Lucyna KOBYLIŃSKA - nr na liście 5";"Sława Iwona TARASIEWICZ - nr na liście 6";"Malwina Maria PYSZNA - nr na liście 7";"Krzysztof RUMIŃSKI - nr na liście 8";"Monika CHMIELEWSKA-SUJATA - nr na liście 9";"Jarosław PIENIAK - nr na liście 10";"Bartłomiej RUTKOWSKI - nr na liście 11";"Krzysztof MALISZEWSKI - nr na liście 12";"Marcin GULCZYŃSKI - nr na liście 13";"Ewa LITMAN - nr na liście 14";"Daniel Stanisław JAKUBAS - nr na liście 15";"Małgorzata OLKOWSKA - nr na liście 16";"Janina NADOLNA - nr na liście 17";"Anna Elżbieta PIOTROWSKA - nr na liście 18";"Beata DALKOWSKA - nr na liście 19";"Bartosz GRUCELA - nr na liście 20";"Liczba obwodów"
"280501";"gmina miejska";"m. Ełk";"ełcki";"warmińsko-mazurskie";41762;44810;17846;23916;35;166;2;2;0;0;0;0;2;23919;2;2;23917;244;132;112;0;23673;6284;809;390;68;575;3977;17;22;135;32;14;17;16;29;13;51;24;28;14;21;32;2229;748;81;89;44;41;39;92;39;58;32;18;36;912;1893;638;94;33;90;37;51;91;8;13;88;5;39;335;6;75;207;6;10;13;54;9563;1685;567;133;4154;180;158;72;104;145;21;72;61;1390;27;31;43;74;38;49;559;182;56;10;20;13;6;21;9;5;18;24;3522;664;132;2079;34;49;64;38;19;26;16;36;16;10;195;6;17;13;52;15;41;22
"280502";"gmina wiejska";"gm. Ełk";"ełcki";"warmińsko-mazurskie";8108;8831;3992;4116;2;40;0;0;0;0;0;0;0;4116;0;0;4116;82;46;36;0;4034;899;109;74;8;84;556;4;6;24;5;4;0;0;6;2;7;3;0;1;1;5;380;127;17;18;8;11;6;13;11;8;1;6;6;148;458;162;26;4;34;11;16;33;3;3;20;4;16;50;2;20;41;3;2;2;6;1763;321;100;35;690;41;35;17;29;87;10;14;13;185;5;6;14;15;5;6;135;37;10;5;8;2;1;3;0;1;5;2;497;128;21;237;12;7;6;4;1;4;0;10;6;1;33;2;4;3;4;2;12;12
"280503";"gmina wiejska";"gm. Kalinowo";"ełcki";"warmińsko-mazurskie";4839;5248;2738;2101;5;21;0;0;0;0;0;0;0;2101;0;0;2101;52;32;20;0;2049;246;59;32;3;15;95;2;1;13;1;0;2;1;3;1;5;0;6;2;1;4;135;55;6;6;1;7;2;12;4;7;3;3;3;26;249;105;23;3;14;7;8;20;4;4;10;2;3;8;0;12;18;0;1;4;3;1248;198;57;27;560;29;50;23;26;106;3;22;6;32;16;3;10;30;2;7;41;18;4;4;2;1;2;3;0;0;1;1;153;54;17;41;3;5;3;6;0;2;0;2;1;2;4;1;3;2;4;0;3;7
"280504";"gmina wiejska";"gm. Prostki";"ełcki";"warmińsko-mazurskie";5148;5568;2964;2184;1;22;0;0;0;0;0;0;0;2184;0;0;2184;44;26;18;0;2140;383;45;48;8;30;201;2;1;23;4;1;2;0;1;1;4;3;2;5;1;1;130;47;7;8;4;4;4;10;1;0;3;2;5;35;232;70;10;2;6;12;14;54;1;1;9;2;6;8;1;8;6;0;3;12;7;1196;223;95;23;448;21;40;28;27;55;7;20;10;96;3;3;12;15;6;13;51;16;4;1;0;2;0;2;1;0;4;2;183;59;17;42;3;8;9;4;0;9;1;3;1;2;6;1;2;3;4;4;5;8
"280505";"gmina wiejska";"gm. Stare Juchy";"ełcki";"warmińsko-mazurskie";2727;2989;1470;1257;2;31;0;0;0;0;0;0;0;1257;0;0;1257;21;14;7;0;1236;212;70;16;1;13;99;1;0;2;4;2;1;0;0;2;0;1;0;0;0;0;85;40;2;3;1;0;1;8;1;0;2;1;0;26;207;60;1;0;69;1;4;7;1;1;8;0;1;3;0;4;46;0;0;1;0;590;122;36;8;243;6;9;16;9;46;6;3;2;23;2;2;1;12;2;5;37;6;4;1;0;1;0;0;0;0;0;0;136;34;15;50;2;2;3;4;2;2;1;6;3;0;3;0;2;1;4;0;2;4
"280601";"gmina miejska";"m. Giżycko";"giżycki";"warmińsko-mazurskie";20237;22473;7238;12998;16;141;2;2;0;0;0;0;2;13000;2;0;13000;170;102;68;0;12830;4354;853;268;151;1025;172;10;23;87;1227;20;18;12;46;14;118;28;190;45;16;31;915;280;28;194;20;16;17;37;14;34;169;12;14;80;1337;410;47;47;308;36;16;24;10;6;42;12;47;22;229;10;5;2;7;10;47;4243;970;655;104;374;120;407;82;105;40;23;55;109;108;62;80;36;30;434;36;413;101;27;12;14;5;7;11;3;2;12;8;1880;782;170;303;56;30;84;50;24;31;31;48;27;26;28;14;28;12;86;18;32;13
"280604";"gmina wiejska";"gm. Giżycko";"giżycki";"warmińsko-mazurskie";6112;6730;2582;3530;6;71;0;0;0;0;0;0;0;3530;0;0;3530;68;44;24;0;3462;918;237;78;17;186;50;0;5;24;180;3;7;6;10;0;47;12;35;8;7;6;236;77;6;57;6;5;5;7;2;5;43;2;5;16;586;148;15;10;117;21;2;9;7;1;11;1;14;4;208;4;2;1;1;5;5;1337;354;181;37;81;45;102;32;58;60;16;16;25;19;19;30;8;11;80;6;157;28;10;0;3;1;1;5;2;4;1;1;357;148;30;44;10;10;15;5;1;9;11;16;4;3;7;1;5;3;23;2;10;13
"280605";"gmina wiejska";"gm. Kruklanki";"giżycki";"warmińsko-mazurskie";2282;2471;1042;1240;0;21;0;0;0;0;0;0;0;1240;0;0;1240;32;26;6;0;1208;469;63;14;8;17;4;0;1;4;11;1;1;0;0;1;339;0;1;0;1;3;62;17;9;10;0;5;2;1;2;5;6;0;1;4;140;55;1;2;58;1;0;2;1;0;6;1;4;1;4;2;0;0;1;0;1;415;84;28;13;38;14;38;11;68;8;1;5;55;3;1;7;3;4;15;0;19;2;0;0;1;0;1;0;0;0;0;0;120;53;14;12;6;1;5;0;1;3;7;1;0;0;4;0;0;0;8;4;1;4
"280606";"gmina wiejska";"gm. Miłki";"giżycki";"warmińsko-mazurskie";2780;3024;1410;1370;1;8;0;0;0;0;0;0;0;1369;0;0;1369;23;16;7;0;1346;201;68;22;5;30;17;1;1;10;17;1;3;1;2;1;7;0;10;2;1;2;92;29;5;15;1;0;1;6;1;3;22;0;3;6;268;68;2;6;146;5;2;1;1;0;4;1;2;1;17;3;1;0;1;0;7;661;132;112;21;92;30;63;26;16;17;11;9;11;2;8;12;2;4;35;7;51;7;1;0;3;3;0;0;0;0;0;0;117;47;8;16;4;1;2;3;3;8;0;2;0;2;0;2;1;9;8;0;1;3
"280608";"gmina miejsko-wiejska";"gm. Ryn";"giżycki";"warmińsko-mazurskie";4193;4596;2074;2119;4;53;0;0;0;0;0;0;0;2119;0;0;2119;55;41;14;0;2064;431;120;41;11;99;31;2;3;20;35;3;10;0;6;1;13;0;2;21;6;7;169;90;8;17;2;4;4;11;2;4;16;1;5;5;295;146;7;17;46;3;6;4;2;1;2;1;7;1;31;6;4;0;2;4;5;928;234;200;35;59;28;84;51;19;14;26;13;12;8;5;26;11;18;17;11;57;13;6;1;0;1;2;0;0;0;0;3;228;95;33;33;6;6;9;4;1;3;1;1;1;0;7;1;6;7;10;1;3;7
"280610";"gmina wiejska";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";4600;5078;2235;2365;6;28;0;0;0;0;0;0;0;2365;0;0;2365;65;56;9;0;2300;308;81;31;6;71;39;0;2;8;23;0;1;0;5;2;26;0;9;0;3;1;118;39;5;14;1;2;5;6;4;4;23;1;3;11;666;52;5;4;576;2;4;1;1;1;4;0;3;3;2;3;0;0;2;0;3;1007;205;82;50;326;21;29;16;28;19;1;2;16;7;4;15;9;9;20;5;143;12;4;1;1;1;0;0;3;0;0;2;189;86;15;18;4;2;8;4;0;3;5;21;0;0;8;0;1;1;8;1;4;8
"280801";"gmina miejska";"m. Kętrzyn";"kętrzyński";"warmińsko-mazurskie";19811;21199;7963;11848;15;75;2;2;0;0;0;0;2;11849;2;0;11849;139;78;61;0;11710;2776;960;315;84;745;129;6;18;53;21;10;14;9;228;2;27;34;5;66;24;26;702;350;29;29;25;21;18;41;15;36;17;9;30;82;2404;573;26;1544;38;29;17;9;12;6;29;0;13;21;15;12;6;2;7;7;38;4086;977;1072;213;230;362;251;77;45;117;28;57;37;8;47;23;28;33;21;81;379;56;19;4;4;4;3;1;3;3;8;7;1686;667;142;74;36;49;37;45;22;23;398;20;8;12;13;6;19;12;44;25;34;16
"280802";"gmina wiejska";"gm. Barciany";"kętrzyński";"warmińsko-mazurskie";4467;4821;2671;1796;3;14;0;0;0;0;0;0;0;1796;0;0;1796;46;30;16;0;1750;278;86;52;4;54;18;0;2;11;6;0;4;1;14;0;6;5;2;10;1;2;81;35;7;6;1;6;2;6;1;2;5;1;3;6;315;99;3;96;56;7;14;5;2;0;6;3;6;1;6;4;3;0;0;2;2;871;266;176;34;35;54;61;24;16;28;11;26;21;4;10;5;6;10;4;24;56;11;5;1;0;0;1;0;1;1;1;1;194;63;11;7;7;7;1;5;1;3;64;6;2;1;2;0;1;1;5;6;1;5
"280803";"gmina wiejska";"gm. Kętrzyn";"kętrzyński";"warmińsko-mazurskie";5837;6323;3074;2763;1;12;0;0;0;0;0;0;0;2763;0;0;2763;74;63;11;0;2689;539;165;85;12;105;24;3;2;5;5;2;4;1;24;1;5;58;2;33;0;3;215;100;19;12;3;6;11;8;5;5;7;3;11;25;423;130;15;188;12;10;13;3;4;5;4;5;6;4;5;3;1;2;5;1;7;1141;236;187;60;55;95;159;14;27;109;17;12;12;3;17;19;6;12;2;15;84;28;6;5;6;1;1;1;2;1;2;3;343;92;42;10;8;15;7;10;2;2;118;2;1;1;6;1;7;3;8;4;4;12
"280804";"gmina miejsko-wiejska";"gm. Korsze";"kętrzyński";"warmińsko-mazurskie";7414;7982;4079;3335;5;19;0;0;0;0;0;0;0;3335;0;0;3335;94;71;23;0;3241;585;254;79;10;107;25;2;7;16;3;2;7;1;31;2;9;0;1;4;13;12;223;117;15;14;9;10;4;14;4;4;6;2;7;17;424;170;16;141;13;11;15;11;4;2;5;2;5;2;1;7;1;0;2;2;14;1522;438;334;69;54;84;185;45;28;19;41;28;19;4;5;9;13;21;10;30;86;24;9;2;1;1;1;4;1;0;3;2;463;154;36;27;11;7;10;12;5;8;138;10;5;4;3;4;5;3;7;6;8;10
"280805";"gmina miejsko-wiejska";"gm. Reszel";"kętrzyński";"warmińsko-mazurskie";5703;6130;2634;3070;4;37;1;1;0;0;0;0;1;3071;1;0;3071;52;43;9;0;3019;534;178;64;25;159;29;1;4;10;9;0;3;1;11;0;3;14;0;10;2;11;178;92;5;5;5;8;7;7;7;12;0;2;7;21;338;165;6;82;15;10;6;1;3;4;2;3;7;4;5;1;3;0;2;2;17;1157;268;139;134;24;28;171;8;13;9;9;7;5;3;5;7;9;12;3;196;107;10;4;0;2;0;1;0;1;0;0;2;802;112;17;11;5;7;6;3;5;4;606;5;2;0;5;0;3;1;4;1;5;10
"280806";"gmina wiejska";"gm. Srokowo";"kętrzyński";"warmińsko-mazurskie";2838;3069;1501;1337;2;11;0;0;0;0;0;0;0;1337;0;0;1337;38;30;8;0;1299;234;86;36;9;52;14;3;0;7;1;0;0;1;4;1;4;2;0;3;1;10;94;45;4;7;6;2;2;3;4;7;6;1;2;5;199;99;5;40;10;6;6;4;2;0;1;0;7;5;1;1;0;2;2;2;6;581;126;115;29;41;36;35;21;40;24;5;15;12;3;8;1;5;6;1;17;41;13;3;1;1;4;1;1;0;0;0;2;178;55;19;7;7;7;4;4;0;6;46;3;0;1;2;1;2;2;6;1;5;5
"281001";"gmina miejska";"m. Mrągowo";"mrągowski";"warmińsko-mazurskie";15918;17093;6053;9865;22;142;0;0;0;0;0;0;0;9867;0;3;9864;122;84;38;0;9742;3352;636;162;28;605;99;1;19;34;15;4;11;9;12;1;4;0;11;1672;8;21;639;320;37;43;8;41;21;41;13;22;11;9;23;50;1005;333;28;51;28;39;287;5;14;2;26;8;21;3;0;100;3;1;4;7;45;3398;757;506;144;52;106;1142;58;24;50;25;36;24;16;7;9;25;28;6;19;364;63;18;19;6;1;0;2;2;6;3;6;1285;493;137;74;15;31;30;121;8;13;13;11;7;9;9;230;10;11;24;4;35;13
"281002";"gmina miejsko-wiejska";"gm. Mikołajki";"mrągowski";"warmińsko-mazurskie";5892;6521;2660;3232;3;134;0;0;0;0;0;0;0;3232;0;1;3231;64;43;21;0;3167;955;270;126;11;172;62;4;13;13;11;2;9;2;6;0;4;0;3;215;7;25;181;92;13;17;4;10;1;12;2;7;8;0;8;7;378;181;25;16;20;22;25;11;8;3;12;3;9;2;5;14;2;2;1;2;15;1221;300;151;38;49;50;202;29;9;154;19;16;20;14;8;5;9;9;5;3;131;24;7;7;1;1;0;2;2;0;1;3;408;141;55;53;15;11;14;32;5;2;7;4;9;1;2;11;2;3;30;1;10;7
"281003";"gmina wiejska";"gm. Mrągowo";"mrągowski";"warmińsko-mazurskie";5711;6274;2613;3098;0;48;0;0;0;0;0;0;0;3098;0;0;3098;52;38;14;0;3046;869;164;41;7;100;32;1;7;8;6;0;4;1;3;0;2;1;1;480;2;9;209;115;19;6;5;11;6;10;1;2;6;8;3;17;438;135;11;19;8;20;149;8;9;2;6;3;10;0;1;33;0;0;1;3;20;1187;219;171;57;72;51;361;25;15;22;11;12;12;7;3;2;2;17;2;8;118;13;5;2;0;1;0;2;0;0;1;2;330;118;36;15;3;17;21;28;5;5;8;5;2;2;1;37;5;6;8;2;6;8
"281004";"gmina wiejska";"gm. Piecki";"mrągowski";"warmińsko-mazurskie";5492;5977;2658;2834;3;27;0;0;0;0;0;0;0;2834;0;0;2834;60;42;18;0;2774;604;146;48;12;80;25;1;6;14;7;1;4;2;5;1;1;2;0;236;5;8;185;89;7;20;7;6;2;16;3;6;2;1;8;18;375;182;10;12;8;28;49;14;3;1;4;2;5;0;2;24;2;0;1;3;25;1374;303;129;62;33;59;335;31;17;61;17;18;13;8;6;4;11;9;2;10;246;16;6;2;0;3;0;0;0;0;5;0;220;78;26;10;7;12;5;8;4;3;7;1;1;0;5;18;3;18;3;7;4;9
"281005";"gmina wiejska";"gm. Sorkwity";"mrągowski";"warmińsko-mazurskie";3437;3695;1621;1816;1;7;0;0;0;0;0;0;0;1816;0;0;1816;52;35;17;0;1764;322;100;27;4;41;12;1;7;10;1;0;2;0;0;0;1;0;0;109;2;5;114;64;8;9;1;3;6;5;3;2;1;1;4;7;431;153;8;9;5;16;90;3;2;0;4;1;2;0;1;124;1;2;0;2;8;722;112;85;17;51;11;251;18;10;8;9;7;7;5;2;1;21;3;0;1;103;6;3;0;1;0;1;0;0;0;0;1;169;71;17;11;8;3;3;8;0;3;9;5;1;2;2;7;7;2;4;1;5;6
"281101";"gmina wiejska";"gm. Janowiec Kościelny";"nidzicki";"warmińsko-mazurskie";2316;2551;1062;1254;0;2;0;0;0;0;0;0;0;1253;0;0;1253;32;23;9;0;1221;110;33;11;2;17;5;0;1;1;2;1;16;15;2;0;1;0;0;1;0;2;87;50;5;5;3;4;2;7;1;1;1;0;5;3;142;81;5;2;6;9;2;3;1;2;2;16;1;0;1;6;2;0;0;0;3;796;105;103;11;20;16;23;421;8;35;5;3;10;3;0;6;5;5;1;5;11;13;3;0;3;2;0;2;0;1;0;2;73;23;6;3;4;4;2;3;1;3;2;1;4;1;5;1;1;0;2;0;7;5
"281102";"gmina wiejska";"gm. Janowo";"nidzicki";"warmińsko-mazurskie";1933;2123;931;1002;3;13;0;0;0;0;0;0;0;1002;0;0;1002;13;9;4;0;989;156;44;14;9;29;3;3;1;0;0;0;44;6;0;0;0;0;0;3;0;0;64;38;1;4;3;2;2;4;1;0;1;0;6;2;97;34;4;2;9;7;1;4;0;0;4;24;2;1;1;0;0;0;1;1;2;569;54;66;11;3;11;13;364;2;15;3;4;5;1;1;2;2;1;0;2;9;8;6;1;0;0;0;0;0;0;0;1;95;41;6;1;1;6;0;1;3;4;5;2;13;2;2;0;1;4;0;1;2;4
"281103";"gmina wiejska";"gm. Kozłowo";"nidzicki";"warmińsko-mazurskie";4217;4599;2418;1799;2;9;0;0;0;0;0;0;0;1799;0;0;1799;61;39;22;0;1738;227;81;22;4;29;17;0;2;1;0;1;45;7;1;0;1;0;0;7;3;6;105;60;7;6;2;4;2;10;0;2;1;1;3;7;220;59;8;2;9;5;5;9;4;3;3;91;2;1;1;1;1;1;2;2;11;1017;157;125;43;22;14;77;478;9;23;5;13;8;7;4;1;8;7;3;5;8;13;5;1;1;0;0;3;0;0;0;3;156;77;9;7;3;5;5;7;3;2;1;5;7;7;7;0;1;3;2;0;5;6
"281104";"gmina miejsko-wiejska";"gm. Nidzica";"nidzicki";"warmińsko-mazurskie";15080;16330;6556;8523;10;64;0;0;0;0;0;0;0;8518;0;0;8518;111;72;39;0;8407;2036;608;150;18;536;83;10;14;16;5;4;488;52;8;1;1;2;4;3;8;25;518;267;24;39;19;21;19;23;14;19;5;10;22;36;746;285;58;11;23;37;19;12;22;8;21;184;14;5;3;13;5;2;4;3;17;4011;416;388;72;30;56;146;2577;22;74;16;38;26;9;8;10;20;10;10;30;53;50;19;3;9;2;2;8;1;0;0;6;1046;368;85;53;30;28;20;25;3;20;18;17;278;9;17;8;14;14;12;7;20;15
"281303";"gmina wiejska";"gm. Kowale Oleckie";"olecki";"warmińsko-mazurskie";3562;3870;2083;1479;0;9;0;0;0;0;0;0;0;1479;0;0;1479;24;13;11;0;1455;181;42;36;4;28;15;0;0;0;7;0;0;1;1;14;6;0;18;4;3;2;90;36;6;6;1;6;4;3;3;2;5;3;5;10;249;54;8;5;15;7;4;5;3;0;127;0;4;4;1;4;1;0;1;2;4;772;193;77;34;145;20;44;30;77;16;5;14;19;4;3;11;11;23;3;7;36;10;5;0;1;0;1;1;0;0;0;2;153;51;18;17;2;3;2;9;1;13;3;3;2;6;5;3;0;5;5;4;1;6
"281304";"gmina miejsko-wiejska";"gm. Olecko";"olecki";"warmińsko-mazurskie";15322;16544;6881;8441;10;93;2;2;0;0;0;0;2;8442;2;2;8440;119;81;38;0;8321;1776;282;131;36;504;146;6;6;17;10;6;10;2;14;11;35;1;515;15;14;15;529;220;24;35;11;19;10;25;13;21;10;49;25;67;1281;226;25;22;47;22;14;10;9;2;811;4;20;12;4;7;5;2;3;23;13;3675;842;355;132;764;93;230;65;227;56;20;47;70;105;14;35;36;181;4;16;383;59;17;2;5;4;2;10;4;0;4;11;1001;407;90;131;33;22;18;26;9;140;7;20;3;6;11;4;15;7;24;6;22;16
"281305";"gmina wiejska";"gm. Świętajno";"olecki";"warmińsko-mazurskie";2843;3081;1587;1256;4;29;0;0;0;0;0;0;0;1256;0;0;1256;31;18;13;0;1225;193;44;28;7;34;29;1;0;3;4;2;0;0;2;1;3;1;29;4;0;1;58;25;7;7;1;1;3;3;0;1;2;2;0;6;223;51;5;0;41;8;2;10;0;1;80;2;6;4;3;2;3;0;0;4;1;629;108;41;28;220;11;26;4;77;11;15;4;13;16;5;1;5;14;0;4;26;9;0;3;2;1;2;0;0;0;1;0;113;32;11;28;4;1;2;3;2;13;3;1;1;0;5;0;1;0;2;0;4;5
"281306";"gmina wiejska";"gm. Wieliczki";"olecki";"warmińsko-mazurskie";2380;2603;1194;1186;0;5;0;0;0;0;0;0;0;1186;0;0;1186;38;30;8;0;1148;141;27;17;4;21;15;0;3;2;1;0;1;0;1;1;8;1;34;1;2;2;116;40;2;6;1;3;10;7;5;5;10;2;1;24;122;25;6;1;13;7;3;8;4;2;35;1;7;2;0;3;1;0;4;0;0;668;124;39;14;157;20;20;10;85;35;3;3;9;12;1;4;4;27;2;0;99;8;2;1;2;0;0;3;0;0;0;0;93;31;9;13;1;1;5;1;2;11;1;1;1;1;1;1;1;1;2;1;8;6
"281401";"gmina miejsko-wiejska";"gm. Barczewo";"olsztyński";"warmińsko-mazurskie";13188;14294;5448;7740;1;86;0;0;0;0;0;0;0;7740;0;0;7740;126;66;60;0;7614;2102;756;305;144;644;48;13;11;13;12;6;17;13;18;2;8;2;6;11;13;60;536;286;57;26;13;15;16;31;9;18;5;3;23;34;1049;714;43;7;36;45;15;6;13;6;10;20;16;15;3;5;4;1;6;5;79;2697;882;579;275;54;49;148;45;25;28;53;34;37;8;13;4;43;25;13;20;362;64;23;1;7;3;6;10;6;1;1;6;1166;667;112;69;52;29;18;25;16;9;8;7;11;14;24;6;16;12;12;8;51;22
"281402";"gmina miejsko-wiejska";"gm. Biskupiec";"olsztyński";"warmińsko-mazurskie";13601;14601;6195;7407;11;41;2;2;0;0;0;0;2;7407;2;0;7407;121;83;38;0;7286;1205;398;104;162;302;36;11;7;11;11;8;5;5;9;3;0;5;1;29;9;89;430;243;24;25;7;8;17;22;9;9;6;9;18;33;2093;1966;15;5;17;32;7;2;6;2;2;3;4;2;2;6;1;0;0;3;18;2648;652;620;158;108;55;351;111;31;39;118;19;29;12;9;22;39;25;8;17;225;58;26;6;6;3;0;4;2;3;5;3;852;554;62;42;18;22;18;7;16;11;23;4;6;6;13;3;6;4;11;8;18;20
