"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Barbara Anna NOWACKA - nr na liście 1";"Kazimierz Florian PLOCKE - nr na liście 2";"Zbigniew Marek KONWIŃSKI - nr na liście 3";"Henryka Krystyna KRZYWONOS-STRYCHARSKA - nr na liście 4";"Leszek Jacek BONNA - nr na liście 5";"Tadeusz AZIEWICZ - nr na liście 6";"Grzegorz Witold FURGO - nr na liście 7";"Radomir SZUMEŁDA - nr na liście 8";"Janina KWIECIEŃ - nr na liście 9";"Danuta Krystyna WAWROWSKA - nr na liście 10";"Rafał Bogusław SZLAS - nr na liście 11";"Arkadiusz Wacław DZIERŻYŃSKI - nr na liście 12";"Krystyna ŁUCZYCKA - nr na liście 13";"Marika DOMOZYCH - nr na liście 14";"Andrzej Franciszek STRUK - nr na liście 15";"Karolina Justyna SZCZYGIEŁ - nr na liście 16";"Iwona Teresa MIELEWCZYK - nr na liście 17";"Jaromir Jacek SZROEDER - nr na liście 18";"Jolanta Maria KALINOWSKA - nr na liście 19";"Anna Monika WOJTUNIK - nr na liście 20";"Elżbieta SINGER - nr na liście 21";"Iwona Maria RYCKIEWICZ - nr na liście 22";"Adam BONDARENKO - nr na liście 23";"Hubert Konrad NAMYŚLAK - nr na liście 24";"Tomasz Szczepan SOPYŁŁO - nr na liście 25";"Igor SKÓRZYBÓT - nr na liście 26";"Piotr Witold WITTBRODT - nr na liście 27";"Marek Artur DĄBKOWSKI - nr na liście 28";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Artur Erwin DZIAMBOR - nr na liście 1";"Andrzej Mirosław KOZIEŁ - nr na liście 2";"Marcin Piotr WAŁDOCH - nr na liście 3";"Tomasz Jan KŁECZEK - nr na liście 4";"Adam LOTKOWSKI - nr na liście 5";"Michał Maciej TRUSZKOWSKI - nr na liście 6";"Wiesława Helena SZYMCZAK - nr na liście 7";"Jarosław GRYŃ - nr na liście 8";"Magdalena STUPKIEWICZ - nr na liście 9";"Piotr Sławomir BRUC - nr na liście 10";"Arkadiusz Krzysztof ŚWIECZKOWSKI - nr na liście 11";"Łukasz Dariusz WIECZOREK - nr na liście 12";"Agnieszka SYPNIEWSKA-MARCZYK - nr na liście 13";"Bartłomiej Wojciech GŁOWACKI - nr na liście 14";"Michał DYSZER - nr na liście 15";"Krzysztof Wiktor KOZŁOWSKI - nr na liście 16";"Damian Piotr JARZĘBIŃSKI - nr na liście 17";"Edyta KUBIAK - nr na liście 18";"Paulina Anna SZYNAKA - nr na liście 19";"Katarzyna Anna WARCIKOWSKA - nr na liście 20";"Paweł Przemysław POKRYFKA - nr na liście 21";"Agnieszka Wiktoria SZCZEPANIAK - nr na liście 22";"Małgorzata PAPROCKA - nr na liście 23";"Gabriela Teresa DUDA - nr na liście 24";"Zuzanna Dominika TRELA - nr na liście 25";"Sylwia Katarzyna SUGIER - nr na liście 26";"Maria Joanna ZBLEWSKA - nr na liście 27";"Przemysław Emil LIPSKI - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Marek BIERNACKI - nr na liście 1";"Marek Jerzy TOCZEK - nr na liście 2";"Radosław Jan SZATKOWSKI - nr na liście 3";"Czesław Andrzej ELZANOWSKI - nr na liście 4";"Jerzy Andrzej TKACZYK - nr na liście 5";"Łukasz Jan LESNER - nr na liście 6";"Mirosław Józef MASZLUCH - nr na liście 7";"Michał Rajmund GRUCHAŁA - nr na liście 8";"Elżbieta GNIAZDOWSKA - nr na liście 9";"Krzysztof Robert BUJANOWICZ - nr na liście 10";"Krzysztof Ludwik PRUSZAK - nr na liście 11";"Aldona Maria SZOSTAKIEWICZ - nr na liście 12";"Leszek Andrzej ZAWADZKI - nr na liście 13";"Anna MIKOŁAJCZYK - nr na liście 14";"Tadeusz KELIŃSKI - nr na liście 15";"Irena Maria MARKOWSKA - nr na liście 16";"Krzysztof Józef ZARZECKI - nr na liście 17";"Danuta ZIELIŃSKA - nr na liście 18";"Anita Monika LUBCZYŃSKA-KIEŁPIŃSKA - nr na liście 19";"Marta Karolina KAMROWSKA - nr na liście 20";"Bogusława KONCZANIN - nr na liście 21";"Jarosław Andrzej KRZEKOTOWSKI - nr na liście 22";"Bożena Barbara PIANKOWSKA - nr na liście 23";"Jacek Piotr KACZMAREK - nr na liście 24";"Wojciech Wiesław PRZYBYLSKI - nr na liście 25";"Krystyna Stefania DORNIAK - nr na liście 26";"Janusz Bogdan KUPCEWICZ - nr na liście 27";"Dariusz Franciszek MĘCZYKOWSKI - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marcin Michał HORAŁA - nr na liście 1";"Aleksander Mikołaj MRÓWCZYŃSKI - nr na liście 2";"Piotr Józef MÜLLER - nr na liście 3";"Janusz ŚNIADEK - nr na liście 4";"Małgorzata Grażyna ZWIERCAN - nr na liście 5";"Ryszard Janusz ZARUDZKI - nr na liście 6";"Magdalena Joanna SROKA - nr na liście 7";"Mariusz Wojciech ŁUCZYK - nr na liście 8";"Piotr Mariusz KARCZEWSKI - nr na liście 9";"Roman Witold DAMBEK - nr na liście 10";"Adam TREDER - nr na liście 11";"Marcin Paweł DREWA - nr na liście 12";"Krzysztof Adam WETTA - nr na liście 13";"Violetta Lilianna MACKIEWICZ-SASIAK - nr na liście 14";"Paweł STOLARCZYK - nr na liście 15";"Andrzej LEYK - nr na liście 16";"Wiesława Barbara BUNIOWSKA - nr na liście 17";"Anna LIS - nr na liście 18";"Danuta Jadwiga BIAŁOOKA-KOSTENECKA - nr na liście 19";"Jan KUŻOWNIK - nr na liście 20";"Mariusz Krzysztof BIROSZ - nr na liście 21";"Monika TOBOLSKA - nr na liście 22";"Anna Marta WAŃTUCHOWICZ - nr na liście 23";"Andrzej Grzegorz BYSTRON - nr na liście 24";"Urszula Grażyna KRYGIER-NOWAK - nr na liście 25";"Arleta KURZELEWSKA - nr na liście 26";"Michał Bartosz KOWALSKI - nr na liście 27";"Kazimierz KLAWITER - nr na liście 28";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Joanna SENYSZYN - nr na liście 1";"Marek Andrzej RUTKA - nr na liście 2";"Karolina HASKA - nr na liście 3";"Anna Beata ŁUKASZEWICZ - nr na liście 4";"Adam Marek LUBIEWSKI - nr na liście 5";"Bożena Leokadia SZUBIŃSKA - nr na liście 6";"Jan Stanisław PONULAK - nr na liście 7";"Marzena KUTWA - nr na liście 8";"Katarzyna Gabriela WIRKUS - nr na liście 9";"Jacek Heliodor LAMPART - nr na liście 10";"Beata Krystyna GAJEWSKA - nr na liście 11";"Ryszard Zygmunt KWIATKOWSKI - nr na liście 12";"Jakub Mikołaj ŻYNIS - nr na liście 13";"Krzysztof Kazimierz KOZIOŁ - nr na liście 14";"Maciej JAROSZ - nr na liście 15";"Beata Krystyna STENCEL - nr na liście 16";"Michał Stanisław KOWALEWSKI - nr na liście 17";"Rafał Marcin MARCIAK - nr na liście 18";"Anna ZAJĄCZKOWSKA - nr na liście 19";"Grażyna Teresa CZUBALA - nr na liście 20";"Wojciech LAMENTOWICZ - nr na liście 21";"Andrzej SZCZOTKOWSKI - nr na liście 22";"Magdalena Karolina DRYWA - nr na liście 23";"Paweł Władysław WEKWERT - nr na liście 24";"Magdalena Jadwiga STRZELECKA - nr na liście 25";"Jacek Ignacy SŁUPECKI - nr na liście 26";"Dominika Wirginia NOWAK - nr na liście 27";"Marcin Tomasz STRZELCZYK - nr na liście 28";"Liczba obwodów"
"220504";"gmina wiejska";"gm. Sierakowice";"kartuski";"pomorskie";12743;13764;3386;9357;9;69;0;0;0;0;0;0;0;9357;0;0;9357;119;84;35;0;9238;2232;279;41;8;69;9;15;10;14;1610;2;10;1;6;10;22;8;28;14;4;3;4;3;4;14;0;6;25;13;568;155;26;27;6;15;13;13;9;13;13;12;12;3;6;156;12;21;9;4;1;7;1;4;5;3;2;4;16;532;237;30;15;9;10;17;12;17;17;5;6;6;14;6;5;10;9;13;6;8;2;1;5;6;1;12;9;44;5594;1977;155;361;295;120;143;439;34;312;70;118;49;75;20;47;529;19;133;5;5;7;7;5;186;3;16;338;126;312;148;24;25;7;4;8;3;12;5;3;4;5;5;7;9;12;5;4;4;2;1;0;2;0;3;2;4;4;11
"220505";"gmina wiejska";"gm. Somonino";"kartuski";"pomorskie";7228;7906;2617;4611;6;58;3;3;0;0;0;0;3;4614;3;0;4614;79;41;38;0;4535;1282;360;24;23;103;0;25;14;9;567;4;13;4;6;3;39;7;26;4;5;3;8;3;4;1;2;2;15;8;304;97;18;4;3;20;14;16;2;5;2;24;13;2;4;18;6;16;10;4;3;3;3;1;4;0;3;1;8;380;97;10;8;2;8;2;3;12;8;4;2;3;3;8;16;5;3;7;0;3;0;2;2;7;1;9;3;152;2342;708;33;47;71;59;39;137;19;70;12;17;17;4;4;14;36;5;30;3;2;4;5;1;882;3;1;50;69;227;99;29;17;7;8;6;2;9;2;2;5;1;3;6;6;0;7;1;2;2;1;0;4;0;1;0;5;2;5
"220506";"gmina wiejska";"gm. Stężyca";"kartuski";"pomorskie";7143;7679;2317;4826;2;218;0;0;0;0;0;0;0;4826;0;0;4826;83;42;41;0;4743;1165;397;40;21;74;12;10;7;16;443;7;12;0;11;6;26;13;23;8;5;1;3;1;1;1;0;4;14;9;311;139;12;14;7;13;3;16;4;8;2;8;4;3;4;17;3;14;7;4;1;2;2;2;3;12;0;4;3;507;197;11;7;2;10;4;3;11;3;1;2;10;7;2;5;4;3;8;3;3;0;1;3;9;1;10;9;178;2511;1015;67;96;129;65;52;233;24;194;62;42;14;7;6;11;92;7;48;4;3;2;8;6;181;3;10;78;52;249;128;20;12;6;6;9;1;8;3;2;7;3;6;2;3;7;2;2;5;1;1;0;5;0;1;2;2;5;7
"220507";"gmina wiejska";"gm. Sulęczyno";"kartuski";"pomorskie";3808;4134;1270;2538;2;48;0;0;0;0;0;0;0;2538;0;1;2537;53;30;23;0;2484;624;179;18;6;31;3;3;2;34;280;3;2;3;3;5;3;3;7;15;3;1;2;2;0;1;0;5;5;5;126;37;6;4;1;6;3;5;5;5;1;4;0;2;5;24;0;6;1;1;0;1;0;1;0;1;1;5;1;191;74;3;1;3;5;3;4;3;4;1;0;2;3;6;5;1;0;3;0;0;0;0;1;1;0;4;0;64;1421;530;28;56;59;201;32;79;22;111;8;32;10;14;7;3;112;1;24;3;1;2;3;2;41;1;2;23;14;122;60;5;7;4;2;1;1;2;9;3;1;0;3;3;1;1;2;2;2;0;3;0;2;0;1;0;3;4;4
"220508";"gmina miejsko-wiejska";"gm. Żukowo";"kartuski";"pomorskie";26287;28856;6459;19830;2;193;7;7;0;0;0;0;7;19826;7;2;19824;179;103;76;0;19645;7738;3292;320;75;1187;41;485;116;152;913;49;85;19;55;52;238;57;106;33;51;29;31;17;15;16;9;34;178;83;1674;757;81;60;29;96;32;43;32;39;25;21;40;25;70;38;21;27;50;23;11;17;14;18;19;31;4;12;39;1636;776;56;53;14;43;28;6;45;43;20;13;26;19;47;16;25;5;34;18;20;5;3;7;17;7;70;29;191;6582;3183;134;206;366;248;112;525;36;256;101;125;108;36;35;33;110;20;108;18;5;9;37;8;331;8;21;244;159;2015;974;199;137;33;26;59;17;59;31;34;40;10;19;21;35;39;12;16;41;14;14;4;37;1;17;66;28;32;19
"220601";"gmina miejska";"m. Kościerzyna";"kościerski";"pomorskie";16502;17852;5292;11210;4;64;8;8;0;0;0;0;8;11214;8;0;11214;117;74;43;0;11097;3405;1785;343;45;316;38;54;20;67;223;27;26;8;24;20;110;15;43;39;25;8;26;5;9;4;2;8;83;32;803;345;48;55;24;28;23;15;9;15;8;38;15;9;9;15;9;36;16;5;4;7;9;1;7;9;10;21;13;1670;324;38;8;8;17;4;7;20;16;10;5;12;7;16;5;6;3;17;5;12;1;2;12;18;2;3;10;1082;4136;1275;74;187;205;188;54;356;22;1406;13;22;13;6;7;13;9;12;40;3;1;8;8;4;72;6;7;84;41;1083;547;126;47;17;13;16;6;27;24;14;13;10;6;14;6;85;15;9;18;7;4;1;15;3;6;8;12;14;12
"220602";"gmina wiejska";"gm. Dziemiany";"kościerski";"pomorskie";3107;3392;951;2156;1;34;0;0;0;0;0;0;0;2156;0;0;2156;28;19;9;0;2128;367;173;32;4;36;27;8;3;5;18;5;2;2;3;0;8;2;7;9;2;1;7;1;1;1;0;1;4;5;146;59;11;9;3;3;7;9;1;6;3;4;2;2;2;3;3;3;2;1;1;1;1;0;1;0;0;5;4;235;51;6;6;1;2;3;4;2;5;2;3;2;3;7;0;0;0;3;2;2;1;0;5;4;0;2;1;118;1237;530;45;75;36;17;20;209;19;166;2;5;14;2;4;7;4;1;17;0;0;0;7;0;0;1;1;33;22;143;71;14;8;3;4;4;3;1;5;1;3;1;1;2;2;5;1;0;3;0;2;1;0;1;0;0;1;6;3
"220603";"gmina wiejska";"gm. Karsin";"kościerski";"pomorskie";4404;4841;1572;2832;0;65;0;0;0;0;0;0;0;2832;0;0;2832;53;25;28;0;2779;404;184;45;9;39;31;4;9;3;9;5;4;1;5;5;17;5;5;3;2;0;1;2;3;2;0;0;8;3;384;188;21;11;27;28;4;9;6;8;2;3;5;7;4;12;5;1;8;4;1;3;4;1;2;3;1;5;11;297;88;11;7;2;4;1;2;8;8;1;4;1;5;3;3;4;2;4;1;5;0;0;5;2;1;2;2;121;1482;471;98;82;80;37;68;273;16;119;42;17;6;12;3;14;8;5;28;5;4;2;5;3;8;2;6;46;22;212;106;19;13;3;1;3;0;6;6;4;6;0;1;4;1;16;1;0;4;1;1;0;4;0;3;0;4;5;4
"220604";"gmina wiejska";"gm. Kościerzyna";"kościerski";"pomorskie";10898;11789;3503;7395;1;73;0;0;0;0;0;0;0;7395;0;0;7395;107;55;52;0;7288;1631;795;159;23;174;17;20;8;22;121;9;17;8;12;9;49;9;38;33;18;2;11;4;5;3;6;6;34;19;490;181;20;26;8;13;12;19;2;10;6;20;10;9;10;21;7;18;17;5;2;9;6;10;11;2;2;10;24;1084;198;46;10;5;30;6;2;15;9;5;6;7;4;7;3;5;7;15;7;4;2;0;12;8;0;12;6;653;3490;1135;89;172;228;153;63;389;28;792;25;36;21;20;10;17;13;11;45;7;4;2;7;1;65;5;9;104;39;593;280;58;23;8;11;17;6;25;25;8;10;5;4;8;10;27;9;7;4;2;3;0;9;0;3;2;11;18;12
"220605";"gmina wiejska";"gm. Liniewo";"kościerski";"pomorskie";3299;3533;1296;2003;3;19;0;0;0;0;0;0;0;2003;0;0;2003;35;21;14;0;1968;337;161;45;6;29;1;7;3;2;15;4;1;3;1;7;16;3;8;4;6;1;3;0;3;0;0;0;3;5;127;46;5;13;5;2;5;3;3;1;2;3;5;2;3;2;1;5;9;0;0;1;0;1;0;0;1;3;6;364;75;6;3;3;9;1;0;2;3;1;1;1;0;5;2;1;0;4;0;1;0;1;2;2;0;1;1;239;1009;288;21;24;58;38;29;213;3;200;10;6;11;7;4;4;9;6;15;1;2;4;3;1;18;1;1;24;8;131;67;9;8;3;3;3;0;1;8;0;1;0;0;1;0;16;0;3;0;2;1;0;1;0;1;0;1;2;4
"220606";"gmina wiejska";"gm. Lipusz";"kościerski";"pomorskie";2590;2822;766;1824;2;13;1;1;0;0;0;0;1;1825;1;0;1825;20;4;16;0;1805;334;163;20;8;35;10;4;4;6;19;3;3;0;4;4;11;1;4;9;4;0;8;2;1;0;0;0;10;1;146;67;10;10;0;2;4;8;3;0;0;6;6;3;0;4;1;3;4;1;1;3;0;1;2;1;0;3;3;208;52;5;1;1;7;1;0;4;1;2;3;1;2;7;1;1;0;3;0;0;0;2;3;2;0;2;0;107;998;376;25;55;37;43;12;192;17;145;3;4;5;4;1;2;14;2;12;2;2;0;1;1;7;8;2;11;15;119;45;10;5;2;3;3;0;8;9;1;3;0;3;6;0;5;2;2;2;1;0;0;5;0;1;0;0;3;3
"220607";"gmina wiejska";"gm. Nowa Karczma";"kościerski";"pomorskie";4841;5198;1874;2967;1;29;0;0;0;0;0;0;0;2967;0;0;2967;69;50;19;0;2898;419;216;45;9;38;9;4;2;3;23;3;4;1;5;3;13;3;7;4;3;1;1;2;4;0;2;5;3;6;161;64;12;5;1;6;2;3;1;1;1;11;3;2;1;4;2;7;7;2;2;3;1;2;6;6;1;3;2;752;74;3;2;1;4;2;1;4;2;4;0;1;4;2;0;2;3;3;0;1;0;0;7;3;1;4;2;622;1372;436;51;54;98;55;93;207;17;183;8;7;10;6;4;5;7;3;33;4;1;1;5;1;37;1;3;17;25;194;108;15;8;5;4;2;1;6;2;1;1;1;1;3;4;19;0;0;2;2;0;1;2;0;0;2;3;1;5
"220608";"gmina wiejska";"gm. Stara Kiszewa";"kościerski";"pomorskie";4838;5262;1852;2986;9;46;0;0;0;0;0;0;0;2986;0;0;2986;44;21;23;0;2942;547;272;59;19;53;15;2;1;9;26;4;3;1;5;1;14;5;6;11;6;2;7;0;1;3;0;0;11;11;247;105;8;10;4;7;6;9;4;8;7;9;3;7;1;5;5;9;10;2;0;2;3;1;3;3;0;12;4;445;70;11;2;1;10;6;3;3;8;2;3;2;4;1;2;5;1;20;1;2;2;1;34;3;1;4;2;241;1493;563;67;42;73;35;27;139;28;221;29;54;9;17;4;18;13;2;30;3;2;2;2;2;14;4;4;59;30;210;118;15;18;7;3;6;0;4;4;1;4;2;1;1;1;7;2;2;3;1;3;1;1;0;1;1;2;1;5
"220801";"gmina miejska";"m. Lębork";"lęborski";"pomorskie";24361;25975;8486;15874;17;98;3;3;0;0;0;0;3;15878;3;0;15878;165;112;53;0;15713;6135;2920;158;175;293;17;38;31;28;59;32;38;13;24;18;27;21;115;40;19;16;9;6;6;1369;583;21;33;26;1217;481;56;34;19;29;23;32;216;18;23;12;17;24;10;14;20;11;46;13;4;16;17;10;14;13;5;10;30;1198;431;33;36;8;20;16;13;21;27;26;359;13;12;32;11;18;6;22;7;12;1;14;6;4;5;4;12;29;5042;1706;101;1422;184;98;39;171;41;70;30;87;31;586;25;26;23;12;93;11;8;6;20;5;8;6;16;140;77;2121;1175;222;73;29;12;78;10;51;20;75;43;13;12;16;19;17;4;15;112;7;11;2;33;10;21;4;13;24;23
"220802";"gmina miejska";"m. Łeba";"lęborski";"pomorskie";2784;3181;739;2045;2;249;0;0;0;0;0;0;0;2045;0;0;2045;17;8;9;0;2028;777;457;29;13;78;5;8;8;5;18;4;3;1;1;2;5;5;21;4;4;2;0;4;2;57;19;5;9;8;149;76;6;0;1;2;1;2;11;2;0;6;2;4;2;2;2;1;8;3;2;1;4;0;4;2;2;1;2;149;61;4;4;4;7;6;1;3;5;3;15;2;4;3;3;6;1;3;2;0;1;1;1;3;3;0;1;2;622;287;14;73;20;22;6;6;5;9;1;8;2;3;2;6;4;0;14;3;48;2;1;1;0;61;2;19;3;331;199;28;17;8;6;7;1;10;6;4;6;2;2;6;2;1;0;2;7;0;4;0;5;0;0;0;3;5;3
"220803";"gmina wiejska";"gm. Cewice";"lęborski";"pomorskie";4904;5321;1906;2997;0;12;0;0;0;0;0;0;0;2995;0;0;2995;60;33;27;0;2935;879;273;30;13;30;11;2;3;6;29;8;1;2;7;2;6;3;268;9;5;1;3;1;1;63;32;56;4;10;209;64;15;14;8;3;10;4;16;2;2;2;8;4;1;7;2;6;14;3;1;4;4;3;3;3;1;1;4;251;91;10;2;5;5;12;5;6;8;8;20;9;3;12;4;8;4;9;1;3;1;0;2;2;0;2;0;19;1320;470;50;286;36;52;22;71;10;18;9;27;19;51;6;15;26;3;33;1;3;3;8;2;3;6;3;65;22;276;145;13;14;12;3;23;4;6;4;7;7;0;0;0;2;5;1;1;9;3;2;0;3;0;4;1;5;2;4
"220804";"gmina wiejska";"gm. Nowa Wieś Lęborska";"lęborski";"pomorskie";9454;10136;3733;5721;5;27;0;0;0;0;0;0;0;5720;0;0;5720;102;68;34;0;5618;1521;720;69;44;73;7;6;6;15;16;8;6;1;9;3;14;12;28;11;9;1;6;2;3;289;136;7;9;11;417;160;25;16;9;22;10;13;36;8;4;3;16;8;4;7;9;3;16;7;1;3;2;6;10;4;1;4;10;865;185;11;16;1;7;13;7;8;11;14;519;4;4;10;5;7;3;7;2;2;0;4;3;1;5;2;5;9;2172;768;65;539;85;46;39;73;24;33;12;35;20;152;20;20;26;7;53;5;11;3;9;2;1;3;8;82;31;643;343;70;37;15;11;10;3;11;7;13;15;3;4;8;7;10;3;6;30;3;2;0;9;4;3;1;3;12;13
"220805";"gmina wiejska";"gm. Wicko";"lęborski";"pomorskie";4129;4476;1956;2173;1;12;0;0;0;0;0;0;0;2173;0;0;2173;46;29;17;0;2127;619;319;32;14;40;3;1;6;1;11;2;6;4;6;4;6;6;30;1;3;0;1;0;2;90;12;4;13;2;225;91;8;9;2;7;2;7;21;4;3;0;9;4;3;9;3;1;6;3;1;3;4;7;5;2;1;2;8;255;72;7;8;2;10;5;3;3;6;3;91;3;3;3;6;3;1;4;0;2;1;0;1;2;2;2;1;11;744;282;28;133;27;38;11;21;6;13;4;12;8;15;6;5;6;3;27;2;18;0;4;1;2;12;2;43;15;284;130;35;15;4;6;6;2;12;4;1;5;4;1;5;5;4;0;4;18;1;2;0;4;5;3;0;7;1;3
"221101";"gmina miejska";"m. Hel";"pucki";"pomorskie";2447;2877;650;1797;2;213;0;0;0;0;0;0;0;1797;0;0;1797;23;12;11;0;1774;767;340;142;4;115;3;4;1;7;3;4;3;6;3;9;77;3;4;1;7;7;2;3;3;0;2;0;9;5;156;59;9;7;8;8;5;3;2;3;1;4;4;1;3;2;0;2;13;3;0;3;1;1;3;2;0;1;8;113;52;8;6;1;5;7;1;1;3;0;2;3;1;3;1;2;1;4;1;0;0;0;3;2;1;1;2;2;468;222;8;7;22;11;5;15;2;5;3;2;6;1;1;5;1;73;4;1;0;0;2;2;2;2;2;53;11;270;173;36;7;4;3;10;3;5;1;3;4;2;4;2;0;0;0;3;3;0;1;0;1;0;1;1;2;1;2
"221102";"gmina miejsko-wiejska";"gm. Jastarnia";"pucki";"pomorskie";2933;3108;915;2018;1;184;0;0;0;0;0;0;0;2018;0;0;2018;21;10;11;0;1997;741;228;72;4;51;0;4;6;7;6;2;1;4;1;3;326;0;1;0;0;5;2;0;0;0;2;7;4;5;130;69;6;3;6;4;1;2;4;3;4;1;4;1;0;2;0;0;2;2;0;1;0;4;1;3;0;3;4;106;59;7;2;1;2;4;1;4;5;2;1;1;3;3;1;3;0;1;1;1;0;0;0;0;0;0;0;4;895;424;15;9;48;43;6;34;2;4;3;4;8;2;2;4;3;162;3;2;2;0;1;1;2;2;0;79;30;125;65;16;7;3;0;3;1;4;4;2;2;1;0;0;1;3;1;2;3;0;1;0;2;1;0;0;1;2;3
"221103";"gmina miejska";"m. Puck";"pucki";"pomorskie";7986;8552;2717;5269;10;78;1;1;0;0;0;0;1;5270;1;0;5270;52;37;15;0;5218;2299;751;970;14;156;3;11;10;18;10;6;21;7;8;6;184;5;12;3;6;46;3;0;0;2;2;4;16;25;253;116;21;7;6;11;6;9;4;2;10;5;7;3;4;3;7;1;3;0;0;1;5;5;2;4;0;3;8;381;131;12;35;2;74;13;2;25;13;2;4;2;8;10;2;3;1;12;2;5;2;0;2;6;2;1;3;7;1617;952;35;22;64;24;13;41;13;21;9;6;20;13;9;5;1;15;27;4;2;2;5;3;0;3;3;256;49;668;346;75;42;20;11;15;5;26;8;10;14;13;5;4;7;8;6;5;3;4;7;2;5;2;3;5;11;6;7
"221104";"gmina miejsko-wiejska";"gm. Władysławowo";"pucki";"pomorskie";11158;12334;3137;8021;9;577;0;0;0;0;0;0;0;8021;0;0;8021;81;40;41;0;7940;3256;1154;1092;16;222;21;31;16;20;19;6;30;9;11;25;410;14;18;7;6;34;6;0;3;4;3;12;39;28;482;205;33;27;13;25;13;22;6;5;9;2;10;10;4;8;6;5;20;9;5;4;7;3;7;6;0;5;13;551;260;20;22;5;56;22;4;14;35;6;2;11;2;6;1;5;3;13;2;9;1;1;2;3;4;0;14;28;2770;1113;34;61;100;78;10;62;14;27;7;13;42;8;10;13;3;38;25;10;5;7;6;6;3;1;5;1012;57;881;476;92;68;20;13;20;3;23;11;8;22;11;9;9;10;7;10;11;8;5;4;7;7;0;6;1;9;11;12
"221105";"gmina wiejska";"gm. Kosakowo";"pucki";"pomorskie";10480;11515;1974;8506;5;132;0;0;0;0;0;0;0;8504;0;0;8504;62;33;29;0;8442;3729;1896;218;27;225;12;195;36;80;30;8;30;227;21;62;52;11;22;15;24;336;9;7;8;2;1;16;121;38;731;386;31;29;15;34;15;26;6;22;13;5;19;14;4;3;7;3;13;5;4;8;7;9;4;16;3;8;22;572;296;20;41;4;13;14;5;7;20;8;6;13;10;21;2;6;4;14;6;4;1;2;3;2;3;5;25;17;2251;1369;39;46;130;188;18;60;12;20;15;11;15;4;6;22;6;5;36;8;7;4;8;7;4;1;7;92;111;1159;585;167;74;21;10;38;5;15;16;12;19;4;19;8;9;20;5;15;24;0;12;6;10;4;3;7;20;31;7
"221106";"gmina wiejska";"gm. Krokowa";"pucki";"pomorskie";7520;8244;2813;4707;0;109;1;1;1;0;0;0;0;4707;0;0;4707;92;49;43;0;4615;1414;167;1013;8;35;3;6;5;1;11;2;31;2;3;4;46;10;4;2;0;10;0;1;0;0;0;1;43;6;301;127;16;7;4;12;9;13;12;6;14;1;8;6;6;5;5;3;5;9;0;2;5;2;5;3;1;2;13;413;137;23;28;7;52;10;3;5;77;7;3;7;4;10;2;6;1;6;6;2;1;2;0;3;0;0;9;2;2157;952;41;54;84;115;20;79;17;32;19;16;38;10;10;11;5;6;30;7;2;1;7;3;3;5;4;490;96;330;167;40;21;7;7;5;6;9;3;5;7;9;3;2;3;2;8;6;3;2;0;1;3;1;1;0;1;8;6
