"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Riad HAIDAR - nr na liście 1";"Stanisław ŻMIJAN - nr na liście 2";"Kornelia Konstancja WRÓBLEWSKA - nr na liście 3";"Krzysztof GRABCZUK - nr na liście 4";"Małgorzata GROMADZKA - nr na liście 5";"Rafał Mariusz ZWOLAK - nr na liście 6";"Mariusz GRAD - nr na liście 7";"Tomasz Wojciech ANTONIUK - nr na liście 8";"Tomasz Józef PAŃCZYK - nr na liście 9";"Kamil JÓŹWIK - nr na liście 10";"Magdalena ZAJĄC - nr na liście 11";"Grażyna Bogumiła LAMCZYK - nr na liście 12";"Mariusz Stanisław KOWALEWSKI - nr na liście 13";"Bożena Stanisława KIELISZEK-WASIOŁEK - nr na liście 14";"Katarzyna Ewa PIETRASZKIEWICZ - nr na liście 15";"Barbara Stefania ŻBIKOWSKA - nr na liście 16";"Karolina Anna HUKIEWICZ - nr na liście 17";"Kamila ĆWIKLIŃSKA - nr na liście 18";"Katarzyna Weronika PELC - nr na liście 19";"Anna Maria KOLASIŃSKA - nr na liście 20";"Wioleta ZARĘBSKA - nr na liście 21";"Antoni RUSINEK - nr na liście 22";"Jan Józef MUSOLF - nr na liście 23";"Piotr Jacek ZYGARSKI - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Witold Sławomir TUMANOWICZ - nr na liście 1";"Wiktor KASPRZAK - nr na liście 2";"Marcin Piotr IWANOWSKI - nr na liście 3";"Stanisław BĄK - nr na liście 4";"Agnieszka Maria GOCEL - nr na liście 5";"Beata Małgorzata BIELECKA - nr na liście 6";"Agnieszka Monika MARCINIUK - nr na liście 7";"Kamil KUBICA - nr na liście 8";"Ewelina Agata KUPISZ - nr na liście 9";"Michał MAZUREK - nr na liście 10";"Łukasz BANASZCZUK - nr na liście 11";"Kamil CZERWIENIEC - nr na liście 12";"Agnieszka Monika PAWLAK - nr na liście 13";"Agnieszka NAGRODZKA - nr na liście 14";"Dorota Anna WÓJCIK - nr na liście 15";"Zbigniew Marek SADOCHA - nr na liście 16";"Daniel REKUTA - nr na liście 17";"Anna MEKLER - nr na liście 18";"Justyna Elżbieta MULAWA - nr na liście 19";"Kamil KĘDZIERAWSKI - nr na liście 20";"Edyta TARNOWSKA - nr na liście 21";"Łukasz BATALIŃSKI - nr na liście 22";"Bartłomiej WITKOWSKI - nr na liście 23";"Artur Wojciech SOBICH - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jarosław SACHAJKO - nr na liście 1";"Arkadiusz Tomasz BRATKOWSKI - nr na liście 2";"Przemysław LITWINIUK - nr na liście 3";"Wiesław Marian RÓŻYŃSKI - nr na liście 4";"Kazimierz SMAL - nr na liście 5";"Andrzej ROMAŃCZUK - nr na liście 6";"Anna SZYMALA - nr na liście 7";"Jan Franciszek KOWALCZYK - nr na liście 8";"Anna WIŚNIEWSKA - nr na liście 9";"Sławomir Jan SUSZCZYŃSKI - nr na liście 10";"Marzena Jolanta MALESA - nr na liście 11";"Agnieszka Renata CZUBA - nr na liście 12";"Karolina PIWKO - nr na liście 13";"Teodora WYPYCH - nr na liście 14";"Ryszard Zbigniew STANIBUŁA - nr na liście 15";"Mirosława Teresa FORNAL - nr na liście 16";"Irena KAMIŃSKA - nr na liście 17";"Teresa NOWAK - nr na liście 18";"Bartosz KOCZKODAJ - nr na liście 19";"Anna Bożena DZIUBA - nr na liście 20";"Grzegorz SIEMAKOWICZ - nr na liście 21";"Marek WILBIK - nr na liście 22";"Sławomir Paweł NOSEK - nr na liście 23";"Janusz ZIELIŃSKI - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jacek Robert SASIN - nr na liście 1";"Sławomir ZAWIŚLAK - nr na liście 2";"Marcin Kamil DUSZEK - nr na liście 3";"Teresa HAŁAS - nr na liście 4";"Tomasz Andrzej ZIELIŃSKI - nr na liście 5";"Dariusz Paweł STEFANIUK - nr na liście 6";"Marcin ROMANOWSKI - nr na liście 7";"Lucjan CICHOSZ - nr na liście 8";"Zdzisław SZWED - nr na liście 9";"Leszek Marcin SKIBA - nr na liście 10";"Maria GMYZ - nr na liście 11";"Robert GMITRUCZUK - nr na liście 12";"Beata Małgorzata STRZAŁKA - nr na liście 13";"Krzysztof Jan GAŁASZKIEWICZ - nr na liście 14";"Konrad Bernard SAWICKI - nr na liście 15";"Anna KUSIAK-JANIEC - nr na liście 16";"Jerzy Ryszard SZWAJ - nr na liście 17";"Barbara Aldona BARSZCZEWSKA - nr na liście 18";"Iwona CHMIELEWSKA - nr na liście 19";"Mariusz Artur ZAŃKO - nr na liście 20";"Halina CZARNECKA - nr na liście 21";"Stanisław MISZTAL - nr na liście 22";"Agnieszka PIEKARSKA - nr na liście 23";"Anna DĄBROWSKA-BANASZEK - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Monika Jolanta PAWŁOWSKA - nr na liście 1";"Piotr Edward SZELĄG - nr na liście 2";"Bolesław Borys BORYSIUK - nr na liście 3";"Sławomir ROGALA - nr na liście 4";"Michał Reoland GOŁOŚ - nr na liście 5";"Anna Jadwiga CZOBODZIŃSKA-PRZYBYSŁAWSKA - nr na liście 6";"Gerard WASZKIEWICZ - nr na liście 7";"Łucja Jadwiga PAMULSKA - nr na liście 8";"Patrycja Anna DOBOSZ-FURMAN - nr na liście 9";"Magdalena Małgorzata KAMOLA - nr na liście 10";"Ewa Monika BARTOSZEWSKA-WIC - nr na liście 11";"Grażyna Zofia MACERONI - nr na liście 12";"Aldona Wioleta TROJNIEL-GOŹDZIOŁKO - nr na liście 13";"Zbigniew LITWINIEC - nr na liście 14";"Jacek Michał MALCZEWSKI - nr na liście 15";"Justyna JASEK-KOSOBUCKA - nr na liście 16";"Monika KAPŁON - nr na liście 17";"Jacek Tomasz CHĘĆ - nr na liście 18";"Magdalena Aleksandra TABOR - nr na liście 19";"Jan Bolesław KUROWSKI - nr na liście 20";"Stanisław ŻUKOWSKI - nr na liście 21";"Katarzyna Małgorzata KOZICKA - nr na liście 22";"Mateusz Maciej ROCZON - nr na liście 23";"Bogdan Antoni KIEŁBASA - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Jan KOKOT - nr na liście 1";"Ewa Małgorzata KOZIARA - nr na liście 2";"Rafał Mirosław ŁUKASIK - nr na liście 3";"Dariusz LANGA - nr na liście 4";"Arkadiusz CHIBOWSKI - nr na liście 5";"Beata RYPINA - nr na liście 6";"Damian Jarosław LEWCZUK - nr na liście 7";"Justyna Renata JÓŹWIK - nr na liście 8";"Dorota WYSOKIŃSKA - nr na liście 9";"Przemysław POPIELEC - nr na liście 10";"Marek CELIŃSKI - nr na liście 11";"Lidia Elżbieta WASĄG - nr na liście 12";"Kamil SOKOŁOWSKI - nr na liście 13";"Ewelina Ilona WOCH - nr na liście 14";"Anna Maria BODNAR - nr na liście 15";"Agnieszka ZALEWSKA - nr na liście 16";"Rafał KOWALIK - nr na liście 17";"Liczba obwodów"
"060112";"gmina wiejska";"gm. Rokitno";"bialski";"lubelskie";2190;2409;949;1241;0;22;0;0;0;0;0;0;0;1241;0;0;1241;33;18;15;0;1208;203;176;10;5;1;0;0;0;0;0;1;0;0;1;0;8;1;0;0;0;0;0;0;0;0;47;22;3;9;2;0;3;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;117;13;6;67;1;4;1;1;0;1;0;3;2;4;0;0;0;2;1;0;0;2;6;0;3;786;295;15;90;10;5;253;25;4;3;7;1;13;1;0;1;3;1;24;2;6;1;2;1;23;49;30;1;3;0;2;2;0;0;0;0;1;1;2;1;0;0;2;1;0;0;0;1;0;2;6;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;5
"060113";"gmina wiejska";"gm. Rossosz";"bialski";"lubelskie";1702;1839;615;1087;0;16;0;0;0;0;0;0;0;1087;0;0;1087;29;24;5;0;1058;106;90;9;3;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;64;16;8;10;1;0;3;2;8;0;2;8;0;0;0;1;0;0;0;0;1;0;1;1;2;160;14;3;86;1;0;3;4;0;1;2;0;0;6;0;0;0;1;0;0;0;0;34;0;5;683;273;11;84;3;5;195;14;2;0;0;4;30;1;0;1;10;3;19;2;5;3;0;2;16;38;18;0;4;0;4;0;0;0;1;1;0;0;0;3;2;0;1;0;0;1;0;0;0;3;7;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;1;1;3
"060114";"gmina wiejska";"gm. Sławatycze";"bialski";"lubelskie";1770;1955;771;999;1;13;0;0;0;0;0;0;0;999;0;0;999;14;11;3;0;985;183;145;14;12;4;2;1;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;32;10;5;0;1;1;4;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;5;153;17;3;71;1;9;22;9;2;1;2;0;0;2;0;0;0;0;0;0;0;0;1;0;13;579;207;10;54;3;6;113;12;0;5;2;4;12;1;0;9;1;6;2;1;66;3;20;2;40;31;16;4;2;0;0;1;1;1;1;0;0;0;0;3;0;0;0;1;0;1;0;0;0;0;7;1;2;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;3
"060115";"gmina wiejska";"gm. Sosnówka";"bialski";"lubelskie";1869;2060;870;999;4;7;0;0;0;0;0;0;0;999;0;0;999;12;8;4;0;987;101;89;4;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;35;11;6;1;0;1;2;1;4;1;3;1;0;0;0;1;0;0;0;1;0;0;0;1;1;202;16;6;38;1;0;127;1;1;2;2;0;1;1;0;0;0;0;0;0;0;0;2;0;4;598;235;6;135;7;6;127;12;3;2;1;2;3;5;9;2;5;4;3;3;9;2;3;2;12;45;10;2;2;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;6;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3
"060116";"gmina wiejska";"gm. Terespol";"bialski";"lubelskie";4816;5239;1910;2906;2;19;0;0;0;0;0;0;0;2906;0;0;2906;50;29;21;0;2856;434;339;73;11;4;1;0;1;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;1;138;56;3;24;7;2;7;0;10;2;10;3;0;3;1;4;0;0;2;0;0;2;0;1;1;241;36;6;138;1;3;4;4;1;4;7;3;1;7;1;0;0;4;1;1;0;6;4;0;9;1880;767;12;125;18;15;618;23;4;5;3;6;28;3;0;5;4;4;89;5;55;3;3;7;78;135;67;10;16;3;2;2;3;0;1;5;1;1;2;4;1;0;2;2;3;2;0;2;1;5;28;6;7;2;1;1;2;1;1;0;0;0;1;0;0;0;3;3;9
"060117";"gmina wiejska";"gm. Tuczna";"bialski";"lubelskie";2331;2548;1068;1263;2;10;0;0;0;0;0;0;0;1263;0;0;1263;26;13;13;0;1237;138;121;6;5;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;63;23;6;9;0;0;1;4;5;0;1;2;2;2;1;2;0;1;0;0;0;1;2;1;0;162;12;3;102;1;1;2;3;0;5;2;2;2;4;1;1;0;1;0;1;0;3;13;0;3;811;285;16;106;4;4;230;18;2;0;1;1;5;2;4;4;4;0;11;2;62;0;3;5;42;52;32;0;5;1;1;2;0;1;0;0;2;0;0;2;0;0;1;0;0;3;1;1;0;0;11;0;5;0;1;1;1;0;0;2;0;0;0;0;0;0;1;0;3
"060118";"gmina wiejska";"gm. Wisznice";"bialski";"lubelskie";3734;4025;1489;2245;5;17;0;0;0;0;0;0;0;2245;0;0;2245;21;15;6;0;2224;394;286;72;11;7;3;2;0;1;0;2;4;0;0;0;0;1;0;0;0;0;1;2;0;2;112;57;6;7;4;2;4;1;6;1;5;9;1;0;0;0;0;1;1;0;0;1;0;1;5;273;30;18;91;4;2;66;8;1;7;2;0;1;10;1;0;0;2;1;2;0;1;10;1;15;1310;428;17;336;9;6;279;23;5;7;2;3;36;5;22;7;3;16;13;2;31;6;1;16;37;107;54;4;14;1;0;10;1;0;4;1;1;1;0;4;1;1;2;0;0;1;0;0;1;6;28;2;7;2;3;1;0;0;0;1;3;0;0;2;1;1;2;3;5
"060119";"gmina wiejska";"gm. Zalesie";"bialski";"lubelskie";3211;3538;1360;1851;5;8;0;0;0;0;0;0;0;1851;0;0;1851;31;29;2;0;1820;360;301;38;15;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;92;39;3;26;3;0;2;3;5;2;2;0;0;0;0;2;0;2;0;0;0;0;0;1;2;230;23;2;163;1;1;3;7;0;3;8;2;1;3;0;1;1;1;2;1;0;2;2;0;3;1062;463;11;84;6;8;357;10;0;1;1;3;9;8;0;5;2;0;33;1;10;5;1;4;40;65;25;2;6;1;3;1;0;1;2;2;0;1;11;1;2;0;1;0;1;2;2;0;0;1;11;4;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;5
"060201";"gmina miejska";"m. Biłgoraj";"biłgorajski";"lubelskie";19511;20910;6930;12581;17;91;1;1;0;0;0;0;1;12580;1;0;12580;84;49;35;0;12496;1764;283;617;98;48;554;56;14;5;3;3;23;1;4;5;4;8;1;8;3;3;2;3;1;17;969;352;34;27;374;6;11;6;58;5;17;8;10;11;2;9;0;2;3;8;2;1;6;8;9;2221;142;62;15;1871;1;18;6;13;6;9;2;3;20;7;10;1;2;9;2;0;3;2;2;15;6311;1752;335;70;46;42;12;1089;34;11;610;118;7;1985;11;44;20;3;5;9;3;3;35;24;43;1135;400;76;9;11;11;8;27;6;11;8;9;2;6;7;19;1;8;1;17;2;6;2;6;482;96;20;17;4;2;0;1;2;4;2;1;2;10;5;2;4;6;14;14
"060202";"gmina wiejska";"gm. Aleksandrów";"biłgorajski";"lubelskie";2351;2585;889;1462;1;20;0;0;0;0;0;0;0;1462;0;0;1462;16;12;4;0;1446;66;8;12;2;13;22;0;1;0;0;2;3;1;1;0;0;0;0;0;0;0;1;0;0;0;116;45;10;4;24;0;1;3;7;1;6;1;3;1;3;0;0;1;1;2;1;0;0;0;2;182;19;25;1;111;0;5;0;2;1;1;1;0;8;0;0;0;4;3;0;0;0;0;0;1;1041;280;48;8;9;6;0;317;18;2;27;40;0;239;4;11;4;0;1;2;2;2;3;3;15;32;13;4;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;0;1;0;1;5;9;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;4
"060203";"gmina wiejska";"gm. Biłgoraj";"biłgorajski";"lubelskie";9739;10423;3729;6010;9;17;0;0;0;0;0;0;0;6010;0;0;6010;85;60;25;0;5925;176;37;48;11;2;59;5;6;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;3;389;170;15;10;113;2;7;6;28;5;9;3;2;3;0;2;1;0;2;6;2;0;1;1;1;1308;33;17;4;1224;3;1;8;1;3;1;0;1;4;1;0;0;2;1;0;1;0;1;1;1;3827;1287;182;30;42;31;8;593;26;10;387;63;6;1035;10;16;15;4;5;5;2;7;8;20;35;197;69;8;0;5;0;0;2;5;2;1;2;1;5;0;2;0;1;0;2;0;2;1;3;86;28;4;3;3;1;1;2;1;1;0;2;0;2;0;2;1;2;3;15
"060204";"gmina wiejska";"gm. Biszcza";"biłgorajski";"lubelskie";2861;3089;1175;1686;5;5;0;0;0;0;0;0;0;1686;0;0;1686;20;17;3;0;1666;74;11;13;2;2;29;7;1;0;0;2;0;0;0;1;0;0;0;0;0;1;1;4;0;0;87;39;9;5;12;0;1;0;6;0;1;1;5;0;0;0;0;1;1;3;0;1;0;2;0;224;26;35;1;140;2;1;2;0;5;1;0;0;4;0;0;0;0;3;0;0;0;0;0;4;1214;659;89;7;6;13;3;113;16;1;57;5;0;177;2;26;4;2;1;4;1;1;6;5;16;50;16;7;1;2;0;0;2;1;0;0;1;0;0;1;3;0;0;0;2;0;3;2;0;9;17;0;0;0;1;0;0;0;4;0;1;0;3;2;1;1;3;1;4
"060205";"gmina miejsko-wiejska";"gm. Frampol";"biłgorajski";"lubelskie";4642;5018;1927;2715;0;15;0;0;0;0;0;0;0;2715;0;0;2715;27;18;9;0;2688;141;21;26;7;8;53;7;4;0;0;2;5;0;1;2;1;0;0;0;0;0;1;0;0;3;198;89;16;1;44;3;4;2;19;1;2;2;1;3;2;0;0;2;2;2;0;0;0;2;1;328;42;32;10;216;1;3;0;3;1;2;0;2;3;3;1;0;1;2;0;0;0;0;1;5;1858;700;158;18;22;10;5;102;21;4;228;44;2;452;18;1;10;3;2;3;2;4;12;10;27;135;35;4;0;1;0;0;4;1;0;2;1;0;0;1;0;1;0;2;1;0;0;0;0;82;28;5;1;1;0;0;2;1;1;3;0;0;4;4;0;0;0;6;9
"060206";"gmina wiejska";"gm. Goraj";"biłgorajski";"lubelskie";3118;3416;1267;1851;6;14;0;0;0;0;0;0;0;1851;0;0;1851;27;14;13;0;1824;45;10;20;3;2;7;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;134;42;10;3;54;4;2;0;6;6;2;1;0;0;0;0;0;0;1;1;0;0;0;2;0;179;36;19;2;99;0;2;2;1;1;1;0;1;10;0;3;0;0;1;0;0;0;0;0;1;1405;308;71;4;12;8;0;138;20;3;144;15;2;642;5;2;3;2;1;1;0;1;7;4;12;48;21;2;0;0;0;0;2;1;0;3;0;0;1;0;2;1;0;2;1;1;0;0;0;11;13;5;0;0;0;1;0;1;0;0;0;0;2;0;1;1;1;1;5
"060207";"gmina miejsko-wiejska";"gm. Józefów";"biłgorajski";"lubelskie";5222;5684;2390;2832;9;33;0;0;0;0;0;0;0;2832;0;0;2832;36;30;6;0;2796;257;48;64;6;12;43;19;40;1;1;2;6;1;0;3;2;0;0;1;0;4;2;0;0;2;211;86;15;3;39;3;9;1;6;2;6;1;10;2;4;1;1;0;0;2;4;6;1;2;7;375;80;24;4;44;0;7;3;6;4;4;0;3;6;1;0;0;1;179;0;3;3;0;1;2;1678;489;337;8;23;67;4;272;40;2;99;63;1;106;6;4;18;4;5;5;2;3;100;5;15;254;106;22;5;5;3;0;17;3;1;3;4;1;0;1;0;0;2;2;4;1;4;2;2;66;21;3;3;2;0;0;0;0;1;1;0;0;1;0;2;2;2;4;8
"060208";"gmina wiejska";"gm. Księżpol";"biłgorajski";"lubelskie";5000;5481;1976;3024;4;6;0;0;0;0;0;0;0;3023;0;0;3023;47;28;19;0;2976;299;16;30;5;1;235;3;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;206;82;17;5;45;6;3;5;22;2;7;3;1;2;0;1;0;0;1;0;0;0;1;2;1;281;42;17;1;198;1;4;4;0;5;0;2;0;2;0;0;0;0;0;3;1;0;0;0;1;2069;632;114;9;30;38;4;493;11;3;170;67;1;390;1;27;17;2;0;5;0;9;15;13;18;107;51;9;1;2;0;1;1;0;0;2;1;0;3;3;1;0;1;1;4;1;1;1;1;22;14;0;1;1;1;0;1;1;1;0;2;0;1;0;0;1;1;3;5
"060209";"gmina wiejska";"gm. Łukowa";"biłgorajski";"lubelskie";3192;3430;1287;1905;0;24;0;0;0;0;0;0;0;1905;0;0;1905;18;16;2;0;1887;123;4;38;8;3;62;3;1;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;94;50;7;2;12;2;1;3;6;0;2;0;1;3;2;1;1;0;0;1;0;0;0;0;0;210;41;27;3;102;3;1;7;3;4;3;0;0;3;0;0;0;1;4;0;0;1;1;1;5;1394;599;104;3;12;16;3;193;19;4;110;40;1;220;10;30;2;1;0;2;0;0;13;3;9;61;31;2;1;3;0;1;2;0;0;2;1;0;0;1;1;1;0;1;0;3;1;1;1;8;5;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;3
"060210";"gmina wiejska";"gm. Obsza";"biłgorajski";"lubelskie";3162;3470;1315;1847;2;14;0;0;0;0;0;0;0;1847;0;0;1847;35;27;8;0;1812;101;5;71;1;1;15;1;0;1;0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;1;109;44;13;3;15;3;0;0;19;1;3;1;0;0;1;1;0;0;0;1;0;1;1;1;1;161;35;30;4;69;1;3;0;3;5;1;0;1;2;0;0;0;0;0;1;1;0;0;0;5;1378;835;94;8;11;19;0;78;0;2;66;14;2;138;3;66;9;0;1;2;2;1;14;8;5;53;19;3;3;2;1;0;0;2;1;2;1;1;0;0;0;0;0;0;0;0;2;2;0;14;10;1;2;3;0;0;0;1;1;0;0;0;0;0;0;0;1;1;4
"060211";"gmina wiejska";"gm. Potok Górny";"biłgorajski";"lubelskie";4140;4506;1608;2532;17;16;0;0;0;0;0;0;0;2532;0;0;2532;28;13;15;0;2504;67;14;10;4;1;23;2;0;0;1;0;6;1;1;0;0;2;0;0;0;0;0;0;0;2;166;76;8;3;29;4;5;0;17;1;2;2;2;3;1;0;0;1;0;1;1;3;0;1;6;239;29;41;1;116;2;8;6;2;6;1;1;0;7;3;1;2;2;1;1;1;1;2;1;4;1960;988;56;15;20;19;8;264;12;3;132;5;2;354;4;11;2;0;2;1;3;3;0;8;48;52;20;1;6;1;0;0;0;0;2;1;2;1;2;0;0;0;2;0;0;0;0;0;2;12;20;3;1;2;2;0;1;0;3;0;1;0;2;0;5;0;0;0;4
"060212";"gmina miejsko-wiejska";"gm. Tarnogród";"biłgorajski";"lubelskie";4961;5336;1820;3141;5;12;0;0;0;0;0;0;0;3141;0;0;3141;42;28;14;0;3099;278;21;129;6;2;92;4;2;0;2;1;9;1;0;0;1;0;0;0;2;1;2;1;0;2;185;75;12;5;34;3;9;6;13;1;6;2;3;1;1;1;1;2;0;2;2;3;1;1;1;315;67;40;5;142;1;5;11;5;3;1;4;2;14;0;1;1;0;1;0;1;0;0;3;8;2135;671;228;16;36;31;7;184;14;6;195;35;4;531;4;92;14;0;1;6;2;3;30;9;16;169;77;9;3;7;1;0;1;0;4;4;1;1;1;1;4;0;1;2;3;1;1;4;0;43;17;2;4;0;0;0;1;1;1;1;2;0;1;1;0;0;1;2;9
"060213";"gmina wiejska";"gm. Tereszpol";"biłgorajski";"lubelskie";2900;3169;1220;1680;5;7;0;0;0;0;0;0;0;1680;0;0;1680;18;9;9;0;1662;70;16;16;3;4;20;3;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;2;125;40;7;3;31;2;1;2;10;0;12;2;5;0;1;2;0;0;0;1;1;1;1;1;2;261;38;26;1;157;0;5;6;6;4;0;3;0;2;1;0;1;2;2;2;1;1;1;0;2;1108;394;131;3;5;8;1;141;7;4;79;27;0;246;7;25;1;0;0;1;0;0;18;3;7;81;41;2;0;5;0;2;3;0;1;2;0;1;0;0;1;0;2;0;0;2;0;0;0;19;17;6;0;1;1;1;1;0;0;0;1;0;1;0;0;0;1;4;4
"060214";"gmina wiejska";"gm. Turobin";"biłgorajski";"lubelskie";4718;5150;1622;3096;18;12;0;0;0;0;0;0;0;3096;0;0;3096;29;22;7;0;3067;122;20;34;9;12;19;8;1;1;3;0;6;0;1;0;0;3;1;0;0;2;0;0;0;2;127;59;9;4;17;4;2;2;6;3;4;1;4;2;1;2;0;0;0;0;0;0;1;4;2;226;68;55;1;53;0;1;5;8;10;1;2;1;5;0;2;0;3;0;1;3;1;0;2;4;2422;669;547;9;40;15;8;104;106;6;350;12;2;424;34;5;3;0;2;3;1;2;44;17;19;145;70;7;5;5;1;1;4;2;1;1;2;0;1;0;1;0;2;0;3;0;0;0;2;37;25;8;0;1;1;2;1;0;2;0;2;1;0;0;0;0;1;6;10
"060301";"gmina miejska";"m. Rejowiec Fabryczny";"chełmski";"lubelskie";3288;3611;1564;1724;5;6;0;0;0;0;0;0;0;1724;0;0;1724;30;18;12;0;1694;353;15;7;11;299;5;2;1;1;0;0;8;0;0;0;0;0;1;0;0;2;1;0;0;0;117;60;3;1;9;3;1;2;15;3;4;5;1;1;0;1;0;1;0;1;1;1;2;1;1;100;37;3;2;3;27;0;1;3;3;0;1;2;8;0;1;4;2;0;1;1;0;0;0;1;985;553;23;4;25;1;3;7;20;64;7;5;13;5;5;7;1;0;8;2;2;2;4;8;216;120;74;6;9;1;2;1;0;0;1;2;0;2;2;0;0;1;0;2;2;2;5;5;1;2;19;4;2;5;0;0;2;0;0;2;0;1;0;1;0;0;2;0;3
"060302";"gmina wiejska";"gm. Białopole";"chełmski";"lubelskie";2190;2407;1095;1095;1;2;0;0;0;0;0;0;0;1094;0;0;1094;19;11;8;0;1075;147;8;2;4;122;2;0;0;3;0;1;3;0;0;0;0;0;1;0;0;0;0;0;0;1;54;20;3;0;1;1;3;0;7;2;1;4;0;1;0;1;0;1;2;0;2;3;0;1;1;120;16;10;3;1;61;4;1;3;2;3;1;3;1;0;0;1;1;0;2;1;0;1;0;5;671;365;29;1;16;9;2;5;11;29;0;1;4;1;4;3;18;2;1;2;1;2;7;3;155;79;33;19;0;4;7;0;0;2;0;3;0;0;0;0;1;0;1;1;1;3;1;0;1;2;4;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;3
"060303";"gmina wiejska";"gm. Chełm";"chełmski";"lubelskie";10475;11518;4326;6149;1;26;0;0;0;0;0;0;0;6147;0;0;6147;85;51;34;0;6062;1189;71;46;28;979;5;9;4;2;2;3;18;2;1;2;3;4;3;1;1;1;1;2;0;1;424;195;70;2;11;6;8;2;32;2;16;12;3;7;5;2;4;12;0;1;9;7;8;1;9;548;133;21;15;6;254;33;10;9;6;4;2;5;12;3;3;3;5;2;2;5;2;2;2;9;3453;1599;90;18;56;18;7;32;77;234;12;7;9;8;6;51;16;2;13;11;4;7;21;15;1140;385;222;24;11;2;39;5;6;11;4;7;3;4;1;2;0;1;9;5;8;1;9;2;1;8;63;13;6;3;2;2;4;5;5;2;1;3;1;2;7;0;2;5;18
