"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Sławomir Arkadiusz NEUMANN - nr na liście 1";"Jarosław Leszek WAŁĘSA - nr na liście 2";"Agnieszka Dominika POMASKA - nr na liście 3";"Piotr ADAMOWICZ - nr na liście 4";"Małgorzata CHMIEL - nr na liście 5";"Józef Leon SARNOWSKI - nr na liście 6";"Jerzy Stanisław BOROWCZAK - nr na liście 7";"Piotr WIDZ - nr na liście 8";"Piotr Paweł BAUĆ - nr na liście 9";"Piotr Wojciech BAGIŃSKI - nr na liście 10";"Małgorzata Joanna WÓJCIK - nr na liście 11";"Monika Katarzyna GANCAREWICZ - nr na liście 12";"Krzysztof LISEK - nr na liście 13";"Stefan Leon SKONIECZNY - nr na liście 14";"Jacek Wojciech MICHALSKI - nr na liście 15";"Beata Maria KACPROWICZ - nr na liście 16";"Jan Edward KULAS - nr na liście 17";"Alicja HANDKE-OWSIAK - nr na liście 18";"Agata Anna CZYŻEWSKA - nr na liście 19";"Natalia Zuzanna POBŁOCKA - nr na liście 20";"Mariusz ŚLEDŹ - nr na liście 21";"Lucyna MAJ - nr na liście 22";"Roman Kazimierz REZMEROWSKI - nr na liście 23";"Ewa LIEDER - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Michał Piotr URBANIAK - nr na liście 1";"Sylwester Zbigniew PRUŚ - nr na liście 2";"Wojciech MOJZESOWICZ - nr na liście 3";"Arkadiusz ZABOROWSKI - nr na liście 4";"Michał WELKA - nr na liście 5";"Andrzej OCHAŁ - nr na liście 6";"Monika Agnieszka WYSOKIŃSKA - nr na liście 7";"Krzysztof RABĘDA - nr na liście 8";"Anna CZARNECKA - nr na liście 9";"Barnaba Bogusz PAWEŁCZAK - nr na liście 10";"Małgorzata Maria PAPROCKA - nr na liście 11";"Dorota Magdalena PIASECKA - nr na liście 12";"Dagmara PASZKO - nr na liście 13";"Katarzyna LABUDA - nr na liście 14";"Konrad Bartłomiej SEREDYŃSKI - nr na liście 15";"Kamila Kinga BRODNICKA - nr na liście 16";"Urszula FALIŃSKA - nr na liście 17";"Agnieszka Monika LANDOWSKA - nr na liście 18";"Joanna Maria SZABLEWSKA - nr na liście 19";"Piotr Jerzy WILK - nr na liście 20";"Emilia Regina ADAMOWICZ - nr na liście 21";"Izabela Anna CHOJNACKA - nr na liście 22";"Adrian STĘPKOWSKI - nr na liście 23";"Marcin Piotr KRZYWKOWSKI - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Andrzej Sławomir KOBYLARZ - nr na liście 1";"Krzysztof Gabriel TRAWICKI - nr na liście 2";"Maria Urszula PAWŁOWSKA - nr na liście 3";"Adam Antoni KUCHAREK - nr na liście 4";"Leszek Józef KACZYŃSKI - nr na liście 5";"Wojciech Ireneusz SARNOWSKI - nr na liście 6";"Paweł Piotr BIERNACKI - nr na liście 7";"Wojciech CYMERYS - nr na liście 8";"Lucyna Maria TUSK - nr na liście 9";"Bartosz Kazimierz NOWAK - nr na liście 10";"Maria Jolanta DASZKIEWICZ - nr na liście 11";"Małgorzata Maria KŁOS - nr na liście 12";"Bartosz Szymon WERONIECKI - nr na liście 13";"Marianna GRAHN - nr na liście 14";"Leszek MICHALAK - nr na liście 15";"Paweł KAMIŃSKI - nr na liście 16";"Beata Agnieszka DOMBROWSKA-GRUBBA - nr na liście 17";"Bartosz Rafał HOŁUBOWSKI - nr na liście 18";"Małgorzata RYBAKOWSKA - nr na liście 19";"Andrzej MŁOT - nr na liście 20";"Krystyna PASZEK - nr na liście 21";"Janina Maria DĄBEK-STOBIERSKA - nr na liście 22";"Zbigniew Mariusz GRAJOSZEK - nr na liście 23";"Tomasz DORNIAK - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jarosław Daniel SELLIN - nr na liście 1";"Kacper Maciej PŁAŻYŃSKI - nr na liście 2";"Arwid Marek ŻEBROWSKI - nr na liście 3";"Jan KILIAN - nr na liście 4";"Tadeusz CYMAŃSKI - nr na liście 5";"Kazimierz SMOLIŃSKI - nr na liście 6";"Karol Kazimierz RABENDA - nr na liście 7";"Sylwia Agnieszka CELMER - nr na liście 8";"Kazimierz Marian KORALEWSKI - nr na liście 9";"Tomasz Jędrzej RAKOWSKI - nr na liście 10";"Paweł Piotr PETKOWSKI - nr na liście 11";"Anna Magdalena KEMPA - nr na liście 12";"Katarzyna Joanna SULEWSKA - nr na liście 13";"Jan Antoni WIECZOREK - nr na liście 14";"Sonia Anna GÓRNIAK - nr na liście 15";"Marcin Daniel WITTNER - nr na liście 16";"Grażyna Jadwiga STOLC - nr na liście 17";"Joanna Dorota CABAJ - nr na liście 18";"Mirosław JASIŃSKI - nr na liście 19";"Katarzyna Maria WAŃCZYK-KULPIŃSKA - nr na liście 20";"Anna BROŻEK - nr na liście 21";"Barbara IMIANOWSKA - nr na liście 22";"Filip Andrzej STANKIEWICZ - nr na liście 23";"Grzegorz RACZAK - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Beata Monika MACIEJEWSKA - nr na liście 1";"Jolanta Maria BANACH - nr na liście 2";"Łukasz KOWALCZUK - nr na liście 3";"Andrzej Stanisław ŚNIEG - nr na liście 4";"Michał Rafał PIĘKOŚ - nr na liście 5";"Iwona OCHOCKA - nr na liście 6";"Olga STROJNY - nr na liście 7";"Edward Rajmund GWOŹDŹ - nr na liście 8";"Wojciech HRYNIEWSKI - nr na liście 9";"Karolina NOWAK - nr na liście 10";"Judyta Anna KRÓL - nr na liście 11";"Igor PACEK - nr na liście 12";"Adam Ryszard HODERNY - nr na liście 13";"Ksenia GREKULAK - nr na liście 14";"Wojciech Jakub KŁOS - nr na liście 15";"Mirosław Wojciech CYGAN - nr na liście 16";"Anna Ewa STAŻEWSKA - nr na liście 17";"Lucyna Beata WADLEWSKA - nr na liście 18";"Bartosz BYLICA - nr na liście 19";"Dorota Maria MARKIEWICZ - nr na liście 20";"Marcin Krystian WICHERT - nr na liście 21";"Anna Kazimiera ŻOCHOWSKA - nr na liście 22";"Joanna Dorota SZKUDLAREK - nr na liście 23";"Romuald Wincenty KOPERSKI - nr na liście 24";"Liczba obwodów"
"220401";"gmina miejska";"m. Pruszcz Gdański";"gdański";"pomorskie";20202;22007;5040;15162;27;101;1;1;0;0;0;0;1;15148;1;5;15143;121;51;70;0;15022;7118;714;1883;1243;1194;249;24;187;10;13;14;59;11;66;1197;17;9;20;15;33;23;13;34;3;87;1101;457;118;12;28;20;17;42;36;77;7;9;15;21;32;17;13;3;7;14;48;45;13;12;38;749;245;56;70;16;19;15;31;3;31;13;17;36;5;5;18;13;27;5;12;12;9;10;6;75;4071;839;2281;79;14;160;121;59;30;10;21;10;47;41;11;26;79;6;43;4;1;78;7;7;97;1983;654;597;79;48;54;79;51;12;22;38;63;17;17;17;26;14;19;36;14;62;4;21;19;20;16
"220402";"gmina wiejska";"gm. Cedry Wielkie";"gdański";"pomorskie";4720;5165;1978;2742;1;21;0;0;0;0;0;0;0;2740;0;0;2740;43;28;15;0;2697;936;109;268;150;241;31;12;23;3;1;2;13;4;13;40;6;2;2;2;2;2;1;2;0;7;237;89;17;9;6;5;1;4;9;7;3;4;2;6;9;18;2;3;3;3;9;12;5;2;9;249;42;14;11;3;10;5;7;4;12;3;8;4;2;0;2;6;51;2;2;4;2;22;21;12;991;183;577;26;4;43;35;11;7;5;3;1;16;6;7;4;11;3;0;1;0;27;5;5;11;284;99;93;11;9;12;6;5;4;0;9;8;2;2;0;1;1;4;1;2;3;3;3;4;2;4
"220403";"gmina wiejska";"gm. Kolbudy";"gdański";"pomorskie";11856;13058;2880;8976;3;77;2;2;0;0;0;0;2;8973;2;0;8973;98;70;28;0;8875;4152;421;1279;789;963;230;7;105;7;10;11;38;7;25;101;15;7;6;9;17;9;17;19;5;55;690;239;151;13;21;17;6;25;16;21;9;11;6;10;22;6;6;2;5;1;32;30;13;7;21;489;151;29;48;10;13;12;18;0;27;7;20;16;2;4;3;16;9;5;11;17;5;7;3;56;2377;471;1370;34;7;94;80;20;17;8;14;4;44;11;5;17;17;10;31;6;1;18;6;5;87;1167;376;445;50;18;19;46;35;8;11;25;17;11;7;8;7;5;14;5;1;6;5;13;17;18;7
"220404";"gmina wiejska";"gm. Pruszcz Gdański";"gdański";"pomorskie";19666;21794;4806;14858;6;149;1;1;0;0;0;0;1;14851;1;0;14851;124;67;57;0;14727;6652;738;1898;1410;1356;270;33;168;8;23;24;64;13;71;350;10;15;10;16;33;13;14;27;3;85;1274;452;174;20;38;30;19;45;44;87;8;19;16;14;52;18;10;8;14;6;59;63;20;19;39;931;311;70;69;17;22;13;37;6;38;11;22;50;12;7;16;19;53;11;15;18;10;3;19;82;4028;702;2167;50;19;143;96;99;25;8;15;10;45;43;20;10;244;9;118;8;6;80;7;17;87;1842;621;586;59;28;57;83;48;18;22;42;57;20;16;6;14;11;8;18;33;21;7;18;26;23;14
"220405";"gmina wiejska";"gm. Przywidz";"gdański";"pomorskie";4070;4503;1437;2633;0;37;0;0;0;0;0;0;0;2625;0;0;2625;43;25;18;0;2582;846;102;257;101;210;38;4;50;0;1;0;9;4;8;30;9;1;0;2;5;1;1;5;3;5;210;60;34;4;19;5;6;3;7;10;0;0;4;6;11;13;4;0;1;1;5;13;1;1;2;236;102;18;9;3;14;7;5;1;8;4;7;2;1;3;2;9;1;1;7;2;6;1;2;21;1038;189;566;12;17;32;35;9;7;7;10;5;29;16;5;6;7;10;5;20;3;18;1;4;25;252;80;85;14;1;5;12;5;5;2;6;5;3;7;2;6;1;0;3;1;1;0;1;3;4;3
"220406";"gmina wiejska";"gm. Pszczółki";"gdański";"pomorskie";6576;7200;2291;4285;2;15;0;0;0;0;0;0;0;4285;0;0;4285;56;37;19;0;4229;1498;186;404;264;326;94;4;37;1;3;3;11;6;10;57;1;7;13;13;6;15;3;12;0;22;451;219;48;7;7;10;4;8;20;20;4;2;2;4;13;2;1;4;5;3;19;17;5;4;23;335;82;34;28;16;15;10;28;4;9;3;10;11;8;2;8;8;5;0;8;8;3;2;3;30;1445;202;801;46;6;59;100;53;10;3;8;7;22;14;4;8;15;3;7;4;2;34;3;2;32;500;190;138;23;9;14;28;10;5;5;12;8;7;0;6;2;5;4;5;1;2;5;7;3;11;7
"220407";"gmina wiejska";"gm. Suchy Dąb";"gdański";"pomorskie";2941;3228;1300;1641;0;2;0;0;0;0;0;0;0;1641;0;0;1641;38;30;8;0;1603;540;82;160;82;122;13;5;5;2;0;1;1;3;8;28;0;1;2;3;3;4;2;7;0;6;116;44;5;10;3;2;2;2;10;9;1;1;1;0;2;1;0;1;1;0;4;6;1;2;8;212;41;12;9;3;8;7;9;1;6;0;1;4;0;1;4;3;80;1;3;5;1;5;2;6;581;70;340;9;3;14;18;32;3;0;2;2;11;2;2;5;4;1;7;0;2;41;2;0;11;154;46;46;5;2;7;5;5;2;0;3;8;2;0;1;0;4;3;3;1;2;0;3;4;2;3
"220408";"gmina wiejska";"gm. Trąbki Wielkie";"gdański";"pomorskie";7516;8174;3177;4339;3;15;0;0;0;0;0;0;0;4335;0;1;4334;109;83;26;0;4225;1345;204;402;196;283;70;7;16;3;2;3;11;4;36;59;2;2;7;2;3;4;1;9;2;17;418;165;42;7;12;6;8;8;14;14;3;5;5;8;6;52;6;3;4;2;18;15;3;3;9;427;206;30;29;9;36;4;10;1;15;4;8;10;3;0;3;9;5;1;7;3;4;4;0;26;1655;169;1094;20;16;34;44;11;7;1;4;5;118;31;1;9;19;15;7;5;1;23;1;4;16;380;125;129;10;5;9;14;8;4;3;10;6;6;3;2;5;3;3;6;3;6;3;2;7;8;5
"220701";"gmina miejska";"m. Kwidzyn";"kwidzyński";"pomorskie";26783;28686;9832;16955;15;72;1;1;0;0;0;0;1;16952;1;1;16951;202;126;76;0;16749;6477;773;1422;378;471;107;65;21;3033;9;7;24;8;30;3;9;3;3;7;18;12;16;35;4;19;1110;358;100;22;47;17;160;25;14;53;5;22;17;9;14;6;9;7;7;4;120;38;22;12;22;687;193;58;72;15;30;43;35;15;35;14;14;34;6;3;21;18;9;1;4;20;17;10;4;16;5680;848;2272;1303;118;325;229;65;69;25;19;19;79;33;35;46;5;19;29;19;2;40;9;25;47;2795;480;314;47;1495;12;33;21;22;15;202;25;12;6;12;17;10;11;9;8;9;3;14;8;10;24
"220702";"gmina wiejska";"gm. Gardeja";"kwidzyński";"pomorskie";5831;6379;3051;2780;2;20;0;0;0;0;0;0;0;2780;0;0;2780;89;65;24;0;2691;482;66;100;20;42;5;6;0;223;0;4;1;1;2;0;0;2;1;0;2;0;2;2;0;3;168;53;20;6;4;4;18;2;5;7;2;0;5;2;0;3;0;1;4;2;18;6;0;2;4;179;53;10;20;2;18;11;2;6;8;5;7;9;1;2;1;4;0;0;1;6;3;1;3;6;1420;213;407;321;23;104;89;19;35;8;15;15;51;10;7;17;4;9;12;16;2;12;4;18;9;442;50;22;10;189;3;7;3;2;0;134;2;2;5;0;1;3;1;0;0;4;0;0;0;4;7
"220703";"gmina wiejska";"gm. Kwidzyn";"kwidzyński";"pomorskie";7844;8546;3495;4347;2;13;1;1;0;1;0;0;0;4349;0;0;4349;66;51;15;0;4283;1192;160;255;59;99;27;46;3;468;1;3;12;0;7;4;3;5;1;3;10;1;6;11;1;7;305;107;17;8;15;4;54;3;6;19;0;5;3;0;2;1;0;0;2;2;34;13;1;4;5;282;83;19;21;4;19;35;10;5;11;3;9;12;3;8;4;6;2;0;2;12;2;1;5;6;1864;259;671;491;49;79;70;23;36;9;14;7;34;9;11;17;4;4;13;12;3;14;5;12;18;640;98;64;8;329;8;15;12;1;4;56;4;3;4;6;4;3;5;0;2;7;1;0;3;3;10
"220704";"gmina miejsko-wiejska";"gm. Prabuty";"kwidzyński";"pomorskie";9556;10161;4603;4952;7;22;0;0;0;0;0;0;0;4953;0;0;4953;93;71;22;0;4860;1288;176;302;101;136;14;13;1;86;2;4;6;2;12;3;0;1;0;4;7;4;5;407;0;2;661;37;20;1;2;4;563;4;0;3;1;2;3;3;1;1;0;1;0;0;9;5;0;0;1;296;79;12;49;1;37;23;8;0;7;5;5;12;3;3;2;37;0;2;3;4;1;0;2;1;2035;314;756;490;20;135;42;15;20;17;12;10;36;19;14;21;4;11;12;9;0;42;8;15;13;580;114;149;25;178;3;19;5;1;1;27;8;5;0;2;4;0;10;0;3;4;1;12;4;5;18
"220705";"gmina wiejska";"gm. Ryjewo";"kwidzyński";"pomorskie";4081;4313;2076;2005;1;10;0;0;0;0;0;0;0;2005;0;0;2005;50;34;16;0;1955;613;86;158;43;80;13;97;1;111;0;3;3;0;2;0;1;0;2;3;1;1;3;3;0;2;151;45;24;7;5;3;7;2;3;9;3;2;5;4;5;0;1;0;0;0;9;8;1;5;3;158;49;8;11;6;12;27;8;7;2;3;1;4;2;1;1;2;0;0;1;5;2;0;0;6;728;155;214;127;18;59;33;10;38;3;6;4;14;6;5;4;3;2;5;8;0;6;1;3;4;305;76;31;7;146;2;2;3;4;0;14;4;1;0;3;2;3;1;0;1;1;0;1;2;1;5
"220706";"gmina wiejska";"gm. Sadlinki";"kwidzyński";"pomorskie";4150;4536;1918;2232;1;10;0;0;0;0;0;0;0;2232;0;0;2232;42;28;14;0;2190;454;51;109;24;45;6;2;0;193;1;1;5;1;1;2;0;2;0;0;4;0;0;4;0;3;193;74;13;5;5;2;16;3;5;10;1;4;2;5;2;0;2;1;2;0;22;8;8;1;2;137;45;14;16;4;10;3;5;1;7;6;2;12;0;3;0;4;0;0;0;2;2;1;0;0;1137;150;324;379;18;68;28;8;15;18;5;8;38;10;8;9;0;3;8;5;0;14;5;7;9;269;66;25;4;128;0;3;2;2;0;20;3;1;0;1;12;0;0;0;0;0;0;0;0;2;3
"220901";"gmina miejska";"m. Malbork";"malborski";"pomorskie";27378;29359;9768;17609;41;81;4;4;0;0;0;0;4;17603;4;0;17603;169;113;56;0;17434;6792;1139;2525;791;876;201;307;26;12;14;23;47;5;64;15;37;532;29;19;20;20;10;42;3;35;1264;450;128;34;60;27;22;43;61;62;6;14;26;18;22;16;12;2;11;12;114;45;29;12;38;1067;226;70;113;38;30;78;35;25;43;181;24;37;14;2;14;23;12;7;10;19;14;5;9;38;5458;816;1978;419;29;1311;222;196;87;12;18;18;68;26;27;22;5;9;17;52;2;27;14;20;63;2853;764;715;98;154;55;98;44;11;34;49;43;16;424;26;26;23;18;4;15;11;10;14;161;40;21
"220903";"gmina wiejska";"gm. Lichnowy";"malborski";"pomorskie";3180;3465;1651;1529;0;9;0;0;0;0;0;0;0;1528;0;0;1528;39;27;12;0;1489;381;49;147;36;47;15;22;2;0;2;1;7;0;10;2;8;6;8;6;5;3;2;2;0;1;116;42;16;2;5;3;1;1;7;10;2;0;0;0;1;0;2;2;2;0;12;3;2;2;1;196;29;4;10;66;9;13;4;4;3;37;1;1;3;0;3;1;2;0;0;1;3;2;0;0;615;85;247;28;20;101;69;7;5;3;1;4;7;9;2;3;2;5;5;4;0;1;2;2;3;181;49;61;5;7;7;11;4;3;2;8;2;2;3;1;3;0;1;5;1;2;0;1;2;1;3
"220904";"gmina wiejska";"gm. Malbork";"malborski";"pomorskie";3384;3683;1501;1883;2;8;0;0;0;0;0;0;0;1882;0;0;1882;23;20;3;0;1859;599;108;207;65;73;22;43;2;8;4;1;8;1;8;2;4;24;1;2;4;2;3;3;2;2;120;44;12;1;3;5;3;1;10;3;1;2;2;0;2;1;3;3;1;0;14;3;2;0;4;356;38;8;14;2;4;18;4;7;6;216;1;8;0;3;1;5;0;0;4;1;0;1;4;11;554;78;207;36;3;122;41;14;8;1;2;0;6;2;3;2;0;2;4;11;1;4;0;2;5;230;70;42;8;22;2;7;0;1;4;6;4;3;24;2;2;1;0;0;2;4;0;0;24;2;4
"220906";"gmina wiejska";"gm. Miłoradz";"malborski";"pomorskie";2421;2648;1090;1331;1;5;0;0;0;0;0;0;0;1331;0;0;1331;21;18;3;0;1310;307;37;96;37;43;14;22;8;0;1;1;8;0;3;3;4;8;7;4;1;3;2;1;1;3;119;35;4;8;7;5;1;2;6;16;2;3;0;2;2;1;2;1;0;0;10;2;4;1;5;177;34;8;6;10;6;19;6;4;4;52;1;5;2;1;3;4;0;3;3;1;0;2;0;3;588;78;145;25;10;103;81;76;2;1;4;2;10;3;27;4;1;2;0;2;0;1;2;2;7;119;42;18;6;7;2;5;4;2;3;0;2;1;1;3;1;3;1;1;0;1;0;1;15;0;2
"220907";"gmina miejsko-wiejska";"gm. Nowy Staw";"malborski";"pomorskie";5250;5722;2518;2732;6;8;0;0;0;0;0;0;0;2731;0;0;2731;52;29;23;0;2679;730;111;250;54;136;35;58;4;2;1;0;6;0;4;2;25;12;2;1;5;1;7;5;1;8;188;59;20;8;14;2;4;10;8;10;4;2;3;2;3;1;1;4;1;1;15;5;1;3;7;347;40;13;28;8;16;26;7;12;10;132;6;8;2;4;7;7;1;0;3;2;1;1;7;6;1068;108;479;28;9;354;22;7;6;3;4;4;11;1;6;3;1;3;4;3;0;5;1;3;3;346;102;95;9;23;5;26;5;2;2;10;5;3;13;2;1;4;4;2;2;9;1;4;15;2;4
"220908";"gmina wiejska";"gm. Stare Pole";"malborski";"pomorskie";3273;3561;1482;1791;7;7;0;0;0;0;0;0;0;1790;0;0;1790;33;25;8;0;1757;570;108;206;58;64;20;52;6;4;1;0;7;2;6;4;5;8;0;0;3;2;4;2;0;8;107;43;5;3;5;0;2;1;4;9;1;1;2;3;3;1;1;1;1;0;4;8;3;0;6;212;40;18;9;3;10;32;10;6;9;29;6;10;2;1;5;4;2;1;1;1;2;1;7;3;666;68;193;27;6;140;132;11;15;0;3;3;6;2;2;27;3;1;3;6;1;6;5;1;5;202;69;50;5;12;6;7;1;0;1;7;4;2;8;2;2;4;2;1;2;2;4;3;5;3;3
"221001";"gmina miejska";"m. Krynica Morska";"nowodworski";"pomorskie";1050;1364;150;900;2;223;0;0;0;0;0;0;0;900;0;0;900;8;3;5;0;892;412;57;105;50;85;18;6;8;1;0;4;2;0;13;0;49;2;1;1;4;1;1;0;0;4;57;21;5;1;0;0;0;2;1;2;3;1;1;2;3;0;0;1;0;0;3;5;1;0;5;56;15;3;12;1;0;5;2;0;5;1;2;1;0;0;3;1;0;0;0;1;0;1;1;2;268;60;148;6;1;22;5;1;7;1;0;1;4;0;0;2;0;1;1;1;0;3;0;0;4;99;46;24;4;6;1;8;2;0;1;0;0;1;1;0;0;3;0;0;0;1;0;0;0;1;1
"221002";"gmina miejsko-wiejska";"gm. Nowy Dwór Gdański";"nowodworski";"pomorskie";12487;13547;5210;7277;5;36;1;1;0;0;0;0;1;7276;1;0;7276;101;66;35;0;7175;3332;193;471;164;232;51;255;19;1;2;3;10;6;4;0;1889;5;0;1;3;0;9;5;0;9;433;173;42;15;14;14;7;13;6;24;3;8;6;7;4;6;8;2;3;2;37;20;2;5;12;398;88;22;88;7;14;67;6;4;18;3;3;9;2;3;24;10;3;0;0;4;1;1;14;7;2348;309;1380;51;22;259;127;13;12;4;9;3;53;18;10;19;5;5;4;8;5;13;4;4;11;664;244;168;29;56;15;33;22;6;6;14;10;7;10;5;5;2;2;1;1;2;6;8;3;9;15
"221003";"gmina wiejska";"gm. Ostaszewo";"nowodworski";"pomorskie";2260;2469;1007;1254;3;9;0;0;0;0;0;0;0;1252;0;0;1252;18;12;6;0;1234;355;44;71;29;63;9;23;6;0;1;0;5;0;1;0;94;1;1;1;5;1;0;0;0;0;94;43;8;3;5;0;2;0;2;5;2;3;0;1;1;1;0;0;1;3;2;6;2;3;1;138;13;5;19;32;6;18;2;15;2;3;5;6;0;1;0;3;0;1;1;1;0;0;4;1;513;51;323;22;2;41;36;4;2;1;2;0;7;2;1;2;0;2;4;2;0;6;0;0;3;134;46;45;7;7;3;4;3;0;0;1;2;0;2;0;0;1;1;0;0;4;1;3;0;4;3
"221004";"gmina wiejska";"gm. Stegna";"nowodworski";"pomorskie";7120;7992;2752;4368;1;279;0;0;0;0;0;0;0;4368;0;0;4368;77;51;26;0;4291;1520;171;357;180;248;37;96;28;0;0;4;4;3;6;3;323;2;3;5;5;5;26;3;1;10;272;115;42;7;8;4;3;7;5;14;2;9;5;5;4;4;1;0;0;5;10;7;5;2;8;500;60;14;280;7;13;42;4;9;5;4;5;8;1;1;8;3;1;1;1;4;2;1;20;6;1553;207;1019;35;12;100;55;7;9;5;5;3;21;7;8;13;1;3;7;0;2;17;2;4;11;446;171;120;14;22;14;29;12;0;5;7;8;2;7;4;3;0;3;0;3;5;6;7;2;2;9
"221005";"gmina wiejska";"gm. Sztutowo";"nowodworski";"pomorskie";2660;2936;1014;1646;1;67;0;0;0;0;0;0;0;1646;0;0;1646;24;15;9;0;1622;580;94;128;80;99;7;30;7;2;1;1;5;2;12;0;87;1;1;0;0;1;12;3;0;7;117;41;15;7;1;4;0;4;4;6;0;4;0;1;3;1;2;2;2;1;8;4;1;1;5;158;20;10;66;1;0;16;4;3;6;4;3;5;1;0;2;3;2;0;0;0;0;0;6;6;527;57;330;12;6;56;13;8;4;1;2;2;5;7;5;3;2;1;0;4;1;5;1;0;2;240;81;80;5;15;2;10;3;2;0;4;6;3;0;1;1;2;5;0;0;1;15;0;3;1;2
"221301";"gmina miejsko-wiejska";"gm. Czarna Woda";"starogardzki";"pomorskie";2352;2541;890;1462;1;7;0;0;0;0;0;0;0;1462;0;0;1462;27;14;13;0;1435;286;92;82;27;42;8;3;3;2;0;1;3;7;2;0;0;1;3;1;0;2;2;2;1;2;98;38;3;1;8;5;2;5;4;5;0;1;1;1;1;0;0;0;3;1;11;0;3;2;3;193;15;142;5;3;4;0;1;1;4;1;5;1;1;0;1;1;1;0;2;1;1;0;0;3;751;120;338;19;132;39;33;5;9;5;3;1;15;6;5;5;1;4;1;0;0;5;0;2;3;107;40;27;4;6;1;8;4;2;0;3;3;0;1;1;0;0;0;0;0;2;2;0;0;3;3
"221302";"gmina miejska";"m. Skórcz";"starogardzki";"pomorskie";2450;2681;894;1556;6;8;0;0;0;0;0;0;0;1556;0;0;1556;22;15;7;0;1534;403;130;112;43;54;17;14;6;0;1;0;2;4;6;0;0;0;5;0;0;1;1;2;0;5;114;39;17;3;8;2;2;1;0;2;1;2;2;0;4;1;1;0;1;0;5;5;6;0;12;132;8;84;3;3;1;2;2;0;3;1;8;4;1;2;2;3;1;1;0;0;2;0;0;1;736;90;377;12;169;19;17;3;0;1;2;1;2;1;2;4;1;14;5;1;0;3;4;2;6;149;62;35;6;5;3;6;3;0;1;4;1;4;1;1;2;1;1;1;1;2;6;1;1;1;2
"221303";"gmina miejska";"m. Starogard Gdański";"starogardzki";"pomorskie";33516;35839;12507;21020;17;108;2;2;2;0;0;0;0;21013;0;1;21012;228;142;86;0;20784;6025;2011;1352;698;794;385;60;27;16;7;4;35;387;40;13;10;7;33;13;24;23;20;22;5;39;1395;538;135;21;105;36;13;36;16;46;8;9;10;26;48;11;15;5;23;10;127;70;17;13;57;1654;268;729;89;33;34;29;48;8;41;21;86;53;30;8;11;32;17;6;14;23;17;12;5;40;9177;1008;4225;313;2498;232;229;16;57;25;50;25;91;49;32;31;16;43;28;22;9;31;16;74;57;2533;737;935;93;110;39;114;54;11;24;37;34;25;14;13;22;17;17;5;11;13;139;15;19;35;24
"221304";"gmina wiejska";"gm. Bobowo";"starogardzki";"pomorskie";2160;2351;952;1208;0;6;0;0;0;0;0;0;0;1208;0;0;1208;36;25;11;0;1172;160;51;22;14;35;6;12;1;0;0;1;2;10;4;0;1;0;0;0;0;0;1;0;0;0;83;36;8;4;1;4;2;3;2;6;0;0;0;1;1;0;1;0;0;0;7;4;0;1;2;149;10;56;6;3;1;0;2;0;1;0;1;2;2;1;1;0;0;0;1;3;52;1;0;6;669;80;262;17;204;14;26;3;4;1;3;1;10;11;5;0;1;7;1;5;3;4;4;0;3;111;32;27;6;3;6;12;1;0;2;3;2;0;1;2;2;0;0;2;3;1;2;0;1;3;4
