"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Piotr BORYS - nr na liście 1";"Zofia CZERNOW - nr na liście 2";"Robert KROPIWNICKI - nr na liście 3";"Iwona Małgorzata KRAWCZYK - nr na liście 4";"Ewa DROZD - nr na liście 5";"Jarosław Ryszard DUDKOWIAK - nr na liście 6";"Dorota BARANOWSKA - nr na liście 7";"Michał BANDER - nr na liście 8";"Konrad Jerzy SIKORA - nr na liście 9";"Konrad Antoni ROWIŃSKI - nr na liście 10";"Anna Eugenia PICHAŁA - nr na liście 11";"Ksenia Anna DOWHAŃ-DOMAŃSKA - nr na liście 12";"Beata Edyta ROLSKA - nr na liście 13";"Zbigniew GRZEŚKÓW - nr na liście 14";"Krystyna Henryka BARCIK - nr na liście 15";"Urszula MAGRYŚ - nr na liście 16";"Jakub Krzysztof JAGIEŁŁO - nr na liście 17";"Barbara Anna SKÓRZEWSKA - nr na liście 18";"Joanna Dorota STRĄCZEK - nr na liście 19";"Małgorzata Joanna SURWIŁO - nr na liście 20";"Anna BROK - nr na liście 21";"Grzegorz ZIELIŃSKI - nr na liście 22";"Mirosław GRAF - nr na liście 23";"Włodzimierz BARTKOWIAK - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Waldemar Arkadiusz UTECHT - nr na liście 1";"Krzysztof Piotr JASIŃSKI - nr na liście 2";"Anna Dorota POTOCKA-KACZYK - nr na liście 3";"Krzysztof Norbert MISTOŃ - nr na liście 4";"Dominik Sławomir GUDOWSKI - nr na liście 5";"Marcin Jerzy BUSTOWSKI - nr na liście 6";"Krystian Piotr SOSIŃSKI - nr na liście 7";"Remigiusz Konrad BURDZIŃSKI - nr na liście 8";"Kacper Mikołaj KORWIN-MIKKE - nr na liście 9";"Paweł Stefan PASZYN - nr na liście 10";"Jakub Edward MALICKI - nr na liście 11";"Andrzej GRYF-TOMASZEWSKI - nr na liście 12";"Małgorzata Agnieszka ŚWIERZOWSKA - nr na liście 13";"Sabina Iwona KARPIEJ - nr na liście 14";"Emilia Patrycja SOLAREK-STRUMIŃSKA - nr na liście 15";"Sebastian Jacek SPRYSAK - nr na liście 16";"Regina Elżbieta WINNICKA - nr na liście 17";"Małgorzata Olga BURDZIŃSKA - nr na liście 18";"Jarosław HOSZOWSKI - nr na liście 19";"Agnieszka Katarzyna PASZYN - nr na liście 20";"Joanna NICIEJEWSKA - nr na liście 21";"Paweł MAJEWICZ - nr na liście 22";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław Adam ŻUK - nr na liście 1";"Tadeusz SAMBORSKI - nr na liście 2";"Mariola SZCZĘSNA - nr na liście 3";"Andrzej ROJEK - nr na liście 4";"Stanisław LASKOWSKI - nr na liście 5";"Artur Andrzej JURKOWSKI - nr na liście 6";"Zofia RAK - nr na liście 7";"Wiktor Marian PIOTROWSKI - nr na liście 8";"Bożena Maria BRZOZOWSKA - nr na liście 9";"Olga BURDYNA - nr na liście 10";"Maria WRONA - nr na liście 11";"Cecylia Ewa STANKIEWICZ - nr na liście 12";"Roman Edward SADOWSKI - nr na liście 13";"Stanisław GRZYB - nr na liście 14";"Waldemar Andrzej MATYS - nr na liście 15";"Romuald Piotr SALATA - nr na liście 16";"Marcin Karol KRASOWSKI - nr na liście 17";"Kazimiera Zofia TUCHOWSKA - nr na liście 18";"Mariusz Janusz IMIELSKI - nr na liście 19";"Bartosz ŁASICA - nr na liście 20";"Barbara OTROCIUK - nr na liście 21";"Eugenia BUKAT - nr na liście 22";"Stanisław GNAT - nr na liście 23";"Leszek Józef SUPIERZ - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Adam Józef LIPIŃSKI - nr na liście 1";"Elżbieta Barbara WITEK - nr na liście 2";"Marzena Anna MACHAŁEK - nr na liście 3";"Krzysztof Jan KUBÓW - nr na liście 4";"Wojciech Michał ZUBOWSKI - nr na liście 5";"Ewa Zofia SZYMAŃSKA - nr na liście 6";"Teresa ZEMBIK - nr na liście 7";"Adam BABUŚKA - nr na liście 8";"Józef RYPIŃSKI - nr na liście 9";"Szymon Marek POGODA - nr na liście 10";"Wojciech MARCINIAK - nr na liście 11";"Jacek KARWAN - nr na liście 12";"Andrzej KREDKOWSKI - nr na liście 13";"Jadwiga Barbara BUCIUTO - nr na liście 14";"Dagmara Helena GĘBORYS - nr na liście 15";"Kamila Dorota BRZOZOWSKA - nr na liście 16";"Agnieszka Ewa BADZIŃSKA - nr na liście 17";"Aurelia Barbara SADOWSKA-KOWALSKA - nr na liście 18";"Eurydyka Maria CZYRKO - nr na liście 19";"Ewa KWIATKOWSKA - nr na liście 20";"Łukasz Franciszek URBANOWICZ - nr na liście 21";"Dawid Łukasz SARBAK - nr na liście 22";"Dorota BOJAKOWSKA - nr na liście 23";"Wojciech Paweł LESZCZYK - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Małgorzata Helena SEKUŁA-SZMAJDZIŃSKA - nr na liście 1";"Robert Marcin OBAZ - nr na liście 2";"Kaja FILACZYŃSKA - nr na liście 3";"Ryszard ZBRZYZNY - nr na liście 4";"Damian PIĄTEK - nr na liście 5";"Krystyna Anna BURAKOWSKA - nr na liście 6";"Piotr Jerzy PACZÓSKI - nr na liście 7";"Joanna Magdalena ORZECHOWSKA - nr na liście 8";"Paweł GRYĆ - nr na liście 9";"Rafał MIARA - nr na liście 10";"Magdalena JANKOWSKA - nr na liście 11";"Dominika KRÓLEWIECKA-WALA - nr na liście 12";"Przemysław Mikołaj MAJEWICZ - nr na liście 13";"Mikołaj Adam BIDNYK - nr na liście 14";"Piotr Rafał KOHLMAN - nr na liście 15";"Rafał Krzysztof GŁUSZKO - nr na liście 16";"Paweł Adam BACZMAŃSKI - nr na liście 17";"Edyta Katarzyna PŁANETA-SIEWIERSKA - nr na liście 18";"Leszek Kazimierz GRZYB - nr na liście 19";"Alicja RAKSZEWSKA - nr na liście 20";"Magdalena JÓŹWIK - nr na liście 21";"Inez Jolanta BRYCZKOWSKA - nr na liście 22";"Daniel Radosław KOKO - nr na liście 23";"Sławomir Adam GADEK - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Adam Stanisław MYRDA - nr na liście 1";"Tomasz Andrzej GABRYSIAK - nr na liście 2";"Jacek KIEŁB - nr na liście 3";"Piotr Jan MIEDZIŃSKI - nr na liście 4";"Kazimierz JANIK - nr na liście 5";"Beata CASTAÑEDA TRUJILLO - nr na liście 6";"Piotr Kazimierz WANDYCZ - nr na liście 7";"Irena Ewa SZEFFS - nr na liście 8";"Rafał Krzysztof SALA - nr na liście 9";"Krzysztof Mirosław LEWICKI - nr na liście 10";"Aleksandra Marta TOBIASZ - nr na liście 11";"Maciej Jan CIEŚLA - nr na liście 12";"Emilia Janina SOBIESKA - nr na liście 13";"Artur Waldemar ZIELIŃSKI - nr na liście 14";"Dariusz Andrzej CZAJA - nr na liście 15";"Justyna Magdalena FOREMNA - nr na liście 16";"Bartosz Seweryn KUŚWIK - nr na liście 17";"Katarzyna Aneta GRZELAK - nr na liście 18";"Krzysztof Walery WITKOWSKI - nr na liście 19";"Jolanta Elżbieta KUSTROWSKA - nr na liście 20";"Stefan Adam ZAWIERUCHA - nr na liście 21";"Katarzyna Paula TYMIŃSKA - nr na liście 22";"Jadwiga Wacława SAŁADUCHA - nr na liście 23";"Kamil Norbert POLAK-SALOMON - nr na liście 24";"Liczba obwodów"
"020306";"gmina wiejska";"gm. Żukowice";"głogowski";"dolnośląskie";2406;2681;1002;1404;5;5;0;0;0;0;0;0;0;1404;0;0;1404;35;29;6;0;1369;263;40;1;8;2;180;18;0;3;1;0;1;1;0;2;0;1;3;0;0;0;1;1;0;0;86;4;48;2;0;1;1;2;0;18;0;0;1;2;0;2;0;0;1;1;1;0;2;99;15;17;6;7;0;26;6;1;5;2;3;0;0;0;2;0;0;0;0;5;0;0;3;1;704;101;72;6;62;360;18;9;0;2;5;7;9;2;2;2;4;7;4;5;11;2;1;4;9;185;81;3;13;11;46;2;1;4;0;4;2;0;0;2;4;0;0;2;2;4;0;2;0;2;32;13;0;1;2;3;1;0;1;1;0;0;0;1;1;4;0;0;0;1;0;1;1;0;1;2
"020501";"gmina miejska";"m. Jawor";"jaworski";"dolnośląskie";16984;18180;6458;10527;15;43;2;2;0;0;0;0;2;10523;2;9;10514;118;84;34;0;10396;2643;658;31;547;116;35;5;21;1131;9;2;2;9;4;2;6;5;14;3;18;1;8;11;1;4;583;134;60;104;12;12;4;6;7;96;7;13;5;5;55;9;5;14;1;4;3;11;16;803;63;95;33;13;482;4;8;44;7;6;3;4;17;1;3;6;2;5;0;2;0;1;1;3;4779;222;4250;54;17;10;58;5;27;11;18;14;7;9;8;3;15;2;3;4;10;3;3;12;14;1385;958;55;76;29;38;10;5;16;8;6;26;9;3;3;4;4;86;9;8;10;6;2;4;10;203;45;5;16;7;1;6;0;2;70;3;4;0;8;3;3;2;1;6;3;3;4;4;2;5;14
"020502";"gmina miejsko-wiejska";"gm. Bolków";"jaworski";"dolnośląskie";7502;8204;3402;4100;7;32;0;0;0;0;0;0;0;4100;0;0;4100;109;85;24;0;3991;700;243;79;77;152;25;7;10;23;14;5;3;3;2;7;1;4;9;1;8;4;5;4;3;11;206;50;19;19;6;9;15;3;5;43;4;5;2;3;4;1;0;5;0;5;3;2;3;448;49;50;9;12;40;3;7;8;4;5;8;3;234;3;0;1;4;2;0;3;2;0;0;1;1805;166;1259;112;17;8;38;7;6;57;11;12;11;5;4;12;14;3;12;0;27;2;3;7;12;770;330;18;25;9;10;0;5;2;2;7;6;2;2;1;0;2;331;2;2;2;4;1;3;4;62;14;2;9;2;3;3;0;1;6;3;3;0;2;1;1;1;0;2;1;1;1;3;1;2;13
"020503";"gmina wiejska";"gm. Męcinka";"jaworski";"dolnośląskie";3600;3942;1430;2170;1;7;0;0;0;0;0;0;0;2169;0;0;2169;24;22;2;0;2145;347;108;5;66;9;8;0;3;131;3;2;1;2;0;0;4;2;1;0;0;0;0;1;0;1;116;31;9;14;3;2;7;3;3;24;2;1;0;0;6;2;0;4;0;0;1;1;3;211;22;51;8;5;101;0;3;6;2;0;3;2;2;1;0;1;0;2;0;0;1;1;0;0;1230;76;1075;8;4;1;24;0;9;3;1;3;2;0;1;1;9;1;4;1;3;1;0;0;3;213;127;10;22;7;4;0;0;5;4;1;4;1;1;0;1;3;11;2;2;0;0;1;4;3;28;8;1;3;0;0;2;0;0;6;1;0;1;0;0;0;0;1;0;1;0;0;2;1;1;4
"020504";"gmina wiejska";"gm. Mściwojów";"jaworski";"dolnośląskie";2900;3204;1147;1753;5;3;0;0;0;0;0;0;0;1752;0;0;1752;27;17;10;0;1725;344;101;4;113;17;8;3;0;65;4;0;1;1;3;2;0;1;2;4;9;0;0;5;0;1;93;23;9;7;2;1;3;5;0;19;0;6;0;1;9;0;2;0;1;1;1;1;2;241;17;78;7;3;106;0;2;5;0;1;5;1;2;2;0;2;1;1;0;2;1;0;0;5;832;42;712;5;8;1;28;0;9;1;3;2;2;3;1;0;1;2;3;0;4;0;0;2;3;181;104;6;16;4;8;0;2;2;5;3;4;0;2;0;0;1;16;0;0;1;1;0;3;3;34;9;1;5;2;0;1;0;0;3;1;2;1;1;1;2;0;1;1;0;0;0;1;1;1;3
"020505";"gmina wiejska";"gm. Paszowice";"jaworski";"dolnośląskie";2899;3190;1206;1693;2;12;0;0;0;0;0;0;0;1693;0;0;1693;31;25;6;0;1662;295;102;3;75;15;5;2;4;69;0;0;0;2;0;0;2;1;3;0;7;0;2;0;0;3;94;33;3;8;1;6;2;3;4;20;1;2;0;0;1;2;0;2;0;2;0;0;4;197;22;51;10;7;89;1;0;3;0;2;2;0;2;1;0;1;0;1;0;3;0;1;0;1;866;50;748;11;12;1;18;2;6;3;0;3;0;1;0;0;3;0;1;1;0;2;1;2;1;184;113;12;10;2;1;0;2;2;1;1;5;1;0;1;0;0;19;2;3;0;1;1;4;3;26;9;2;4;1;1;0;0;0;3;0;0;0;1;1;0;1;0;1;0;0;1;0;0;1;2
"020506";"gmina wiejska";"gm. Wądroże Wielkie";"jaworski";"dolnośląskie";2868;3204;1154;1712;9;8;0;0;0;0;0;0;0;1714;0;1;1713;32;20;12;0;1681;294;140;7;76;7;12;0;3;27;1;2;2;3;1;1;1;2;3;1;0;0;0;4;0;1;72;27;5;8;1;2;1;2;1;18;1;0;1;1;0;0;3;0;1;0;0;0;0;308;21;177;12;3;72;1;2;2;1;0;6;1;2;3;0;0;0;3;0;0;0;0;1;1;852;58;711;11;10;1;10;6;12;3;5;3;2;1;1;1;3;3;2;3;4;1;0;1;0;132;69;7;13;3;6;0;2;3;4;0;1;3;1;1;1;0;3;3;0;2;2;0;4;4;23;5;1;6;0;0;1;0;0;2;0;0;0;1;1;0;2;1;0;2;0;1;0;0;0;3
"020601";"gmina miejska";"m. Karpacz";"karkonoski";"dolnośląskie";4025;5048;621;3404;5;1118;0;0;0;0;0;0;0;3404;0;1;3403;29;20;9;0;3374;1418;438;463;90;148;52;5;27;15;53;4;10;12;10;2;2;4;15;5;1;4;10;7;31;10;185;50;13;15;4;3;25;5;4;38;0;4;11;1;0;0;0;1;2;2;1;1;5;244;101;9;28;35;6;4;4;6;11;5;4;2;5;8;1;1;0;1;0;0;0;0;1;12;786;229;221;135;7;6;30;53;5;20;8;11;7;5;4;4;3;4;2;0;12;2;4;2;12;686;481;38;30;7;23;6;28;7;5;8;9;6;6;2;0;2;0;1;8;7;2;3;4;3;55;8;2;2;2;0;5;4;1;1;1;0;2;2;1;1;1;3;1;1;0;2;2;9;4;6
"020602";"gmina miejska";"m. Kowary";"karkonoski";"dolnośląskie";7875;8374;3331;4543;12;55;1;1;0;0;0;0;1;4544;1;0;4544;66;43;23;0;4478;1422;282;816;51;77;32;9;22;5;46;6;3;4;7;7;2;5;12;4;3;2;1;8;12;6;271;54;18;15;5;23;45;14;11;50;4;0;3;6;2;3;2;2;5;0;3;1;5;384;32;6;16;90;1;4;5;5;11;2;7;3;2;2;2;1;7;3;0;0;0;2;2;181;1456;292;314;455;31;11;47;69;7;67;16;17;14;8;3;10;11;2;9;1;20;10;2;11;29;865;590;57;22;10;61;5;29;11;6;10;10;2;4;7;3;0;6;2;8;4;2;1;11;4;80;14;3;4;8;2;6;0;3;1;4;2;1;5;1;4;1;2;1;1;1;1;1;8;6;9
"020603";"gmina miejska";"m. Piechowice";"karkonoski";"dolnośląskie";4508;5011;1564;2944;7;84;0;0;0;0;0;0;0;2944;0;0;2944;41;27;14;0;2903;956;182;461;46;41;16;2;16;2;90;5;3;1;8;2;0;3;9;0;1;6;2;4;47;9;192;52;6;7;0;15;36;9;3;33;4;1;1;0;2;0;0;6;4;4;1;1;7;195;34;17;20;78;2;3;11;1;9;0;1;2;1;1;0;1;1;0;1;0;0;0;1;11;939;215;196;305;14;13;27;8;2;45;8;14;3;13;5;0;6;5;0;1;11;1;0;4;43;576;322;120;12;5;7;8;30;16;6;4;7;2;2;2;2;1;1;3;3;4;3;6;6;4;45;7;2;1;9;5;0;1;0;1;0;4;0;1;1;2;2;1;1;0;0;0;1;4;2;4
"020604";"gmina miejska";"m. Szklarska Poręba";"karkonoski";"dolnośląskie";4905;5921;1072;3833;12;894;0;0;0;0;0;0;0;3833;0;0;3833;43;17;26;0;3790;1465;396;346;50;65;46;5;24;6;20;1;13;5;12;3;1;3;18;2;3;3;12;8;416;7;193;45;18;16;2;5;15;6;3;37;4;3;1;2;1;5;3;6;3;3;4;6;5;219;68;15;32;30;4;3;9;3;7;6;6;4;3;4;0;2;0;0;3;2;1;2;5;10;1086;265;285;234;17;17;27;22;7;71;18;15;9;7;4;4;6;3;3;4;12;6;2;12;36;754;463;57;79;15;14;6;27;12;6;4;18;12;1;4;2;1;3;3;2;2;5;4;10;4;73;14;1;1;6;2;5;1;4;1;3;7;1;5;1;1;1;0;3;1;2;3;1;3;6;8
"020605";"gmina wiejska";"gm. Janowice Wielkie";"karkonoski";"dolnośląskie";3041;3393;1127;1914;2;45;0;0;0;0;0;0;0;1914;0;0;1914;38;24;14;0;1876;573;158;230;25;42;6;2;7;3;53;2;4;2;2;2;0;4;3;2;1;1;1;4;16;3;114;36;4;5;1;5;17;6;2;15;1;1;0;1;1;4;0;3;1;0;0;3;8;135;42;3;16;39;2;1;4;1;4;0;1;2;3;4;0;0;0;1;1;1;0;0;2;8;650;155;144;202;5;14;18;10;7;29;10;5;5;2;1;2;3;1;3;2;8;5;5;1;13;375;214;54;11;4;12;1;40;4;4;3;7;1;1;1;1;1;0;0;1;2;2;3;5;3;29;9;3;1;1;1;4;0;0;0;1;1;0;1;0;1;0;0;1;1;0;3;0;0;1;5
"020606";"gmina wiejska";"gm. Jeżów Sudecki";"karkonoski";"dolnośląskie";5210;5752;1775;3433;5;23;0;0;0;0;0;0;0;3433;0;0;3433;33;24;9;0;3400;1095;199;561;35;77;21;4;5;4;131;3;2;5;4;3;1;1;5;1;4;3;5;5;10;6;195;40;22;7;2;19;58;2;5;23;2;2;1;0;1;3;1;4;0;0;1;1;1;304;56;13;26;133;3;5;5;1;25;4;3;3;3;6;2;0;3;2;1;0;1;0;0;9;1018;202;217;387;20;9;31;3;3;59;15;4;8;9;1;0;5;4;1;3;10;3;0;4;20;729;426;123;26;8;12;4;70;5;5;2;9;0;1;1;1;6;3;3;5;4;3;3;7;2;59;9;2;0;11;0;1;1;1;0;3;2;3;3;3;1;0;0;5;2;4;3;1;2;2;4
"020607";"gmina wiejska";"gm. Mysłakowice";"karkonoski";"dolnośląskie";7302;7943;2738;4564;6;74;0;0;0;0;0;0;0;4563;0;0;4563;56;36;20;0;4507;1373;307;710;36;61;34;9;10;5;102;7;2;1;12;5;1;5;15;7;4;2;2;9;15;12;296;74;20;18;1;21;54;2;8;61;2;5;0;5;3;3;2;2;0;2;6;3;4;369;73;33;21;112;2;6;12;9;18;3;9;8;7;3;2;1;2;2;0;1;4;3;3;35;1634;332;293;616;34;19;50;47;15;85;21;13;16;12;8;9;2;3;2;2;13;3;2;15;22;756;436;108;30;15;23;5;61;10;7;7;12;6;3;2;0;2;5;4;2;2;3;2;7;4;79;7;5;5;6;6;3;1;2;1;6;5;1;4;3;0;0;5;6;1;1;2;3;1;5;7
"020608";"gmina wiejska";"gm. Podgórzyn";"karkonoski";"dolnośląskie";5956;6504;2195;3761;6;74;0;0;0;0;0;0;0;3761;0;0;3761;67;41;26;0;3694;1246;267;580;40;125;16;4;8;10;123;2;2;5;4;1;2;3;8;1;2;4;1;4;26;8;232;50;8;9;1;26;47;6;8;52;2;1;2;4;1;1;1;1;4;0;0;0;8;298;49;30;16;89;3;5;17;7;36;3;3;2;1;4;1;4;2;1;0;2;0;2;4;17;1158;214;247;367;13;11;35;101;11;54;10;15;7;0;6;2;8;6;5;1;9;1;5;3;27;686;382;141;22;4;20;8;45;7;10;3;11;2;1;3;4;0;4;1;5;2;0;1;5;5;74;9;1;0;19;1;6;1;0;4;0;3;2;2;2;4;0;0;10;1;2;1;0;2;4;7
"020609";"gmina wiejska";"gm. Stara Kamienica";"karkonoski";"dolnośląskie";3897;4158;1736;2161;5;27;0;0;0;0;0;0;0;2161;0;0;2161;31;18;13;0;2130;547;135;238;22;27;12;4;3;6;65;0;1;2;6;1;2;0;4;1;2;1;1;2;7;5;150;29;7;7;5;18;26;7;2;30;2;5;2;1;0;0;0;1;0;1;1;2;4;165;28;12;22;58;1;4;4;2;9;2;5;6;0;2;1;1;1;0;0;0;1;0;1;5;813;238;137;275;10;5;22;8;6;26;11;4;1;4;1;5;9;3;5;1;17;2;0;3;20;424;198;140;13;2;4;2;24;4;9;2;4;4;1;2;0;0;2;1;3;2;2;0;4;1;31;4;1;1;5;1;1;1;1;4;1;1;1;1;1;0;0;0;3;0;1;0;0;0;3;4
"020701";"gmina miejska";"m. Kamienna Góra";"kamiennogórski";"dolnośląskie";14308;15141;5965;8343;13;48;0;0;0;0;0;0;0;8339;0;0;8339;116;60;56;0;8223;2823;185;103;51;2356;17;8;11;7;10;7;6;2;5;3;3;1;6;5;5;3;6;12;1;10;409;116;32;30;11;13;15;13;10;93;6;3;5;5;7;1;1;10;4;2;9;6;17;319;90;22;38;20;15;6;16;8;9;6;11;5;9;22;12;3;6;1;2;1;1;4;3;9;3273;174;202;2514;16;11;20;8;7;9;30;6;10;10;2;192;4;4;6;3;15;11;2;10;7;1281;949;63;42;41;28;11;7;18;6;21;17;6;5;2;3;4;7;0;10;3;8;3;9;18;118;19;2;4;5;7;8;2;0;1;2;2;5;6;11;2;0;5;7;0;3;13;1;2;11;10
"020702";"gmina wiejska";"gm. Kamienna Góra";"kamiennogórski";"dolnośląskie";6429;6899;2531;3898;2;51;1;1;0;0;0;0;1;3899;1;0;3899;70;39;31;0;3829;1210;109;30;22;976;6;1;6;5;12;3;2;2;10;0;2;1;6;1;1;0;1;6;2;6;229;67;16;15;4;8;9;7;8;42;4;5;2;7;2;1;1;8;2;1;3;7;10;205;63;23;20;15;4;4;14;4;4;5;6;5;7;6;9;1;2;1;0;5;0;0;1;6;1701;139;184;1111;13;10;21;13;15;13;27;8;3;8;2;101;3;2;1;2;11;5;0;1;8;420;276;16;31;23;7;3;2;9;5;7;11;5;3;2;1;1;2;0;1;3;2;0;6;4;64;21;3;3;2;2;2;1;2;1;0;1;0;3;3;2;1;2;2;2;0;7;1;0;3;8
"020703";"gmina miejsko-wiejska";"gm. Lubawka";"kamiennogórski";"dolnośląskie";7992;8728;3102;4890;8;58;0;0;0;0;0;0;0;4889;0;0;4889;76;54;22;0;4813;1523;117;42;35;1250;12;3;5;2;7;1;3;2;3;2;3;2;13;2;1;1;4;8;2;3;252;69;23;19;7;3;6;9;4;76;1;2;1;4;4;3;0;6;3;2;1;5;4;243;80;10;20;18;3;4;6;2;3;3;5;1;7;3;66;3;1;1;0;2;0;2;0;3;1908;148;140;1316;13;20;25;1;6;20;20;12;13;7;1;118;10;3;5;3;9;5;3;5;5;814;462;29;27;191;24;4;2;20;4;9;4;1;4;2;3;1;3;3;4;1;3;1;5;7;73;4;2;1;3;3;7;2;1;1;1;5;1;4;6;2;3;5;3;2;0;4;6;0;7;7
"020704";"gmina wiejska";"gm. Marciszów";"kamiennogórski";"dolnośląskie";3197;3580;1366;1831;0;18;0;0;0;0;0;0;0;1831;0;0;1831;31;23;8;0;1800;461;54;19;12;338;4;5;0;2;11;1;2;0;1;2;0;2;5;0;0;0;1;2;0;0;98;23;8;12;1;11;1;3;3;19;1;0;1;1;3;0;1;4;1;0;2;0;3;114;24;10;10;6;2;9;5;1;5;2;9;1;6;3;2;2;2;2;0;1;1;0;4;7;811;80;72;489;11;6;17;7;1;8;13;3;4;0;1;69;3;3;1;1;8;2;2;5;5;267;177;11;13;7;11;2;4;3;2;4;6;3;0;0;2;2;10;1;2;3;0;2;1;1;49;4;0;0;1;1;1;1;0;2;2;5;1;0;1;0;0;1;1;0;0;25;1;1;1;7
"020901";"gmina miejska";"m. Chojnów";"legnicki";"dolnośląskie";9550;10240;3877;5673;4;23;1;1;0;0;0;0;1;5674;1;0;5674;59;41;18;0;5615;1304;529;34;475;53;53;3;22;7;8;4;15;18;5;12;15;2;12;7;5;4;7;4;0;10;360;97;30;39;12;9;7;10;7;70;19;7;3;7;3;2;3;5;1;4;8;4;13;386;57;203;23;16;5;4;13;3;6;3;3;2;6;11;11;0;3;7;1;4;0;1;0;4;2494;582;662;66;458;19;258;12;182;43;23;12;77;7;4;3;10;9;8;4;20;3;3;9;20;857;496;33;87;42;26;12;1;15;8;17;13;11;0;32;2;3;6;9;9;4;3;1;5;22;214;61;5;14;1;2;9;1;1;1;1;5;77;5;0;2;7;4;3;0;2;4;1;1;7;7
"020902";"gmina wiejska";"gm. Chojnów";"legnicki";"dolnośląskie";6851;7502;2818;4033;4;16;0;0;0;0;0;0;0;4033;0;0;4033;62;42;20;0;3971;572;251;26;178;18;20;7;11;1;7;6;6;6;4;2;2;2;5;4;4;1;1;4;1;5;245;72;26;19;3;3;9;7;4;64;4;3;1;4;2;1;2;1;1;3;7;3;6;433;43;268;27;13;1;10;10;0;3;4;13;8;2;11;2;3;0;3;0;5;0;1;3;3;2198;539;576;47;382;20;236;11;145;18;20;9;100;7;7;4;15;4;8;2;16;4;3;13;12;409;177;16;21;10;13;6;0;6;5;10;5;3;3;108;0;2;1;3;1;3;3;0;7;6;114;41;7;4;1;2;1;3;2;0;5;3;16;5;1;3;3;2;2;1;2;1;3;1;5;8
"020903";"gmina wiejska";"gm. Krotoszyce";"legnicki";"dolnośląskie";2402;2581;891;1511;2;6;0;0;0;0;0;0;0;1511;0;0;1511;30;18;12;0;1481;258;108;10;98;9;10;0;3;3;1;0;1;5;1;1;3;0;3;0;0;0;2;0;0;0;99;21;14;21;3;1;4;9;1;12;3;0;1;1;2;0;0;0;0;2;3;0;1;111;22;42;8;5;8;1;2;2;2;2;6;0;1;1;0;1;0;4;0;0;1;0;1;2;819;157;415;17;44;5;52;5;76;3;1;0;19;0;2;0;10;1;2;1;0;1;2;4;2;138;64;5;15;14;6;1;4;7;1;3;4;0;0;5;0;1;1;2;3;1;0;0;1;0;56;11;0;8;1;1;31;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"020904";"gmina wiejska";"gm. Kunice";"legnicki";"dolnośląskie";4730;5244;1270;3460;2;17;0;0;0;0;0;0;0;3460;0;1;3459;45;32;13;0;3414;894;380;21;372;16;21;2;2;6;2;2;3;11;2;6;26;1;2;1;7;0;5;3;1;2;201;52;21;27;3;5;3;3;1;32;22;1;1;0;3;2;2;3;0;6;3;2;9;375;31;267;12;16;0;9;6;2;5;2;3;3;3;7;0;0;2;1;1;2;0;0;2;1;1360;393;374;18;99;10;210;13;133;6;10;4;18;9;2;3;5;6;9;1;11;2;4;5;15;479;283;19;54;34;10;4;3;22;2;1;3;5;5;1;2;1;2;8;0;6;3;2;2;7;105;41;2;31;1;0;4;4;1;1;0;4;1;1;2;2;0;0;0;1;1;0;3;1;4;5
