"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jarosław SACHAJKO - nr na liście 1";"Arkadiusz Tomasz BRATKOWSKI - nr na liście 2";"Przemysław LITWINIUK - nr na liście 3";"Wiesław Marian RÓŻYŃSKI - nr na liście 4";"Kazimierz SMAL - nr na liście 5";"Andrzej ROMAŃCZUK - nr na liście 6";"Anna SZYMALA - nr na liście 7";"Jan Franciszek KOWALCZYK - nr na liście 8";"Anna WIŚNIEWSKA - nr na liście 9";"Sławomir Jan SUSZCZYŃSKI - nr na liście 10";"Marzena Jolanta MALESA - nr na liście 11";"Agnieszka Renata CZUBA - nr na liście 12";"Karolina PIWKO - nr na liście 13";"Teodora WYPYCH - nr na liście 14";"Ryszard Zbigniew STANIBUŁA - nr na liście 15";"Mirosława Teresa FORNAL - nr na liście 16";"Irena KAMIŃSKA - nr na liście 17";"Teresa NOWAK - nr na liście 18";"Bartosz KOCZKODAJ - nr na liście 19";"Anna Bożena DZIUBA - nr na liście 20";"Grzegorz SIEMAKOWICZ - nr na liście 21";"Marek WILBIK - nr na liście 22";"Sławomir Paweł NOSEK - nr na liście 23";"Janusz ZIELIŃSKI - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jacek Robert SASIN - nr na liście 1";"Sławomir ZAWIŚLAK - nr na liście 2";"Marcin Kamil DUSZEK - nr na liście 3";"Teresa HAŁAS - nr na liście 4";"Tomasz Andrzej ZIELIŃSKI - nr na liście 5";"Dariusz Paweł STEFANIUK - nr na liście 6";"Marcin ROMANOWSKI - nr na liście 7";"Lucjan CICHOSZ - nr na liście 8";"Zdzisław SZWED - nr na liście 9";"Leszek Marcin SKIBA - nr na liście 10";"Maria GMYZ - nr na liście 11";"Robert GMITRUCZUK - nr na liście 12";"Beata Małgorzata STRZAŁKA - nr na liście 13";"Krzysztof Jan GAŁASZKIEWICZ - nr na liście 14";"Konrad Bernard SAWICKI - nr na liście 15";"Anna KUSIAK-JANIEC - nr na liście 16";"Jerzy Ryszard SZWAJ - nr na liście 17";"Barbara Aldona BARSZCZEWSKA - nr na liście 18";"Iwona CHMIELEWSKA - nr na liście 19";"Mariusz Artur ZAŃKO - nr na liście 20";"Halina CZARNECKA - nr na liście 21";"Stanisław MISZTAL - nr na liście 22";"Agnieszka PIEKARSKA - nr na liście 23";"Anna DĄBROWSKA-BANASZEK - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Monika Jolanta PAWŁOWSKA - nr na liście 1";"Piotr Edward SZELĄG - nr na liście 2";"Bolesław Borys BORYSIUK - nr na liście 3";"Sławomir ROGALA - nr na liście 4";"Michał Reoland GOŁOŚ - nr na liście 5";"Anna Jadwiga CZOBODZIŃSKA-PRZYBYSŁAWSKA - nr na liście 6";"Gerard WASZKIEWICZ - nr na liście 7";"Łucja Jadwiga PAMULSKA - nr na liście 8";"Patrycja Anna DOBOSZ-FURMAN - nr na liście 9";"Magdalena Małgorzata KAMOLA - nr na liście 10";"Ewa Monika BARTOSZEWSKA-WIC - nr na liście 11";"Grażyna Zofia MACERONI - nr na liście 12";"Aldona Wioleta TROJNIEL-GOŹDZIOŁKO - nr na liście 13";"Zbigniew LITWINIEC - nr na liście 14";"Jacek Michał MALCZEWSKI - nr na liście 15";"Justyna JASEK-KOSOBUCKA - nr na liście 16";"Monika KAPŁON - nr na liście 17";"Jacek Tomasz CHĘĆ - nr na liście 18";"Magdalena Aleksandra TABOR - nr na liście 19";"Jan Bolesław KUROWSKI - nr na liście 20";"Stanisław ŻUKOWSKI - nr na liście 21";"Katarzyna Małgorzata KOZICKA - nr na liście 22";"Mateusz Maciej ROCZON - nr na liście 23";"Bogdan Antoni KIEŁBASA - nr na liście 24";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Witold Sławomir TUMANOWICZ - nr na liście 1";"Wiktor KASPRZAK - nr na liście 2";"Marcin Piotr IWANOWSKI - nr na liście 3";"Stanisław BĄK - nr na liście 4";"Agnieszka Maria GOCEL - nr na liście 5";"Beata Małgorzata BIELECKA - nr na liście 6";"Agnieszka Monika MARCINIUK - nr na liście 7";"Kamil KUBICA - nr na liście 8";"Ewelina Agata KUPISZ - nr na liście 9";"Michał MAZUREK - nr na liście 10";"Łukasz BANASZCZUK - nr na liście 11";"Kamil CZERWIENIEC - nr na liście 12";"Agnieszka Monika PAWLAK - nr na liście 13";"Agnieszka NAGRODZKA - nr na liście 14";"Dorota Anna WÓJCIK - nr na liście 15";"Zbigniew Marek SADOCHA - nr na liście 16";"Daniel REKUTA - nr na liście 17";"Anna MEKLER - nr na liście 18";"Justyna Elżbieta MULAWA - nr na liście 19";"Kamil KĘDZIERAWSKI - nr na liście 20";"Edyta TARNOWSKA - nr na liście 21";"Łukasz BATALIŃSKI - nr na liście 22";"Bartłomiej WITKOWSKI - nr na liście 23";"Artur Wojciech SOBICH - nr na liście 24";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Riad HAIDAR - nr na liście 1";"Stanisław ŻMIJAN - nr na liście 2";"Kornelia Konstancja WRÓBLEWSKA - nr na liście 3";"Krzysztof GRABCZUK - nr na liście 4";"Małgorzata GROMADZKA - nr na liście 5";"Rafał Mariusz ZWOLAK - nr na liście 6";"Mariusz GRAD - nr na liście 7";"Tomasz Wojciech ANTONIUK - nr na liście 8";"Tomasz Józef PAŃCZYK - nr na liście 9";"Kamil JÓŹWIK - nr na liście 10";"Magdalena ZAJĄC - nr na liście 11";"Grażyna Bogumiła LAMCZYK - nr na liście 12";"Mariusz Stanisław KOWALEWSKI - nr na liście 13";"Bożena Stanisława KIELISZEK-WASIOŁEK - nr na liście 14";"Katarzyna Ewa PIETRASZKIEWICZ - nr na liście 15";"Barbara Stefania ŻBIKOWSKA - nr na liście 16";"Karolina Anna HUKIEWICZ - nr na liście 17";"Kamila ĆWIKLIŃSKA - nr na liście 18";"Katarzyna Weronika PELC - nr na liście 19";"Anna Maria KOLASIŃSKA - nr na liście 20";"Wioleta ZARĘBSKA - nr na liście 21";"Antoni RUSINEK - nr na liście 22";"Jan Józef MUSOLF - nr na liście 23";"Piotr Jacek ZYGARSKI - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Jan KOKOT - nr na liście 1";"Ewa Małgorzata KOZIARA - nr na liście 2";"Rafał Mirosław ŁUKASIK - nr na liście 3";"Dariusz LANGA - nr na liście 4";"Arkadiusz CHIBOWSKI - nr na liście 5";"Beata RYPINA - nr na liście 6";"Damian Jarosław LEWCZUK - nr na liście 7";"Justyna Renata JÓŹWIK - nr na liście 8";"Dorota WYSOKIŃSKA - nr na liście 9";"Przemysław POPIELEC - nr na liście 10";"Marek CELIŃSKI - nr na liście 11";"Lidia Elżbieta WASĄG - nr na liście 12";"Kamil SOKOŁOWSKI - nr na liście 13";"Ewelina Ilona WOCH - nr na liście 14";"Anna Maria BODNAR - nr na liście 15";"Agnieszka ZALEWSKA - nr na liście 16";"Rafał KOWALIK - nr na liście 17"
"2d44-8e4a-575c-be29-6dc6-123a-f7c5-9fd2";"060108";"7";"2";"wieś";"stały";"Świetlica Wiejska w Witulinie, Witulin 64A, 21-542 Leśna Podlaska";"gm. Leśna Podlaska";"bialski";"lubelskie";"591";"652";"256";"335";"0";"0";"0";"0";"0";"0";"0";"0";"0";"335";"0";"0";"335";"5";"2";"3";"0";"330";"26";"5";"1";"8";"0";"1";"0";"1";"0";"2";"0";"2";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"2";"0";"0";"217";"77";"2";"32";"3";"1";"72";"1";"1";"3";"1";"1";"1";"1";"0";"0";"2";"2";"4";"4";"0";"0";"1";"1";"7";"12";"7";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"6";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"58";"47";"4";"5";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"3ec9-77b2-a5b9-a656-5aa7-6254-2052-5339";"060108";"7";"3";"wieś";"stały";"Świetlica Wiejska w Ossówce, Ossówka 17A, 21-542 Leśna Podlaska";"gm. Leśna Podlaska";"bialski";"lubelskie";"300";"337";"101";"199";"0";"0";"0";"0";"0";"0";"0";"0";"0";"199";"0";"0";"199";"5";"5";"0";"0";"194";"15";"4";"0";"8";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"140";"34";"0";"71";"0";"0";"22";"1";"0";"0";"0";"0";"3";"1";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"4";"6";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"13";"6";"0";"0";"4";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"15";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"65dc-b14f-cfd3-ec0d-7736-8909-fe07-4266";"060108";"7";"4";"wieś";"stały";"Świetlica Wiejska w Starej Bordziłówce, Stara Bordziłówka 32, 21-542 Leśna Podlaska";"gm. Leśna Podlaska";"bialski";"lubelskie";"700";"772";"261";"439";"1";"3";"0";"0";"0";"0";"0";"0";"0";"439";"0";"0";"439";"15";"12";"3";"0";"424";"35";"2";"0";"22";"2";"0";"4";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"286";"98";"6";"25";"4";"2";"117";"4";"3";"3";"1";"1";"3";"2";"1";"1";"1";"0";"5";"1";"1";"1";"0";"3";"3";"11";"4";"0";"2";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"20";"8";"0";"5";"0";"0";"0";"2";"0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68";"58";"4";"5";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"19be-d621-ce70-1cdb-7246-77d6-5270-b41c";"060109";"7";"1";"wieś";"stały";"Budynek poszkolny w Dubowie, Dubów 93, 21-532 Łomazy";"gm. Łomazy";"bialski";"lubelskie";"510";"553";"192";"318";"0";"3";"0";"0";"0";"0";"0";"0";"0";"318";"0";"0";"318";"8";"8";"0";"0";"310";"43";"3";"0";"10";"1";"0";"1";"1";"0";"0";"1";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"3";"187";"58";"1";"31";"5";"0";"66";"3";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"5";"1";"1";"0";"0";"5";"9";"10";"5";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"22";"7";"3";"2";"0";"1";"3";"1";"0";"0";"0";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48";"46";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6fa9-9805-81f9-b539-bf7e-1553-0a0f-6d28";"060109";"7";"2";"wieś";"stały";"Szkoła Podstawowa w Huszczy, Huszcza Pierwsza 34, 21-532 Łomazy";"gm. Łomazy";"bialski";"lubelskie";"401";"430";"174";"227";"0";"1";"0";"0";"0";"0";"0";"0";"0";"227";"0";"0";"227";"0";"0";"0";"0";"227";"12";"2";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"187";"74";"2";"24";"1";"2";"62";"2";"0";"1";"0";"0";"1";"0";"0";"0";"0";"2";"2";"1";"3";"2";"0";"0";"8";"5";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"3";"1";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"12";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e870-95c0-158f-1079-0e20-0b57-5957-b02d";"060109";"7";"3";"wieś";"stały";"Remizo-świetlica w Korczówce, Korczówka 71, 21-532 Łomazy";"gm. Łomazy";"bialski";"lubelskie";"330";"364";"146";"184";"2";"4";"0";"0";"0";"0";"0";"0";"0";"184";"0";"0";"184";"3";"3";"0";"0";"181";"30";"6";"0";"16";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"6";"0";"0";"115";"36";"0";"12";"0";"0";"40";"6";"0";"0";"0";"0";"10";"0";"0";"0";"0";"1";"9";"0";"0";"0";"0";"0";"1";"5";"2";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"3";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"24";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"241e-4cd2-dcb6-4ec2-a444-ef1d-141b-86c6";"060109";"7";"4";"wieś";"stały";"Zespół Szkół w Łomazach, ul. Szkolna 18A, 21-532 Łomazy";"gm. Łomazy";"bialski";"lubelskie";"1961";"2122";"752";"1209";"2";"9";"0";"0";"0";"0";"0";"0";"0";"1209";"0";"0";"1209";"20";"12";"8";"0";"1189";"230";"13";"1";"44";"0";"0";"1";"2";"0";"1";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"160";"0";"5";"641";"231";"3";"136";"11";"3";"166";"13";"1";"1";"4";"0";"17";"2";"0";"2";"0";"1";"15";"2";"6";"3";"4";"3";"17";"41";"14";"2";"11";"0";"3";"1";"1";"0";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"50";"18";"3";"7";"0";"0";"7";"1";"5";"0";"1";"0";"2";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"2";"216";"188";"6";"9";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"7";"0";"0";"1";"11";"0";"5";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"2"
"21f6-104f-3440-8daa-e7b1-9eaa-964e-5fe1";"060109";"7";"5";"wieś";"stały";"Budynek poszkolny w Burwinie, Burwin 33, 21-532 Łomazy";"gm. Łomazy";"bialski";"lubelskie";"180";"197";"72";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"108";"0";"0";"108";"2";"2";"0";"0";"106";"17";"6";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"6";"0";"0";"78";"26";"1";"7";"1";"2";"31";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"2";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"19f9-3053-6c10-ef8e-9824-98a6-2b0b-c2d6";"060109";"7";"6";"wieś";"stały";"Świetlica wiejska w Kopytniku, Kopytnik 31A, 21-532 Łomazy";"gm. Łomazy";"bialski";"lubelskie";"200";"222";"63";"137";"0";"1";"0";"0";"0";"0";"0";"0";"0";"137";"0";"0";"137";"0";"0";"0";"0";"137";"12";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"96";"33";"0";"13";"0";"1";"36";"1";"0";"0";"0";"0";"3";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"4";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"8";"3";"1";"2";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"14";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3622-0b31-4108-1da0-350e-5035-a406-bac6";"060109";"7";"7";"wieś";"stały";"Remizo-świetlica w Koszołach, Koszoły 39a, 21-532 Łomazy";"gm. Łomazy";"bialski";"lubelskie";"180";"196";"87";"93";"1";"3";"0";"0";"0";"0";"0";"0";"0";"92";"0";"0";"92";"1";"1";"0";"0";"91";"16";"2";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"55";"25";"0";"5";"2";"0";"15";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"1";"2";"0";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b2ab-4152-415b-4ef9-c5d1-8ada-2481-5969";"060110";"7";"1";"wieś";"stały";"Szkola Podstawowa w Misiach, budynek w Jelnicy, Jelnica 84, 21-560 Międzyrzec Podlaski";"gm. Międzyrzec Podlaski";"bialski";"lubelskie";"714";"774";"248";"466";"0";"3";"0";"0";"0";"0";"0";"0";"0";"466";"0";"0";"466";"3";"1";"2";"0";"463";"63";"3";"0";"54";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"333";"107";"1";"174";"1";"2";"19";"13";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"9";"1";"1";"0";"1";"0";"3";"10";"7";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"20";"7";"2";"2";"1";"1";"0";"0";"3";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"31";"15";"7";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"e328-ac94-9085-fe00-1d3f-d4f2-771d-1ca5";"060110";"7";"2";"wieś";"stały";"Szkoła Podstawowa w Tuliłowie, Tuliłów 61A, 21-560 Międzyrzec Podlaski";"gm. Międzyrzec Podlaski";"bialski";"lubelskie";"610";"676";"211";"399";"0";"6";"0";"0";"0";"0";"0";"0";"0";"399";"0";"0";"399";"1";"1";"0";"0";"398";"38";"4";"0";"29";"0";"1";"0";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"267";"84";"1";"135";"2";"0";"28";"1";"0";"1";"0";"0";"3";"1";"0";"1";"0";"0";"3";"3";"0";"1";"0";"0";"3";"7";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"30";"14";"3";"1";"1";"1";"3";"2";"0";"0";"0";"1";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"55";"33";"7";"12";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"4cec-ba3e-2fe2-2cf5-6295-53f0-8953-1e07";"060110";"7";"3";"wieś";"stały";"Szkoła Podstawowa w Rogoźnicy, Rogoźnica 96, 21-560 Miedzyrzec Podlaski";"gm. Międzyrzec Podlaski";"bialski";"lubelskie";"680";"753";"226";"454";"0";"4";"0";"0";"0";"0";"0";"0";"0";"454";"0";"0";"454";"11";"8";"3";"0";"443";"38";"2";"0";"29";"0";"0";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"309";"71";"1";"156";"4";"3";"48";"4";"0";"0";"1";"0";"3";"1";"0";"1";"0";"0";"6";"1";"0";"0";"1";"2";"6";"13";"8";"0";"1";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"31";"17";"2";"0";"3";"1";"0";"0";"4";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"49";"32";"4";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"a444-0da9-5755-ff4b-f305-dea5-57f5-4c86";"060110";"7";"4";"wieś";"stały";"Szkoła Podstawowa w Tłuśćcu, Tłuściec 112, 21-560 Międzyrzec Podlaski";"gm. Międzyrzec Podlaski";"bialski";"lubelskie";"670";"745";"236";"434";"0";"2";"0";"0";"0";"0";"0";"0";"0";"434";"0";"0";"434";"7";"4";"3";"0";"427";"36";"5";"1";"25";"0";"0";"0";"0";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"335";"94";"4";"207";"4";"0";"12";"4";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"3";"2";"0";"0";"0";"0";"2";"6";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"16";"6";"1";"5";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"28";"15";"5";"6";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"6";"1";"0";"0";"0";"2";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"315d-fd93-d6ef-7769-b9e1-7afd-f223-af7c";"060110";"7";"5";"wieś";"stały";"Szkoła Podstawowa w Kożuszkach, Kożuszki 37, 21-560 Międzyrzec Podlaski";"gm. Międzyrzec Podlaski";"bialski";"lubelskie";"399";"432";"119";"280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"280";"0";"0";"280";"11";"8";"3";"0";"269";"33";"5";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"202";"50";"0";"121";"2";"1";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"1";"7";"5";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"13";"4";"1";"3";"0";"0";"0";"2";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"4";"8";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
