"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Mieczysław KASPRZAK - nr na liście 1";"Aleksander MERCIK - nr na liście 2";"Zdzisław ZADWORNY - nr na liście 3";"Małgorzata Krystyna DACHNOWICZ - nr na liście 4";"Janusz Marek HOŁYSZKO - nr na liście 5";"Zbigniew Wojciech KISZKA - nr na liście 6";"Zbigniew Andrzej BOJKO - nr na liście 7";"Barbara Danuta MAŁECKA - nr na liście 8";"Marek Zbigniew KONOPKA - nr na liście 9";"Krzysztof Jan SAWIŃSKI - nr na liście 10";"Anna Maria ZALESZCZUK - nr na liście 11";"Sabina Anna FAL - nr na liście 12";"Iwona Teresa BARADZIEJ - nr na liście 13";"Bogumiła Stanisława HOŁOWACZ - nr na liście 14";"Janusz Jacek BARAŃSKI - nr na liście 15";"Emilia Alina KOBIAŁKA-BANYŚ - nr na liście 16";"Ryszard ZARYCHTA - nr na liście 17";"Małgorzata HORBACZ - nr na liście 18";"Maria Stanisława FEDACZYŃSKA - nr na liście 19";"Marek PASTUSZCZAK - nr na liście 20";"Marek Zbigniew SOKÓŁ - nr na liście 21";"Stanisław FRANCZAK - nr na liście 22";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek Tadeusz KUCHCIŃSKI - nr na liście 1";"Anna Katarzyna SCHMIDT-RODZIEWICZ - nr na liście 2";"Piotr Marcin URUSKI - nr na liście 3";"Piotr Mieczysław BABINETZ - nr na liście 4";"Stanisław PIOTROWICZ - nr na liście 5";"Adam Walenty ŚNIEŻEK - nr na liście 6";"Piotr PILCH - nr na liście 7";"Teresa PAMUŁA - nr na liście 8";"Adam PAWLUŚ - nr na liście 9";"Tadeusz CHRZAN - nr na liście 10";"Lucyna PODHALICZ - nr na liście 11";"Dorota ŁUKASZYK - nr na liście 12";"Adam Tomasz DROZD - nr na liście 13";"Ryszard JĘDRUCH - nr na liście 14";"Grzegorz Stanisław PERS - nr na liście 15";"Robert PIESZCZOCH - nr na liście 16";"Joanna Katarzyna BRIL - nr na liście 17";"Alicja Anna POCAŁUŃ - nr na liście 18";"Joanna Maria BURBEŁO - nr na liście 19";"Andrzej GUZIK - nr na liście 20";"Maria Stanisława KUROWSKA - nr na liście 21";"Daniel Stanisław KRAWIEC - nr na liście 22";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Łukasz Michał RYDZIK - nr na liście 1";"Gabriel Jerzy ZAJDEL - nr na liście 2";"Kamila MACKIEWICZ-ROSSMANITH - nr na liście 3";"Janusz Andrzej JAGUSTYN - nr na liście 4";"Kamila Helena PIOTROWSKA - nr na liście 5";"Patryk Beniamin FIC - nr na liście 6";"Marzena Mieczysława CIWONIUK - nr na liście 7";"Dominik Łukasz RYCZAN - nr na liście 8";"Iwona GORCZYCA - nr na liście 9";"Adam BOGUSZ - nr na liście 10";"Dagmara Sylwia KUROPATWA - nr na liście 11";"Zbigniew WEŁYCZKO - nr na liście 12";"Ewa Aneta BARAN - nr na liście 13";"Wiesław Adam WOŚ - nr na liście 14";"Grzegorz Stanisław ŻÓŁKOŚ - nr na liście 15";"Radosław Zbigniew KRUKAR - nr na liście 16";"Monika ŚWIEBODA - nr na liście 17";"Mirosław Józef PIELA - nr na liście 18";"Halina Bożena ITNER - nr na liście 19";"Sebastian Rafał ŚWIEBODA - nr na liście 20";"Łukasz STEBNICKI - nr na liście 21";"Piotr Marcin WOJNAROWSKI - nr na liście 22";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Andrzej Tomasz ZAPAŁOWSKI - nr na liście 1";"Adam Roman BERKOWICZ - nr na liście 2";"Kazimierz Zygmunt KRĘŻAŁEK - nr na liście 3";"Robert Stanisław STADNICKI - nr na liście 4";"Małgorzata ZYCH - nr na liście 5";"Jan Franciszek KRZANOWSKI - nr na liście 6";"Michał SZWED - nr na liście 7";"Janusz Jan ZIELIŃSKI - nr na liście 8";"Tomasz Rafał FILIP - nr na liście 9";"Grażyna Henryka DUDZIŃSKA-SOBOLEWSKA - nr na liście 10";"Ryszard Jan WOJTUCH - nr na liście 11";"Jadwiga Anna NADBRZESKA - nr na liście 12";"Aleksandra Justyna SIKORA - nr na liście 13";"Marlena Emilia HRYSIO - nr na liście 14";"Aleksander DYGUŁA - nr na liście 15";"Anna Maria PERŻYŁO - nr na liście 16";"Witold Aleksander DULĘBA - nr na liście 17";"Joanna ANTOCHÓW - nr na liście 18";"Zdzisław SOBOLEWSKI - nr na liście 19";"Paweł Kamil GOLBA - nr na liście 20";"Ewelina BOCHNIA - nr na liście 21";"Jan Maria ZUCHOWSKI - nr na liście 22";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna Zofia FRYDRYCH - nr na liście 1";"Marek Zdzisław RZĄSA - nr na liście 2";"Wojciech Aleksander BLECHARCZYK - nr na liście 3";"Józef SZKOŁA - nr na liście 4";"Adam WOŚ - nr na liście 5";"Ewa Stefania SAWICKA - nr na liście 6";"Antoni Stanisław PIKUL - nr na liście 7";"Barbara Maria BALON - nr na liście 8";"Jan Władysław ZYCH - nr na liście 9";"Iwona Janina HOLCMAN - nr na liście 10";"Roman Władysław KARAŚ - nr na liście 11";"Marian Jerzy RYZNAR - nr na liście 12";"Krzysztof Józef KŁAK - nr na liście 13";"Maria Anna SŁOWIK - nr na liście 14";"Michał Albert JUREK - nr na liście 15";"Krzysztof Adam WOTA - nr na liście 16";"Grażyna Dorota KOSTKA - nr na liście 17";"Marzena Karolina KNAP - nr na liście 18";"Tomasz BIAŁY - nr na liście 19";"Izabela Krystyna ZAWOJSKA - nr na liście 20";"Dariusz Wojciech WOJAKOWSKI - nr na liście 21";"Waldemar ZADWORNY - nr na liście 22"
"0109-07dc-c718-4a61-e2be-1120-d683-8c6b";"180103";"22";"1";"wieś";"stały";"Gminny Dom Kultury w Czarnej, Czarna Górna 113, 38-710 Czarna";"gm. Czarna";"bieszczadzki";"podkarpackie";"910";"1031";"397";"513";"1";"40";"0";"0";"0";"0";"0";"0";"0";"513";"0";"0";"513";"5";"2";"3";"0";"508";"60";"18";"2";"0";"0";"1";"1";"3";"1";"9";"2";"0";"0";"2";"0";"0";"0";"0";"2";"0";"0";"18";"1";"283";"163";"5";"20";"0";"6";"5";"1";"5";"1";"2";"3";"55";"3";"1";"0";"10";"0";"1";"0";"0";"2";"0";"44";"18";"1";"6";"0";"3";"1";"0";"0";"4";"2";"0";"0";"4";"0";"2";"0";"0";"1";"1";"0";"0";"1";"29";"3";"3";"0";"2";"2";"0";"0";"14";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"1";"0";"92";"19";"6";"9";"2";"0";"1";"4";"0";"0";"41";"1";"2";"4";"0";"0";"0";"0";"0";"2";"0";"0";"1"
"9fca-ae50-3f74-c34e-f930-9204-c143-6158";"180103";"22";"2";"wieś";"stały";"Świetlica wiejska w Czarnej Dolnej, Czarna Dolna 32, 38-710 Czarna";"gm. Czarna";"bieszczadzki";"podkarpackie";"281";"292";"161";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"120";"0";"0";"120";"1";"1";"0";"0";"119";"17";"6";"1";"0";"0";"1";"0";"1";"0";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"65";"29";"2";"9";"0";"2";"4";"1";"1";"1";"1";"0";"8";"3";"0";"0";"4";"0";"0";"0";"0";"0";"0";"9";"5";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"11";"0";"2";"0";"0";"2";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"17";"2";"4";"1";"1";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"3a0b-e29e-d8bd-94c2-5e70-e398-1571-6593";"180103";"22";"3";"wieś";"stały";"Świetlica wiejska w Polanie, Polana 33, 38-710 Czarna";"gm. Czarna";"bieszczadzki";"podkarpackie";"290";"357";"70";"220";"0";"44";"0";"0";"0";"0";"0";"0";"0";"220";"0";"0";"220";"0";"0";"0";"0";"220";"17";"3";"1";"0";"0";"0";"2";"0";"0";"0";"3";"0";"0";"0";"1";"1";"4";"0";"1";"0";"1";"0";"0";"136";"67";"1";"8";"2";"0";"29";"2";"1";"0";"2";"3";"16";"2";"1";"0";"0";"0";"1";"0";"1";"0";"0";"10";"1";"0";"3";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"18";"7";"1";"0";"1";"0";"0";"0";"8";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"39";"22";"2";"3";"0";"0";"1";"0";"1";"2";"6";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"dcca-b357-e83b-550e-f60e-18d4-28f7-dc94";"180103";"22";"4";"wieś";"stały";"Remizo-świetlica w Michniowcu, Michniowiec 4, 38-710 Czarna";"gm. Czarna";"bieszczadzki";"podkarpackie";"300";"336";"160";"140";"0";"12";"0";"0";"0";"0";"0";"0";"0";"140";"0";"0";"140";"4";"4";"0";"0";"136";"14";"4";"0";"1";"0";"1";"0";"1";"1";"2";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"91";"48";"5";"7";"2";"6";"1";"0";"2";"2";"0";"0";"11";"1";"0";"0";"4";"0";"0";"0";"1";"1";"0";"4";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"10";"4";"1";"0";"0";"0";"0";"0";"4";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"8";"1";"1";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"98da-9adf-47ea-085b-086c-55d0-5769-c3ce";"180105";"22";"1";"wieś";"stały";"Gminny Ośrodek Kultury w Lutowiskach, Lutowiska 74A, 38-713 Lutowiska";"gm. Lutowiska";"bieszczadzki";"podkarpackie";"740";"914";"280";"460";"0";"95";"0";"0";"0";"0";"0";"0";"0";"460";"0";"0";"460";"6";"4";"2";"0";"454";"78";"13";"2";"0";"3";"2";"0";"0";"3";"2";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"47";"1";"175";"80";"6";"20";"1";"3";"13";"3";"4";"0";"3";"0";"25";"1";"0";"0";"3";"2";"0";"0";"2";"6";"3";"55";"31";"2";"5";"0";"0";"0";"1";"0";"2";"0";"0";"0";"3";"1";"0";"1";"0";"7";"1";"0";"1";"0";"35";"10";"4";"2";"0";"1";"0";"4";"9";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"111";"51";"7";"3";"1";"0";"2";"1";"1";"0";"37";"2";"0";"0";"1";"1";"1";"0";"0";"1";"1";"0";"1"
"fffe-425e-1374-c46d-e28d-1673-d94f-e372";"180105";"22";"2";"wieś";"stały";"Szkolne Schronisko Młodzieżowe w Stuposianach, Stuposiany 9, 38-713 Lutowiska";"gm. Lutowiska";"bieszczadzki";"podkarpackie";"600";"683";"126";"474";"0";"210";"0";"0";"0";"0";"0";"0";"0";"474";"0";"0";"474";"4";"3";"1";"0";"470";"63";"23";"0";"0";"3";"0";"0";"0";"6";"2";"4";"1";"1";"1";"2";"0";"0";"0";"0";"2";"0";"16";"2";"169";"86";"13";"6";"0";"3";"19";"5";"2";"1";"2";"2";"14";"1";"0";"1";"4";"0";"0";"0";"6";"2";"2";"43";"20";"2";"5";"0";"2";"1";"0";"0";"0";"3";"2";"0";"0";"0";"0";"0";"2";"4";"0";"0";"1";"1";"57";"25";"10";"3";"3";"2";"0";"1";"9";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"138";"86";"10";"7";"2";"3";"2";"1";"2";"0";"14";"3";"0";"3";"0";"2";"0";"1";"2";"0";"0";"0";"0"
"d26e-39a1-ec17-88c2-0080-25c4-0714-b60e";"180105";"22";"3";"wieś";"stały";"Remiza Strażacka w Dwerniku, Dwernik 34, 38-713 Lutowiska";"gm. Lutowiska";"bieszczadzki";"podkarpackie";"210";"304";"10";"200";"1";"56";"0";"0";"0";"0";"0";"0";"0";"200";"0";"0";"200";"4";"2";"2";"0";"196";"18";"3";"1";"0";"2";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"8";"1";"58";"28";"5";"12";"1";"1";"2";"0";"2";"0";"0";"0";"3";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"25";"7";"4";"8";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"19";"11";"2";"0";"0";"3";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"76";"28";"5";"8";"0";"1";"4";"3";"2";"0";"21";"0";"0";"0";"1";"0";"1";"0";"0";"0";"2";"0";"0"
"664a-0ce7-99ca-8f58-6dcd-f511-109e-5e08";"180105";"22";"4";"wieś";"stały";"Świetlica wiejska w Chmielu, Chmiel 16A, 38-713 Lutowiska";"gm. Lutowiska";"bieszczadzki";"podkarpackie";"280";"333";"108";"172";"0";"34";"0";"0";"0";"0";"0";"0";"0";"172";"0";"0";"172";"6";"5";"1";"0";"166";"30";"9";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"15";"0";"71";"42";"2";"11";"0";"1";"2";"1";"0";"1";"1";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"15";"4";"1";"2";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"5";"0";"0";"0";"0";"16";"6";"2";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2";"1";"34";"16";"5";"1";"2";"0";"1";"1";"2";"0";"2";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"2";"0"
"7499-b892-b88c-3cb5-aef4-9211-16d5-c142";"180108";"22";"1";"miasto";"stały";"Przedszkole Nr 2, ul. 29 Listopada 49, 38-700 Ustrzyki Dolne";"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";"808";"897";"350";"458";"0";"14";"2";"2";"2";"0";"0";"0";"0";"458";"0";"0";"458";"4";"4";"0";"0";"454";"38";"12";"2";"0";"4";"0";"0";"0";"1";"13";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"232";"77";"3";"49";"2";"6";"8";"0";"0";"3";"3";"1";"76";"0";"0";"0";"1";"1";"0";"0";"0";"0";"2";"47";"12";"6";"2";"1";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"14";"1";"45";"7";"0";"0";"0";"3";"1";"1";"28";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"1";"1";"0";"0";"92";"4";"9";"6";"1";"0";"1";"0";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"4c51-ec82-dc9f-5469-6e73-d3db-f199-9c2b";"180108";"22";"2";"miasto";"stały";"Hala Sportowa przy Szkole Podstawowej Nr 1, ul. 29 Listopada 19 A, 38-700 Ustrzyki Dolne";"gm. Ustrzyki Dolne";"bieszczadzki";"podkarpackie";"730";"837";"282";"448";"1";"44";"0";"0";"0";"0";"0";"0";"0";"448";"0";"0";"448";"3";"2";"1";"0";"445";"40";"11";"1";"1";"3";"0";"1";"0";"1";"14";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"224";"69";"10";"29";"1";"2";"9";"0";"0";"1";"0";"1";"97";"2";"0";"0";"2";"1";"0";"0";"0";"0";"0";"35";"18";"1";"1";"0";"0";"1";"2";"0";"3";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"5";"1";"31";"10";"2";"0";"1";"0";"0";"0";"16";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"115";"30";"9";"9";"0";"0";"0";"1";"0";"1";"62";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0"
