"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Andrzej Marian GRZYB - nr na liście 1";"Piotr WALKOWSKI - nr na liście 2";"Bartosz Marek KOBUS - nr na liście 3";"Agnieszka Magdalena GÓRALCZYK - nr na liście 4";"Franciszek MARSZAŁEK - nr na liście 5";"Wiesława MAŁYCHA - nr na liście 6";"Jan GRZESIEK - nr na liście 7";"Grzegorz Piotr MARTYN - nr na liście 8";"Małgorzata BANAŚ - nr na liście 9";"Piotr PIERZCHLEWICZ - nr na liście 10";"Jacek KONOPKA - nr na liście 11";"Janusz Aleksander PERSKI - nr na liście 12";"Beata KUCHARSKA - nr na liście 13";"Karolina Justyna PIEKARSKA-NOWAK - nr na liście 14";"Agnieszka RYBACKA - nr na liście 15";"Alojzy Ignacy MOTYLEWSKI - nr na liście 16";"Małgorzata KRAKOWIAK - nr na liście 17";"Kinga KOŻAŃSKA - nr na liście 18";"Bożena Mariola WYSOTA - nr na liście 19";"Dorota Katarzyna KINAL - nr na liście 20";"Maciej Paweł WASIELEWSKI - nr na liście 21";"Joanna Jolanta KOBUS-MARCZAK - nr na liście 22";"Andrzej KUBIAK - nr na liście 23";"Krzysztof Andrzej GRABOWSKI - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jan Michał DZIEDZICZAK - nr na liście 1";"Tomasz ŁAWNICZAK - nr na liście 2";"Jan MOSIŃSKI - nr na liście 3";"Marlena Magdalena MALĄG - nr na liście 4";"Piotr Marek KALETA - nr na liście 5";"Lidia CZECHAK - nr na liście 6";"Leszek Józef BIERŁA - nr na liście 7";"Marek Jan SOWA - nr na liście 8";"Romuald Michał MICHNIEWICZ - nr na liście 9";"Katarzyna SÓJKA - nr na liście 10";"Agnieszka Beata KUBIAK - nr na liście 11";"Jerzy KOZŁOWSKI - nr na liście 12";"Piotr Józef JANUSZKIEWICZ - nr na liście 13";"Krzysztof Józef DZIEDZIC - nr na liście 14";"Czesław Jan SZYMONIAK - nr na liście 15";"Alicja Maria ŚNIEGOCKA - nr na liście 16";"Sławomira Maria KALAK - nr na liście 17";"Dorota SŁOWIŃSKA - nr na liście 18";"Maciej Antoni JAGODZIŃSKI - nr na liście 19";"Teresa Małgorzata ANDRZEJEWSKA - nr na liście 20";"Joanna NAWROT - nr na liście 21";"Jan Franciszek SZCZERBAŃ - nr na liście 22";"Marek BĄKOWSKI - nr na liście 23";"Andrzej PLICHTA - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wiesław Andrzej SZCZEPAŃSKI - nr na liście 1";"Marek Miłosz MAZUR - nr na liście 2";"Karolina Monika PAWLICZAK - nr na liście 3";"Beata BŁAŻEJCZAK-KLECZEWSKA - nr na liście 4";"Józef Włodzimierz WAJS - nr na liście 5";"Zbigniew Edward SŁODOWY - nr na liście 6";"Krzysztof KŁOSOWSKI - nr na liście 7";"Krzysztof SYNORACKI - nr na liście 8";"Zbigniew Stanisław ZALESIŃSKI - nr na liście 9";"Ewa KĘDZIA - nr na liście 10";"Bożena Maria HUMELT - nr na liście 11";"Sławomir TRĄBKA - nr na liście 12";"Arkadiusz STACHOWIAK - nr na liście 13";"Alina Bernadeta SZYMAŃSKA - nr na liście 14";"Elżbieta CIEŚLAK - nr na liście 15";"Violetta Małgorzata WITCZAK - nr na liście 16";"Grzegorz STĘPNIAK - nr na liście 17";"Monika GURDEK - nr na liście 18";"Angelika Justyna MACHOWSKA - nr na liście 19";"Karol HIBNER - nr na liście 20";"Bernardyna KAŹMIERCZAK - nr na liście 21";"Grażyna Antonina JASZCZYK - nr na liście 22";"Konrad NOWACKI - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Witold Adam STOCH - nr na liście 1";"Ireneusz Wojciech CZECH - nr na liście 2";"Dominik IDKOWIAK - nr na liście 3";"Antoni Jerzy WIECZOREK - nr na liście 4";"Piotr KOIS - nr na liście 5";"Dominik Jan DOLATA - nr na liście 6";"Michał Szymon PASEK - nr na liście 7";"Mariusz SKROBAŁA - nr na liście 8";"Mikołaj FIEBICH - nr na liście 9";"Rafał Dariusz WELKE - nr na liście 10";"Julia KURZAWSKA - nr na liście 11";"Lucyna Anna KROŚNIEWSKA - nr na liście 12";"Mikołaj MĄKA - nr na liście 13";"Joanna OSZMIAN - nr na liście 14";"Anna Bożena STOCH - nr na liście 15";"Danuta SKORUPIŃSKA - nr na liście 16";"Janina SPIESZALSKA - nr na liście 17";"Arkadiusz Krzysztof MAŚLAK - nr na liście 18";"Marta Anna KORDYLAS - nr na liście 19";"Andrzej Antoni KUŚWIK - nr na liście 20";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Mariusz Sebastian WITCZAK - nr na liście 1";"Jarosław Piotr URBANIAK - nr na liście 2";"Bożena Katarzyna HENCZYCA - nr na liście 3";"Grzegorz Stanisław RUSIECKI - nr na liście 4";"Marzena Katarzyna BUDNIK - nr na liście 5";"Milena Magdalena KOWALSKA - nr na liście 6";"Szymon JAKUBOWSKI - nr na liście 7";"Piotr KUSIAKIEWICZ - nr na liście 8";"Daniel Adam MOEGLICH - nr na liście 9";"Stanisław Franciszek MARTUZALSKI - nr na liście 10";"Aleksander Stanisław SOWA - nr na liście 11";"Marcin Andrzej GAGATEK - nr na liście 12";"Marzena Renata WODZIŃSKA - nr na liście 13";"Sławomir SZYMAŃSKI - nr na liście 14";"Wojciech WYSOGLĄD - nr na liście 15";"Marcin BARCZYK - nr na liście 16";"Aleksander Piotr KOŁODZIEJ - nr na liście 17";"Mariusz Marek CHOJNACKI - nr na liście 18";"Magdalena Izabela WALCZAK - nr na liście 19";"Ewa DZIUBKA - nr na liście 20";"Urszula Maria BALCER - nr na liście 21";"Adriana Irena MACHOWIAK - nr na liście 22";"Zuzanna MOCEK - nr na liście 23";"Alicja ŁUCZAK - nr na liście 24"
"c33b-47d0-27cf-907f-17b5-e249-cb28-508b";"301101";"36";"1";"miasto";"stały";"Szkoła Podstawowa nr 4 w Kościanie, ul. ABPA Antoniego Baraniaka 1, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1289";"1385";"333";"956";"0";"1";"1";"1";"0";"0";"0";"0";"1";"957";"1";"0";"957";"17";"7";"10";"0";"940";"86";"20";"2";"22";"4";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"2";"0";"1";"0";"1";"24";"0";"1";"0";"3";"294";"139";"17";"23";"10";"42";"2";"2";"22";"1";"3";"6";"2";"0";"0";"0";"4";"0";"6";"1";"1";"9";"0";"2";"2";"152";"86";"12";"16";"10";"0";"3";"1";"0";"2";"3";"1";"5";"3";"1";"2";"0";"0";"0";"1";"0";"1";"2";"3";"75";"38";"8";"1";"4";"1";"1";"3";"2";"3";"0";"3";"1";"2";"1";"1";"0";"2";"2";"1";"1";"333";"105";"12";"3";"38";"2";"12";"7";"2";"1";"1";"118";"3";"0";"2";"1";"2";"2";"2";"7";"5";"0";"1";"3";"4"
"b173-2c8e-2eca-01a1-7a37-7271-e66d-f15e";"301101";"36";"2";"miasto";"stały";"Szkoła Podstawowa nr 4 w Kościanie, ul. ABPA Antoniego Baraniaka 1, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1211";"1295";"352";"859";"0";"2";"0";"0";"0";"0";"0";"0";"0";"859";"0";"0";"859";"10";"9";"1";"0";"849";"93";"29";"3";"27";"0";"3";"3";"0";"0";"1";"1";"1";"1";"2";"0";"1";"1";"0";"0";"0";"15";"0";"1";"1";"3";"279";"127";"13";"22";"9";"27";"3";"0";"23";"4";"6";"8";"4";"0";"3";"0";"0";"0";"7";"3";"3";"11";"0";"3";"3";"144";"81";"4";"12";"9";"3";"2";"1";"1";"3";"6";"0";"7";"3";"1";"1";"0";"0";"1";"0";"1";"0";"1";"7";"45";"14";"0";"2";"0";"0";"2";"1";"8";"1";"1";"4";"1";"1";"0";"2";"0";"1";"2";"2";"3";"288";"105";"7";"5";"29";"2";"6";"3";"1";"3";"3";"88";"2";"1";"4";"1";"0";"1";"0";"5";"5";"3";"4";"0";"10"
"31e2-cfe9-b34f-7388-f9cb-5b52-d2f3-147f";"301101";"36";"3";"miasto";"stały";"Wieża Ciśnień Kościan, ul. Czempińska 1, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1631";"1783";"433";"1198";"1";"8";"0";"0";"0";"0";"0";"0";"0";"1197";"0";"0";"1197";"19";"8";"11";"0";"1178";"133";"24";"5";"40";"0";"1";"1";"1";"0";"3";"2";"9";"3";"0";"0";"1";"1";"1";"1";"0";"37";"1";"1";"1";"0";"340";"165";"20";"28";"16";"30";"9";"1";"27";"0";"1";"8";"2";"1";"1";"0";"0";"0";"8";"1";"5";"5";"0";"10";"2";"211";"118";"16";"17";"9";"2";"4";"1";"2";"7";"7";"0";"5";"3";"2";"1";"1";"3";"4";"1";"1";"0";"2";"5";"63";"31";"2";"4";"3";"2";"8";"0";"3";"1";"1";"3";"0";"1";"0";"2";"0";"0";"0";"1";"1";"431";"110";"13";"11";"62";"9";"8";"11";"5";"0";"0";"167";"2";"3";"4";"0";"1";"2";"0";"2";"2";"0";"1";"8";"10"
"514c-b31a-a605-243c-5091-6598-81ea-2191";"301101";"36";"4";"miasto";"stały";"Cech Rzemiosł Różnych, ul. Rzemieślnicza 2, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"890";"959";"240";"650";"0";"4";"1";"1";"0";"0";"0";"0";"1";"651";"1";"0";"651";"7";"4";"3";"0";"644";"67";"11";"2";"19";"0";"1";"1";"3";"0";"1";"0";"0";"0";"2";"1";"1";"0";"1";"0";"0";"21";"0";"0";"3";"0";"184";"91";"1";"15";"7";"20";"4";"2";"13";"0";"1";"2";"0";"1";"0";"1";"3";"0";"6";"0";"0";"4";"0";"10";"3";"95";"59";"5";"4";"7";"0";"0";"0";"1";"6";"3";"1";"6";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"31";"19";"1";"0";"2";"1";"0";"0";"1";"0";"0";"2";"0";"2";"0";"1";"0";"0";"1";"0";"1";"267";"95";"6";"8";"38";"5";"4";"9";"1";"3";"1";"74";"1";"1";"1";"0";"1";"3";"0";"2";"0";"0";"4";"5";"5"
"5762-6990-08bd-72a5-bf53-d61f-b53f-0a4c";"301101";"36";"5";"miasto";"stały";"Miejska Biblioteka Publiczna w Kościanie, ul. Wrocławska 28b, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"860";"933";"297";"563";"0";"5";"0";"0";"0";"0";"0";"0";"0";"563";"0";"0";"563";"4";"2";"2";"0";"559";"59";"10";"1";"9";"3";"0";"0";"0";"2";"2";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"26";"1";"1";"1";"0";"191";"93";"7";"8";"2";"14";"5";"0";"21";"0";"2";"8";"3";"0";"4";"1";"2";"0";"2";"1";"0";"6";"4";"7";"1";"62";"37";"3";"6";"4";"2";"0";"0";"1";"0";"2";"0";"3";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"33";"17";"0";"0";"3";"0";"1";"0";"1";"2";"1";"1";"1";"1";"0";"1";"0";"0";"3";"1";"0";"214";"56";"4";"5";"40";"2";"3";"0";"0";"1";"1";"77";"4";"0";"3";"0";"1";"1";"1";"4";"0";"1";"1";"4";"5"
"61c1-0c8c-10fc-1736-d3a0-8745-f184-d4ab";"301101";"36";"6";"miasto";"stały";"Szkoła Podstawowa nr 1 w Kościanie, ul. Mickiewicza 12, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1577";"1709";"458";"1119";"2";"5";"3";"3";"0";"0";"0";"0";"3";"1122";"3";"0";"1122";"12";"4";"8";"0";"1110";"140";"21";"5";"21";"1";"2";"0";"2";"0";"4";"2";"1";"1";"1";"0";"0";"1";"1";"1";"0";"71";"0";"1";"2";"2";"352";"177";"13";"29";"10";"27";"3";"1";"24";"1";"6";"8";"2";"3";"3";"0";"2";"0";"19";"1";"0";"7";"0";"11";"5";"143";"77";"6";"13";"4";"1";"5";"3";"2";"1";"5";"1";"3";"1";"1";"3";"3";"1";"1";"0";"1";"3";"0";"8";"79";"37";"2";"3";"0";"2";"2";"1";"10";"1";"0";"3";"1";"6";"2";"0";"3";"0";"2";"0";"4";"396";"91";"8";"8";"44";"5";"5";"6";"0";"1";"1";"187";"3";"2";"3";"1";"1";"0";"0";"2";"5";"1";"3";"9";"10"
"1f62-c848-c7e8-ec7c-9c44-f4ec-6f18-784a";"301101";"36";"7";"miasto";"stały";"Kościański Ośrodek Kultury, ul. Mickiewicza 11, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1350";"1462";"324";"1026";"1";"6";"0";"0";"0";"0";"0";"0";"0";"1026";"0";"0";"1026";"24";"14";"10";"0";"1002";"126";"17";"0";"30";"4";"0";"2";"2";"0";"1";"1";"3";"2";"1";"0";"2";"0";"0";"0";"0";"60";"1";"0";"0";"0";"289";"128";"16";"15";"20";"30";"4";"0";"25";"0";"3";"2";"0";"2";"3";"1";"1";"1";"8";"1";"2";"6";"0";"18";"3";"160";"74";"17";"11";"8";"3";"2";"2";"2";"3";"9";"1";"8";"6";"4";"0";"2";"0";"0";"1";"1";"0";"1";"5";"59";"28";"4";"0";"4";"4";"3";"1";"3";"2";"0";"2";"1";"0";"1";"4";"0";"0";"1";"1";"0";"368";"92";"11";"6";"38";"8";"5";"3";"2";"0";"1";"167";"4";"3";"4";"0";"3";"3";"0";"2";"3";"0";"1";"8";"4"
"2be4-b06e-5802-7a4e-3855-3916-f2df-4c6e";"301101";"36";"8";"miasto";"stały";"Szkoła Podstawowa nr 3 w Kościanie, Wyzwolenia 24, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1800";"1946";"470";"1330";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1330";"0";"0";"1330";"24";"17";"7";"0";"1306";"133";"30";"1";"28";"6";"0";"1";"0";"2";"4";"0";"0";"0";"4";"0";"2";"0";"0";"0";"1";"49";"0";"0";"5";"0";"350";"146";"15";"9";"20";"36";"5";"0";"42";"3";"5";"6";"1";"2";"0";"0";"2";"0";"27";"3";"3";"3";"2";"17";"3";"225";"135";"14";"19";"15";"2";"1";"2";"0";"8";"6";"0";"6";"3";"1";"1";"2";"4";"2";"0";"1";"1";"0";"2";"107";"63";"1";"3";"3";"1";"4";"2";"5";"1";"0";"3";"3";"3";"1";"6";"0";"0";"4";"1";"3";"491";"136";"5";"2";"74";"1";"4";"5";"0";"3";"0";"223";"1";"1";"0";"4";"2";"3";"1";"3";"2";"2";"2";"13";"4"
"53ee-d0a1-ce31-e949-5d80-5b89-f7f5-e56f";"301101";"36";"9";"miasto";"stały";"Zespół Szkół Ponadgimnazjalnych w Kościanie, ul. Wielichowska 43a, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1840";"1996";"478";"1362";"1";"4";"2";"2";"2";"0";"0";"0";"0";"1362";"0";"0";"1362";"12";"7";"5";"0";"1350";"154";"15";"3";"37";"3";"0";"0";"4";"0";"2";"1";"1";"0";"1";"2";"1";"0";"4";"1";"0";"74";"1";"2";"0";"2";"380";"178";"24";"21";"18";"33";"9";"0";"34";"5";"5";"9";"3";"2";"2";"1";"1";"1";"9";"2";"2";"3";"0";"18";"0";"212";"139";"8";"13";"11";"1";"0";"1";"0";"4";"7";"0";"7";"2";"2";"2";"5";"1";"1";"1";"0";"1";"1";"5";"63";"30";"1";"0";"3";"0";"2";"3";"9";"3";"1";"3";"1";"2";"2";"0";"0";"1";"1";"0";"1";"541";"165";"13";"9";"89";"6";"3";"8";"1";"1";"0";"215";"4";"2";"3";"0";"4";"3";"0";"3";"1";"0";"0";"7";"4"
"7b21-fe8a-7e1b-6d52-122a-5540-85cc-3ddf";"301101";"36";"10";"miasto";"stały";"Budynek ul. Bernardyńska 2, ul. Bernardyńska 2, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"2160";"2395";"675";"1485";"2";"9";"0";"0";"0";"0";"0";"0";"0";"1485";"0";"0";"1485";"24";"13";"11";"0";"1461";"158";"25";"4";"23";"4";"0";"2";"0";"1";"7";"1";"4";"1";"3";"1";"1";"1";"5";"0";"0";"72";"1";"0";"1";"1";"471";"202";"18";"18";"23";"25";"12";"0";"89";"1";"9";"6";"4";"2";"2";"0";"4";"2";"19";"2";"6";"5";"0";"19";"3";"233";"131";"15";"17";"11";"4";"3";"3";"2";"3";"8";"0";"9";"6";"2";"1";"4";"2";"1";"0";"2";"2";"2";"5";"83";"40";"2";"1";"2";"1";"5";"2";"6";"1";"1";"5";"2";"1";"2";"3";"3";"0";"2";"2";"2";"516";"111";"8";"12";"53";"5";"5";"5";"4";"0";"0";"265";"4";"6";"1";"1";"3";"4";"1";"3";"3";"2";"1";"7";"12"
"8c56-784b-3f42-02ca-dfb5-2c17-b6df-19c5";"301101";"36";"11";"miasto";"stały";"Szkoła Podstawowa nr 2 w Kościanie, os. Piastowskie 47, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1172";"1262";"405";"767";"0";"1";"0";"0";"0";"0";"0";"0";"0";"767";"0";"0";"767";"15";"11";"4";"0";"752";"95";"12";"0";"13";"1";"1";"0";"2";"1";"1";"1";"0";"0";"1";"1";"2";"0";"0";"0";"0";"58";"0";"1";"0";"0";"254";"138";"8";"9";"12";"14";"8";"0";"22";"1";"7";"5";"1";"1";"1";"0";"1";"2";"14";"0";"1";"3";"0";"6";"0";"122";"75";"4";"9";"6";"1";"2";"2";"2";"3";"8";"0";"2";"0";"1";"1";"0";"4";"0";"0";"0";"0";"0";"2";"35";"14";"1";"1";"3";"2";"1";"3";"2";"0";"0";"1";"1";"1";"0";"1";"2";"0";"1";"0";"1";"246";"72";"7";"2";"30";"2";"0";"2";"1";"0";"0";"109";"1";"2";"1";"1";"2";"1";"0";"1";"1";"0";"5";"2";"4"
"19f5-bdd6-fa6a-d665-1965-f220-09ec-692a";"301101";"36";"12";"miasto";"stały";"Szkoła Podstawowa nr 2 w Kościanie, os. Piastowskie 47, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"1211";"1304";"435";"776";"0";"0";"0";"0";"0";"0";"0";"0";"0";"776";"0";"0";"776";"11";"5";"6";"0";"765";"90";"12";"1";"22";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"48";"1";"1";"0";"1";"251";"138";"10";"12";"3";"21";"2";"0";"13";"1";"6";"6";"0";"1";"4";"2";"3";"0";"10";"1";"1";"5";"1";"10";"1";"122";"70";"3";"11";"12";"0";"1";"2";"1";"5";"3";"0";"3";"1";"3";"1";"3";"0";"0";"3";"0";"0";"0";"0";"58";"35";"2";"1";"1";"0";"2";"2";"2";"2";"0";"7";"0";"0";"0";"1";"1";"0";"1";"1";"0";"244";"54";"10";"3";"30";"5";"4";"4";"0";"4";"0";"116";"2";"0";"3";"0";"1";"0";"0";"0";"1";"1";"0";"4";"2"
"6b6f-70a8-d559-37d0-151a-b373-b98c-a61a";"301101";"36";"13";"miasto";"zakład leczniczy";"Wojewódzki Szpital Neuropsychiatryczny, pl. Paderewskiego 1a, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"550";"192";"442";"108";"0";"3";"0";"0";"0";"0";"0";"0";"0";"108";"0";"0";"108";"6";"5";"1";"0";"102";"9";"2";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"53";"19";"5";"3";"3";"1";"2";"2";"4";"1";"3";"0";"1";"0";"2";"0";"1";"1";"1";"0";"1";"0";"0";"0";"3";"14";"4";"0";"1";"4";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"1";"0";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"20";"3";"2";"0";"7";"1";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"76d2-9584-349c-feb1-fe69-761f-0016-90ab";"301101";"36";"14";"miasto";"zakład leczniczy";"Samodzielny Publiczny Zespół Opieki Zdrowotnej, Szpitalna 7, 64-000 Kościan";"m. Kościan";"kościański";"wielkopolskie";"261";"168";"186";"75";"0";"9";"0";"0";"0";"0";"0";"0";"0";"75";"0";"0";"75";"6";"6";"0";"0";"69";"11";"4";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"33";"15";"3";"1";"0";"0";"0";"1";"2";"0";"4";"0";"0";"0";"1";"1";"0";"1";"2";"1";"0";"0";"0";"1";"0";"8";"4";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"8";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"2";"0";"0";"1";"0"
"4dbf-4403-0bce-ee35-795b-9704-7021-94cc";"301102";"36";"1";"miasto";"stały";"Szkoła Podstawowa im. Bohaterów Westerplatte, ul. Kolejowa 3, 64-020 Czempiń";"gm. Czempiń";"kościański";"wielkopolskie";"1860";"2066";"491";"1369";"2";"4";"0";"0";"0";"0";"0";"0";"0";"1368";"0";"0";"1368";"25";"8";"17";"0";"1343";"177";"65";"3";"61";"11";"2";"0";"2";"3";"2";"0";"1";"0";"4";"3";"0";"1";"0";"0";"0";"11";"0";"3";"0";"5";"415";"158";"25";"56";"24";"17";"9";"3";"15";"5";"8";"11";"5";"2";"5";"0";"3";"3";"5";"5";"4";"6";"0";"38";"8";"212";"94";"11";"36";"15";"4";"0";"2";"0";"3";"15";"2";"4";"3";"2";"2";"0";"0";"3";"0";"0";"1";"2";"13";"123";"62";"3";"9";"4";"1";"4";"2";"3";"2";"1";"7";"1";"5";"1";"2";"4";"1";"8";"1";"2";"416";"163";"19";"10";"19";"1";"7";"14";"1";"1";"2";"29";"5";"0";"4";"0";"1";"3";"1";"4";"4";"1";"0";"113";"14"
"12c8-f699-3f9d-f9e6-d5d4-e158-5fd3-53d2";"301102";"36";"2";"miasto";"stały";"Przedszkole Samorządowe w Czempiniu, ul. Borówko Stare 1, 64-020 Czempiń";"gm. Czempiń";"kościański";"wielkopolskie";"1960";"2137";"582";"1378";"3";"5";"0";"0";"0";"0";"0";"0";"0";"1378";"0";"0";"1378";"27";"22";"5";"0";"1351";"197";"65";"9";"64";"7";"2";"7";"2";"0";"6";"0";"1";"0";"3";"0";"1";"0";"3";"2";"0";"13";"2";"1";"0";"9";"421";"159";"27";"33";"22";"17";"11";"1";"20";"5";"11";"8";"9";"2";"3";"3";"4";"2";"6";"3";"4";"7";"4";"57";"3";"226";"117";"16";"26";"2";"4";"2";"7";"4";"3";"18";"0";"5";"4";"3";"1";"2";"1";"0";"0";"1";"1";"0";"9";"137";"68";"4";"6";"4";"4";"6";"0";"4";"5";"1";"6";"4";"3";"3";"4";"1";"2";"7";"4";"1";"370";"117";"15";"15";"13";"7";"10";"8";"2";"1";"4";"18";"10";"6";"5";"0";"0";"3";"1";"3";"2";"1";"2";"119";"8"
"aa5b-37b5-60db-5398-65c9-fb0c-42b2-82e6";"301102";"36";"3";"wieś";"stały";"Szkoła Podstawowa im. Bohaterów Westerplatte, ul. Kolejowa 3, 64-020 Czempiń";"gm. Czempiń";"kościański";"wielkopolskie";"1520";"1687";"605";"915";"1";"7";"0";"0";"0";"0";"0";"0";"0";"915";"0";"0";"915";"29";"19";"10";"0";"886";"166";"41";"2";"85";"5";"3";"3";"2";"1";"3";"0";"0";"0";"4";"1";"2";"0";"1";"1";"0";"8";"0";"1";"0";"3";"351";"126";"28";"33";"23";"6";"6";"4";"15";"5";"10";"14";"3";"2";"7";"3";"6";"1";"9";"2";"6";"3";"2";"31";"6";"90";"40";"7";"10";"1";"1";"0";"1";"2";"1";"4";"0";"6";"5";"0";"0";"4";"1";"0";"0";"0";"3";"1";"3";"61";"27";"3";"4";"5";"0";"2";"1";"3";"2";"0";"2";"1";"2";"1";"2";"3";"0";"0";"1";"2";"218";"46";"10";"5";"8";"1";"9";"5";"1";"1";"0";"26";"5";"4";"2";"0";"1";"2";"0";"6";"3";"1";"3";"72";"7"
"88e1-0af3-3e1d-5889-fed7-abcf-529b-78ec";"301102";"36";"4";"wieś";"stały";"Świetlica, Gorzyczki 12, 64-020 Czempiń";"gm. Czempiń";"kościański";"wielkopolskie";"1500";"1634";"676";"824";"0";"0";"0";"0";"0";"0";"0";"0";"0";"824";"0";"0";"824";"29";"22";"7";"0";"795";"126";"42";"6";"52";"2";"1";"1";"0";"1";"4";"1";"2";"1";"2";"0";"1";"1";"0";"0";"0";"4";"1";"3";"0";"1";"371";"166";"24";"17";"15";"14";"7";"2";"23";"1";"21";"12";"3";"1";"3";"2";"4";"0";"17";"4";"5";"2";"1";"24";"3";"81";"43";"2";"6";"7";"0";"0";"1";"1";"0";"7";"0";"1";"1";"2";"2";"2";"0";"1";"0";"0";"2";"1";"2";"49";"11";"0";"3";"5";"3";"5";"3";"0";"4";"0";"3";"0";"0";"1";"2";"3";"0";"4";"2";"0";"168";"45";"6";"4";"7";"2";"4";"5";"1";"0";"1";"13";"6";"5";"2";"0";"0";"5";"2";"2";"1";"0";"0";"55";"2"
