"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Marcin Piotr KIERWIŃSKI - nr na liście 1";"Elżbieta Teresa GAPIŃSKA - nr na liście 2";"Beata Małgorzata RUSINOWSKA - nr na liście 3";"Adam KRZEMIŃSKI - nr na liście 4";"Agnieszka KORAJCZYK-SZYPERSKA - nr na liście 5";"Dariusz ZIELSKI - nr na liście 6";"Marcin BACZEWSKI - nr na liście 7";"Arkadiusz GMURCZYK - nr na liście 8";"Małgorzata Zofia RZEPLIŃSKA - nr na liście 9";"Rafał CIESIELSKI - nr na liście 10";"Kinga LEGIĘĆ-DOROBA - nr na liście 11";"Rafał Mariusz WOŹNOWSKI - nr na liście 12";"Katarzyna Joanna KWARCIŃSKA-KULIS - nr na liście 13";"Urszula Henryka PAWLAK - nr na liście 14";"Wiktor ONISZK - nr na liście 15";"Paulina Ada ADAMIAK - nr na liście 16";"Marcin Hubert PIOTROWSKI - nr na liście 17";"Mariusz POGONOWSKI - nr na liście 18";"Stanisław Władysław PIETRASZEK - nr na liście 19";"Wiesław Mariusz RABOSZUK - nr na liście 20";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Paweł USIĄDEK - nr na liście 1";"Dorota SMOSARSKA - nr na liście 2";"Grzegorz CIECHANOWSKI - nr na liście 3";"Tomasz Józef STELMACH - nr na liście 4";"Krzysztof SĘKOWSKI - nr na liście 5";"Paweł Janusz RZECZKOWSKI - nr na liście 6";"Katarzyna SZADKOWSKA - nr na liście 7";"Mirosława FLORYSIAK - nr na liście 8";"Beata Irena SZYDŁOWSKA - nr na liście 9";"Bartosz ZADROŻNY - nr na liście 10";"Agnieszka DŁUTOWSKA - nr na liście 11";"Adrian Paweł ZAGÓRSKI - nr na liście 12";"Marek Janusz MAKARA - nr na liście 13";"Monika Danuta BARTOSEWICZ - nr na liście 14";"Joanna Ewa GROTKOWSKA-PUŚCIKOWSKA - nr na liście 15";"Krzysztof Kazimierz SPALIŃSKI - nr na liście 16";"Anna DŁUTOWSKA - nr na liście 17";"Anna Ewa ADAMSKA - nr na liście 18";"Krzysztof Franciszek KOWALSKI - nr na liście 19";"Jerzy WAŁKUSKI - nr na liście 20";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Piotr ZGORZELSKI - nr na liście 1";"Mirosław Adam ORLIŃSKI - nr na liście 2";"Konrad WOJNAROWSKI - nr na liście 3";"Zenon SZCZEPANKOWSKI - nr na liście 4";"Maria Bożena WRÓBLEWSKA - nr na liście 5";"Jerzy RZYMOWSKI - nr na liście 6";"Iwona SIEROCKA - nr na liście 7";"Łukasz LEWANDOWSKI - nr na liście 8";"Jacek RYZIŃSKI - nr na liście 9";"Michał SOSNOWSKI - nr na liście 10";"Wojciech SZUSTAKIEWICZ - nr na liście 11";"Katarzyna DURCZAK KUŹMIŃSKA - nr na liście 12";"Anna DERLUKIEWICZ - nr na liście 13";"Karolina Agnieszka KOPER - nr na liście 14";"Piotr Łukasz RZESZOTARSKI - nr na liście 15";"Nina MIRGOS-KILANOWSKA - nr na liście 16";"Agata Ewa SOSIŃSKA-OSIECKA - nr na liście 17";"Elżbieta Urszula APTEWICZ - nr na liście 18";"Anna SMOLIŃSKA - nr na liście 19";"Tomasz KOMINEK - nr na liście 20";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Łukasz Jan SZUMOWSKI - nr na liście 1";"Maciej MAŁECKI - nr na liście 2";"Maciej Roman WĄSIK - nr na liście 3";"Marek OPIOŁA - nr na liście 4";"Anna Ewa CICHOLSKA - nr na liście 5";"Waldemar Ryszard OLEJNICZAK - nr na liście 6";"Robert Jerzy KOŁAKOWSKI - nr na liście 7";"Rafał ROMANOWSKI - nr na liście 8";"Jacek Dawid OZDOBA - nr na liście 9";"Krzysztof BIEŃKOWSKI - nr na liście 10";"Maria Bożena GAJEWSKA - nr na liście 11";"Marlena MAZURSKA - nr na liście 12";"Marek KIEŁBIŃSKI - nr na liście 13";"Wioletta Maria KULPA - nr na liście 14";"Ewa Anna LEŚNIEWSKA - nr na liście 15";"Łukasz CHOIŃSKI - nr na liście 16";"Beata Katarzyna MARZĘDA-PRZYBYSZ - nr na liście 17";"Elżbieta KUŹNIEWSKA - nr na liście 18";"Jolanta KARPIŃSKA - nr na liście 19";"Waldemar Paweł HUMIĘCKI - nr na liście 20";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Arkadiusz IWANIAK - nr na liście 1";"Adrian BRUDNICKI - nr na liście 2";"Zbigniew AUGUSTYŃSKI - nr na liście 3";"Małgorzata LINOWSKA - nr na liście 4";"Krzysztof KWASIBORSKI - nr na liście 5";"Janina Franciszka ANTOSZKIEWICZ - nr na liście 6";"Piotr Julian KANIEWSKI - nr na liście 7";"Dariusz ŁUCZAK - nr na liście 8";"Renata JASIŃSKA - nr na liście 9";"Eugeniusz Jan NOWAK - nr na liście 10";"Renata Małgorzata GŁUSKOWSKA - nr na liście 11";"Anna WELENC - nr na liście 12";"Olga GÓRECKA - nr na liście 13";"Sebastian ANDRZEJCZAK - nr na liście 14";"Mateusz DOBROWOLSKI - nr na liście 15";"Wioletta KUJAWA - nr na liście 16";"Zbigniew KRÓLIKOWSKI - nr na liście 17";"Jerzy Wojciech PIÓROWICZ - nr na liście 18";"Jan STANISZEWSKI - nr na liście 19";"Marek KIWIT - nr na liście 20";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Paweł KŁOBUKOWSKI - nr na liście 1";"Marek GĄSIOROWSKI - nr na liście 2";"Izabela JAKUBOWSKA - nr na liście 3";"Andrzej Mikołaj KUŚMIREK - nr na liście 4";"Mariusz DŁUGOŁĘCKI - nr na liście 5";"Paweł Antoni KOSSECKI - nr na liście 6";"Żaneta DĄBROWSKA - nr na liście 7";"Artur PIETRUS - nr na liście 8";"Monika KUBIAK - nr na liście 9";"Daniel LUBOWIEDZKI - nr na liście 10";"Przemysław Piotr KOZIŃSKI - nr na liście 11";"Elżbieta LEŃSKA - nr na liście 12";"Mateusz WIŚNIEWSKI - nr na liście 13";"Arleta Agnieszka BILIŃSKA - nr na liście 14";"Krystyna Barbara KACPERCZYK - nr na liście 15";"Dorota NASIEROWSKA - nr na liście 16";"Robert ZALIKHOV - nr na liście 17";"Kinga PAPIEROWSKA - nr na liście 18";"Tomasz LATARSKI - nr na liście 19";"Artur JANKOWSKI - nr na liście 20";"Liczba obwodów"
"140201";"gmina miejska";"m. Ciechanów";"ciechanowski";"mazowieckie";32032;34850;10571;21461;20;93;1;1;0;0;0;0;1;21461;1;0;21461;198;115;83;0;21263;4665;2081;139;42;1947;22;11;23;20;258;16;4;14;14;18;4;25;7;2;4;14;1093;470;94;156;28;134;50;16;7;8;38;8;8;11;11;11;4;6;11;8;14;3160;613;50;201;68;88;15;24;766;50;20;7;7;14;12;10;3;19;15;1153;25;9717;1518;201;881;91;1841;69;2354;1214;834;179;48;30;19;12;57;15;12;31;59;252;2291;693;110;86;119;72;16;84;32;66;185;12;35;59;36;27;34;8;8;6;603;337;35;47;87;5;35;7;11;12;15;8;7;12;8;6;2;12;1;3;1;23;23
"140202";"gmina wiejska";"gm. Ciechanów";"ciechanowski";"mazowieckie";5074;5663;1969;3105;6;8;0;0;0;0;0;0;0;3104;0;0;3104;35;17;18;0;3069;490;199;21;4;221;2;4;0;0;25;2;3;1;1;1;1;1;0;2;1;1;156;79;8;20;1;5;22;3;1;1;5;1;1;0;0;0;0;1;3;1;4;412;86;7;33;7;10;5;6;117;18;2;0;2;6;2;0;0;3;0;102;6;1643;252;34;170;14;406;14;210;310;118;17;10;9;1;1;6;2;0;3;15;51;327;86;12;10;13;8;4;4;1;3;13;0;2;10;6;4;6;0;0;0;145;41;5;2;17;0;0;2;4;3;0;0;0;0;1;0;0;2;0;0;0;5;4
"140203";"gmina miejsko-wiejska";"gm. Glinojeck";"ciechanowski";"mazowieckie";5581;6144;2492;3089;1;14;0;0;0;0;0;0;0;3089;0;0;3089;69;47;22;0;3020;291;161;12;9;46;10;3;8;6;11;2;2;2;4;1;2;5;1;0;0;6;184;69;12;30;3;7;4;22;0;4;7;3;8;3;1;0;0;0;5;2;4;485;126;134;18;6;16;3;11;44;28;3;3;2;2;4;0;0;3;2;73;7;1814;388;71;209;109;338;26;126;179;192;41;27;12;6;7;14;3;4;18;14;30;205;78;10;5;12;17;1;3;1;9;5;3;5;8;3;2;2;0;0;0;41;41;6;3;7;2;4;1;3;1;1;0;0;1;4;1;0;1;1;0;0;5;5
"140204";"gmina wiejska";"gm. Gołymin-Ośrodek";"ciechanowski";"mazowieckie";2795;3070;1237;1558;7;7;0;0;0;0;0;0;0;1557;0;0;1557;33;24;9;0;1524;96;58;4;3;12;3;0;1;0;2;2;0;0;4;0;0;4;2;0;0;1;89;40;8;8;1;13;1;1;5;0;1;2;0;0;2;0;2;0;1;2;2;174;45;2;12;1;11;0;5;53;3;8;0;0;2;2;0;2;2;0;24;2;1086;168;23;169;3;141;8;204;219;45;28;9;4;3;5;4;3;6;6;2;36;59;14;1;2;4;4;1;3;1;6;1;2;0;4;3;0;1;0;0;0;12;20;5;1;2;1;1;0;4;0;1;1;0;0;0;1;0;0;0;1;0;2;3
"140205";"gmina wiejska";"gm. Grudusk";"ciechanowski";"mazowieckie";2644;2901;1051;1593;1;6;0;0;0;0;0;0;0;1593;0;0;1593;31;22;9;0;1562;91;69;5;3;10;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;56;28;1;8;1;4;6;1;0;1;0;1;1;0;2;0;0;1;0;1;0;194;33;5;68;15;2;0;1;22;2;2;1;2;0;0;0;0;0;0;40;1;1117;89;18;22;1;140;7;175;343;29;26;3;3;10;0;9;1;1;3;12;225;90;24;8;2;1;1;0;1;0;1;0;0;0;1;8;0;0;0;2;0;41;14;3;0;1;0;0;0;0;2;1;4;0;1;0;1;0;1;0;0;0;0;3
"140206";"gmina wiejska";"gm. Ojrzeń";"ciechanowski";"mazowieckie";3130;3473;1333;1797;4;4;1;1;0;0;0;0;1;1798;1;0;1798;70;42;28;0;1728;120;58;10;5;30;0;4;0;0;5;1;2;1;0;0;0;0;1;0;2;1;90;37;9;14;3;3;12;2;0;0;3;0;1;0;1;2;0;0;0;1;2;212;60;6;11;3;3;1;2;48;44;1;1;0;2;0;2;0;3;1;21;3;1182;162;76;165;15;231;14;134;135;176;18;5;5;5;1;6;0;0;1;11;22;104;24;7;4;8;3;0;1;0;5;3;1;1;3;1;2;1;1;0;0;39;20;2;2;4;0;1;0;3;1;0;1;0;0;0;1;1;1;0;2;0;1;3
"140207";"gmina wiejska";"gm. Opinogóra Górna";"ciechanowski";"mazowieckie";4267;4747;1707;2560;1;3;0;0;0;0;0;0;0;2560;0;0;2560;47;25;22;0;2513;192;85;8;4;65;4;2;2;1;6;4;4;1;0;1;1;1;1;0;0;2;134;57;2;33;7;16;4;3;0;0;5;0;0;3;1;0;2;1;0;0;0;410;101;7;44;9;8;1;3;109;2;8;2;1;1;1;0;0;1;2;109;1;1584;201;26;123;18;272;8;319;413;89;24;4;3;5;0;9;2;1;1;21;45;160;50;11;4;10;7;0;7;3;7;3;1;0;5;11;3;2;1;4;0;31;33;9;8;2;2;3;0;0;0;0;2;1;0;1;1;1;2;0;1;0;0;6
"140208";"gmina wiejska";"gm. Regimin";"ciechanowski";"mazowieckie";3671;4017;1436;2235;0;5;0;0;0;0;0;0;0;2235;0;0;2235;45;30;15;0;2190;199;99;12;1;63;1;4;0;1;5;1;1;0;3;2;1;3;0;0;0;2;86;35;5;11;1;7;3;3;4;2;3;1;2;1;0;2;0;2;0;3;1;230;52;1;12;11;1;1;1;59;3;2;0;2;2;2;0;0;2;0;78;1;1528;60;5;18;6;523;10;69;772;33;2;3;0;2;0;2;3;0;0;5;15;130;26;4;8;13;4;0;3;0;1;6;0;2;1;45;0;2;0;0;0;15;17;4;1;1;1;0;0;1;2;1;1;0;1;1;0;1;2;0;0;0;0;4
"140209";"gmina wiejska";"gm. Sońsk";"ciechanowski";"mazowieckie";5658;6222;2216;3442;5;23;0;0;0;0;0;0;0;3442;0;0;3442;57;37;20;0;3385;273;147;23;8;47;5;6;1;3;6;4;1;4;3;3;0;5;1;0;0;6;171;81;13;15;8;8;22;6;1;1;3;2;0;3;0;0;2;0;1;3;2;492;54;4;14;6;7;2;4;300;10;5;0;3;2;3;1;2;0;3;68;4;2164;277;49;775;10;337;23;159;351;61;29;5;8;1;4;18;5;0;5;8;39;220;63;11;8;21;21;1;6;2;9;4;1;3;10;3;2;2;3;2;1;47;65;10;8;10;1;3;0;3;3;1;2;1;0;3;4;2;9;0;3;0;2;6
"140401";"gmina miejska";"m. Gostynin";"gostyniński";"mazowieckie";13678;14733;4920;8758;15;40;2;2;0;0;0;0;2;8759;2;0;8759;116;65;51;0;8643;2291;803;147;11;17;1197;6;9;22;11;7;2;4;1;9;7;5;7;18;2;6;499;256;14;31;42;16;10;23;6;11;18;7;16;6;6;2;1;2;8;11;13;798;373;41;24;10;149;9;36;16;4;28;1;6;13;25;2;2;7;3;11;38;3908;1007;625;188;562;136;60;25;113;506;24;354;55;14;84;56;13;8;19;29;30;1054;391;163;35;51;21;11;18;42;39;4;2;13;27;6;16;21;172;1;1;20;93;17;5;9;2;3;2;8;1;6;2;3;6;4;4;1;2;2;5;1;10;16
"140402";"gmina wiejska";"gm. Gostynin";"gostyniński";"mazowieckie";9094;9900;3861;5233;4;29;0;0;0;0;0;0;0;5233;0;0;5233;97;58;39;0;5136;736;276;47;5;9;350;9;2;10;1;7;0;1;4;4;1;2;2;3;2;1;246;111;10;17;17;12;6;17;3;15;1;5;10;3;0;2;3;2;5;5;2;596;281;23;22;7;96;3;19;31;1;12;1;4;5;14;4;0;5;1;13;54;3099;800;367;149;377;116;66;23;123;374;53;399;29;17;59;61;11;9;16;32;18;397;137;63;21;35;20;2;5;12;18;5;4;4;6;1;9;12;31;1;5;6;62;21;3;7;0;1;1;2;2;3;0;1;5;2;3;1;1;1;3;0;5;13
