"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Robert Dariusz MORDAK - nr na liście 1";"Bożena Jadwiga ŻELAZOWSKA - nr na liście 2";"Jakub Łukasz STEFANIAK - nr na liście 3";"Agnieszka Beata PETELICKA - nr na liście 4";"Artur Mateusz ŚWIERCZ - nr na liście 5";"Magdalena BIERNACKA - nr na liście 6";"Emilia OLEKSIAK - nr na liście 7";"Dariusz Grzegorz GRAJDA - nr na liście 8";"Piotr Stanisław GALIŃSKI - nr na liście 9";"Karol Andrzej MAŁOLEPSZY - nr na liście 10";"Artur POZOREK - nr na liście 11";"Krystian Stanisław BUSZTA - nr na liście 12";"Marek Szczepan SUDOMIRSKI - nr na liście 13";"Ewa SZYNKIEWICZ - nr na liście 14";"Zdzisław Czesław LITWIŃCZUK - nr na liście 15";"Ilona NASIADKA - nr na liście 16";"Joanna Katarzyna CIEPIELEWSKA - nr na liście 17";"Michał Adam DOMINIAK - nr na liście 18";"Maryla Barbara ŁUKASIŃSKA - nr na liście 19";"Małgorzata OKUROWSKA - nr na liście 20";"Daniel Krzysztof SOSIN - nr na liście 21";"Damian Marek PIEKUT - nr na liście 22";"Erwina Lilia RYŚ-FERENS - nr na liście 23";"Łukasz Jan BORKOWSKI - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mariusz BŁASZCZAK - nr na liście 1";"Anita CZERWIŃSKA - nr na liście 2";"Andrzej SMIRNOW - nr na liście 3";"Jan Feliks SZYSZKO - nr na liście 4";"Zdzisław Tadeusz SIPIERA - nr na liście 5";"Piotr Michał UŚCIŃSKI - nr na liście 6";"Andrzej BITTEL - nr na liście 7";"Dariusz OLSZEWSKI - nr na liście 8";"Marcel Józef KLINOWSKI - nr na liście 9";"Michał Feliks PRÓSZYŃSKI - nr na liście 10";"Monika Joanna KWIEK - nr na liście 11";"Robert SZYDLIK - nr na liście 12";"Stefan TRACZYK - nr na liście 13";"Tomasz Bogumił LASKUS - nr na liście 14";"Dorota Małgorzata BOJEMSKA - nr na liście 15";"Jolanta Monika MADZIAR - nr na liście 16";"Grzegorz PRUSZCZYK - nr na liście 17";"Zbigniew NIEZABITOWSKI - nr na liście 18";"Aurelia ZALEWSKA - nr na liście 19";"Renata MIROSŁAW - nr na liście 20";"Piotr CHOROŚ - nr na liście 21";"Małgorzata SZYMAŃSKA-SUCHECKA - nr na liście 22";"Anna Krystyna RUDZKA - nr na liście 23";"Dominika Małgorzata CHOROSIŃSKA - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Andrzej Tadeusz ROZENEK - nr na liście 1";"Julia Eliza ZIMMERMANN - nr na liście 2";"Sylwia Lidia BUŹNIAK - nr na liście 3";"Leszek PONIEWIERKA - nr na liście 4";"Marcin GÓRSKI - nr na liście 5";"Andrzej Marek RADZIKOWSKI - nr na liście 6";"Konrad Krzyszof GOŁOTA - nr na liście 7";"Ewa Katarzyna SKÓRSKA - nr na liście 8";"Katarzyna Anna BRAITER - nr na liście 9";"Bartosz Konrad GAWKOWSKI - nr na liście 10";"Joanna Dagmara CIEPLIŃSKA-KOWALSKA - nr na liście 11";"Małgorzata Henryka STARZYŃSKA - nr na liście 12";"Katarzyna KOWALSKA - nr na liście 13";"Remigiusz Radosław MAZUR - nr na liście 14";"Liliana KOZIELSKA - nr na liście 15";"Andrzej WOJCIESKI - nr na liście 16";"Robert URBANEK - nr na liście 17";"Monika BŁASZCZAK - nr na liście 18";"Sławomir Borys MIŁOW - nr na liście 19";"Mateusz SZYMAŃSKI - nr na liście 20";"Ewa Magdalena WRÓBLEWSKA - nr na liście 21";"Wiesław TOMASZEWSKI - nr na liście 22";"Mateusz Kamil STEFANKOWSKI - nr na liście 23";"Marek Zdzisław PAPUGA - nr na liście 24";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Michał Jan WAWER - nr na liście 1";"Rafał Piotr PAZIO - nr na liście 2";"Michał NIEZNAŃSKI - nr na liście 3";"Jacek Baltazar KORWIN-MIKKE - nr na liście 4";"Bogdan Jerzy CHMIELECKI - nr na liście 5";"Tomasz Jan CYNKIER - nr na liście 6";"Anna Małgorzata ŚLIWA - nr na liście 7";"Beata Elżbieta TROCHANOWSKA - nr na liście 8";"Piotr FILIPEK - nr na liście 9";"Zbigniew WITASZEK - nr na liście 10";"Teresa LECH-RĄCZKA - nr na liście 11";"Julia Maria ŻOŁEK - nr na liście 12";"Michał Jan JANIK - nr na liście 13";"Edyta Agnieszka LUTY - nr na liście 14";"Adam Andrzej SKWARSKI - nr na liście 15";"Anna Jadwiga PINTARA - nr na liście 16";"Rafał BAJKOWSKI - nr na liście 17";"Piotr Dariusz DROŻDŻ - nr na liście 18";"Sebastian PUŁAWSKI - nr na liście 19";"Anna Patrycja RUMIŃSKA - nr na liście 20";"Ewelina STERKOWSKA - nr na liście 21";"Karol Tadeusz TOTT - nr na liście 22";"Grażyna Wiesława CHOJNACKA - nr na liście 23";"Konrad Paweł SMUNIEWSKI - nr na liście 24";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Jan Stanisław GRABIEC - nr na liście 1";"Paweł Ksawery ZALEWSKI - nr na liście 2";"Kinga Magdalena GAJEWSKA - nr na liście 3";"Maciej Grzegorz LASEK - nr na liście 4";"Jacek Grzegorz WIŚNIEWSKI - nr na liście 5";"Piotr Franciszek NIEMCZYK - nr na liście 6";"Katarzyna Albina SZOSTAK - nr na liście 7";"Jolanta Maria KOCZOROWSKA - nr na liście 8";"Krzysztof Adam RZYMAN - nr na liście 9";"Artur Stanisław KOŁOSOWSKI - nr na liście 10";"Ewa Małgorzata KRAWCZYK-DĘBIEC - nr na liście 11";"Wojciech HERNER - nr na liście 12";"Halina Justyna BONECKA - nr na liście 13";"Tomasz Paweł SZTURO - nr na liście 14";"Grażyna ORZECHOWSKA - MIKULSKA - nr na liście 15";"Piotr Michał WASILEWSKI - nr na liście 16";"Magdalena Jadwiga MIERZEJEWSKA-WAŚ - nr na liście 17";"Patryk Jan LUBOIŃSKI - nr na liście 18";"Olga WIERZBICKA - nr na liście 19";"Patryk WYDURSKI - nr na liście 20";"Maja Magdalena WINIARSKA-CZAJKOWSKA - nr na liście 21";"Karol BIELEC - nr na liście 22";"Grzegorz Rafał KAMIŃSKI - nr na liście 23";"Piotr KANDYBA - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Grzegorz WYSOCKI - nr na liście 1";"Jan STARZYŃSKI - nr na liście 2";"Agata KORCZAK - nr na liście 3";"Mateusz DUCH - nr na liście 4";"Tomasz Sławomir PACIOREK - nr na liście 5";"Urszula NELKEN - nr na liście 6";"Grzegorz Michał LIPIŃSKI - nr na liście 7";"Krzysztof Ryszard DUDA - nr na liście 8";"Ilona MORYC - nr na liście 9";"Michał Grzegorz SAWA - nr na liście 10";"Piotr TYMIŃSKI - nr na liście 11";"Dorota Krystyna WOŹNIAK - nr na liście 12";"Paweł CHMIELEWSKI - nr na liście 13";"Katarzyna JAWOREK - nr na liście 14";"Jarosław Paweł PAĆKO - nr na liście 15";"Jacek SUWAŁA - nr na liście 16";"Marta Maria WYKOWSKA - nr na liście 17";"Mariusz Paweł SOKALSKI - nr na liście 18";"Aneta MISIEWICZ-PRZYBOROWSKA - nr na liście 19";"Katarzyna Karolina MARCHEWKA - nr na liście 20";"Piotr KROGUL - nr na liście 21";"Anna Katarzyna GAJEWSKA - nr na liście 22";"Konrad Szymon RYTEL - nr na liście 23"
"d64d-abc8-2475-ec1d-d4ad-2b08-9d43-e5a7";"140801";"20";"15";"miasto";"stały";"Przedszkole Miejskie z Oddziałami Integracyjnymi Nr 7 im. Janusza Korczaka Korytarz główny przedszkola, ul. Husarska 18A, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1510";"1548";"367";"1143";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1143";"0";"0";"1143";"10";"3";"7";"0";"1133";"56";"9";"6";"5";"4";"1";"0";"3";"0";"1";"0";"5";"0";"1";"1";"0";"1";"0";"2";"0";"0";"1";"11";"5";"0";"466";"373";"26";"3";"XXXXX";"2";"3";"0";"7";"4";"8";"0";"1";"14";"0";"2";"1";"1";"1";"1";"1";"8";"1";"0";"9";"103";"54";"16";"6";"2";"0";"1";"3";"2";"1";"5";"2";"4";"1";"0";"2";"0";"0";"0";"0";"2";"0";"0";"0";"2";"62";"28";"6";"1";"15";"0";"0";"3";"2";"1";"0";"2";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"436";"369";"12";"20";"12";"1";"3";"4";"3";"3";"0";"1";"0";"1";"0";"0";"1";"0";"0";"3";"1";"1";"0";"0";"1";"10";"3";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2";"0"
"c57f-4821-ec3a-2ea9-21d6-492b-6d50-6676";"140801";"20";"16";"miasto";"stały";"Szkoła Podstawowa nr 7 im. VII Obwodu ""Obroża"" AK, ul. Królowej Jadwigi 7, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1331";"1464";"277";"1054";"0";"7";"0";"0";"0";"0";"0";"0";"0";"1054";"0";"0";"1054";"7";"2";"5";"0";"1047";"74";"10";"8";"11";"6";"1";"3";"0";"1";"1";"1";"1";"2";"0";"0";"1";"0";"2";"0";"1";"0";"0";"20";"3";"2";"419";"329";"23";"3";"XXXXX";"2";"2";"4";"1";"0";"11";"2";"0";"11";"0";"3";"0";"1";"0";"5";"2";"5";"1";"0";"12";"101";"53";"21";"8";"2";"0";"0";"1";"2";"1";"3";"2";"0";"0";"3";"0";"0";"1";"0";"0";"0";"2";"1";"0";"1";"43";"19";"3";"2";"12";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"394";"344";"6";"21";"6";"0";"0";"1";"0";"3";"2";"2";"0";"0";"0";"3";"0";"0";"0";"3";"0";"1";"0";"0";"2";"16";"3";"0";"4";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"1";"2"
"2834-44fa-8dc8-70fe-71ab-2c20-53a5-a950";"140801";"20";"17";"miasto";"stały";"Miejski Ośrodek Kultury im. Charlesa Spencera Chaplina, ul. Cypriana Kamila Norwida 10, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1600";"1829";"278";"1322";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1322";"0";"3";"1319";"12";"7";"5";"0";"1307";"75";"12";"8";"19";"3";"0";"5";"1";"2";"1";"2";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0";"4";"9";"3";"2";"518";"412";"23";"3";"XXXXX";"4";"2";"0";"2";"2";"13";"1";"5";"18";"0";"2";"1";"1";"1";"3";"0";"3";"3";"1";"14";"147";"66";"26";"17";"3";"3";"2";"4";"2";"3";"2";"2";"1";"1";"1";"2";"0";"0";"4";"0";"3";"3";"0";"0";"2";"63";"24";"6";"2";"15";"1";"0";"8";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0";"484";"427";"14";"15";"4";"0";"1";"2";"3";"6";"0";"4";"0";"1";"0";"0";"0";"1";"0";"2";"0";"1";"0";"1";"2";"20";"4";"0";"0";"1";"0";"0";"0";"2";"0";"0";"4";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"8";"0"
"6d00-4dac-a593-1a77-dcbf-62bf-6e6c-aeba";"140801";"20";"18";"miasto";"stały";"""Scena 210"", ul. Husarska 12, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1698";"1873";"327";"1371";"2";"5";"1";"1";"0";"0";"0";"0";"1";"1372";"1";"0";"1372";"7";"4";"3";"0";"1365";"70";"11";"15";"19";"0";"0";"2";"2";"0";"0";"0";"2";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"10";"3";"2";"545";"421";"28";"7";"XXXXX";"5";"2";"2";"8";"1";"11";"2";"2";"14";"1";"2";"2";"0";"2";"3";"0";"11";"2";"1";"18";"156";"83";"24";"5";"7";"5";"2";"2";"2";"4";"5";"4";"0";"4";"2";"1";"0";"0";"2";"1";"0";"2";"1";"0";"0";"66";"34";"7";"2";"13";"0";"0";"1";"2";"2";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"507";"430";"12";"27";"7";"2";"7";"7";"1";"1";"1";"1";"0";"2";"0";"0";"0";"0";"0";"8";"0";"1";"0";"0";"0";"21";"2";"0";"4";"1";"0";"2";"0";"0";"0";"1";"0";"2";"1";"1";"0";"0";"1";"0";"2";"1";"0";"2";"1"
"f537-10e3-3a02-d768-89d3-7bba-61eb-3d2d";"140801";"20";"19";"miasto";"stały";"Szkoła Podstawowa Nr 3 im. Janusza Kusocińskiego, ul. Władysława Broniewskiego 7, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1420";"1563";"253";"1167";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1167";"0";"0";"1167";"3";"0";"3";"0";"1164";"87";"13";"9";"20";"1";"0";"6";"0";"0";"3";"1";"5";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"23";"3";"1";"466";"388";"16";"1";"XXXXX";"1";"1";"3";"3";"4";"8";"1";"2";"15";"0";"3";"1";"0";"1";"1";"0";"2";"0";"0";"14";"130";"70";"24";"5";"1";"2";"1";"1";"1";"0";"6";"2";"0";"3";"0";"1";"0";"0";"5";"0";"0";"1";"0";"0";"7";"60";"21";"5";"3";"10";"1";"2";"3";"1";"1";"1";"1";"1";"3";"2";"0";"0";"0";"1";"0";"0";"1";"0";"0";"3";"398";"324";"12";"31";"12";"0";"0";"3";"2";"2";"0";"1";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"2";"2";"23";"9";"0";"1";"0";"2";"0";"1";"0";"1";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"3";"1"
"373e-2d5f-8625-90e4-d4f0-94b4-0bf0-eb40";"140801";"20";"20";"miasto";"stały";"Przedszkole Miejskie Nr 6 Tęczowa Szóstka, ul. Władysława Broniewskiego 3, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1330";"1464";"290";"1040";"1";"2";"0";"0";"0";"0";"0";"0";"0";"1040";"0";"0";"1040";"19";"15";"4";"0";"1021";"71";"12";"7";"11";"4";"2";"5";"4";"1";"0";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"18";"2";"0";"405";"333";"18";"5";"XXXXX";"4";"4";"1";"4";"2";"4";"2";"3";"8";"0";"0";"1";"2";"0";"1";"1";"3";"2";"0";"5";"118";"76";"11";"8";"1";"2";"0";"4";"2";"0";"4";"5";"0";"0";"2";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"50";"17";"4";"1";"14";"0";"0";"2";"1";"3";"2";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"2";"367";"308";"8";"20";"8";"1";"2";"3";"2";"2";"0";"1";"0";"0";"3";"2";"1";"1";"0";"1";"1";"0";"2";"1";"0";"10";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3";"0";"0";"2"
"d13b-d08c-f60e-9400-c063-d40c-4b9b-7404";"140801";"20";"21";"miasto";"stały";"Żłobek Miejski Motylkowy Świat, ul. ppłk. Edwarda Dietricha 1, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1511";"1663";"328";"1183";"1";"3";"1";"1";"0";"0";"0";"0";"1";"1184";"1";"0";"1184";"9";"6";"3";"0";"1175";"97";"13";"9";"14";"5";"0";"0";"3";"0";"0";"1";"5";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"3";"2";"492";"402";"9";"3";"XXXXX";"3";"2";"4";"5";"2";"14";"3";"2";"17";"0";"2";"1";"1";"0";"0";"1";"5";"1";"2";"9";"109";"70";"19";"9";"2";"1";"0";"1";"0";"2";"1";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"1";"42";"23";"2";"0";"12";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"424";"347";"13";"29";"11";"1";"2";"2";"1";"1";"2";"4";"1";"1";"0";"1";"0";"0";"0";"2";"3";"1";"2";"0";"0";"11";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"3";"2"
"b2fa-9c9e-3d9b-e8c1-9af4-9497-d5d3-ec60";"140801";"20";"22";"miasto";"stały";"Powiatowy Zespół Szkół Ogólnokształcących, ul. marsz. Józefa Piłsudskiego 26, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1763";"1931";"383";"1380";"2";"9";"1";"1";"0";"0";"0";"0";"1";"1381";"1";"0";"1381";"9";"3";"6";"0";"1372";"73";"10";"6";"15";"3";"0";"4";"2";"1";"1";"0";"4";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"23";"1";"0";"536";"438";"26";"7";"XXXXX";"1";"7";"2";"6";"1";"6";"3";"0";"12";"0";"2";"2";"0";"0";"0";"0";"9";"1";"2";"11";"149";"76";"24";"10";"3";"5";"2";"3";"2";"1";"5";"2";"2";"3";"0";"2";"2";"0";"3";"1";"0";"0";"0";"0";"3";"68";"29";"4";"2";"14";"0";"1";"4";"1";"1";"2";"1";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1";"2";"2";"524";"455";"15";"22";"14";"0";"2";"2";"0";"2";"1";"0";"1";"3";"0";"0";"1";"0";"0";"0";"1";"1";"4";"0";"0";"22";"2";"1";"1";"2";"0";"1";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"7";"0"
"2282-64c7-19e8-f299-4204-0d2c-ef31-f197";"140801";"20";"23";"miasto";"stały";"Powiatowy Zespół Szkół i Placówek Specjalnych, Jagiellońska 69, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"1179";"1296";"213";"966";"2";"6";"1";"1";"0";"0";"0";"0";"1";"967";"1";"0";"967";"2";"1";"1";"0";"965";"55";"15";"8";"5";"10";"1";"3";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"8";"0";"2";"361";"297";"23";"4";"XXXXX";"0";"3";"1";"2";"0";"5";"2";"0";"6";"0";"2";"2";"0";"0";"0";"0";"3";"0";"0";"10";"116";"66";"25";"5";"3";"0";"0";"3";"1";"1";"3";"0";"0";"2";"0";"0";"0";"0";"1";"2";"0";"2";"0";"0";"2";"57";"23";"5";"2";"12";"0";"0";"2";"0";"1";"2";"1";"0";"2";"1";"0";"0";"2";"1";"0";"1";"0";"0";"1";"1";"358";"307";"8";"10";"11";"0";"1";"5";"4";"0";"0";"1";"0";"0";"0";"0";"0";"2";"1";"2";"0";"0";"3";"1";"2";"18";"4";"0";"2";"0";"0";"0";"0";"0";"1";"0";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"1";"3"
"64a0-fe8f-0f4c-9896-8866-787b-e5cb-db50";"140801";"20";"24";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej ""Kombatant"", ul. Jagiellońska 71, 05-120 Legionowo";"m. Legionowo";"legionowski";"mazowieckie";"90";"86";"36";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"54";"0";"0";"54";"5";"1";"4";"0";"49";"4";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"33";"28";"2";"0";"XXXXX";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"a298-6c2f-3153-733b-e782-e05e-3856-d571";"140802";"20";"1";"wieś";"stały";"Szkoła Podstawowa im. Armii Krajowej, Jabłonna Szkolna 2, 05-110 JABŁONNA";"gm. Jabłonna";"legionowski";"mazowieckie";"1620";"1811";"303";"1317";"2";"27";"0";"0";"0";"0";"0";"0";"0";"1316";"0";"0";"1316";"7";"3";"4";"0";"1309";"100";"18";"20";"15";"3";"2";"9";"1";"0";"1";"2";"13";"0";"1";"0";"2";"1";"0";"0";"0";"0";"1";"4";"7";"0";"457";"325";"15";"3";"XXXXX";"11";"2";"5";"4";"0";"4";"0";"4";"27";"0";"6";"2";"0";"0";"1";"0";"36";"2";"0";"8";"214";"110";"44";"14";"2";"4";"3";"1";"2";"4";"5";"4";"0";"5";"0";"3";"1";"2";"0";"0";"1";"5";"1";"1";"2";"74";"27";"6";"2";"18";"1";"1";"4";"1";"1";"0";"0";"1";"1";"0";"0";"0";"1";"2";"1";"3";"0";"1";"0";"3";"449";"320";"14";"46";"18";"3";"11";"7";"1";"2";"1";"0";"1";"2";"0";"5";"0";"5";"0";"4";"0";"2";"0";"2";"5";"15";"2";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"1";"2";"2"
"15ef-35bc-b79a-a4f6-18c0-6ee4-5c3a-d892";"140802";"20";"2";"wieś";"stały";"Szkoła Podstawowa im. Armii Krajowej, Jabłonna Szkolna 2, 05-110 JABŁONNA";"gm. Jabłonna";"legionowski";"mazowieckie";"1881";"2095";"297";"1584";"2";"9";"0";"0";"0";"0";"0";"0";"0";"1584";"0";"0";"1584";"10";"7";"3";"0";"1574";"113";"19";"22";"11";"4";"0";"3";"4";"3";"3";"1";"11";"0";"1";"4";"0";"2";"1";"0";"1";"0";"3";"10";"3";"7";"488";"343";"27";"5";"XXXXX";"3";"4";"0";"3";"1";"4";"2";"2";"28";"0";"3";"5";"0";"0";"0";"0";"35";"4";"3";"10";"249";"112";"57";"21";"5";"3";"0";"5";"8";"3";"5";"5";"1";"9";"1";"1";"0";"2";"4";"0";"1";"1";"0";"2";"3";"99";"36";"5";"0";"36";"1";"0";"4";"3";"2";"1";"1";"1";"1";"3";"0";"0";"0";"1";"0";"1";"0";"1";"0";"2";"599";"415";"29";"58";"20";"5";"5";"11";"4";"6";"0";"7";"0";"2";"1";"5";"1";"0";"0";"10";"2";"4";"2";"6";"6";"26";"6";"1";"3";"1";"0";"0";"1";"0";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"2";"1";"6";"1"
"7b39-8097-833c-c136-a9d6-cf02-e1cd-a142";"140802";"20";"3";"wieś";"stały";"Szkoła Podstawowa im. Armii Krajowej, Jabłonna Szkolna 2, 05-110 JABŁONNA";"gm. Jabłonna";"legionowski";"mazowieckie";"1191";"1290";"245";"946";"3";"14";"0";"0";"0";"0";"0";"0";"0";"946";"0";"0";"946";"6";"4";"2";"0";"940";"84";"18";"14";"9";"1";"0";"7";"2";"1";"1";"0";"17";"1";"0";"1";"1";"2";"1";"0";"0";"0";"1";"6";"1";"0";"255";"180";"12";"3";"XXXXX";"0";"1";"1";"5";"0";"2";"1";"1";"9";"0";"0";"0";"1";"0";"0";"1";"26";"2";"1";"1";"172";"94";"29";"10";"4";"4";"1";"1";"5";"2";"1";"5";"2";"2";"0";"2";"0";"0";"1";"1";"1";"2";"0";"0";"5";"53";"17";"5";"3";"14";"0";"0";"4";"0";"1";"2";"0";"2";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"359";"214";"17";"63";"22";"0";"4";"6";"2";"5";"0";"1";"0";"3";"0";"1";"4";"0";"1";"7";"1";"1";"4";"0";"3";"17";"7";"0";"2";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0"
"59bd-a761-e20d-c842-99c5-44ab-f443-65a4";"140802";"20";"4";"wieś";"stały";"Szkoła Podstawowa im. Armii Krajowej, Jabłonna Szkolna 2, 05-110 JABŁONNA";"gm. Jabłonna";"legionowski";"mazowieckie";"1249";"1411";"266";"983";"2";"3";"0";"0";"0";"0";"0";"0";"0";"983";"0";"0";"983";"11";"6";"5";"0";"972";"70";"10";"14";"7";"2";"1";"1";"1";"0";"0";"1";"15";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"3";"5";"6";"426";"314";"21";"5";"XXXXX";"2";"1";"1";"6";"2";"4";"1";"0";"7";"0";"4";"1";"1";"1";"1";"1";"34";"1";"2";"11";"116";"60";"24";"5";"2";"5";"2";"0";"3";"0";"0";"2";"1";"3";"1";"0";"0";"2";"3";"0";"0";"0";"0";"0";"3";"59";"19";"4";"3";"18";"3";"0";"3";"0";"3";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"3";"288";"219";"10";"23";"8";"1";"2";"3";"2";"4";"0";"0";"1";"1";"2";"0";"0";"0";"0";"7";"0";"1";"0";"1";"3";"13";"3";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"1";"0";"3";"0"
