"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Marta Joanna GOLBIK - nr na liście 1";"Krystyna Maria SZUMILAS - nr na liście 2";"Tomasz Marian GŁOGOWSKI - nr na liście 3";"Paweł Bronisław KOBYLIŃSKI - nr na liście 4";"Marek Jan PSZONAK - nr na liście 5";"Tomasz Andrzej OLICHWER - nr na liście 6";"Jarosław Krzysztof MARCINIAK - nr na liście 7";"Marek Andrzej PINKAS - nr na liście 8";"Krzysztof Piotr GAWENDA - nr na liście 9";"Tomasz REWKOWSKI - nr na liście 10";"Zbigniew Jacek WYGODA - nr na liście 11";"Norbert Jan RESPONDEK - nr na liście 12";"Natalia Roksana JUSZCZAK - nr na liście 13";"Ewa Anna NIERYCHŁO - nr na liście 14";"Justyna Anna KRONSTEDT - nr na liście 15";"Urszula Maria WIĘCKOWSKA - nr na liście 16";"Jolanta Zdzisława DZIUK - nr na liście 17";"Leszek Janusz JODLIŃSKI - nr na liście 18";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Sebastian DZIĘBOWSKI - nr na liście 1";"Cezary Kazimierz MILCZYŃSKI - nr na liście 2";"Maciej Bartłomiej KANDZIOR - nr na liście 3";"Ewa Grażyna TOCZEK - nr na liście 4";"Jacek Franciszek JAGIEŁKA - nr na liście 5";"Dominika HAWRYLUK - nr na liście 6";"Bogusława Maria ZAPOTOCZNA - nr na liście 7";"Bartłomiej Marcin TRUŚ - nr na liście 8";"Jarosław Piotr ŻMUDA - nr na liście 9";"Janusz Jacek KRZYWOSZYŃSKI - nr na liście 10";"Maria Jadwiga DZIUBA - nr na liście 11";"Robert Piotr TEODORCZAK - nr na liście 12";"Danuta TUZINEK - nr na liście 13";"Bożena Grażyna KAMIŃSKA-TRUŚ - nr na liście 14";"Jolanta Barbara JANISZEWSKA - nr na liście 15";"Karolina Anna CHABER - nr na liście 16";"Dominik Jan ĆWIKLIŃSKI - nr na liście 17";"Waldemar Paweł BARTOSIK - nr na liście 18";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Andrzej Antoni PILOT - nr na liście 1";"Anna Zofia KARWOT - nr na liście 2";"Wojciech Antoni KOCUJ - nr na liście 3";"Mirosława Janina ŚWITAŁA - nr na liście 4";"Zygmunt WILK - nr na liście 5";"Andrzej Henryk BARAN - nr na liście 6";"Agnieszka Małgorzata JARZYŃSKA - nr na liście 7";"Agnieszka STEFAŃSKA - nr na liście 8";"Łukasz Marek SITARSKI - nr na liście 9";"Krystyna Bożena POCHEĆ - nr na liście 10";"Agnieszka Maria PIŁAT-GRUSZKA - nr na liście 11";"Claudio SALMERI - nr na liście 12";"Krzysztof Kazimierz MATUSZEK - nr na liście 13";"Małgorzata ZAPIÓR - nr na liście 14";"Józef KRUCZEK - nr na liście 15";"Dawid Rafał JASIURA - nr na liście 16";"Krzysztof Marek JONIEC - nr na liście 17";"Joanna Grażyna KRUPA - nr na liście 18";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Bożena Teresa BORYS-SZOPA - nr na liście 1";"Wojciech Piotr SZARAMA - nr na liście 2";"Piotr Mieczysław PYZIK - nr na liście 3";"Jarosław Włodzimierz GONCIARZ - nr na liście 4";"Tomasz Jan OLSZEWSKI - nr na liście 5";"Józef Jan KUBICA - nr na liście 6";"Barbara Anna DZIUK - nr na liście 7";"Zbigniew Jerzy PRZEDPEŁSKI - nr na liście 8";"Anna Joanna BORÓWKA - nr na liście 9";"Bartłomiej Leszek KOWALSKI - nr na liście 10";"Paweł ŻAK - nr na liście 11";"Dorota Regina SIEBIATA-TOMCZYK - nr na liście 12";"Adam ILEWSKI - nr na liście 13";"Krystyna Stanisława KOŁODZIEJ-PTAK - nr na liście 14";"Ferdynand Wilhelm REISS - nr na liście 15";"Ewelina Sylwia CEBULA - nr na liście 16";"Piotr Jerzy PATOŃ - nr na liście 17";"Elżbieta Izabela KOGOWSKA-PIASECKA - nr na liście 18";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wanda Hanna NOWICKA - nr na liście 1";"Rafał Leszek WITASIK - nr na liście 2";"Barbara Joanna SŁANIA - nr na liście 3";"Wacław Jan KROCZEK - nr na liście 4";"Andrzej FILIPEK - nr na liście 5";"Aleksander Stanisław GWIAZDA - nr na liście 6";"Konrad MROZOWSKI - nr na liście 7";"Paweł Józef MRACHACZ - nr na liście 8";"Dorota MICHALSKA - nr na liście 9";"Joanna Jolanta PAUL - nr na liście 10";"Teresa Ewa SKRZYPULEC-SITEK - nr na liście 11";"Marek Andrzej LIPCZYK - nr na liście 12";"Ksymena Honorata MATYSEK - nr na liście 13";"Barbara Ewa PRZYBYLSKA-CZAJKOWSKA - nr na liście 14";"Leszek Aleksander KRASZYNA - nr na liście 15";"Jan Jerzy MIODEK - nr na liście 16";"Kasper PIECHATZEK - nr na liście 17";"Jan Kazimierz CZUBAK - nr na liście 18";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Robert Stanisław RABUS - nr na liście 1";"Jan Józef PAJĄK - nr na liście 2";"Marlena Marzena KARNÓWKA - nr na liście 3";"Robert RZEPLIŃSKI - nr na liście 4";"Justyna Agnieszka DZIUK - nr na liście 5";"Grzegorz DITTRICH - nr na liście 6";"Mirosław Wiesław STERNIK - nr na liście 7";"Janusz Władysław PARKITNY - nr na liście 8";"Sandra Barbara KLIMOROWSKA - nr na liście 9";"Agnieszka Monika SZYMAŃSKA - nr na liście 10";"Sylwia Barbara MADEJSKA - nr na liście 11";"Tomasz Jan KRZEMPEK - nr na liście 12";"Małgorzata Ewa GRIEGER - nr na liście 13";"Maciej Paweł KURYLAS - nr na liście 14";"Agata Ernestyna GŁOGOWSKA - nr na liście 15";"Zawisza Radosław GRUSZKA - nr na liście 16";"Halina PAPROCKA - nr na liście 17";"Krzysztof Jan GAJOWIAK - nr na liście 18";"Liczba obwodów"
"240501";"gmina miejska";"m. Knurów";"gliwicki";"śląskie";26183;28597;8265;17918;7;56;0;0;0;0;0;0;0;17917;0;0;17917;197;119;78;0;17720;4857;837;2952;81;382;165;19;61;15;18;9;108;37;43;28;10;24;26;42;1699;459;54;631;51;13;221;16;48;45;10;23;19;13;18;14;21;9;34;962;271;263;24;36;63;32;31;30;40;13;12;13;26;19;16;2;9;62;7927;3583;437;245;1263;148;275;219;32;161;129;1028;26;30;53;32;144;29;93;1937;1132;73;117;76;50;92;42;19;83;36;18;15;33;27;5;82;10;27;338;52;62;17;12;24;17;17;8;8;36;11;4;8;4;4;12;20;22;22
"240502";"gmina miejska";"m. Pyskowice";"gliwicki";"śląskie";12623;13650;5062;7561;5;29;1;1;1;0;0;0;0;7561;0;0;7561;88;38;50;0;7473;2388;952;759;70;127;186;16;56;11;17;14;23;45;21;17;5;19;17;33;644;291;34;30;54;18;28;9;38;24;6;13;25;11;2;10;11;12;28;491;174;86;24;17;32;18;14;27;8;5;6;12;11;7;10;1;6;33;2795;1067;206;156;451;109;157;98;23;65;43;41;18;8;187;22;76;18;50;990;534;44;75;35;27;73;18;3;35;14;8;1;19;12;7;63;9;13;165;25;28;5;4;18;14;4;1;6;14;3;1;4;4;4;5;11;14;9
"240503";"gmina wiejska";"gm. Gierałtowice";"gliwicki";"śląskie";8450;9334;2166;6284;7;32;0;0;0;0;0;0;0;6284;0;0;6284;54;31;23;0;6230;1741;508;753;37;66;118;37;29;13;8;5;32;34;16;16;5;19;15;30;433;197;24;63;27;5;29;9;12;19;3;3;6;8;2;7;6;5;8;478;115;201;9;11;28;23;9;16;9;5;6;7;4;4;9;2;0;20;2885;1381;190;396;256;58;131;124;18;66;37;73;7;17;9;8;58;18;38;542;309;26;30;13;20;26;9;3;15;13;5;6;6;11;5;36;3;6;151;27;35;10;7;16;7;5;1;3;9;4;2;3;2;1;4;5;10;6
"240504";"gmina wiejska";"gm. Pilchowice";"gliwicki";"śląskie";8360;9212;2715;5644;0;25;1;1;0;0;0;0;1;5646;1;0;5646;66;29;37;0;5580;1865;415;1001;34;77;146;8;18;14;13;3;26;16;4;28;4;12;8;38;338;135;28;42;18;7;18;5;14;17;7;13;4;4;4;2;10;3;7;380;136;83;12;9;14;8;6;10;49;0;6;5;7;3;6;5;6;15;2329;853;138;407;395;58;88;60;20;39;70;56;7;4;18;22;32;16;46;549;348;16;30;15;14;21;13;4;14;15;2;1;9;4;6;20;5;12;119;27;19;3;5;11;8;1;3;1;8;4;1;6;1;4;7;0;10;8
"240505";"gmina wiejska";"gm. Rudziniec";"gliwicki";"śląskie";7740;8542;3212;4528;7;27;0;0;0;0;0;0;0;4527;0;0;4527;87;56;31;0;4440;1321;408;498;48;73;96;16;14;9;9;8;20;19;7;17;3;17;18;41;339;166;12;11;20;8;9;3;18;27;7;6;22;7;3;1;5;5;9;352;104;37;2;12;29;13;11;9;3;7;6;4;9;7;71;0;5;23;1896;648;67;409;91;51;112;218;12;27;27;24;5;5;16;15;144;6;19;418;259;23;17;14;11;14;3;2;10;7;3;6;4;2;5;33;2;3;114;12;21;7;4;9;16;2;3;1;12;3;2;2;1;5;4;3;7;10
"240506";"gmina miejsko-wiejska";"gm. Sośnicowice";"gliwicki";"śląskie";6290;6825;2500;3790;2;14;0;0;0;0;0;0;0;3789;0;0;3789;52;33;19;0;3737;1440;454;640;23;50;133;18;10;11;2;4;17;22;4;8;1;18;4;21;301;150;28;15;10;6;19;5;9;9;2;5;12;2;5;1;9;2;12;242;55;46;10;3;12;6;3;2;12;3;1;2;5;2;58;0;13;9;1324;470;92;258;95;33;69;100;7;33;47;13;5;5;25;12;28;11;21;355;197;22;16;11;10;10;6;1;8;33;3;1;3;5;0;21;3;5;75;16;12;4;2;7;3;6;3;0;8;2;0;3;1;3;0;3;2;9
"240507";"gmina miejsko-wiejska";"gm. Toszek";"gliwicki";"śląskie";7175;7786;3411;3764;0;15;0;0;0;0;0;0;0;3763;0;0;3763;68;43;25;0;3695;887;329;287;31;51;36;4;18;3;5;6;10;36;11;9;1;17;13;20;274;114;18;12;14;9;11;6;12;12;8;10;3;2;3;2;2;36;0;306;124;31;7;2;39;3;9;4;4;6;6;3;7;13;12;3;1;32;1803;706;76;290;98;61;101;150;11;31;43;30;2;7;31;18;118;11;19;330;185;21;4;14;15;15;7;2;12;6;0;3;3;3;1;27;2;10;95;21;6;1;4;12;8;8;4;1;1;5;1;1;0;2;6;4;10;8
"240508";"gmina wiejska";"gm. Wielowieś";"gliwicki";"śląskie";4397;4819;2143;2254;0;5;0;0;0;0;0;0;0;2254;0;0;2254;38;19;19;0;2216;584;111;95;30;135;39;2;6;3;4;110;3;10;1;6;0;2;10;17;165;64;13;10;16;4;6;6;3;7;3;8;3;4;4;0;8;2;4;187;72;17;9;3;18;7;6;5;4;4;4;0;2;4;11;1;2;18;1104;318;63;162;52;53;169;153;4;14;13;19;4;5;11;12;31;4;17;136;73;5;4;5;4;7;3;4;4;4;1;2;2;1;0;14;1;2;40;3;2;2;2;3;8;0;4;1;1;4;2;0;2;2;0;3;1;4
"241301";"gmina miejska";"m. Kalety";"tarnogórski";"śląskie";6389;6987;2415;3974;5;12;0;0;0;0;0;0;0;3973;0;1;3972;55;36;19;0;3917;1066;141;72;686;42;4;7;11;10;7;3;9;22;8;1;3;3;21;16;237;119;14;15;21;2;10;4;9;9;7;1;3;3;2;2;4;4;8;352;257;15;3;7;16;4;8;6;6;2;3;3;2;2;4;0;1;13;1818;492;114;22;20;330;160;552;12;14;6;20;4;9;11;10;15;9;18;355;136;47;20;14;9;9;7;41;5;4;2;5;7;7;0;36;1;5;89;15;16;9;0;15;2;1;2;3;2;1;3;5;3;1;2;1;8;5
"241302";"gmina miejska";"m. Miasteczko Śląskie";"tarnogórski";"śląskie";5230;5739;1980;3249;7;11;0;0;0;0;0;0;0;3249;0;0;3249;44;31;13;0;3205;728;117;57;305;25;9;1;7;2;0;3;2;27;149;2;1;3;8;10;196;119;14;10;9;3;2;1;5;11;3;3;4;1;2;0;3;1;5;207;142;10;4;12;7;4;3;5;0;1;1;1;1;2;5;0;1;8;1737;584;118;18;13;214;211;448;9;22;12;17;5;2;7;0;17;14;26;270;124;14;13;18;8;9;1;16;7;3;3;0;12;6;0;31;2;3;67;15;8;13;1;11;4;0;1;0;2;1;0;0;2;0;3;2;4;5
"241303";"gmina miejska";"m. Radzionków";"tarnogórski";"śląskie";11874;12975;3608;8266;12;23;1;1;0;0;0;0;1;8267;1;0;8267;77;43;34;0;8190;2169;430;273;1092;76;22;14;28;21;23;4;15;43;17;16;10;3;46;36;630;351;36;29;31;12;25;8;25;21;4;13;7;8;8;6;9;8;29;532;232;60;11;20;38;6;7;78;7;8;7;7;8;7;5;4;3;24;3893;1373;1090;52;40;251;130;622;15;39;22;39;19;16;8;48;32;59;38;829;411;42;48;39;65;27;12;17;27;11;8;3;11;15;4;64;5;20;137;34;12;8;4;18;3;0;1;4;10;5;2;1;13;5;4;3;10;8
