"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Piotr ZGORZELSKI - nr na liście 1";"Mirosław Adam ORLIŃSKI - nr na liście 2";"Konrad WOJNAROWSKI - nr na liście 3";"Zenon SZCZEPANKOWSKI - nr na liście 4";"Maria Bożena WRÓBLEWSKA - nr na liście 5";"Jerzy RZYMOWSKI - nr na liście 6";"Iwona SIEROCKA - nr na liście 7";"Łukasz LEWANDOWSKI - nr na liście 8";"Jacek RYZIŃSKI - nr na liście 9";"Michał SOSNOWSKI - nr na liście 10";"Wojciech SZUSTAKIEWICZ - nr na liście 11";"Katarzyna DURCZAK KUŹMIŃSKA - nr na liście 12";"Anna DERLUKIEWICZ - nr na liście 13";"Karolina Agnieszka KOPER - nr na liście 14";"Piotr Łukasz RZESZOTARSKI - nr na liście 15";"Nina MIRGOS-KILANOWSKA - nr na liście 16";"Agata Ewa SOSIŃSKA-OSIECKA - nr na liście 17";"Elżbieta Urszula APTEWICZ - nr na liście 18";"Anna SMOLIŃSKA - nr na liście 19";"Tomasz KOMINEK - nr na liście 20";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Łukasz Jan SZUMOWSKI - nr na liście 1";"Maciej MAŁECKI - nr na liście 2";"Maciej Roman WĄSIK - nr na liście 3";"Marek OPIOŁA - nr na liście 4";"Anna Ewa CICHOLSKA - nr na liście 5";"Waldemar Ryszard OLEJNICZAK - nr na liście 6";"Robert Jerzy KOŁAKOWSKI - nr na liście 7";"Rafał ROMANOWSKI - nr na liście 8";"Jacek Dawid OZDOBA - nr na liście 9";"Krzysztof BIEŃKOWSKI - nr na liście 10";"Maria Bożena GAJEWSKA - nr na liście 11";"Marlena MAZURSKA - nr na liście 12";"Marek KIEŁBIŃSKI - nr na liście 13";"Wioletta Maria KULPA - nr na liście 14";"Ewa Anna LEŚNIEWSKA - nr na liście 15";"Łukasz CHOIŃSKI - nr na liście 16";"Beata Katarzyna MARZĘDA-PRZYBYSZ - nr na liście 17";"Elżbieta KUŹNIEWSKA - nr na liście 18";"Jolanta KARPIŃSKA - nr na liście 19";"Waldemar Paweł HUMIĘCKI - nr na liście 20";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Arkadiusz IWANIAK - nr na liście 1";"Adrian BRUDNICKI - nr na liście 2";"Zbigniew AUGUSTYŃSKI - nr na liście 3";"Małgorzata LINOWSKA - nr na liście 4";"Krzysztof KWASIBORSKI - nr na liście 5";"Janina Franciszka ANTOSZKIEWICZ - nr na liście 6";"Piotr Julian KANIEWSKI - nr na liście 7";"Dariusz ŁUCZAK - nr na liście 8";"Renata JASIŃSKA - nr na liście 9";"Eugeniusz Jan NOWAK - nr na liście 10";"Renata Małgorzata GŁUSKOWSKA - nr na liście 11";"Anna WELENC - nr na liście 12";"Olga GÓRECKA - nr na liście 13";"Sebastian ANDRZEJCZAK - nr na liście 14";"Mateusz DOBROWOLSKI - nr na liście 15";"Wioletta KUJAWA - nr na liście 16";"Zbigniew KRÓLIKOWSKI - nr na liście 17";"Jerzy Wojciech PIÓROWICZ - nr na liście 18";"Jan STANISZEWSKI - nr na liście 19";"Marek KIWIT - nr na liście 20";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Paweł USIĄDEK - nr na liście 1";"Dorota SMOSARSKA - nr na liście 2";"Grzegorz CIECHANOWSKI - nr na liście 3";"Tomasz Józef STELMACH - nr na liście 4";"Krzysztof SĘKOWSKI - nr na liście 5";"Paweł Janusz RZECZKOWSKI - nr na liście 6";"Katarzyna SZADKOWSKA - nr na liście 7";"Mirosława FLORYSIAK - nr na liście 8";"Beata Irena SZYDŁOWSKA - nr na liście 9";"Bartosz ZADROŻNY - nr na liście 10";"Agnieszka DŁUTOWSKA - nr na liście 11";"Adrian Paweł ZAGÓRSKI - nr na liście 12";"Marek Janusz MAKARA - nr na liście 13";"Monika Danuta BARTOSEWICZ - nr na liście 14";"Joanna Ewa GROTKOWSKA-PUŚCIKOWSKA - nr na liście 15";"Krzysztof Kazimierz SPALIŃSKI - nr na liście 16";"Anna DŁUTOWSKA - nr na liście 17";"Anna Ewa ADAMSKA - nr na liście 18";"Krzysztof Franciszek KOWALSKI - nr na liście 19";"Jerzy WAŁKUSKI - nr na liście 20";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Marcin Piotr KIERWIŃSKI - nr na liście 1";"Elżbieta Teresa GAPIŃSKA - nr na liście 2";"Beata Małgorzata RUSINOWSKA - nr na liście 3";"Adam KRZEMIŃSKI - nr na liście 4";"Agnieszka KORAJCZYK-SZYPERSKA - nr na liście 5";"Dariusz ZIELSKI - nr na liście 6";"Marcin BACZEWSKI - nr na liście 7";"Arkadiusz GMURCZYK - nr na liście 8";"Małgorzata Zofia RZEPLIŃSKA - nr na liście 9";"Rafał CIESIELSKI - nr na liście 10";"Kinga LEGIĘĆ-DOROBA - nr na liście 11";"Rafał Mariusz WOŹNOWSKI - nr na liście 12";"Katarzyna Joanna KWARCIŃSKA-KULIS - nr na liście 13";"Urszula Henryka PAWLAK - nr na liście 14";"Wiktor ONISZK - nr na liście 15";"Paulina Ada ADAMIAK - nr na liście 16";"Marcin Hubert PIOTROWSKI - nr na liście 17";"Mariusz POGONOWSKI - nr na liście 18";"Stanisław Władysław PIETRASZEK - nr na liście 19";"Wiesław Mariusz RABOSZUK - nr na liście 20";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Paweł KŁOBUKOWSKI - nr na liście 1";"Marek GĄSIOROWSKI - nr na liście 2";"Izabela JAKUBOWSKA - nr na liście 3";"Andrzej Mikołaj KUŚMIREK - nr na liście 4";"Mariusz DŁUGOŁĘCKI - nr na liście 5";"Paweł Antoni KOSSECKI - nr na liście 6";"Żaneta DĄBROWSKA - nr na liście 7";"Artur PIETRUS - nr na liście 8";"Monika KUBIAK - nr na liście 9";"Daniel LUBOWIEDZKI - nr na liście 10";"Przemysław Piotr KOZIŃSKI - nr na liście 11";"Elżbieta LEŃSKA - nr na liście 12";"Mateusz WIŚNIEWSKI - nr na liście 13";"Arleta Agnieszka BILIŃSKA - nr na liście 14";"Krystyna Barbara KACPERCZYK - nr na liście 15";"Dorota NASIEROWSKA - nr na liście 16";"Robert ZALIKHOV - nr na liście 17";"Kinga PAPIEROWSKA - nr na liście 18";"Tomasz LATARSKI - nr na liście 19";"Artur JANKOWSKI - nr na liście 20"
"7934-33db-08c3-8ce4-f32e-c650-384f-acb7";"140404";"16";"3";"wieś";"stały";"Szkoła Podstawowa w Osmolinie, Osmolin ul. Sannicka 4, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"520";"577";"224";"296";"1";"0";"0";"0";"0";"0";"0";"0";"0";"296";"0";"0";"296";"8";"4";"4";"0";"288";"38";"3";"5";"0";"0";"24";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"218";"54";"63";"7";"6";"4";"9";"3";"9";"41";"0";"11";"3";"0";"0";"3";"0";"0";"1";"4";"0";"5";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"13";"7";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"7";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b4f6-96b4-c9c0-e397-1477-0925-668e-ed5d";"140404";"16";"4";"miasto i wieś";"stały";"Remiza OSP w Sannikach, ul. Warszawska 119, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"650";"714";"210";"440";"6";"3";"0";"0";"0";"0";"0";"0";"0";"440";"0";"0";"440";"2";"1";"1";"0";"438";"87";"18";"9";"1";"0";"54";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"2";"270";"62";"84";"7";"8";"6";"12";"3";"9";"58";"1";"4";"2";"1";"4";"0";"0";"0";"2";"3";"4";"21";"13";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"2";"1";"0";"0";"2";"0";"0";"0";"17";"10";"3";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42";"22";"6";"1";"2";"6";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9306-68a2-4471-610e-f9dd-6538-4dea-7e92";"140404";"16";"5";"miasto";"stały";"Siedziba Instytucji Gminnych, ul. Wólczyńska 75, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"590";"643";"197";"393";"1";"0";"0";"0";"0";"0";"0";"0";"0";"393";"0";"0";"393";"1";"0";"1";"0";"392";"82";"15";"10";"0";"0";"53";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"228";"62";"59";"11";"11";"3";"14";"1";"9";"40";"2";"6";"2";"1";"2";"0";"0";"1";"0";"3";"1";"13";"6";"1";"2";"1";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"13";"0";"0";"2";"1";"0";"0";"0";"0";"1";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"43";"26";"2";"1";"2";"2";"1";"1";"5";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"5";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"70c9-fa61-0261-d5bf-80b9-9d0c-73c2-e6fe";"140404";"16";"6";"miasto";"stały";"Siedziba Instytucji Gminnych, ul. Wólczyńska 75, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"530";"588";"228";"302";"2";"1";"0";"0";"0";"0";"0";"0";"0";"302";"0";"0";"302";"8";"6";"2";"0";"294";"71";"10";"1";"1";"0";"52";"0";"0";"0";"1";"4";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"155";"45";"40";"1";"12";"5";"6";"0";"0";"31";"1";"7";"1";"0";"2";"4";"0";"0";"0";"0";"0";"13";"4";"0";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"2";"0";"0";"15";"12";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"26";"5";"1";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"29ea-b8ad-0177-4e60-40bd-cb52-0fe6-f564";"140404";"16";"7";"wieś";"stały";"Remiza OSP w Wólce, Wólka Wysoka 5A, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"290";"322";"84";"206";"1";"0";"0";"0";"0";"0";"0";"0";"0";"206";"0";"0";"206";"0";"0";"0";"0";"206";"39";"9";"1";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"139";"33";"63";"5";"2";"1";"4";"0";"3";"17";"3";"0";"4";"1";"0";"1";"0";"0";"0";"1";"1";"9";"6";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"7";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"7";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"dc59-d491-699c-c859-0c55-8b1a-1b93-6e8b";"140404";"16";"8";"wieś";"stały";"Szkoła Podstawowa w Sannikach, ul. Warszawska 183, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"590";"657";"194";"396";"0";"0";"0";"0";"0";"0";"0";"0";"0";"396";"0";"0";"396";"4";"3";"1";"0";"392";"72";"15";"6";"2";"2";"44";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"269";"85";"60";"6";"14";"7";"13";"0";"13";"49";"3";"3";"8";"0";"3";"0";"0";"2";"0";"2";"1";"17";"11";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"14";"7";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"18";"6";"6";"1";"1";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c82b-b382-d205-6402-612d-5bf8-8b3e-b489";"140404";"16";"9";"wieś";"stały";"Remiza OSP w Lwówku, Lwówek 48, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"260";"296";"111";"149";"0";"1";"0";"0";"0";"0";"0";"0";"0";"149";"0";"0";"149";"3";"1";"2";"0";"146";"32";"5";"5";"0";"0";"21";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"101";"34";"10";"5";"4";"2";"3";"0";"4";"26";"3";"2";"1";"4";"1";"1";"0";"0";"0";"0";"1";"3";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"3";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"59f9-861d-bf31-b4c6-437b-811c-b197-cd97";"140404";"16";"10";"wieś";"stały";"Była Szkoła Podstawowa w Barciku, Nowy Barcik 47, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"370";"419";"129";"241";"0";"1";"0";"0";"0";"0";"0";"0";"0";"241";"0";"0";"241";"6";"3";"3";"0";"235";"40";"4";"1";"0";"0";"31";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3";"173";"48";"33";"4";"8";"4";"3";"1";"3";"29";"3";"9";"23";"0";"2";"0";"1";"0";"0";"2";"0";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"6";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"b951-7350-4a64-11b1-0e6d-4e1c-6b54-6cef";"140404";"16";"11";"wieś";"dom pomocy społecznej";"Powiatowy Dom Pomocy Społecznej w Czarnowie Filia w Sannikach, ul. Wólczyńska 10, 09-540 Sanniki";"gm. Sanniki";"gostyniński";"mazowieckie";"25";"25";"2";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"0";"0";"23";"0";"0";"0";"0";"23";"17";"1";"0";"0";"1";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e348-e2ff-4495-254c-3bf9-f189-9856-19eb";"140405";"16";"1";"wieś";"stały";"Szkoła Podstawowa w Szczawinie Kościelnym, ul. Jana Pawła II 1, 09-550 Szczawin Kościelny";"gm. Szczawin Kośc.";"gostyniński";"mazowieckie";"1040";"1154";"413";"627";"2";"1";"0";"0";"0";"0";"0";"0";"0";"627";"0";"0";"627";"3";"1";"2";"0";"624";"135";"52";"6";"2";"1";"56";"0";"4";"5";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"1";"3";"334";"96";"30";"17";"28";"8";"18";"1";"23";"63";"5";"27";"4";"1";"4";"2";"0";"1";"1";"3";"2";"55";"34";"2";"2";"2";"0";"0";"1";"1";"3";"1";"1";"0";"2";"0";"1";"0";"1";"0";"2";"2";"31";"18";"2";"4";"0";"1";"0";"0";"1";"1";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"67";"35";"3";"1";"0";"20";"0";"1";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"bd54-83c8-9618-6de1-0a8b-8d6d-9bf6-8523";"140405";"16";"2";"wieś";"stały";"Gminne Centrum Kultury i Rekreacji w Szczawinie Kościelnym, ul. Spółdzielcza 4, 09-550 Szczawin Kościelny";"gm. Szczawin Kośc.";"gostyniński";"mazowieckie";"790";"874";"426";"364";"0";"0";"0";"0";"0";"0";"0";"0";"0";"364";"0";"0";"364";"7";"6";"1";"0";"357";"51";"25";"1";"0";"0";"11";"1";"6";"1";"0";"3";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"250";"50";"41";"5";"46";"5";"10";"0";"11";"44";"3";"11";"7";"2";"6";"1";"1";"1";"3";"0";"3";"18";"7";"2";"3";"1";"0";"0";"0";"2";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"16";"9";"0";"3";"1";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"22";"6";"2";"2";"0";"9";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8c67-0f56-7de5-1fdd-110c-dc50-5025-4a3f";"140405";"16";"3";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej w Suserzu, Suserz 48, 09-550 Szczawin Kościelny";"gm. Szczawin Kośc.";"gostyniński";"mazowieckie";"980";"1092";"385";"595";"0";"0";"0";"0";"0";"0";"0";"0";"0";"595";"0";"0";"595";"13";"13";"0";"0";"582";"89";"34";"3";"2";"0";"37";"0";"4";"4";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"398";"124";"45";"20";"33";"13";"24";"5";"38";"34";"7";"23";"6";"2";"0";"11";"1";"0";"3";"3";"6";"26";"11";"3";"1";"3";"0";"0";"0";"0";"2";"0";"2";"0";"0";"0";"2";"1";"0";"0";"0";"1";"24";"9";"1";"2";"3";"0";"0";"2";"0";"0";"4";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"42";"26";"5";"0";"2";"3";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"2";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0"
"1762-3fca-fbe9-0bf3-251b-fe2b-c881-9a30";"140405";"16";"4";"wieś";"stały";"Szkoła Podstawowa w Trębkach, Trębki 1, 09-550 Szczawin Kościelny";"gm. Szczawin Kośc.";"gostyniński";"mazowieckie";"830";"932";"372";"458";"0";"2";"0";"0";"0";"0";"0";"0";"0";"458";"0";"0";"458";"9";"4";"5";"0";"449";"61";"25";"2";"0";"1";"19";"1";"4";"1";"0";"2";"0";"2";"1";"0";"0";"1";"0";"0";"1";"1";"313";"96";"47";"12";"26";"12";"11";"5";"25";"23";"4";"38";"3";"0";"1";"2";"2";"1";"1";"3";"1";"15";"9";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"1";"0";"0";"0";"25";"12";"1";"1";"5";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"2";"0";"1";"32";"17";"3";"0";"0";"6";"0";"0";"2";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"68e9-69fc-f761-d6d8-92f8-a1d4-27bf-6825";"141301";"16";"1";"miasto";"stały";"Zespół Placówek Oświatowych Nr 1, ul. Warszawska 52, 06-500 Mława";"m. Mława";"mławski";"mazowieckie";"1480";"1637";"553";"927";"1";"2";"0";"0";"0";"0";"0";"0";"0";"927";"0";"0";"927";"5";"4";"1";"0";"922";"164";"24";"2";"114";"2";"0";"1";"4";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"13";"1";"0";"406";"59";"27";"15";"8";"56";"4";"14";"18";"24";"3";"1";"1";"80";"0";"0";"1";"0";"0";"80";"15";"79";"40";"4";"0";"3";"3";"1";"0";"1";"1";"0";"0";"5";"1";"1";"1";"9";"3";"0";"4";"2";"74";"36";"10";"3";"1";"3";"1";"0";"0";"3";"3";"0";"0";"1";"3";"0";"0";"1";"3";"2";"4";"191";"136";"3";"3";"6";"2";"0";"1";"3";"8";"18";"2";"1";"0";"1";"0";"1";"0";"0";"0";"6";"8";"0";"0";"1";"1";"1";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"7a46-de4f-c7fe-2dbe-91b2-31f1-9fa3-ce5c";"141301";"16";"2";"miasto";"stały";"Miejski Ośrodek Pomocy Społecznej, ul. Narutowicza 6, 06-500 Mława";"m. Mława";"mławski";"mazowieckie";"1330";"1434";"438";"892";"2";"8";"0";"0";"0";"0";"0";"0";"0";"892";"0";"0";"892";"10";"5";"5";"0";"882";"110";"25";"1";"63";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"2";"3";"0";"7";"1";"1";"410";"67";"31";"6";"21";"41";"12";"6";"9";"19";"5";"3";"4";"85";"0";"5";"3";"0";"2";"85";"6";"94";"44";"5";"2";"7";"2";"1";"2";"3";"1";"1";"0";"7";"5";"0";"3";"8";"0";"1";"1";"1";"76";"33";"4";"8";"1";"3";"3";"0";"2";"1";"1";"2";"0";"0";"0";"0";"0";"2";"1";"0";"15";"181";"140";"7";"3";"7";"0";"1";"0";"0";"4";"14";"0";"0";"2";"0";"1";"1";"1";"0";"0";"0";"11";"0";"0";"5";"0";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2"
"5e48-b0be-8ae9-6d97-c937-e0cd-6b8a-b6bb";"141301";"16";"3";"miasto";"stały";"Miejski Dom Kultury, ul. Stary Rynek 13, 06-500 Mława";"m. Mława";"mławski";"mazowieckie";"1143";"1242";"486";"657";"0";"9";"0";"0";"0";"0";"0";"0";"0";"657";"0";"0";"657";"5";"2";"3";"0";"652";"49";"6";"0";"39";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"274";"44";"16";"10";"11";"34";"7";"1";"5";"13";"5";"0";"1";"66";"0";"0";"1";"1";"3";"52";"4";"75";"33";"4";"3";"5";"4";"0";"2";"2";"0";"0";"0";"6";"3";"1";"1";"4";"0";"1";"1";"5";"57";"31";"5";"7";"1";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"3";"5";"180";"137";"8";"2";"7";"0";"1";"0";"0";"3";"16";"1";"1";"1";"0";"0";"0";"2";"0";"0";"1";"17";"1";"0";"3";"0";"3";"0";"0";"0";"1";"2";"0";"0";"2";"2";"0";"1";"1";"0";"0";"1"
"0138-9d54-3b67-9d64-7a32-41de-13e2-df20";"141301";"16";"4";"miasto";"stały";"Szkoła Podstawowa Nr 6, ul. Żołnierzy 80 Pułku Piechoty 4, 06-500 Mława";"m. Mława";"mławski";"mazowieckie";"1800";"1991";"542";"1258";"5";"5";"1";"1";"0";"0";"0";"0";"1";"1259";"1";"0";"1259";"6";"1";"5";"0";"1253";"179";"38";"0";"119";"3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"8";"2";"4";"548";"89";"29";"16";"18";"90";"5";"9";"19";"23";"3";"5";"3";"117";"1";"2";"3";"1";"0";"99";"16";"112";"50";"7";"5";"7";"4";"0";"4";"1";"2";"1";"0";"3";"4";"1";"3";"10";"2";"0";"2";"6";"117";"49";"9";"8";"7";"4";"1";"5";"1";"4";"5";"0";"4";"0";"3";"3";"0";"2";"1";"3";"8";"264";"206";"10";"2";"3";"3";"4";"1";"0";"4";"21";"2";"2";"3";"1";"0";"1";"0";"0";"0";"1";"33";"9";"1";"4";"0";"1";"1";"0";"0";"3";"2";"0";"1";"3";"0";"2";"0";"1";"1";"0";"4"
