"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Robert TYSZKIEWICZ - nr na liście 1";"Krzysztof TRUSKOLASKI - nr na liście 2";"Bożena KAMIŃSKA - nr na liście 3";"Maciej Andrzej BORYSEWICZ - nr na liście 4";"Eugeniusz CZYKWIN - nr na liście 5";"Jolanta DEN - nr na liście 6";"Krzysztof Janusz BIL-JARUZELSKI - nr na liście 7";"Leszek Stanisław CIEŚLIK - nr na liście 8";"Joanna Dorota ŁAWROWSKA - nr na liście 9";"Tadeusz Zenon NOWAK - nr na liście 10";"Bożena Teresa ZWOLIŃSKA - nr na liście 11";"Jacek PIORUNEK - nr na liście 12";"Mateusz Damian GUTOWSKI - nr na liście 13";"Andrzej RAŚ - nr na liście 14";"Halina ROSZKOWSKA - nr na liście 15";"Franciszek Krzysztof ŻERO - nr na liście 16";"Stanisław Adam DOLIWA - nr na liście 17";"Dorota SASINOWSKA - nr na liście 18";"Katarzyna KARASZEWSKA - nr na liście 19";"Marek SAMUL - nr na liście 20";"Paulina PYRKO - nr na liście 21";"Bronisław TALKOWSKI - nr na liście 22";"Jolanta SZCZYGIEŁ-ROGOWSKA - nr na liście 23";"Łukasz TARGOŃSKI - nr na liście 24";"Alicja ŁEPKOWSKA-GOŁAŚ - nr na liście 25";"Wioletta Maria KARCZEWSKA - nr na liście 26";"Beata MALINOWSKA - nr na liście 27";"Tomasz CIMOSZEWICZ - nr na liście 28";"KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"Mirosław BASIEWICZ - nr na liście 1";"Andrzej KOCHANOWSKI - nr na liście 2";"Monika BUCHOWSKA - nr na liście 3";"Karol SZKLARZEWSKI - nr na liście 4";"Krystyna BOBROWSKA - nr na liście 5";"Paula KALIŃSKA - nr na liście 6";"Józef FIERTEK - nr na liście 7";"Kazimierz BOŁTRUCZYK - nr na liście 8";"Edyta KOSMOWSKA - nr na liście 9";"Zygmunt OSIECKI - nr na liście 10";"Monika FLIS - nr na liście 11";"Eugeniusz Zdzisław ŁAWRYNOWICZ - nr na liście 12";"Ewa GWIAZDA - nr na liście 13";"Łukasz BZURA - nr na liście 14";"Marta KOZIKOWSKA - nr na liście 15";"Ryszard FLIS - nr na liście 16";"Monika BOŁTRUCZYK-KASABUŁA - nr na liście 17";"Andrzej KRASOWSKI - nr na liście 18";"Zbigniew Jacek PUCHNOWSKI - nr na liście 19";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Robert Artur WINNICKI - nr na liście 1";"Adam KIEŁCZEWSKI - nr na liście 2";"Krzysztof KRASOWSKI - nr na liście 3";"Stanisław NICEWICZ - nr na liście 4";"Barbara MAJEWSKA - nr na liście 5";"Krzysztof JABŁOŃSKI - nr na liście 6";"Marzanna GONTARSKA - nr na liście 7";"Wiesław Henryk BIELAWSKI - nr na liście 8";"Jolanta DANILUK - nr na liście 9";"Katarzyna KOŁOSOWSKA - nr na liście 10";"Zenon DZIEDZIC - nr na liście 11";"Paweł PROKOPOWICZ - nr na liście 12";"Adam KOŁAKOWSKI - nr na liście 13";"Katarzyna ZAJKO - nr na liście 14";"Mariusz ROKICKI - nr na liście 15";"Adrianna IWANOWSKA - nr na liście 16";"Michał Eugeniusz WAIS - nr na liście 17";"Monika GRABOWSKA - nr na liście 18";"Jakub Andrzej SADOWSKI - nr na liście 19";"Hubert BARANOWSKI - nr na liście 20";"Izabela PRZANOWSKA - nr na liście 21";"Marcin LEWONIEWSKI - nr na liście 22";"Anna Katarzyna PROKOPOWICZ - nr na liście 23";"Łukasz KARWOWSKI - nr na liście 24";"Andrzej Tomasz JĘDRZEJEWSKI - nr na liście 25";"Mariusz KOSSAKOWSKI - nr na liście 26";"Karina ZABOROWSKA - nr na liście 27";"Maciej STYPKA - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stefan KRAJEWSKI - nr na liście 1";"Mirosław LECH - nr na liście 2";"Wojciech GROCHOWSKI - nr na liście 3";"Jerzy LESZCZYŃSKI - nr na liście 4";"Cezary CIEŚLUKOWSKI - nr na liście 5";"Agnieszka ZAWISTOWSKA - nr na liście 6";"Ewa KULIKOWSKA - nr na liście 7";"Wiesława Bożenna PŁOŃSKA - nr na liście 8";"Bożena KRZYŻANOWSKA - nr na liście 9";"Bogdan DYJUK - nr na liście 10";"Krzysztof RAFAŁOWSKI - nr na liście 11";"Maciej BOBEL - nr na liście 12";"Marian MAGNUSZEWSKI - nr na liście 13";"Andrzej Zbigniew KORONKIEWICZ - nr na liście 14";"Ewa JAKUBIAK - nr na liście 15";"Agnieszka SZCZYGIELSKA - nr na liście 16";"Magdalena NOWAK - nr na liście 17";"Marta ALEKSIEJCZUK-SZOTKO - nr na liście 18";"Sławomir SAWICKI - nr na liście 19";"Tadeusz CHOŁKO - nr na liście 20";"Tomasz JAKACKI - nr na liście 21";"Joanna JĘDZUL - nr na liście 22";"Małgorzata KAŹMIERCZAK - nr na liście 23";"Michał ZARZECKI - nr na liście 24";"Małgorzata KARCZEWSKA - nr na liście 25";"Grzegorz RYKOWSKI - nr na liście 26";"Irena Zofia PRZYBYLAK - nr na liście 27";"Mikołaj JANOWSKI - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Dariusz PIONTKOWSKI - nr na liście 1";"Jarosław ZIELIŃSKI - nr na liście 2";"Bohdan Józef PASZKOWSKI - nr na liście 3";"Kazimierz GWIAZDOWSKI - nr na liście 4";"Jacek ŻALEK - nr na liście 5";"Mieczysław Kazimierz BASZKO - nr na liście 6";"Lech Antoni KOŁAKOWSKI - nr na liście 7";"Bernadeta KRYNICKA - nr na liście 8";"Henryk Jan WNOROWSKI - nr na liście 9";"Adam ANDRUSZKIEWICZ - nr na liście 10";"Agnieszka Barbara MUZYK - nr na liście 11";"Łukasz SIEKIERKO - nr na liście 12";"Roman CZEPE - nr na liście 13";"Piotr MODZELEWSKI - nr na liście 14";"Tomasz Stefan MADRAS - nr na liście 15";"Bożena Jolanta JELSKA-JAROŚ - nr na liście 16";"Elżbieta PUCZYŁOWSKA - nr na liście 17";"Grzegorz KUCHAREWICZ - nr na liście 18";"Rafał SUPIŃSKI - nr na liście 19";"Alicja BIAŁY - nr na liście 20";"Andrzej MIODUSZEWSKI - nr na liście 21";"Bożena NIENAŁTOWSKA - nr na liście 22";"Marek DZIATKOWSKI - nr na liście 23";"Henryk ŁUKASZEWICZ - nr na liście 24";"Bożena Teresa BUJNO - nr na liście 25";"Agnieszka ZDUŃCZYK - nr na liście 26";"Izabela WASILEWSKA - nr na liście 27";"Aleksandra SZCZUDŁO - nr na liście 28";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Marcin SAWICKI - nr na liście 1";"Piotr SIKORSKI - nr na liście 2";"Bogusław KONIUCH - nr na liście 3";"Edyta JANKOWSKA - nr na liście 4";"Igor DANIŁOWSKI - nr na liście 5";"Joanna BOBIK - nr na liście 6";"Anna KOSACKA - nr na liście 7";"Monika ROGOWSKA - nr na liście 8";"Rafał Marcin KOSNO - nr na liście 9";"Cezary NIETUPSKI - nr na liście 10";"Katarzyna CHORUŻA - nr na liście 11";"Piotr PAWŁOWSKI - nr na liście 12";"Grzegorz GRYCUK - nr na liście 13";"Justyna KAMIEŃSKA - nr na liście 14";"Adam CZAPIEWSKI - nr na liście 15";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Paweł KRUTUL - nr na liście 1";"Piotr KUSZNIERUK - nr na liście 2";"Katarzyna Ewa ROSIŃSKA - nr na liście 3";"Seweryn PROKOPIUK - nr na liście 4";"Tomasz MAŃCZUK - nr na liście 5";"Janusz BOROWIK - nr na liście 6";"Justyna REMBISZEWSKA - nr na liście 7";"Elżbieta MURAWKO - nr na liście 8";"Renata ARASIMOWICZ - nr na liście 9";"Izabela Teresa CZERNIAWSKA - nr na liście 10";"Joanna Grażyna DEONIZIAK - nr na liście 11";"Jakub POPŁAWSKI - nr na liście 12";"Marcin BIRGIEL - nr na liście 13";"Jolanta Gertruda MATWIEJCZUK - nr na liście 14";"Mieczysław ŚNIADACH - nr na liście 15";"Grzegorz Jan JANOSZKA - nr na liście 16";"Adrian SKOWROŃSKI - nr na liście 17";"Mikołaj MIRONOWICZ - nr na liście 18";"Michalina Daria ARTYSIEWICZ - nr na liście 19";"Aleksandra Julia ANDRUKIEWICZ - nr na liście 20";"Anna Małgorzata KRAWCZYK - nr na liście 21";"Dariusz Jerzy JANICKI - nr na liście 22";"Jakub OSIEJEWSKI - nr na liście 23";"Kamila Maria WYSOCKA - nr na liście 24";"Anna JASIONEK - nr na liście 25";"Grzegorz DROBEK - nr na liście 26";"Magdalena SIELAWA - nr na liście 27";"Wojciech Janusz KORONKIEWICZ - nr na liście 28";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Łukasz DYMKO - nr na liście 1";"Zbigniew PROSIŃSKI - nr na liście 2";"Janusz MAKSIMIUK - nr na liście 3";"Anna PIWNIK - nr na liście 4";"Dawid JAKIMIUK - nr na liście 5";"Katarzyna Sylwia HARABURDA - nr na liście 6";"Rafał KUBIAK - nr na liście 7";"Halina STROCIAK - nr na liście 8";"Izabela KONIUCH - nr na liście 9";"Agnieszka BAILEY - nr na liście 10";"Sylwester WOJNO - nr na liście 11";"Łukasz KAPŁANOW - nr na liście 12";"Beata PONIATOWSKA - nr na liście 13";"Justyna NYSZTOR - nr na liście 14";"Anna KUŹNICKA - nr na liście 15";"Joanna MAZUR - nr na liście 16";"Adrian KALICKI - nr na liście 17";"Joanna Agnieszka KUBIAK-BABIŃSKA - nr na liście 18";"Piotr NAUMIUK - nr na liście 19";"Krzysztof Janusz BAGIŃSKI - nr na liście 20";"Kamila Barbara KALISKA - nr na liście 21";"Krzysztof Longin KOCHOWICZ - nr na liście 22";"Kazimierz Edward KANIA - nr na liście 23";"Barbara KALICIŃSKA - nr na liście 24";"Bogumiła Małgorzata SZWIEC - nr na liście 25";"Kamila Anna GRABKA-LEVIN - nr na liście 26";"Wojciech WASILEWSKI - nr na liście 27";"Liczba obwodów"
"200101";"gmina miejska";"m. Augustów";"augustowski";"podlaskie";21413;23169;8385;13028;21;229;1;1;0;0;0;0;1;13029;1;0;13029;114;64;50;0;12915;2846;409;412;520;24;13;29;13;1276;5;7;5;5;5;4;6;0;9;0;7;1;3;0;7;2;0;3;5;76;49;11;3;4;2;3;1;0;1;2;2;2;2;4;2;2;0;1;1;6;867;535;56;22;12;25;30;12;11;18;9;9;11;14;17;3;8;3;9;6;5;2;3;6;3;2;14;8;14;1627;157;78;57;16;278;31;17;23;8;703;4;6;3;153;12;2;9;3;3;14;1;3;6;10;12;4;1;13;6322;808;2159;95;78;150;66;217;47;70;1010;90;21;9;31;4;15;1196;8;5;22;8;2;5;8;4;21;45;128;54;23;3;3;3;0;5;3;2;1;1;1;0;0;4;5;1042;371;134;147;20;78;30;20;16;4;14;36;12;14;7;5;6;5;3;5;10;5;2;2;12;12;2;8;62;108;24;2;1;4;3;22;5;1;3;1;3;8;4;0;1;3;2;3;1;1;1;1;1;0;1;2;10;20
"200102";"gmina wiejska";"gm. Augustów";"augustowski";"podlaskie";4879;5288;2400;2479;1;4;0;0;0;0;0;0;0;2478;0;0;2478;26;15;11;0;2452;143;21;32;38;1;0;9;0;30;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;4;7;1;1;0;0;1;0;0;1;0;0;0;2;0;0;1;0;0;0;0;143;80;9;4;4;5;8;0;1;3;1;2;4;3;2;2;2;0;3;0;1;1;3;1;1;0;2;1;0;476;24;21;108;3;114;4;1;2;4;122;1;0;2;43;4;1;2;0;2;10;0;2;0;1;0;1;0;4;1551;162;639;48;64;39;26;57;9;6;135;10;5;7;9;1;5;210;3;3;2;4;1;3;0;0;10;19;74;11;2;2;0;1;0;2;1;0;0;0;0;0;2;0;1;104;40;9;7;2;4;2;5;1;1;1;1;1;3;0;0;2;1;1;1;1;2;1;1;4;2;1;3;7;17;5;0;1;1;1;3;0;0;0;0;0;1;0;0;0;1;0;2;0;1;0;0;0;0;1;0;0;6
"200103";"gmina wiejska";"gm. Bargłów Kościelny";"augustowski";"podlaskie";3990;4368;2112;1878;3;6;0;0;0;0;0;0;0;1878;0;0;1878;30;14;16;0;1848;128;35;26;16;0;1;1;0;35;0;2;0;2;1;1;0;0;2;1;0;0;0;0;0;0;0;2;0;3;6;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;79;47;6;3;3;3;0;3;0;1;3;0;1;0;1;0;0;0;3;2;1;0;1;0;1;0;0;0;0;344;35;7;113;4;51;7;5;2;0;86;0;1;0;25;0;0;1;0;0;1;0;1;0;1;4;0;0;0;1225;127;555;45;70;23;19;15;14;8;120;22;5;1;17;1;8;98;4;1;5;3;1;0;0;1;2;5;55;5;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;51;19;5;4;2;1;0;2;1;0;0;5;1;2;0;0;0;1;0;0;3;2;0;0;1;1;0;0;1;10;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;3
"200104";"gmina miejsko-wiejska";"gm. Lipsk";"augustowski";"podlaskie";3949;4302;1845;2104;3;6;0;0;0;0;0;0;0;2104;0;0;2104;43;25;18;0;2061;158;27;64;19;4;9;4;9;10;1;2;0;0;0;0;1;0;0;0;2;0;0;0;1;0;1;0;0;4;4;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;62;41;3;2;3;1;3;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;318;30;54;7;3;23;5;4;1;3;73;0;2;0;55;0;0;1;0;2;46;2;0;2;2;1;0;1;1;1319;117;745;37;9;33;58;9;14;14;70;5;1;4;5;2;43;46;1;1;8;0;1;0;2;0;5;7;82;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;191;14;6;4;2;141;2;1;1;0;0;1;2;0;1;0;0;0;0;0;2;1;0;0;0;0;0;1;12;7;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;5
"200105";"gmina wiejska";"gm. Nowinka";"augustowski";"podlaskie";2163;2375;816;1347;4;15;0;0;0;0;0;0;0;1347;0;0;1347;9;5;4;0;1338;175;27;29;77;2;1;7;0;28;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;7;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;75;47;6;1;2;1;3;1;1;1;1;2;1;1;2;0;0;0;0;2;1;0;0;0;0;0;1;0;1;204;32;2;9;1;91;1;4;1;1;38;1;1;0;9;2;1;2;0;1;6;1;0;0;0;0;0;0;0;795;103;356;17;9;19;10;80;8;5;75;12;0;12;3;0;1;47;0;0;2;1;0;0;1;0;1;4;29;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;68;27;5;7;4;2;2;3;4;0;0;0;0;1;2;1;0;0;0;0;1;1;0;0;2;0;0;0;6;9;2;1;0;1;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4
"200106";"gmina wiejska";"gm. Płaska";"augustowski";"podlaskie";1905;2120;792;1113;3;36;0;0;0;0;0;0;0;1113;0;0;1113;13;7;6;0;1100;211;38;50;41;2;0;12;0;43;1;3;1;0;1;0;0;0;0;0;1;2;1;0;2;1;0;0;0;12;5;2;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;67;34;5;3;1;3;1;2;1;2;0;1;2;2;2;0;0;2;3;0;0;0;0;2;0;0;1;0;0;171;25;13;4;1;24;2;6;0;2;41;0;2;0;37;1;0;2;1;1;4;1;1;2;0;0;0;0;1;560;77;242;20;8;5;3;10;2;38;66;10;0;0;2;0;4;50;1;0;0;0;0;0;0;1;2;5;14;6;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;72;21;7;9;1;6;1;4;1;2;1;0;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;14;8;2;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3
"200107";"gmina wiejska";"gm. Sztabin";"augustowski";"podlaskie";3821;4163;1810;2011;3;9;0;0;0;0;0;0;0;2009;0;0;2009;22;13;9;0;1987;166;37;48;21;1;0;5;0;28;0;1;1;0;2;2;1;0;0;0;0;0;0;1;0;2;0;1;0;15;4;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;90;42;4;7;1;2;7;2;1;2;1;1;1;0;6;0;1;1;1;0;2;0;1;1;1;1;0;0;4;353;40;27;47;8;37;5;3;3;2;113;0;1;3;49;3;2;2;0;0;4;1;0;0;0;1;0;0;2;1269;118;588;78;19;46;103;9;11;11;97;12;3;2;11;1;21;53;4;5;4;2;0;1;0;0;1;9;60;4;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;95;46;8;6;1;12;3;3;1;0;1;3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;8;6;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;3
"200201";"gmina miejsko-wiejska";"gm. Choroszcz";"białostocki";"podlaskie";11652;12705;3861;7790;6;44;1;1;0;0;0;0;1;7791;1;0;7791;104;47;57;0;7687;1669;375;814;42;4;83;166;11;3;9;4;3;3;1;11;4;1;0;2;5;3;3;0;6;9;2;1;7;97;30;1;3;1;1;2;1;3;7;0;0;1;1;5;1;0;1;1;0;1;628;444;11;41;3;10;10;8;4;5;4;6;6;4;5;4;5;2;5;1;7;2;4;1;2;4;5;4;21;525;166;114;15;15;12;35;26;10;5;6;7;6;9;16;3;7;11;5;15;0;1;4;6;2;5;6;4;14;4013;1695;285;112;38;273;271;24;30;211;540;29;44;71;19;33;22;5;10;14;39;14;3;3;8;5;9;13;193;51;18;6;3;5;0;5;0;3;1;0;2;1;2;3;2;675;207;82;64;17;4;28;19;9;1;4;18;7;6;3;2;3;6;8;1;4;1;1;3;9;3;1;2;162;96;19;1;7;5;0;2;3;0;6;3;3;1;6;1;15;3;5;0;3;1;0;2;0;0;0;3;7;11
"200202";"gmina miejsko-wiejska";"gm. Czarna Białostocka";"białostocki";"podlaskie";8096;8754;3096;5000;15;15;0;0;0;0;0;0;0;4998;0;0;4998;53;30;23;0;4945;1365;98;207;9;1;24;949;4;2;2;2;1;2;4;0;0;0;1;2;1;1;4;0;1;2;1;0;2;45;15;2;2;1;1;2;0;0;0;0;0;2;0;3;0;1;0;0;0;1;349;229;10;10;8;4;10;5;0;6;5;2;3;1;9;3;3;4;3;3;7;1;2;6;0;0;4;1;10;272;48;135;7;8;3;10;11;6;1;2;0;5;2;8;3;3;4;3;3;1;1;2;1;2;0;2;0;1;2579;871;255;65;42;167;369;22;21;51;347;14;5;4;3;4;132;8;19;10;15;4;9;3;5;3;3;13;115;14;6;2;1;2;0;0;0;0;0;0;0;0;1;1;1;308;135;41;36;3;4;6;7;5;2;3;0;4;0;4;0;0;1;2;1;0;2;1;0;3;0;3;6;39;43;14;0;1;4;3;0;2;0;2;1;1;0;3;1;1;5;0;0;1;2;0;0;0;0;0;0;2;7
"200203";"gmina wiejska";"gm. Dobrzyniewo Duże";"białostocki";"podlaskie";6661;7315;2243;4418;2;21;0;0;0;0;0;0;0;4418;0;0;4418;43;23;20;0;4375;878;118;468;26;2;48;83;3;1;12;3;1;2;3;30;3;1;2;2;2;0;2;0;1;2;4;4;10;45;13;5;0;0;0;0;1;0;2;0;0;0;0;1;3;0;0;1;0;0;351;228;5;16;6;5;5;6;2;4;6;3;9;6;8;3;2;1;3;4;5;0;1;5;3;1;10;1;3;363;99;71;13;32;6;24;36;8;3;1;3;7;8;8;8;1;5;2;6;1;2;3;4;0;3;1;1;7;2378;960;215;65;40;173;158;10;48;97;332;15;21;14;8;6;22;7;6;11;38;7;3;2;17;3;5;8;87;14;7;4;1;1;0;0;0;1;0;0;0;0;0;0;0;316;89;36;45;5;4;10;5;9;1;3;9;6;2;2;0;1;2;5;0;2;0;0;0;3;1;0;1;75;62;20;0;2;5;0;4;1;2;0;0;3;1;3;1;1;5;1;1;2;2;1;0;0;1;0;0;6;5
"200204";"gmina wiejska";"gm. Gródek";"białostocki";"podlaskie";3939;4361;1750;2189;8;30;0;0;0;0;0;0;0;2189;0;0;2189;23;12;11;0;2166;824;93;246;10;1;267;129;3;1;1;1;1;0;2;1;3;2;1;2;0;0;1;1;3;1;0;3;1;50;14;1;3;2;0;0;1;0;0;0;0;0;0;2;1;1;0;0;1;2;109;60;2;3;1;3;1;3;0;3;2;3;6;1;0;1;1;0;1;3;1;1;2;3;0;0;5;1;2;146;47;26;8;7;3;5;11;2;2;0;1;3;0;6;4;0;1;4;5;0;0;1;1;2;3;1;0;3;579;246;74;19;10;54;41;1;10;10;44;5;1;7;8;1;4;1;1;2;5;4;0;2;1;2;3;6;17;15;3;1;0;0;0;3;2;0;0;0;4;0;1;0;1;462;94;79;32;15;1;32;6;3;3;2;15;10;1;9;2;1;1;33;1;1;1;0;0;7;1;1;1;110;17;4;0;0;0;1;0;1;0;1;0;1;2;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;10
