"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Kamila GASIUK-PIHOWICZ - nr na liście 1";"Czesław MROCZEK - nr na liście 2";"Krzysztof Andrzej CHABERSKI - nr na liście 3";"Mariusz Piotr POPIELARZ - nr na liście 4";"Jarosław GRENDA - nr na liście 5";"Zbigniew KAMIŃSKI - nr na liście 6";"Alicja Emilia CICHOŃ - nr na liście 7";"Wiesław Andrzej KALICKI - nr na liście 8";"Daniel Rafał RYJEWSKI - nr na liście 9";"Dariusz Leon ŻOCHOWSKI - nr na liście 10";"Ryszard DZIADAK - nr na liście 11";"Grzegorz Stefan KOBYLIŃSKI - nr na liście 12";"Bożena SAWICKA - nr na liście 13";"Robert SOBIECH - nr na liście 14";"Klaudia PRUSACZYK - nr na liście 15";"Bartosz Kamil TRUSZKOWSKI - nr na liście 16";"Mateusz OBŁUDKA - nr na liście 17";"Agnieszka Joanna WNOROWSKA - nr na liście 18";"Maciej Mirosław WÓJCIK - nr na liście 19";"Dorota JASTRZĘBSKA - nr na liście 20";"Katarzyna FALKOWSKA - nr na liście 21";"Emilia KOZIOŁ - nr na liście 22";"Marta KAWKA - nr na liście 23";"Sybilla Stanisława DANILUK - nr na liście 24";"KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"Adam Adolf BEDNARCZYK - nr na liście 1";"Arkadiusz Kazimierz CZAK - nr na liście 2";"Janusz Adam JAREMKO - nr na liście 3";"Zbigniew Marian KILUK - nr na liście 4";"Ewa Helena STOLARZ - nr na liście 5";"Katarzyna Lidia SZAŁAŃSKA - nr na liście 6";"Joanna FIAŁKOWSKA - nr na liście 7";"Daniela Feliksa PACHNICKA - nr na liście 8";"Anna MACION - nr na liście 9";"Małgorzata Maria PIEKUT - nr na liście 10";"Robert Jan FABIANOWICZ - nr na liście 11";"Artur TETKOWSKI - nr na liście 12";"Zbigniew SMULEWICZ - nr na liście 13";"Andrzej FABIANOWICZ - nr na liście 14";"Krystyna Elżbieta TRYBUŁA - nr na liście 15";"Aleksandra Tatiana SZADZIEWSKA - nr na liście 16";"Genowefa GALAS - nr na liście 17";"Anna Maria PIEKARSKA - nr na liście 18";"Łukasz Bogumił KORWIN - nr na liście 19";"Sebastian WYRZYKOWSKI - nr na liście 20";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof TOŁWIŃSKI - nr na liście 1";"Jakub GĄGOL - nr na liście 2";"Dariusz Piotr PASTOR - nr na liście 3";"Edyta RADZIKOWSKA - nr na liście 4";"Krzysztof MULAWA - nr na liście 5";"Roman Ryszard SKŁADANOWSKI - nr na liście 6";"Anna KRUPIŃSKA - nr na liście 7";"Ewa DŁUSKA-REDES - nr na liście 8";"Paweł Wojciech WIĘCKOWSKI - nr na liście 9";"Izabela REDUCH - nr na liście 10";"Rafał Piotr WIELĄDEK - nr na liście 11";"Mariusz WOŹNIAK - nr na liście 12";"Marek JASIŃSKI - nr na liście 13";"Hanna SOCHARSKA - nr na liście 14";"Ada KASJANIUK - nr na liście 15";"Paweł BALA - nr na liście 16";"Anna USIĄDEK - nr na liście 17";"Grzegorz IGNACIUK - nr na liście 18";"Maria TOBIASZ - nr na liście 19";"Marcin Daniel KRASSOWSKI - nr na liście 20";"Bartłomiej Beniamin BRYK - nr na liście 21";"Jakub Andrzej ŻMUDZIŃSKI - nr na liście 22";"Michał HARASIM - nr na liście 23";"Beata Edyta JOŃCZYK - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Marek Wacław SAWICKI - nr na liście 1";"Krzysztof Wawrzyniec BORKOWSKI - nr na liście 2";"Beata JÓŹWIAK - nr na liście 3";"Rafał Józef KOWALCZYK - nr na liście 4";"Dariusz Zbigniew STOPA - nr na liście 5";"Paweł Rafał NATKOWSKI - nr na liście 6";"Marian KRUPIŃSKI - nr na liście 7";"Stanisław JASTRZĘBSKI - nr na liście 8";"Marek CHCIAŁOWSKI - nr na liście 9";"Bartłomiej Jarosław BODIO - nr na liście 10";"Anna TARKOWSKA - nr na liście 11";"Dorota CZYŻ - nr na liście 12";"Mariusz KOZERA - nr na liście 13";"Justyna ZEMBROWSKA - nr na liście 14";"Lidia SOPEL-SEREJA - nr na liście 15";"Kamil NALEWKA - nr na liście 16";"Marcin ZAWISTOWSKI - nr na liście 17";"Ewa SZURNICKA - nr na liście 18";"Beata Marta KACZYŃSKA - nr na liście 19";"Krystian KANIA - nr na liście 20";"Magdalena Maria SAŁATA - nr na liście 21";"Cezary KOŁODZIEJSKI - nr na liście 22";"Hanna Bożenna KELLEHER - nr na liście 23";"Michał POSTEK - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Krzysztof Józef TCHÓRZEWSKI - nr na liście 1";"Henryk KOWALCZYK - nr na liście 2";"Arkadiusz CZARTORYSKI - nr na liście 3";"Marek Tadeusz ZAGÓRSKI - nr na liście 4";"Teresa Anna WARGOCKA - nr na liście 5";"Grzegorz Adam WOŹNIAK - nr na liście 6";"Anna Maria SIARKOWSKA - nr na liście 7";"Maciej GÓRSKI - nr na liście 8";"Dorota SKRZYPEK - nr na liście 9";"Jerzy ŻUKOWSKI - nr na liście 10";"Bartosz PAWELCZYK - nr na liście 11";"Marek Łukasz GROMADZKI - nr na liście 12";"Bartłomiej KURKUS - nr na liście 13";"Iwona Teresa KUROWSKA - nr na liście 14";"Bartłomiej Tomasz PIEŃKOWSKI - nr na liście 15";"Barbara ROGALSKA - nr na liście 16";"Grzegorz MAKOWIECKI - nr na liście 17";"Anna KASZUBA - nr na liście 18";"Anna Agnieszka ŚNIADACH - nr na liście 19";"Ewa Grażyna RUNO - nr na liście 20";"Zygmunt Czesław ŻYLUK - nr na liście 21";"Urszula Maria HAWRYLUK - nr na liście 22";"Agnieszka GAŚ - nr na liście 23";"Daniel George MILEWSKI - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Dorota Zofia OLKO - nr na liście 1";"Anna PIASECKA - nr na liście 2";"Maria Magdalena PARZYCHOWSKA-KURPIEWSKA - nr na liście 3";"Michał Aleksander SKRZYNIARZ - nr na liście 4";"Tomasz Robert KARDACZ - nr na liście 5";"Jacek Piotr KUŹNIARSKI - nr na liście 6";"Izabela Aldona TRZPIL - nr na liście 7";"Beata ZYGMUNT - nr na liście 8";"Radosław KOMOR - nr na liście 9";"Maciej KARWOWSKI - nr na liście 10";"Maria Aleksandra PAWLAK - nr na liście 11";"Maciej Tadeusz PRANDOTA - nr na liście 12";"Krzysztof GROCHOWSKI - nr na liście 13";"Tomasz Sebastian OLEKSY - nr na liście 14";"Grzegorz LIS - nr na liście 15";"Justyna Helena KASPAREK - nr na liście 16";"Małgorzata Joanna ADAMCZYK - nr na liście 17";"Rafał CHOJECKI - nr na liście 18";"Małgorzata Olga WOJTOWICZ - nr na liście 19";"Marta GASTOŁ - nr na liście 20";"Tomasz Andrzej PNIEWSKI - nr na liście 21";"Delfina Maria HASZCZYŃSKA - nr na liście 22";"Grzegorz GUZ - nr na liście 23";"Henryk Krzysztof KRASUCKI - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Marek Aleksander CZARNECKI - nr na liście 1";"Urszula Elżbieta KOWALCZYK - nr na liście 2";"Krzysztof GAJOWNICZEK - nr na liście 3";"Rafał Radosław STARZYŃSKI - nr na liście 4";"Justyna Joanna KĘPA - nr na liście 5";"Mariusz LENDA - nr na liście 6";"Adam BODZAN - nr na liście 7";"Ewa SZYDŁOWSKA - nr na liście 8";"Alfred Franciszek ROBAK - nr na liście 9";"Dominik CZARNOCKI - nr na liście 10";"Urszula DEPTUŁA - nr na liście 11";"Kamil PIÓRKOWSKI - nr na liście 12";"Mirosław BUJALSKI - nr na liście 13";"Marianna GÓRSKA - nr na liście 14";"Grzegorz Stanisław MARCHEWKA - nr na liście 15";"Marzena PRZEŹDZIECKA - nr na liście 16";"Jarosław Krzysztof ZYŚK - nr na liście 17";"Dariusz Paweł KISIELIŃSKI - nr na liście 18";"Ewa WYSMUŁEK - nr na liście 19";"Andrzej Paweł RYŚ - nr na liście 20";"Paulina Beata ROBAK - nr na liście 21";"Szymon RYTEL - nr na liście 22";"Małgorzata Halina GOŁACKA - nr na liście 23";"Andrzej Zbigniew NASTAŁA - nr na liście 24";"Liczba obwodów"
"140301";"gmina miejska";"m. Garwolin";"garwoliński";"mazowieckie";12068;13266;2997;9070;10;48;0;0;0;0;0;0;0;9068;0;0;9068;77;48;29;0;8991;1702;1315;160;12;8;28;17;32;5;4;28;2;1;18;15;3;3;2;2;3;8;4;11;10;11;24;9;1;1;0;0;2;4;1;2;1;0;0;0;0;0;0;1;0;0;2;632;255;24;17;22;35;7;36;6;23;11;3;23;22;7;6;14;8;14;39;8;2;6;9;35;981;190;67;33;10;10;8;8;1;529;2;6;9;5;1;29;6;2;0;4;16;30;4;1;10;4705;594;258;54;33;40;2045;112;33;30;17;5;7;14;1049;8;19;9;17;1;1;1;7;31;320;673;334;85;45;6;7;17;24;9;6;20;13;3;4;30;19;5;12;5;3;3;1;6;2;14;274;15;3;8;173;9;2;2;6;2;2;6;3;1;6;4;2;1;1;1;2;3;2;1;19;16
"140302";"gmina miejska";"m. Łaskarzew";"garwoliński";"mazowieckie";3545;3867;1133;2412;5;9;0;0;0;0;0;0;0;2411;0;0;2411;41;14;27;0;2370;286;224;15;1;2;5;8;3;2;3;13;0;1;4;0;0;0;0;0;2;2;0;0;1;0;8;3;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;130;69;5;1;9;7;2;4;1;1;1;2;7;6;0;1;1;0;1;4;0;2;0;1;5;400;40;5;8;3;0;3;0;1;78;3;2;2;0;0;247;1;1;1;1;1;2;1;0;0;1419;194;110;13;11;7;705;9;7;13;12;3;21;4;177;0;3;2;3;5;1;2;1;5;111;101;45;13;6;2;4;1;6;1;3;4;1;1;2;4;4;1;0;0;0;0;0;1;1;1;26;5;0;1;5;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;2;0;0;8;4
"140303";"gmina wiejska";"gm. Borowie";"garwoliński";"mazowieckie";3738;4168;1172;2566;1;5;0;0;0;0;0;0;0;2566;0;0;2566;30;24;6;0;2536;159;93;20;1;2;1;3;17;0;0;4;1;0;3;1;0;0;0;0;1;3;1;0;2;6;6;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;130;55;12;3;0;7;1;12;3;1;3;3;8;5;0;0;0;1;0;8;1;0;0;1;6;240;66;60;7;2;3;2;0;1;71;0;1;3;2;2;6;4;0;0;2;1;3;0;1;3;1884;276;121;19;16;45;946;25;13;12;6;2;2;7;223;3;7;3;4;0;2;5;2;7;138;80;36;8;6;1;2;3;2;2;0;2;2;2;1;1;3;0;1;4;0;0;0;1;1;2;37;7;2;0;11;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;1;2;0;8;5
"140304";"gmina wiejska";"gm. Garwolin";"garwoliński";"mazowieckie";8988;9987;2597;6391;9;32;0;0;0;0;0;0;0;6390;0;0;6390;76;43;33;0;6314;686;448;74;10;5;5;15;24;8;7;20;1;1;21;8;1;2;2;4;7;5;3;6;6;3;28;10;3;0;0;1;3;1;1;1;0;1;0;1;0;0;1;1;2;0;2;412;149;17;24;15;37;5;16;3;12;10;6;26;10;2;4;7;2;5;24;2;1;3;8;24;850;161;36;15;8;2;2;0;2;539;1;6;5;6;5;24;9;1;0;4;5;9;3;1;6;3952;399;247;30;41;41;2137;57;37;19;20;6;19;19;601;6;5;6;8;3;8;2;7;26;208;281;129;43;21;5;9;4;17;3;1;7;7;1;2;8;4;1;5;3;3;2;0;2;0;4;105;22;3;5;29;3;0;2;2;1;2;1;2;1;4;1;0;0;1;0;3;1;1;2;19;12
"140305";"gmina wiejska";"gm. Górzno";"garwoliński";"mazowieckie";4662;5094;1410;3252;0;11;0;0;0;0;0;0;0;3252;0;0;3252;39;22;17;0;3213;163;96;15;5;3;1;2;4;1;1;5;0;1;8;7;0;3;2;0;0;1;1;2;4;1;7;2;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;156;57;10;3;2;2;2;3;1;2;2;1;13;3;1;0;1;2;1;43;1;0;0;2;4;342;91;30;13;4;4;0;2;1;155;1;1;0;1;1;12;3;1;0;1;9;5;1;1;5;2423;185;414;19;12;20;1312;31;12;10;11;2;4;5;233;2;6;7;5;1;2;1;2;15;112;84;46;11;2;1;1;1;3;0;0;0;0;1;2;1;4;3;3;2;1;0;0;1;0;1;38;6;6;1;9;1;0;1;3;0;0;1;0;1;2;1;1;1;0;0;0;1;0;0;3;8
"140306";"gmina wiejska";"gm. Łaskarzew";"garwoliński";"mazowieckie";3875;4231;1286;2589;3;5;0;0;0;0;0;0;0;2589;0;0;2589;42;31;11;0;2547;181;130;14;2;3;1;3;4;1;3;9;0;0;4;0;1;0;0;0;3;0;1;2;0;0;11;3;0;0;1;1;3;0;0;0;0;0;1;1;0;0;0;0;1;0;0;149;54;8;6;9;11;3;4;1;2;2;0;13;6;1;0;2;2;0;13;1;0;3;2;6;300;87;22;8;3;0;0;0;0;109;1;3;3;0;0;55;0;1;0;0;1;3;0;1;3;1778;156;91;19;6;8;1103;17;7;10;15;8;5;3;191;2;7;2;3;2;1;0;2;8;112;98;36;19;4;1;2;0;8;3;1;1;0;2;3;5;3;1;2;0;3;0;0;1;1;2;30;5;0;1;7;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;9;5
"140307";"gmina wiejska";"gm. Maciejowice";"garwoliński";"mazowieckie";5113;5675;1805;3308;2;26;0;0;0;0;0;0;0;3308;0;0;3308;52;32;20;0;3256;189;123;24;3;6;0;6;5;1;2;5;0;1;5;1;0;0;0;0;1;1;0;1;2;2;10;2;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;125;54;8;6;9;4;2;6;1;2;1;6;3;5;1;1;1;0;1;1;2;1;2;0;8;320;138;24;8;13;2;3;0;3;97;2;3;4;1;0;7;5;1;0;1;0;3;0;0;5;2432;196;942;28;14;15;933;9;13;13;11;4;3;6;104;3;5;2;5;0;2;2;1;8;113;134;55;15;9;1;1;9;7;0;3;3;2;1;4;5;4;0;2;0;3;5;0;1;1;3;46;8;6;0;6;1;1;0;0;1;0;0;0;0;0;5;2;0;0;0;0;0;1;0;15;8
"140308";"gmina wiejska";"gm. Miastków Kościelny";"garwoliński";"mazowieckie";3486;3775;1128;2358;1;7;0;0;0;0;0;0;0;2358;0;0;2358;43;29;14;0;2315;142;90;16;1;1;3;5;6;0;1;0;1;0;12;0;2;0;0;0;1;0;0;1;1;1;8;2;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;113;39;9;4;8;5;1;4;2;3;3;1;7;3;0;0;0;2;0;13;2;1;2;0;4;244;79;25;4;3;1;2;4;1;101;0;0;1;0;2;5;3;2;0;1;4;2;0;2;2;1716;150;167;14;16;15;1000;26;6;9;12;4;6;1;188;2;6;3;4;3;1;2;1;13;67;69;27;13;4;0;0;1;3;5;0;1;2;0;0;4;0;0;0;1;1;2;0;2;1;2;23;4;2;0;3;2;0;1;3;0;0;1;0;0;3;1;0;0;0;0;0;1;0;1;1;6
"140309";"gmina wiejska";"gm. Parysów";"garwoliński";"mazowieckie";2922;3208;1075;1847;6;6;0;0;0;0;0;0;0;1847;0;0;1847;31;15;16;0;1816;61;34;8;3;2;2;0;2;1;1;1;1;1;1;0;2;0;0;1;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;79;33;6;3;2;3;1;0;0;8;2;5;2;1;0;0;1;0;1;4;0;1;2;3;1;193;56;35;5;3;2;1;1;0;71;0;1;0;0;3;5;0;0;0;2;1;4;1;0;2;1409;136;79;12;4;68;654;15;12;4;5;3;1;1;291;2;1;7;5;4;0;3;3;2;97;46;13;9;5;0;2;0;2;2;0;1;1;0;0;1;1;2;0;4;0;0;0;3;0;0;23;1;2;0;2;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;12;4
"140310";"gmina miejsko-wiejska";"gm. Pilawa";"garwoliński";"mazowieckie";7671;8410;2375;5296;5;27;0;0;0;0;0;0;0;5296;0;0;5296;64;40;24;0;5232;594;413;43;7;3;8;10;24;4;6;11;1;6;18;3;4;6;0;1;3;7;2;5;3;6;23;7;1;0;0;1;2;0;0;1;1;1;0;0;0;0;0;3;1;3;2;313;119;14;7;15;14;2;37;3;11;7;1;15;8;2;4;6;1;4;12;0;4;3;7;17;493;107;34;14;10;3;2;8;3;218;3;4;8;4;0;14;4;1;4;4;6;30;2;1;9;3504;392;269;41;19;48;1903;73;53;25;10;4;7;9;288;9;16;4;15;3;7;1;5;27;276;237;96;21;34;6;3;7;4;5;1;6;3;3;1;11;8;1;6;4;1;3;2;6;0;5;68;12;8;6;7;7;3;0;5;0;0;1;0;0;3;1;0;1;0;1;0;0;2;0;11;10
"140311";"gmina wiejska";"gm. Sobolew";"garwoliński";"mazowieckie";5679;6349;1779;3900;7;25;0;0;0;0;0;0;0;3899;0;0;3899;50;31;19;0;3849;273;175;20;4;3;4;4;14;4;0;17;3;1;3;1;1;1;1;0;2;0;5;2;3;5;6;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;197;99;4;10;7;19;0;4;1;2;1;2;6;4;2;5;2;0;2;15;1;1;0;2;8;332;121;32;8;17;1;3;1;1;110;0;4;3;4;0;9;1;1;2;4;4;2;1;1;2;2892;228;717;31;19;11;1402;33;22;12;16;9;3;7;170;5;10;6;8;3;3;2;6;15;154;111;29;10;10;7;2;6;9;1;1;1;7;0;2;5;7;0;3;4;1;0;0;3;1;2;38;8;2;4;2;0;2;0;2;2;0;0;1;2;0;3;0;0;0;0;1;0;0;0;9;6
