"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Bartłomiej Henryk SIENKIEWICZ - nr na liście 1";"Adam Zbigniew CYRAŃSKI - nr na liście 2";"Marzena OKŁA-DREWNOWICZ - nr na liście 3";"Artur Daniel GIERADA - nr na liście 4";"Agata Ewa WOJDA - nr na liście 5";"Jerzy Zbigniew MATEREK - nr na liście 6";"Lucjan Marek PIETRZCZYK - nr na liście 7";"Michał Jerzy BRAUN - nr na liście 8";"Maciej Robert KMITA - nr na liście 9";"Edyta Anna HANDZE - nr na liście 10";"Michał Ryszard CICHOCKI - nr na liście 11";"Mirosław DZIAREK - nr na liście 12";"Andrzej Franciszek ZOCH - nr na liście 13";"Łukasz MADERAK - nr na liście 14";"Józef BRYK - nr na liście 15";"Eugeniusz Wacław ŁATA - nr na liście 16";"Anna Czesława SIOJA - nr na liście 17";"Gabriela Karolina PUSTUŁ - nr na liście 18";"Robert Paweł JARKIEWICZ - nr na liście 19";"Avetis MNOYAN - nr na liście 20";"Dorota Joanna GRUSZKA - nr na liście 21";"Maciej Stanisław KLESYK - nr na liście 22";"Katarzyna Monika GERMAN-SZCZUKIEWICZ - nr na liście 23";"Norbert KRZYSTANEK - nr na liście 24";"Teresa DZIOPA - nr na liście 25";"Anna Maria DZIEWANOWSKA - nr na liście 26";"Dawid Zdzisław BATOR - nr na liście 27";"Jakub DAJCZER - nr na liście 28";"Dorota Marzena ŁUKAWSKA - nr na liście 29";"Zofia Teresa JAROSZEK - nr na liście 30";"Izabela Krystyna BUSZEWICZ - nr na liście 31";"Sławomir Sylwester GĄGOROWSKI - nr na liście 32";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof BOSAK - nr na liście 1";"Mateusz Kamil IWAN - nr na liście 2";"Damian Rafał MILCZUSZEK - nr na liście 3";"Łukasz Sylwester WILCZYŃSKI - nr na liście 4";"Michał SOKOLNICKI - nr na liście 5";"Łukasz Szczepan OSPARA - nr na liście 6";"Mariola Nina PIASECKA - LEYDO - nr na liście 7";"Juliusz BILSKI - nr na liście 8";"Dawid Stefan KUROWSKI - nr na liście 9";"Roksana Adrianna ORANIEC - nr na liście 10";"Aneta Karolina SZCZĘSNA - nr na liście 11";"Kinga Paula SYMELA - nr na liście 12";"Mateusz Krzysztof ŚLIWA - nr na liście 13";"Artur KOPACZ - nr na liście 14";"Przemysław Jan DŁUGOSZ - nr na liście 15";"Katarzyna Mariola WIECZOREK - nr na liście 16";"Krzysztof PAJĄK - nr na liście 17";"Kinga Barbara RUSIN - nr na liście 18";"Barbara Walentyna LEŻAŃSKA - nr na liście 19";"Sebastian Piotr TKACZ - nr na liście 20";"Danuta Ewa ZAPART - nr na liście 21";"Marceli Seweryn MAŁKIEWICZ - nr na liście 22";"Piotr Władysław BURZAWA - nr na liście 23";"Dorota Maria TOMCZYK - nr na liście 24";"Łukasz ŚWISTAK - nr na liście 25";"Mikołaj Jan OBIEDZIŃSKI - nr na liście 26";"Maria Izabela KOZIEŁ - nr na liście 27";"Monika Wioletta GŁODEK - nr na liście 28";"Krzysztof Jerzy TYRAŁA - nr na liście 29";"Dominika Maria WILCZYŃSKA - nr na liście 30";"Andrzej BUGAJSKI - nr na liście 31";"Krzysztof Wiesław KASZA - nr na liście 32";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Czesław Adam SIEKIERSKI - nr na liście 1";"Piotr Daniel APEL - nr na liście 2";"Kazimierz Jerzy KOTOWSKI - nr na liście 3";"Andrzej SWAJDA - nr na liście 4";"Grzegorz Andrzej GAŁUSZKA - nr na liście 5";"Jolanta Dorota TYJAS - nr na liście 6";"Leszek Jarosław WAWRZYŁA - nr na liście 7";"Stanisława Danuta BARAŃSKA - nr na liście 8";"Łukasz ŚWIERCZYŃSKI - nr na liście 9";"Ewelina Janina BIEŃ - nr na liście 10";"Mirosław Stanisław FUCIA - nr na liście 11";"Sylwia Joanna BĘTKOWSKA - nr na liście 12";"Krzysztof Sebastian MARWICKI - nr na liście 13";"Aleksandra Aniela SZULC - nr na liście 14";"Sebastian Stanisław NOWACZKIEWICZ - nr na liście 15";"Katarzyna Magdalena MICHNOWSKA-MAŁEK - nr na liście 16";"Anna Zofia GOLIK - nr na liście 17";"Anna GABRYŚ - nr na liście 18";"Mateusz Mikołaj KARLIŃSKI - nr na liście 19";"Piotr Bogusław ŻOŁĄDEK - nr na liście 20";"Jerzy Zbigniew ŻYŁA - nr na liście 21";"Paweł GARBUZIK - nr na liście 22";"Adam ŻEBROWSKI - nr na liście 23";"Krystyna Grażyna ZDONEK - nr na liście 24";"Michał Tomasz SKOTNICKI - nr na liście 25";"Joanna Halina BRZESZCZ - nr na liście 26";"Zofia Teresa KRUK - nr na liście 27";"Robert BODO - nr na liście 28";"Jan Jerzy MYSZKA - nr na liście 29";"Danuta Aniela PAWLIK - nr na liście 30";"Karol Paweł KLIŚ - nr na liście 31";"Krystian Stefan JARUBAS - nr na liście 32";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Zbigniew Tadeusz ZIOBRO - nr na liście 1";"Anna Maria KRUPKA - nr na liście 2";"Krzysztof Bogdan LIPIEC - nr na liście 3";"Michał CIEŚLAK - nr na liście 4";"Marek KWITEK - nr na liście 5";"Piotr Sylwester WAWRZYK - nr na liście 6";"Agata Katarzyna WOJTYSZEK - nr na liście 7";"Maria ZUBA - nr na liście 8";"Bogdan Jan LATOSIŃSKI - nr na liście 9";"Andrzej Michał KRYJ - nr na liście 10";"Mariusz Marek GOSEK - nr na liście 11";"Krzysztof BIELECKI - nr na liście 12";"Artur Marian KONARSKI - nr na liście 13";"Tomasz Andrzej PUCHROWICZ - nr na liście 14";"Dominik TARCZYŃSKI - nr na liście 15";"Zbigniew Adam KONIUSZ - nr na liście 16";"Dorota Ewa STĘPIEŃ-ZAJĄC - nr na liście 17";"Grzegorz PIEC - nr na liście 18";"Monika SŁONIEWSKA - nr na liście 19";"Bartłomiej Piotr ORZEŁ - nr na liście 20";"Agnieszka Dorota BURAS - nr na liście 21";"Marek STRZAŁA - nr na liście 22";"Małgorzata Barbara JALOWSKA - nr na liście 23";"Hubert Wacław PRZYBYSZEWSKI - nr na liście 24";"Maksymilian Krzysztof ŚLUSARCZYK - nr na liście 25";"Patrycja Anna IWAŃSKA-BĘBEN - nr na liście 26";"Urszula PRZYGODZKA - nr na liście 27";"Sylwester Arkadiusz CHRUSZCZ - nr na liście 28";"Danuta Barbara KRĘPA - nr na liście 29";"Magdalena Anna ZIELEŃ - nr na liście 30";"Agnieszka KUŚ - nr na liście 31";"Bartłomiej DORYWALSKI - nr na liście 32";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Piotr Krzysztof LIROY-MARZEC - nr na liście 1";"Paweł Mieczysław POŁANECKI - nr na liście 2";"Marcin Lech MOLENDA - nr na liście 3";"Anna KRYSTOWSKA - nr na liście 4";"Michał Franciszek PIOTROWSKI - nr na liście 5";"Grzegorz ZIELIŃSKI - nr na liście 6";"Katarzyna Edyta GŁODKOWSKA - nr na liście 7";"Łukasz Roman BUKŁAT - nr na liście 8";"Ewa Justyna MACHNICKA-ZIELIŃSKA - nr na liście 9";"Sławomir Krystian LECH - nr na liście 10";"Magdalena Maria DEEP - nr na liście 11";"Magdalena Anna BUKŁAT - nr na liście 12";"Piotr Maksymilian SITKOWSKI - nr na liście 13";"Ewelina Edyta PAWLIKOWSKA-WIJAS - nr na liście 14";"Tomasz Grzegorz LIS - nr na liście 15";"Monika Agnieszka PĘCAK - nr na liście 16";"Karol Jerzy BOŻEK - nr na liście 17";"Aleksandra Sylwia BOŻEK - nr na liście 18";"Paweł Łukasz JAROSZEWSKI - nr na liście 19";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Andrzej Jan SZEJNA - nr na liście 1";"Paulina Krystyna PIECHNA-WIĘCKIEWICZ - nr na liście 2";"Aron Adrian PIETRUSZKA - nr na liście 3";"Iwona WIELGUS - nr na liście 4";"Jan GAJDA - nr na liście 5";"Marcin CHŁODNICKI - nr na liście 6";"Alicja Małgorzata LISIAK - nr na liście 7";"Arkadiusz CHYLA - nr na liście 8";"Bogusława DŁUGOSZ - nr na liście 9";"Józef GRABOWSKI - nr na liście 10";"Krzysztof Wojciech ARENDARSKI - nr na liście 11";"Adrian Aleksander BIELUŃ - nr na liście 12";"Anna Dorota LISOWSKA - nr na liście 13";"Stanisław Adam KARPIŃSKI - nr na liście 14";"Jacek Jakub KRUPA - nr na liście 15";"Dariusz ŁOSIN - nr na liście 16";"Halina KOSECKA - nr na liście 17";"Anna Ewa TARAPACZ - nr na liście 18";"Mirosława Zofia MARENIN - nr na liście 19";"Irena Krystyna KOWALCZYK-KWIECIEŃ - nr na liście 20";"Iga KOMAR - nr na liście 21";"Piotr KASPERKIEWICZ - nr na liście 22";"Beata Monika BOROWIECKA - nr na liście 23";"Marek Jerzy WALO - nr na liście 24";"Agata Dominika PAWŁOWSKA - nr na liście 25";"Anna Marta MENTEL-WALKIEWICZ - nr na liście 26";"Ewa Zofia KOPER - nr na liście 27";"Marlena ZIMNICKA - nr na liście 28";"Dobrosława Hanna SOJKA-GŁUSZAK - nr na liście 29";"Robert JUREK - nr na liście 30";"Jan Tadeusz KLAMCZYŃSKI - nr na liście 31";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Stanisław SKUZA - nr na liście 1";"Monika JEDYNAK - nr na liście 2";"Emilia Kinga KAŹMIERCZAK - nr na liście 3";"Artur Maciej DUDEK - nr na liście 4";"Hubert Adam SIKORA - nr na liście 5";"Paulina KOZA - nr na liście 6";"Aleksander Józef DOMAGAŁA - nr na liście 7";"Jakub Dawid SIKORA - nr na liście 8";"Dominik Stanisław CZAJ - nr na liście 9";"Marcin Grzegorz WOCH - nr na liście 10";"Anna Helena JAŁOCHA - nr na liście 11";"Antoni FILIKS - nr na liście 12";"Monika Edyta GORZELAK - nr na liście 13";"Ireneusz Jan KOŚCIELNIAK - nr na liście 14";"Żaneta Iwona SĘDEK - nr na liście 15";"Maciej Mateusz KRZEMIŃSKI - nr na liście 16";"Paulina Krystyna FORMA - nr na liście 17";"Adam Karol KLIMEK - nr na liście 18";"Agata WAWRZEŃCZYK - nr na liście 19";"Bartłomiej Piotr DROGOSZ - nr na liście 20";"Justyna FLORCZYK - nr na liście 21";"Karol Paweł KUMEK - nr na liście 22";"Irena OLEJARCZYK - nr na liście 23";"Stanisław Grzegorz SAGAN - nr na liście 24";"Magdalena Karolina ADAMCZYK - nr na liście 25";"Hubert Marcin KUROWSKI - nr na liście 26";"Marlena Magdalena SIKORA - nr na liście 27";"Tomasz Piotr TARKA - nr na liście 28";"Dorota Maria KOWALSKA - nr na liście 29";"Monika Maria OSMAN - nr na liście 30";"Magdalena Kinga PAWLIK-KIRKIEWICZ - nr na liście 31";"Arkadiusz Cezary JELONEK - nr na liście 32";"Liczba obwodów"
"260101";"gmina miejsko-wiejska";"gm. Busko-Zdrój";"buski";"świętokrzyskie";25598;27058;9443;16155;12;1050;1;1;0;0;0;0;1;16155;1;0;16155;144;92;52;0;16011;2601;1195;265;299;54;69;24;19;20;37;11;7;3;475;8;5;3;9;3;6;10;21;1;5;1;1;6;2;0;4;24;7;7;900;617;24;6;25;18;3;14;8;25;10;17;8;16;11;4;10;17;17;0;3;8;2;4;3;5;2;5;4;1;4;1;8;1977;636;47;22;14;71;13;4;14;7;13;21;3;3;5;16;4;8;15;2;15;5;3;2;1;13;3;4;1;3;3;107;899;8435;2756;1273;222;2340;25;103;181;25;31;7;50;679;15;22;159;212;19;5;17;141;8;11;4;6;5;17;2;13;5;5;23;54;231;217;1;4;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;2;1736;902;256;41;222;39;39;42;6;14;12;6;16;16;13;18;6;8;6;6;1;12;3;7;2;6;1;3;3;3;3;24;131;20;13;4;6;2;2;6;8;2;14;7;3;2;1;2;3;1;3;1;2;5;0;3;6;1;0;0;1;2;2;1;8;26
"260102";"gmina wiejska";"gm. Gnojno";"buski";"świętokrzyskie";3293;3648;1403;1890;7;8;0;0;0;0;0;0;0;1890;0;0;1890;33;26;7;0;1857;62;23;18;5;2;6;0;2;0;0;1;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;43;30;1;1;4;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;216;57;2;1;0;9;4;0;1;0;1;1;0;2;0;2;0;0;0;0;45;1;2;2;0;18;0;1;0;0;0;9;58;1400;448;263;42;273;3;12;220;4;13;0;9;14;2;3;20;3;1;3;3;47;3;0;0;0;0;3;1;2;1;0;2;5;19;16;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;109;47;30;2;9;1;0;3;0;0;0;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;9;8;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"260103";"gmina miejsko-wiejska";"gm. Nowy Korczyn";"buski";"świętokrzyskie";4562;4991;1845;2717;27;21;0;0;0;0;0;0;0;2717;0;0;2717;33;22;11;0;2684;133;52;20;10;4;2;0;1;3;0;0;1;0;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;33;0;1;82;58;1;1;1;2;0;1;0;0;0;2;0;4;2;1;2;1;0;1;0;0;2;0;0;0;0;0;0;0;0;1;2;738;54;5;0;2;5;0;1;1;0;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;68;590;1588;546;306;75;309;2;47;90;4;5;3;5;123;2;0;21;8;0;1;1;17;2;0;1;1;0;3;1;0;5;0;2;8;17;13;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;105;59;12;0;11;3;0;5;1;1;0;0;1;4;0;1;0;0;0;0;0;2;1;0;2;1;1;0;0;0;0;0;21;2;1;1;0;1;0;1;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;1;1;0;0;5
"260104";"gmina miejsko-wiejska";"gm. Pacanów";"buski";"świętokrzyskie";5617;6111;2528;3088;11;14;0;0;0;0;0;0;0;3088;0;1;3087;29;18;11;0;3058;147;64;11;28;12;2;4;2;0;2;0;0;0;4;0;2;1;0;1;0;0;3;1;0;0;0;0;0;0;0;7;1;2;132;81;6;4;7;2;3;4;2;0;0;1;3;4;2;0;1;7;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;534;186;4;4;0;8;3;1;2;3;4;0;3;1;1;4;0;2;0;0;2;2;2;2;0;1;0;1;0;1;0;0;297;2013;813;263;28;739;4;13;35;3;3;0;4;26;2;0;16;3;2;2;1;23;3;11;0;0;1;0;0;1;2;1;3;11;13;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;78;22;2;17;2;5;9;1;1;1;1;0;1;0;1;1;1;0;0;1;2;0;0;0;2;0;0;1;0;0;6;64;3;0;1;0;1;1;0;1;0;49;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;1;0;1;8
"260105";"gmina wiejska";"gm. Solec-Zdrój";"buski";"świętokrzyskie";3968;4545;1420;2548;2;293;0;0;0;0;0;0;0;2548;0;0;2548;41;25;16;0;2507;266;166;19;18;5;9;4;1;4;1;4;1;0;7;1;3;3;2;0;0;1;2;0;0;1;0;0;0;1;1;10;1;1;87;51;5;0;2;1;1;0;1;3;1;4;0;3;5;1;2;2;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;481;144;4;6;5;21;2;0;1;0;0;2;1;0;0;0;0;0;2;0;5;2;0;2;1;6;0;0;0;0;0;18;259;1452;602;214;17;357;2;11;31;3;0;3;7;122;2;3;18;4;1;1;4;25;1;1;0;1;0;2;0;0;8;1;5;6;29;26;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;167;81;23;5;23;4;1;4;1;4;1;2;1;2;0;2;0;0;2;0;0;0;4;0;0;0;0;3;0;0;0;4;25;5;3;1;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;1;8
"260106";"gmina miejsko-wiejska";"gm. Stopnica";"buski";"świętokrzyskie";5662;6175;2340;3322;9;26;0;0;0;0;0;0;0;3322;0;0;3322;30;25;5;0;3292;203;97;31;20;6;10;0;0;1;5;0;0;1;13;2;2;0;0;0;0;0;3;1;0;0;0;2;1;0;1;2;0;5;151;100;8;3;3;2;0;1;2;0;2;3;1;2;3;1;4;4;4;0;1;1;0;1;0;4;0;1;0;0;0;0;0;564;334;9;1;2;5;3;1;1;3;5;1;4;0;1;0;0;0;1;0;6;3;0;1;0;10;0;0;1;0;1;2;169;2193;804;331;43;692;9;15;92;9;3;0;5;64;4;3;17;20;1;1;6;40;0;8;0;0;0;4;2;4;2;0;5;9;30;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;144;58;32;9;21;2;0;2;0;0;2;0;2;3;0;0;0;1;1;0;3;1;2;0;0;0;0;0;0;0;0;5;7;0;0;1;0;0;1;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"260107";"gmina wiejska";"gm. Tuczępy";"buski";"świętokrzyskie";2796;3041;1136;1660;1;3;0;0;0;0;0;0;0;1660;0;0;1660;29;20;9;0;1631;90;38;8;5;3;5;1;0;1;3;0;3;1;7;0;9;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;3;62;42;2;1;2;2;0;1;0;1;0;0;1;3;1;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;195;80;1;2;1;4;0;0;0;0;1;0;0;0;1;0;0;0;2;0;3;1;0;0;1;41;0;1;0;0;1;0;55;1179;253;274;81;427;10;18;41;7;0;1;1;9;0;1;7;0;1;0;1;30;1;7;0;0;0;4;0;0;1;2;1;1;6;3;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;94;22;10;2;6;2;2;3;2;1;1;2;0;0;1;0;1;1;0;0;0;1;12;0;0;1;0;0;0;0;0;24;5;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
"260108";"gmina miejsko-wiejska";"gm. Wiślica";"buski";"świętokrzyskie";4187;4559;1848;2339;12;13;0;0;0;0;0;0;0;2339;0;0;2339;33;18;15;0;2306;157;66;21;11;3;5;1;1;2;8;2;2;0;11;1;1;1;3;1;1;0;6;0;0;0;1;0;0;0;0;5;2;2;99;61;3;1;5;3;0;1;2;1;0;3;0;1;3;0;1;0;1;0;0;2;0;1;1;2;0;0;0;1;1;2;3;272;105;8;3;3;12;0;3;1;0;0;7;3;2;2;2;0;0;3;0;0;1;2;0;0;2;1;1;0;0;0;5;106;1579;495;189;173;490;7;25;29;2;2;1;17;52;1;4;3;23;3;2;0;24;1;0;0;1;0;3;1;0;4;1;1;25;25;24;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;157;92;16;3;21;5;2;5;0;0;2;1;3;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;17;3;2;1;0;0;1;2;0;0;5;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;5
"260201";"gmina wiejska";"gm. Imielno";"jędrzejowski";"świętokrzyskie";3287;3586;1399;1888;2;9;0;0;0;0;0;0;0;1888;0;0;1888;30;12;18;0;1858;106;52;9;8;4;6;1;0;1;9;1;0;0;3;0;1;3;4;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;78;55;0;0;2;2;0;1;2;0;1;0;3;2;2;1;0;2;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;290;93;12;6;8;5;5;100;4;1;1;3;0;1;0;0;0;2;5;0;0;0;1;1;0;0;0;1;0;0;1;4;36;1269;435;268;51;74;3;33;12;18;3;2;2;7;20;263;13;15;3;0;1;15;7;1;0;1;2;1;0;5;1;1;1;11;13;10;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;94;38;12;1;13;6;3;2;4;0;4;0;0;0;2;3;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;8;0;1;0;0;0;0;2;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4
"260202";"gmina miejsko-wiejska";"gm. Jędrzejów";"jędrzejowski";"świętokrzyskie";20621;22274;7484;13137;12;59;1;1;0;0;0;0;1;13138;1;0;13138;143;99;44;0;12995;2093;877;188;227;135;144;14;12;20;13;3;9;3;8;6;4;336;39;4;0;2;5;3;7;1;6;1;1;0;3;1;10;11;677;423;23;11;13;17;3;6;5;6;4;11;5;46;3;3;4;10;5;2;1;3;2;3;2;5;0;2;2;38;2;10;7;1196;280;39;13;18;30;13;456;21;27;17;5;11;7;7;6;2;4;21;6;8;2;6;5;1;0;3;5;3;6;1;2;171;7465;2228;1994;167;111;16;232;150;43;10;2;10;20;50;1907;121;10;7;9;8;84;34;13;3;2;3;14;5;5;7;7;12;181;160;143;0;0;1;2;0;1;1;0;1;0;0;1;3;4;1;1;0;1;1298;681;171;33;107;26;45;27;61;11;17;6;9;24;4;11;3;4;6;0;2;8;2;5;7;0;1;8;2;0;7;10;106;22;12;4;3;0;10;1;1;0;0;5;3;2;2;9;1;1;1;2;0;4;0;1;2;2;8;1;0;2;1;0;6;23
"260203";"gmina miejsko-wiejska";"gm. Małogoszcz";"jędrzejowski";"świętokrzyskie";8457;9179;3112;5345;8;37;0;0;0;0;0;0;0;5345;0;0;5345;57;41;16;0;5288;408;179;61;46;40;17;9;8;9;2;0;4;0;0;0;3;1;5;2;2;2;1;1;1;0;2;1;0;0;0;0;2;10;294;189;6;2;11;8;1;4;3;7;1;9;1;8;4;2;3;5;5;2;0;4;1;1;2;4;0;1;0;1;1;5;3;403;104;14;6;2;28;28;71;6;7;7;0;4;5;3;4;3;3;6;1;6;0;2;3;0;0;1;4;3;3;3;2;74;3818;1262;1641;82;73;7;49;65;21;5;5;15;16;52;178;108;1;10;3;1;59;26;4;3;1;4;5;1;2;6;2;5;106;67;58;1;0;0;1;0;0;0;1;1;0;2;0;0;0;1;0;0;2;259;114;46;7;39;1;6;8;4;2;3;0;1;7;2;7;1;0;0;0;1;4;1;1;0;1;0;1;1;1;0;0;39;9;4;2;5;0;2;0;0;2;1;1;0;1;0;2;1;0;2;0;0;3;0;1;0;1;0;0;0;1;0;0;1;7
"260204";"gmina wiejska";"gm. Nagłowice";"jędrzejowski";"świętokrzyskie";3643;3980;1469;2174;6;26;0;0;0;0;0;0;0;2174;0;0;2174;41;31;10;0;2133;79;38;10;6;9;4;0;1;2;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;97;68;3;0;2;3;0;2;0;0;1;2;2;3;0;0;0;1;1;0;1;0;0;0;2;0;0;1;0;3;0;0;2;464;24;5;2;0;1;3;394;1;0;0;1;5;0;2;0;0;2;0;1;3;1;1;0;1;0;0;0;0;0;0;0;17;1355;492;375;31;23;2;20;24;9;4;1;0;8;145;109;19;1;1;2;3;32;6;1;0;1;0;9;3;2;4;2;4;22;10;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;118;52;19;5;10;4;3;5;3;0;3;1;0;1;0;1;0;0;0;2;0;2;0;1;0;1;0;0;2;1;1;1;10;0;1;2;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7
"260205";"gmina wiejska";"gm. Oksa";"jędrzejowski";"świętokrzyskie";3481;3785;1363;2118;3;20;0;0;0;0;0;0;0;2118;0;0;2118;28;18;10;0;2090;120;69;16;11;5;8;1;0;0;2;0;0;0;1;0;0;1;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;73;49;0;1;2;0;0;4;4;2;0;2;0;2;1;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;358;53;8;0;1;4;32;231;2;1;3;0;1;4;1;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;11;1417;426;435;42;50;3;40;17;7;2;2;1;2;43;189;14;3;1;1;2;54;10;0;0;1;0;2;0;0;4;0;3;63;16;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;38;13;1;7;5;1;8;1;2;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;12;0;12;2;2;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;5
"260206";"gmina miejsko-wiejska";"gm. Sędziszów";"jędrzejowski";"świętokrzyskie";9359;10183;3766;5593;8;41;0;0;0;0;0;0;0;5592;0;0;5592;61;40;21;0;5531;379;220;33;33;22;21;6;2;6;3;0;3;3;0;0;0;8;2;3;0;1;4;1;0;0;2;0;0;0;0;1;0;5;260;172;7;2;5;8;1;0;3;3;4;5;3;6;6;1;3;4;4;0;2;1;1;0;4;2;0;0;1;3;2;1;6;931;128;15;7;2;10;5;634;8;6;4;3;2;0;4;1;2;2;8;0;5;3;0;1;1;1;0;0;2;1;0;0;76;3403;1388;764;96;400;15;60;58;18;6;3;6;20;93;186;52;8;2;12;4;125;22;3;3;1;0;2;2;3;6;1;11;33;57;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;480;227;65;7;47;7;7;11;65;3;3;4;1;5;0;5;2;1;2;1;1;6;0;0;0;2;3;2;0;0;0;3;21;6;4;1;0;0;3;2;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11
