"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Jan Stanisław GRABIEC - nr na liście 1";"Paweł Ksawery ZALEWSKI - nr na liście 2";"Kinga Magdalena GAJEWSKA - nr na liście 3";"Maciej Grzegorz LASEK - nr na liście 4";"Jacek Grzegorz WIŚNIEWSKI - nr na liście 5";"Piotr Franciszek NIEMCZYK - nr na liście 6";"Katarzyna Albina SZOSTAK - nr na liście 7";"Jolanta Maria KOCZOROWSKA - nr na liście 8";"Krzysztof Adam RZYMAN - nr na liście 9";"Artur Stanisław KOŁOSOWSKI - nr na liście 10";"Ewa Małgorzata KRAWCZYK-DĘBIEC - nr na liście 11";"Wojciech HERNER - nr na liście 12";"Halina Justyna BONECKA - nr na liście 13";"Tomasz Paweł SZTURO - nr na liście 14";"Grażyna ORZECHOWSKA - MIKULSKA - nr na liście 15";"Piotr Michał WASILEWSKI - nr na liście 16";"Magdalena Jadwiga MIERZEJEWSKA-WAŚ - nr na liście 17";"Patryk Jan LUBOIŃSKI - nr na liście 18";"Olga WIERZBICKA - nr na liście 19";"Patryk WYDURSKI - nr na liście 20";"Maja Magdalena WINIARSKA-CZAJKOWSKA - nr na liście 21";"Karol BIELEC - nr na liście 22";"Grzegorz Rafał KAMIŃSKI - nr na liście 23";"Piotr KANDYBA - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Michał Jan WAWER - nr na liście 1";"Rafał Piotr PAZIO - nr na liście 2";"Michał NIEZNAŃSKI - nr na liście 3";"Jacek Baltazar KORWIN-MIKKE - nr na liście 4";"Bogdan Jerzy CHMIELECKI - nr na liście 5";"Tomasz Jan CYNKIER - nr na liście 6";"Anna Małgorzata ŚLIWA - nr na liście 7";"Beata Elżbieta TROCHANOWSKA - nr na liście 8";"Piotr FILIPEK - nr na liście 9";"Zbigniew WITASZEK - nr na liście 10";"Teresa LECH-RĄCZKA - nr na liście 11";"Julia Maria ŻOŁEK - nr na liście 12";"Michał Jan JANIK - nr na liście 13";"Edyta Agnieszka LUTY - nr na liście 14";"Adam Andrzej SKWARSKI - nr na liście 15";"Anna Jadwiga PINTARA - nr na liście 16";"Rafał BAJKOWSKI - nr na liście 17";"Piotr Dariusz DROŻDŻ - nr na liście 18";"Sebastian PUŁAWSKI - nr na liście 19";"Anna Patrycja RUMIŃSKA - nr na liście 20";"Ewelina STERKOWSKA - nr na liście 21";"Karol Tadeusz TOTT - nr na liście 22";"Grażyna Wiesława CHOJNACKA - nr na liście 23";"Konrad Paweł SMUNIEWSKI - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Robert Dariusz MORDAK - nr na liście 1";"Bożena Jadwiga ŻELAZOWSKA - nr na liście 2";"Jakub Łukasz STEFANIAK - nr na liście 3";"Agnieszka Beata PETELICKA - nr na liście 4";"Artur Mateusz ŚWIERCZ - nr na liście 5";"Magdalena BIERNACKA - nr na liście 6";"Emilia OLEKSIAK - nr na liście 7";"Dariusz Grzegorz GRAJDA - nr na liście 8";"Piotr Stanisław GALIŃSKI - nr na liście 9";"Karol Andrzej MAŁOLEPSZY - nr na liście 10";"Artur POZOREK - nr na liście 11";"Krystian Stanisław BUSZTA - nr na liście 12";"Marek Szczepan SUDOMIRSKI - nr na liście 13";"Ewa SZYNKIEWICZ - nr na liście 14";"Zdzisław Czesław LITWIŃCZUK - nr na liście 15";"Ilona NASIADKA - nr na liście 16";"Joanna Katarzyna CIEPIELEWSKA - nr na liście 17";"Michał Adam DOMINIAK - nr na liście 18";"Maryla Barbara ŁUKASIŃSKA - nr na liście 19";"Małgorzata OKUROWSKA - nr na liście 20";"Daniel Krzysztof SOSIN - nr na liście 21";"Damian Marek PIEKUT - nr na liście 22";"Erwina Lilia RYŚ-FERENS - nr na liście 23";"Łukasz Jan BORKOWSKI - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mariusz BŁASZCZAK - nr na liście 1";"Anita CZERWIŃSKA - nr na liście 2";"Andrzej SMIRNOW - nr na liście 3";"Jan Feliks SZYSZKO - nr na liście 4";"Zdzisław Tadeusz SIPIERA - nr na liście 5";"Piotr Michał UŚCIŃSKI - nr na liście 6";"Andrzej BITTEL - nr na liście 7";"Dariusz OLSZEWSKI - nr na liście 8";"Marcel Józef KLINOWSKI - nr na liście 9";"Michał Feliks PRÓSZYŃSKI - nr na liście 10";"Monika Joanna KWIEK - nr na liście 11";"Robert SZYDLIK - nr na liście 12";"Stefan TRACZYK - nr na liście 13";"Tomasz Bogumił LASKUS - nr na liście 14";"Dorota Małgorzata BOJEMSKA - nr na liście 15";"Jolanta Monika MADZIAR - nr na liście 16";"Grzegorz PRUSZCZYK - nr na liście 17";"Zbigniew NIEZABITOWSKI - nr na liście 18";"Aurelia ZALEWSKA - nr na liście 19";"Renata MIROSŁAW - nr na liście 20";"Piotr CHOROŚ - nr na liście 21";"Małgorzata SZYMAŃSKA-SUCHECKA - nr na liście 22";"Anna Krystyna RUDZKA - nr na liście 23";"Dominika Małgorzata CHOROSIŃSKA - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Andrzej Tadeusz ROZENEK - nr na liście 1";"Julia Eliza ZIMMERMANN - nr na liście 2";"Sylwia Lidia BUŹNIAK - nr na liście 3";"Leszek PONIEWIERKA - nr na liście 4";"Marcin GÓRSKI - nr na liście 5";"Andrzej Marek RADZIKOWSKI - nr na liście 6";"Konrad Krzyszof GOŁOTA - nr na liście 7";"Ewa Katarzyna SKÓRSKA - nr na liście 8";"Katarzyna Anna BRAITER - nr na liście 9";"Bartosz Konrad GAWKOWSKI - nr na liście 10";"Joanna Dagmara CIEPLIŃSKA-KOWALSKA - nr na liście 11";"Małgorzata Henryka STARZYŃSKA - nr na liście 12";"Katarzyna KOWALSKA - nr na liście 13";"Remigiusz Radosław MAZUR - nr na liście 14";"Liliana KOZIELSKA - nr na liście 15";"Andrzej WOJCIESKI - nr na liście 16";"Robert URBANEK - nr na liście 17";"Monika BŁASZCZAK - nr na liście 18";"Sławomir Borys MIŁOW - nr na liście 19";"Mateusz SZYMAŃSKI - nr na liście 20";"Ewa Magdalena WRÓBLEWSKA - nr na liście 21";"Wiesław TOMASZEWSKI - nr na liście 22";"Mateusz Kamil STEFANKOWSKI - nr na liście 23";"Marek Zdzisław PAPUGA - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Grzegorz WYSOCKI - nr na liście 1";"Jan STARZYŃSKI - nr na liście 2";"Agata KORCZAK - nr na liście 3";"Mateusz DUCH - nr na liście 4";"Tomasz Sławomir PACIOREK - nr na liście 5";"Urszula NELKEN - nr na liście 6";"Grzegorz Michał LIPIŃSKI - nr na liście 7";"Krzysztof Ryszard DUDA - nr na liście 8";"Ilona MORYC - nr na liście 9";"Michał Grzegorz SAWA - nr na liście 10";"Piotr TYMIŃSKI - nr na liście 11";"Dorota Krystyna WOŹNIAK - nr na liście 12";"Paweł CHMIELEWSKI - nr na liście 13";"Katarzyna JAWOREK - nr na liście 14";"Jarosław Paweł PAĆKO - nr na liście 15";"Jacek SUWAŁA - nr na liście 16";"Marta Maria WYKOWSKA - nr na liście 17";"Mariusz Paweł SOKALSKI - nr na liście 18";"Aneta MISIEWICZ-PRZYBOROWSKA - nr na liście 19";"Katarzyna Karolina MARCHEWKA - nr na liście 20";"Piotr KROGUL - nr na liście 21";"Anna Katarzyna GAJEWSKA - nr na liście 22";"Konrad Szymon RYTEL - nr na liście 23";"Liczba obwodów"
"140501";"gmina miejska";"m. Milanówek";"grodziski";"mazowieckie";11727;12708;2368;9359;17;80;36;36;0;0;0;0;36;9395;36;1;9394;61;28;33;0;9333;3307;760;259;897;510;26;95;51;16;91;383;17;13;20;3;9;11;11;2;34;3;53;2;30;11;606;183;16;7;127;11;5;19;4;168;4;0;5;6;5;2;2;4;4;5;4;3;2;8;12;633;100;90;85;42;23;15;17;9;77;6;3;1;8;10;4;9;6;2;1;50;6;6;47;16;3223;1957;296;98;0;161;34;21;59;15;102;19;14;42;10;53;14;10;6;32;8;12;27;10;186;1363;600;377;104;14;17;11;17;27;9;23;17;5;24;51;11;8;5;19;2;1;9;3;3;6;201;46;12;17;3;7;5;2;3;1;0;3;5;2;2;56;0;4;2;0;2;1;17;11;7
"140502";"gmina miejska";"m. Podkowa Leśna";"grodziski";"mazowieckie";2996;3100;485;2511;6;46;0;0;0;0;0;0;0;2510;0;0;2510;17;6;11;0;2493;1043;227;116;199;271;2;27;30;5;18;101;10;1;5;1;1;6;2;1;6;1;3;0;5;5;105;40;6;4;25;3;3;4;0;9;2;0;0;0;0;0;0;0;2;1;1;1;0;2;2;129;25;20;28;17;7;2;2;1;3;2;1;0;0;0;0;0;2;0;1;1;1;1;13;2;747;435;59;29;0;37;6;11;22;8;24;3;4;4;2;6;1;8;8;9;3;3;6;2;52;438;162;159;42;10;6;2;4;5;7;6;5;0;3;8;2;2;1;2;1;3;2;1;1;4;31;9;4;2;2;2;1;0;0;0;0;1;0;1;1;1;0;3;0;0;0;0;2;2;2
"140503";"gmina wiejska";"gm. Baranów";"grodziski";"mazowieckie";3730;4191;1153;2576;3;17;0;0;0;0;0;0;0;2576;0;1;2575;44;22;22;0;2531;366;115;27;111;24;7;4;9;4;3;13;5;3;3;1;7;1;1;1;5;2;4;2;11;3;182;52;11;5;57;2;5;9;2;7;3;0;2;2;2;2;3;1;4;4;1;0;0;4;4;290;48;22;31;18;8;13;11;1;41;5;5;1;0;4;0;8;3;10;1;30;3;1;15;11;1418;842;110;20;0;29;100;12;34;18;25;10;7;18;5;8;8;2;14;11;6;6;26;10;70;204;102;27;6;5;8;5;1;1;1;6;3;2;7;6;1;4;1;4;0;2;5;0;1;6;71;20;3;3;2;0;2;3;2;0;0;2;0;6;0;4;0;0;0;2;5;3;11;3;4
"140504";"gmina miejsko-wiejska";"gm. Grodzisk Mazowiecki";"grodziski";"mazowieckie";32268;35523;7265;25001;27;185;0;0;0;0;0;0;0;24993;0;0;24993;186;104;82;0;24807;6836;1813;566;2357;628;73;136;140;64;77;234;41;28;58;20;37;31;26;10;76;8;261;14;99;39;1615;605;110;62;400;25;21;49;20;81;16;8;8;25;21;6;6;11;13;9;14;10;11;39;45;3528;280;141;223;94;84;52;35;19;1324;32;13;5;10;20;4;17;12;11;7;1018;15;14;62;36;8847;5028;709;233;0;201;146;58;350;43;533;45;60;110;21;92;46;82;52;88;48;29;119;42;553;3575;1605;1000;201;25;87;32;43;66;35;48;34;16;52;71;32;10;20;45;2;19;77;10;8;37;406;99;36;59;13;5;8;8;4;7;6;6;4;7;5;38;3;9;1;2;19;4;35;28;26
"140505";"gmina wiejska";"gm. Jaktorów";"grodziski";"mazowieckie";8582;9503;2099;6483;4;24;0;0;0;0;0;0;0;6480;0;0;6480;73;32;41;0;6407;1696;366;111;415;106;14;27;33;12;11;446;10;4;14;4;3;14;5;5;13;8;16;3;45;11;428;144;20;5;107;11;43;17;4;14;2;4;14;5;6;1;2;5;3;6;1;1;1;4;8;560;92;33;59;67;39;25;26;5;40;7;6;2;10;21;2;10;8;6;2;38;7;1;34;20;2838;1474;234;35;0;217;252;13;96;13;54;15;20;17;1;32;16;7;5;35;7;10;29;10;157;743;324;162;62;7;11;12;13;14;6;12;8;7;17;10;16;8;2;8;0;15;10;5;1;13;142;22;5;11;10;6;1;4;5;1;1;7;4;22;0;4;0;0;1;1;9;2;16;10;7
"140506";"gmina wiejska";"gm. Żabia Wola";"grodziski";"mazowieckie";6369;6951;1630;4729;2;50;1;1;0;0;0;0;1;4730;1;1;4729;39;28;11;0;4690;1126;385;99;297;104;8;19;30;20;19;16;4;0;18;4;12;9;3;1;18;1;23;7;12;17;325;98;19;10;111;5;4;14;3;23;1;0;3;1;9;4;0;3;2;2;3;0;3;4;3;492;83;54;87;34;27;15;14;10;53;10;3;4;1;8;1;8;9;5;3;25;4;3;22;9;1991;1130;140;34;0;90;35;21;81;13;62;8;21;19;1;17;7;10;4;21;6;9;159;9;88;657;317;140;58;6;12;12;13;13;3;14;4;6;17;6;7;0;4;4;1;1;10;1;0;8;99;22;6;13;7;1;2;2;3;2;0;2;2;6;3;5;0;3;0;0;4;1;11;4;5
"140801";"gmina miejska";"m. Legionowo";"legionowski";"mazowieckie";36682;40164;7442;29239;24;178;9;9;0;0;0;0;9;29246;9;7;29239;204;119;85;0;29035;10542;8863;249;539;255;17;54;86;36;65;33;42;10;34;12;21;15;16;7;63;14;26;30;16;39;1529;648;99;39;384;16;10;66;18;34;22;10;15;20;31;10;2;8;9;12;8;2;9;16;41;1895;281;217;293;161;15;75;37;10;16;18;76;12;15;20;7;14;13;11;11;4;19;448;82;40;10721;8690;505;108;0;51;57;41;81;38;165;34;35;296;8;43;16;15;13;32;17;123;22;18;258;3898;2200;626;253;93;66;25;50;55;35;92;58;22;43;32;37;10;13;45;7;18;33;11;7;67;450;106;9;46;14;12;10;8;11;10;6;41;11;7;9;1;1;8;13;5;30;3;61;28;24
"140802";"gmina wiejska";"gm. Jabłonna";"legionowski";"mazowieckie";12635;13963;2411;10224;11;81;0;0;0;0;0;0;0;10218;0;3;10215;78;39;39;0;10137;3719;2609;136;372;159;16;43;60;16;36;12;29;3;22;10;18;11;12;4;48;4;17;38;11;33;631;228;48;22;175;12;4;31;5;15;9;2;7;7;12;4;3;4;6;6;4;1;3;5;18;722;146;101;93;38;8;46;19;4;9;5;91;9;5;14;5;11;6;3;3;1;5;55;29;16;3387;2391;167;45;0;29;16;14;34;14;31;12;16;175;1;18;14;5;7;7;3;221;21;10;79;1529;758;303;88;49;30;9;15;35;22;33;23;11;32;10;14;6;8;18;1;11;15;1;4;33;149;35;5;18;4;4;4;2;5;3;0;9;5;5;2;4;2;1;2;3;8;3;19;6;9
"140803";"gmina wiejska";"gm. Nieporęt";"legionowski";"mazowieckie";10347;11319;1858;8489;12;69;0;0;0;0;0;0;0;8488;0;0;8488;67;34;33;0;8421;2895;2160;124;206;116;14;31;43;20;25;6;22;7;12;4;7;9;6;1;23;4;10;11;11;23;474;193;44;16;116;2;4;17;8;12;8;4;9;6;3;0;2;3;2;1;1;4;3;1;15;581;129;91;56;45;2;18;8;11;4;6;62;1;4;13;1;7;5;7;4;4;3;53;39;8;3191;2223;215;51;0;11;67;14;54;15;31;7;10;112;2;17;30;9;11;19;8;73;25;12;150;1125;584;148;92;20;23;9;12;29;11;43;8;11;20;19;21;2;3;12;2;8;19;4;4;21;155;30;2;23;7;6;6;4;3;4;5;7;3;5;4;2;2;1;3;6;12;0;16;4;13
"140804";"gmina miejsko-wiejska";"gm. Serock";"legionowski";"mazowieckie";10598;12023;2613;7985;6;115;0;0;0;0;0;0;0;7985;0;0;7985;105;70;35;0;7880;2121;1472;99;207;96;12;26;24;15;11;2;14;4;10;9;6;7;4;5;65;5;5;12;3;8;475;195;31;17;127;10;5;18;5;3;3;3;9;4;7;4;0;2;4;4;4;1;3;6;10;555;113;122;52;41;11;25;21;7;2;6;24;5;0;8;4;8;3;3;1;2;4;43;27;23;3310;2497;170;34;0;15;24;17;73;48;36;6;11;65;8;7;16;6;4;26;10;87;19;12;102;1109;650;159;54;25;26;6;13;20;15;21;10;4;17;9;10;1;2;14;5;11;9;4;0;24;310;38;2;20;6;4;4;2;5;2;2;8;2;2;1;2;1;1;4;1;4;5;186;8;8
"140805";"gmina wiejska";"gm. Wieliszew";"legionowski";"mazowieckie";10322;11638;2055;8267;1;119;0;0;0;0;0;0;0;8266;0;0;8266;90;64;26;0;8176;2489;1922;77;163;73;10;12;42;13;19;6;12;5;12;2;13;4;4;0;30;2;6;29;13;20;472;174;29;13;134;3;4;13;7;17;8;10;10;4;7;3;2;5;4;2;1;0;6;3;13;652;102;129;55;33;9;26;16;3;5;9;31;15;3;6;1;4;1;2;8;4;2;156;23;9;3347;2440;265;39;0;28;28;7;34;22;56;16;13;127;5;18;13;3;7;15;8;59;21;7;79;1063;533;149;64;49;27;15;15;15;6;34;9;8;33;8;14;3;10;18;3;5;10;7;1;27;153;34;8;12;5;2;2;7;7;9;2;9;1;4;2;2;1;3;1;1;8;3;20;10;8
"141401";"gmina miejska";"m. Nowy Dwór Mazowiecki";"nowodworski";"mazowieckie";19583;21622;5666;13918;13;97;0;0;0;0;0;0;0;13914;0;1;13913;129;75;54;0;13784;4159;1691;164;701;179;20;39;75;30;14;28;18;5;24;11;13;16;10;4;40;3;16;1005;21;32;898;320;38;26;237;16;8;33;7;31;46;8;16;15;17;8;3;10;10;7;3;2;4;17;16;1049;138;112;175;69;12;174;40;4;7;11;32;110;5;7;1;17;5;4;5;9;10;22;50;30;5038;3055;635;79;0;30;58;20;112;21;201;24;14;141;6;74;29;15;65;31;12;86;46;25;180;2390;1012;217;114;35;45;21;29;27;16;28;19;9;30;10;46;2;5;23;6;28;21;33;4;610;250;41;6;24;18;3;8;5;55;2;0;7;4;8;4;4;2;2;1;3;11;1;31;10;13
"141402";"gmina wiejska";"gm. Czosnów";"nowodworski";"mazowieckie";7257;8092;1832;5425;3;46;0;0;0;0;0;0;0;5424;0;2;5422;58;26;32;0;5364;1227;476;79;310;81;14;16;37;17;18;7;15;4;16;6;9;13;5;4;10;5;8;57;11;9;390;126;16;11;89;3;3;27;12;10;51;0;2;5;2;2;3;2;2;2;5;2;2;4;9;774;78;47;66;25;10;123;10;3;4;5;5;342;1;7;3;2;5;4;3;6;2;1;12;10;2187;1277;291;44;0;21;25;14;43;10;66;18;4;65;1;7;15;7;65;9;9;44;12;21;72;716;324;98;55;8;16;27;10;14;7;6;10;1;9;4;8;9;6;6;0;9;2;6;0;81;70;16;1;7;1;2;4;2;5;0;3;4;2;1;1;0;0;1;1;1;3;1;7;7;6
"141403";"gmina wiejska";"gm. Leoncin";"nowodworski";"mazowieckie";4079;4536;1282;2797;6;33;0;0;0;0;0;0;0;2797;0;0;2797;30;20;10;0;2767;423;227;25;59;22;4;11;10;6;5;0;7;0;2;0;5;1;5;3;2;0;3;15;3;8;117;42;8;1;32;2;0;3;6;3;5;0;1;1;2;0;0;0;1;0;2;0;1;2;5;362;20;16;11;8;3;26;1;1;1;2;8;247;1;1;1;0;1;4;2;0;0;2;4;2;1577;1016;249;21;0;5;5;2;30;6;42;8;8;18;5;11;7;3;14;9;1;18;10;11;49;264;108;38;16;7;6;1;4;5;2;5;1;4;6;0;8;1;0;4;0;3;2;2;0;41;24;5;2;1;5;0;0;1;2;0;1;0;0;0;0;0;1;0;0;0;2;0;2;2;4
"141404";"gmina miejsko-wiejska";"gm. Nasielsk";"nowodworski";"mazowieckie";14174;15565;5320;8853;8;54;0;0;0;0;0;0;0;8854;0;0;8854;132;86;46;0;8722;1116;648;78;162;28;14;16;29;11;8;7;6;3;10;2;5;5;3;2;21;4;6;40;6;2;446;157;16;11;148;9;1;14;3;11;11;9;3;4;9;4;4;3;2;2;3;2;6;6;8;1581;66;84;72;9;1;1219;14;9;5;11;8;20;5;7;2;6;5;2;1;2;4;10;12;7;4816;2973;869;55;0;30;125;16;96;35;69;24;27;55;9;43;19;22;16;29;17;44;41;18;118;655;294;80;43;5;18;6;22;14;4;9;10;4;15;4;10;0;7;13;3;9;10;2;4;69;108;26;6;11;4;4;2;5;7;5;2;3;5;2;2;0;1;1;0;1;2;2;10;7;16
"141405";"gmina wiejska";"gm. Pomiechówek";"nowodworski";"mazowieckie";6601;7325;1815;4786;2;56;0;0;0;0;0;0;0;4786;0;1;4785;53;37;16;0;4732;1013;449;55;210;51;7;12;23;10;13;4;8;4;9;7;6;6;6;1;16;0;3;98;7;8;246;78;16;6;52;0;2;13;2;8;13;19;1;5;1;2;1;2;4;1;2;2;2;8;6;562;61;47;66;10;6;183;11;5;8;5;25;66;1;6;0;4;3;5;0;1;3;14;18;14;2216;1318;392;28;0;16;13;6;63;11;40;9;13;58;4;15;9;8;16;13;8;18;13;16;91;616;265;72;31;6;8;4;11;10;6;11;6;14;13;7;6;5;5;7;2;44;11;3;0;69;79;19;2;9;5;3;0;2;0;2;0;1;4;0;0;1;0;2;1;0;6;1;16;5;8
"141406";"gmina miejsko-wiejska";"gm. Zakroczym";"nowodworski";"mazowieckie";4621;5049;1971;2650;2;19;1;1;0;0;0;0;1;2650;1;0;2650;44;30;14;0;2606;456;198;27;67;22;6;6;15;1;5;1;3;0;3;1;1;3;1;0;7;0;0;78;2;9;161;45;8;3;59;4;1;8;0;5;9;3;1;5;2;5;0;1;0;0;0;0;0;0;2;397;49;34;17;11;1;43;5;8;1;6;138;56;1;0;1;3;5;1;0;0;2;5;6;4;1308;834;154;24;0;15;20;5;33;13;24;7;4;31;3;9;3;1;9;5;3;23;7;9;56;252;106;28;11;0;8;4;10;6;0;2;2;4;6;3;3;1;0;4;2;8;4;1;2;37;32;11;0;1;3;1;0;2;0;1;1;2;1;0;0;1;1;0;0;0;0;1;2;4;5
"141701";"gmina miejska";"m. Józefów";"otwocki";"mazowieckie";13625;15074;2057;11568;11;129;0;0;0;0;0;0;0;11561;0;0;11561;90;37;53;0;11471;3664;1351;367;621;512;39;103;111;113;55;18;50;7;31;8;27;30;18;6;48;9;21;5;55;59;949;400;42;24;275;10;6;29;4;23;9;15;9;9;16;4;5;7;5;4;11;4;5;8;25;914;107;420;121;33;9;25;12;37;15;18;4;2;4;11;3;6;2;0;6;4;9;4;48;14;4216;2251;349;122;0;49;46;35;150;20;56;49;12;71;61;580;16;11;9;37;9;10;27;13;181;1493;707;342;130;16;22;12;18;28;21;23;23;12;11;14;18;22;8;13;0;9;14;7;1;22;235;57;10;26;9;9;8;8;5;8;8;9;7;6;7;0;10;6;0;2;9;4;15;12;9
"141702";"gmina miejska";"m. Otwock";"otwocki";"mazowieckie";31688;34731;7404;24280;38;184;2;2;0;0;0;0;2;24279;2;2;24277;222;110;112;0;24055;6199;2798;486;1238;488;51;105;164;228;62;46;72;12;45;22;43;33;15;10;68;18;33;15;79;68;1804;678;80;30;644;15;5;69;14;32;15;12;52;28;23;11;5;7;12;9;11;8;6;7;31;2093;245;760;364;72;25;51;37;212;25;27;16;11;11;18;10;14;14;7;13;16;16;12;75;42;10204;5208;1140;162;0;75;209;77;759;35;139;944;23;258;190;342;23;17;25;41;19;7;50;51;297;3299;1599;693;212;23;79;24;45;31;28;60;54;16;52;23;41;157;23;33;7;22;24;7;10;36;456;93;14;75;18;13;12;11;12;9;7;14;10;15;18;3;5;12;5;4;29;16;37;24;30
"141703";"gmina wiejska";"gm. Celestynów";"otwocki";"mazowieckie";8393;9176;1922;6471;2;24;0;0;0;0;0;0;0;6470;0;0;6470;95;56;39;0;6375;804;349;76;169;38;11;16;20;39;10;5;6;1;9;2;6;5;3;2;6;3;5;1;15;7;379;143;23;15;107;4;2;12;2;10;3;2;8;2;11;1;1;5;5;1;3;5;3;2;9;921;33;184;57;6;0;7;7;595;3;4;0;0;1;1;0;4;2;2;1;0;1;0;7;6;3571;1522;374;26;0;17;31;35;227;8;38;52;11;836;140;40;7;6;0;12;9;2;11;14;98;604;277;137;44;5;17;8;9;13;5;4;9;1;13;4;9;15;6;8;1;1;5;2;1;10;96;22;3;11;0;3;4;1;4;1;1;3;4;1;1;1;1;2;1;4;7;1;13;7;9
"141704";"gmina miejsko-wiejska";"gm. Karczew";"otwocki";"mazowieckie";11280;12372;2830;8450;10;32;0;0;0;0;0;0;0;8450;0;0;8450;98;59;39;0;8352;1509;636;114;366;98;10;23;36;73;8;5;13;5;12;1;8;10;9;4;30;1;11;10;11;15;525;177;18;16;181;5;5;15;5;8;6;6;20;8;18;3;1;2;6;4;4;1;2;2;12;940;53;439;237;15;6;14;24;79;4;8;2;0;6;9;8;4;4;1;1;3;2;0;15;6;4412;1675;304;38;0;13;44;16;788;8;27;40;5;82;1063;73;5;10;5;10;4;9;12;56;86;815;396;163;42;11;21;11;7;17;4;12;8;4;17;6;17;25;5;6;1;6;11;5;2;18;151;29;2;13;8;4;7;4;5;2;5;4;7;5;5;2;2;3;0;2;10;1;24;7;9
"141705";"gmina wiejska";"gm. Kołbiel";"otwocki";"mazowieckie";5862;6460;1704;4158;2;22;0;0;0;0;0;0;0;4158;0;0;4158;68;42;26;0;4090;359;137;37;67;23;5;9;12;8;5;3;5;1;8;1;0;1;4;0;13;1;5;4;4;6;249;105;15;11;47;1;3;13;1;8;1;3;4;3;4;2;1;0;4;0;1;4;3;4;11;545;44;277;66;7;4;8;7;68;2;5;3;0;3;3;1;2;3;3;3;4;3;2;14;13;2585;1181;393;45;0;17;24;14;253;18;22;29;11;263;39;108;13;3;1;19;10;4;14;19;54;291;134;56;22;1;5;5;4;5;1;2;5;1;28;0;4;1;0;2;1;1;3;4;0;6;61;12;2;9;1;0;2;1;0;4;1;2;2;5;2;1;1;0;1;3;3;2;4;3;7
"141706";"gmina wiejska";"gm. Osieck";"otwocki";"mazowieckie";2590;2882;696;1894;0;25;0;0;0;0;0;0;0;1894;0;0;1894;24;12;12;0;1870;155;60;14;30;9;5;3;10;5;3;0;0;1;4;0;1;1;0;0;2;0;2;0;4;1;97;44;6;1;19;5;1;4;2;1;2;1;0;1;2;1;1;1;0;0;0;1;1;0;3;178;14;97;12;4;3;3;0;25;3;0;1;3;0;0;1;2;2;0;1;1;1;0;3;2;1317;506;321;12;0;5;11;10;135;7;15;20;0;138;25;42;6;2;3;11;2;1;3;1;27;91;48;12;5;0;2;0;2;4;2;0;2;0;1;0;1;2;1;4;0;0;1;0;0;4;32;4;1;5;1;0;0;1;1;1;0;2;4;1;1;0;1;0;0;1;2;1;2;3;4
