"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz Franciszek ZIMOCH - nr na liście 1";"Krzysztof Mariusz PIĄTKOWSKI - nr na liście 2";"Iwona Elżbieta ŚLEDZIŃSKA-KATARASIŃSKA - nr na liście 3";"Małgorzata Barbara NIEMCZYK - nr na liście 4";"Marcin Łukasz GOŁASZEWSKI - nr na liście 5";"Tomasz Piotr KACPRZAK - nr na liście 6";"Agata KOBYLIŃSKA - nr na liście 7";"Magdalena Anna GAŁKIEWICZ - nr na liście 8";"Krzysztof Michał MAKOWSKI - nr na liście 9";"Marcin Krzysztof HENCZ - nr na liście 10";"Justyna Maria CHOJNACKA-DURAJ - nr na liście 11";"Monika Joanna MAMULSKA - nr na liście 12";"Antonina MAJCHRZAK - nr na liście 13";"Katarzyna Paulina CABAN-PIASKOWSKA - nr na liście 14";"Renata Anna NOWAK - nr na liście 15";"Radosław Adam STĘPIEŃ - nr na liście 16";"Mateusz KARWOWSKI - nr na liście 17";"Niloufar RAHNEMA-BAJ - nr na liście 18";"Maria Teresa KRAWCZYK - nr na liście 19";"Ryszard Wiesław BONISŁAWSKI - nr na liście 20";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Tomasz Michał GRABARCZYK - nr na liście 1";"Adrian ANTONIAK - nr na liście 2";"Krzysztof Gniewomir LIPCZYK - nr na liście 3";"Michał Antoni KAMIŃSKI - nr na liście 4";"Dawid Sebastian LUTOMSKI - nr na liście 5";"Ryszard Józef STANGRECIAK - nr na liście 6";"Piotr JAWORNIK - nr na liście 7";"Tomasz Andrzej SŁOTA - nr na liście 8";"Joanna Sylwia MAZUR - nr na liście 9";"Dariusz Zdzisław ZIEMBA - nr na liście 10";"Klaudia Ewa DOMAGAŁA - nr na liście 11";"Patryk Tadeusz GRANISZ - nr na liście 12";"Wojciech Antoni GÓRSKI - nr na liście 13";"Anna KORWIN-MIKKE - nr na liście 14";"Anna Paulina CIEŚLAK - nr na liście 15";"Bogusław Piotr CIUPKA - nr na liście 16";"Marzena Elżbieta SZCZESEK - nr na liście 17";"Justyna Katarzyna MODRZEJEWSKA - nr na liście 18";"Aleksandra Kamila GACEK - nr na liście 19";"Przemysław Patryk KICOWSKI - nr na liście 20";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Elżbieta BIŃCZYCKA - nr na liście 1";"Henryk Stanisław SIEMIŃSKI - nr na liście 2";"Eugeniusz Paweł MAJEWSKI - nr na liście 3";"Ewa Małgorzata GŁADYSZ - nr na liście 4";"Irena GRALEWSKA-JAGIEŁŁO - nr na liście 5";"Klaudia Czesława ZABOROWSKA-GORZKIEWICZ - nr na liście 6";"Marcin Tomasz PIONTEK - nr na liście 7";"Agata KULESZKA - nr na liście 8";"Maksymilian Patryk BEDNAREK - nr na liście 9";"Adam Tomasz KACPRZYCKI - nr na liście 10";"Bartłomiej LIPSKI - nr na liście 11";"Jerzy Andrzej JACKIEWICZ - nr na liście 12";"Monika Dorota OLEKSIEWICZ - nr na liście 13";"Michał MATYSIAK - nr na liście 14";"Adam Grzegorz WOJCIECHOWSKI - nr na liście 15";"Witold Adam MIELCZAREK - nr na liście 16";"Anna KASPRZYK-KOSTRZEWA - nr na liście 17";"Piotr Witold PIEKIELNY - nr na liście 18";"Krzysztof Piotr JĘDRASIK - nr na liście 19";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Piotr Tadeusz GLIŃSKI - nr na liście 1";"Zbigniew Włodzimierz RAU - nr na liście 2";"Waldemar Grzegorz BUDA - nr na liście 3";"Piotr ADAMCZYK - nr na liście 4";"Włodzimierz FISIAK - nr na liście 5";"Alicja Grażyna KACZOROWSKA - nr na liście 6";"Roman SASIN - nr na liście 7";"Piotr Paweł CIEPLUCHA - nr na liście 8";"Renata Agnieszka KOBIERA - nr na liście 9";"Jacek Grzegorz JAKUBOWSKI - nr na liście 10";"Halina WĘCŁAW - nr na liście 11";"Tomasz Lucjan ANIELAK - nr na liście 12";"Justyna Aleksandra ŁUCZYŃSKA - nr na liście 13";"Sławomir PIETRZAK - nr na liście 14";"Krzysztof Jerzy LIK - nr na liście 15";"Anna PRZYBYŁ - nr na liście 16";"Barbara LEWANDOWSKA - nr na liście 17";"Sławomir EMANUEL - nr na liście 18";"Paulina Marianna KARDAS - nr na liście 19";"Włodzimierz TOMASZEWSKI - nr na liście 20";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Tomasz Dominik TRELA - nr na liście 1";"Hanna Beata GILL-PIĄTEK - nr na liście 2";"Michał Wojciech KWIATKOWSKI - nr na liście 3";"Sylwester Stefan PAWŁOWSKI - nr na liście 4";"Tomasz FRĄCZAK - nr na liście 5";"Martyna Natalia URBAŃCZYK - nr na liście 6";"Agnieszka Maria WIETESKA - nr na liście 7";"Maria Wanda MARKOWSKA-KURC - nr na liście 8";"Michał Cezary RACHALEWSKI - nr na liście 9";"Michał Andrzej OLEJNICZAK - nr na liście 10";"Patrycja Karolina MELANIUK - nr na liście 11";"Igor Marcin WOJCIECHOWSKI - nr na liście 12";"Beata Katarzyna ŚWIDERSKA - nr na liście 13";"Mariusz Paweł SOKOŁOWICZ - nr na liście 14";"Adam WOJECH - nr na liście 15";"Tomasz Jacek MINKIEWICZ - nr na liście 16";"Jakub Zdzisław KOŁACIŃSKI - nr na liście 17";"Wioleta Kamila PAWLIK-NOWACKA - nr na liście 18";"Elżbieta Bogumiła PĘDZIWIATR - nr na liście 19";"Piotr Marcin BORS - nr na liście 20";"Liczba obwodów"
"100602";"gmina wiejska";"gm. Andrespol";"łódzki wschodni";"łódzkie";9964;11158;2272;7692;7;50;0;0;0;0;0;0;0;7692;0;0;7692;70;40;30;0;7622;2136;912;200;279;157;124;45;41;46;16;11;11;34;9;13;13;13;19;8;16;169;597;268;18;22;19;72;5;12;16;17;17;33;7;2;47;9;2;2;6;12;11;491;122;19;17;169;12;10;11;31;14;10;12;5;7;3;12;5;9;7;16;3123;831;118;1258;77;53;83;92;233;29;18;14;6;57;9;2;33;25;5;20;160;1275;479;150;82;33;37;41;65;19;6;25;191;10;30;9;12;6;4;17;23;36;15
"100603";"gmina wiejska";"gm. Brójce";"łódzki wschodni";"łódzkie";4858;5269;1169;3689;3;11;0;0;0;0;0;0;0;3687;0;0;3687;43;26;17;0;3644;716;295;75;96;47;34;26;14;23;12;0;3;8;2;7;1;2;12;0;6;53;254;123;9;7;16;11;2;11;0;9;11;8;1;6;18;6;4;0;6;2;4;481;38;2;7;383;4;13;5;8;1;2;2;0;2;2;5;1;0;3;3;1863;328;45;497;24;14;37;35;700;9;9;3;0;71;3;3;12;7;1;7;58;330;144;50;19;4;7;18;11;6;3;5;23;4;5;2;1;1;2;4;7;14;6
"100607";"gmina miejsko-wiejska";"gm. Koluszki";"łódzki wschodni";"łódzkie";16883;18456;4672;12211;4;53;0;0;0;0;0;0;0;12211;0;0;12211;113;67;46;0;12098;3559;783;134;274;201;66;25;22;45;30;5;15;15;11;9;35;10;1766;2;12;99;898;377;98;36;29;17;5;45;6;38;29;28;4;13;80;28;9;2;17;11;26;641;133;30;23;155;29;11;11;49;24;6;39;8;18;36;12;4;18;2;33;5530;1265;194;2841;137;40;99;385;125;51;19;12;7;79;23;2;43;82;6;11;109;1470;456;187;83;40;25;29;38;396;11;38;23;8;27;6;10;5;7;22;19;40;26
"100608";"gmina wiejska";"gm. Nowosolna";"łódzki wschodni";"łódzkie";3820;3991;870;2950;1;37;0;0;0;0;0;0;0;2950;0;0;2950;34;19;15;0;2916;1036;340;154;134;99;53;25;24;54;9;4;11;12;4;9;6;14;6;4;3;71;214;101;5;12;7;6;1;4;0;4;2;8;23;5;20;2;1;6;2;0;5;199;53;13;5;21;31;5;2;13;3;4;4;6;3;1;2;1;27;4;1;975;280;67;339;25;8;34;43;8;59;6;3;4;10;4;6;7;12;3;9;48;492;231;99;21;21;16;23;13;5;1;13;4;2;10;3;4;0;0;6;11;9;6
"100610";"gmina miejsko-wiejska";"gm. Rzgów";"łódzki wschodni";"łódzkie";7190;7987;1350;5840;5;44;0;0;0;0;0;0;0;5836;0;0;5836;62;36;26;0;5774;1281;503;156;208;91;48;37;22;53;12;8;14;15;7;5;2;7;4;1;13;75;521;239;25;21;36;5;3;14;5;22;6;25;3;7;70;8;4;0;9;8;11;646;76;13;15;89;11;367;5;15;13;4;3;1;8;2;4;8;0;2;10;2641;583;85;1027;43;12;59;39;26;10;8;9;5;634;9;2;14;16;2;9;49;685;358;84;30;22;28;19;16;5;2;19;14;6;14;2;2;4;3;10;16;31;7
"100611";"gmina miejsko-wiejska";"gm. Tuszyn";"łódzki wschodni";"łódzkie";9225;9995;2974;6251;6;35;0;0;0;0;0;0;0;6247;0;0;6247;54;32;22;0;6193;1594;593;115;194;67;39;29;21;42;11;6;10;8;8;10;6;3;2;2;330;98;476;227;12;11;29;10;1;19;6;19;10;19;3;6;67;6;6;0;11;6;8;474;86;15;17;56;6;40;9;21;8;3;7;1;157;1;8;7;2;11;19;2921;653;97;1387;84;59;77;110;52;17;23;9;3;196;8;7;32;15;6;22;64;728;314;127;43;29;19;31;28;10;5;14;23;6;9;3;6;2;1;12;27;19;17
"102101";"gmina miejska";"m. Brzeziny";"brzeziński";"łódzkie";9269;9810;3239;6031;6;23;0;0;0;0;0;0;0;6024;0;0;6024;82;63;19;0;5942;1312;589;92;163;112;30;18;31;20;8;3;15;11;7;11;67;7;58;6;17;47;403;182;18;10;14;13;4;16;8;22;16;17;3;4;35;8;2;13;5;4;9;544;68;13;10;18;208;9;4;22;8;5;140;3;1;8;2;3;9;4;9;2895;579;86;499;26;11;27;1236;76;244;14;7;5;8;5;2;17;15;2;7;29;788;312;115;61;62;19;25;32;26;3;27;10;9;14;2;5;3;3;20;16;24;9
"102102";"gmina wiejska";"gm. Brzeziny";"brzeziński";"łódzkie";4069;4527;1112;2957;5;9;0;0;0;0;0;0;0;2957;0;0;2957;49;36;13;0;2908;432;154;37;54;38;10;11;10;12;6;1;15;2;4;7;15;4;9;2;2;39;217;101;12;9;11;5;1;5;3;9;4;7;4;2;23;3;0;8;5;1;4;388;30;11;5;18;43;1;5;15;7;4;215;1;3;14;4;1;5;4;2;1581;291;36;393;29;8;26;364;36;334;7;3;2;13;3;0;4;12;3;3;14;290;111;47;20;8;8;13;4;16;0;12;10;5;3;5;3;4;0;6;7;8;5
"102103";"gmina wiejska";"gm. Dmosin";"brzeziński";"łódzkie";3332;3663;1110;2222;8;9;0;0;0;0;0;0;0;2222;0;0;2222;33;21;12;0;2189;255;130;16;38;13;10;6;5;4;5;0;2;5;1;2;1;1;1;1;2;12;133;60;9;2;6;2;3;8;4;5;4;6;1;2;8;7;2;2;0;1;1;296;80;9;9;12;68;5;4;20;5;2;50;1;5;10;2;0;3;7;4;1256;334;34;254;36;13;35;225;10;224;3;4;1;6;5;2;19;12;0;5;34;249;81;30;13;8;12;7;15;6;0;46;4;5;5;2;2;0;2;3;4;4;8
"102104";"gmina wiejska";"gm. Jeżów";"brzeziński";"łódzkie";2487;2717;830;1657;3;9;0;0;0;0;0;0;0;1657;0;0;1657;30;19;11;0;1627;164;70;16;29;10;2;2;2;1;3;1;3;1;2;1;10;0;6;0;1;4;81;38;6;2;8;3;0;0;1;3;1;5;2;0;7;2;2;0;0;1;0;319;26;5;3;6;13;0;1;7;0;1;27;0;2;225;1;1;0;0;1;991;294;34;254;30;4;12;169;22;125;0;1;2;3;6;1;7;6;2;1;18;72;31;9;6;2;5;2;4;0;0;2;1;1;1;0;0;0;1;1;2;4;10
"102105";"gmina wiejska";"gm. Rogów";"brzeziński";"łódzkie";3422;3779;1147;2275;3;39;0;0;0;0;0;0;0;2275;0;0;2275;18;11;7;0;2257;359;141;19;29;12;8;11;7;4;4;1;3;1;2;1;83;0;22;0;0;11;179;91;12;8;6;3;3;5;4;7;6;4;0;3;15;2;4;2;3;0;1;227;48;10;3;19;37;3;8;9;4;2;30;2;1;40;5;3;1;1;1;1279;345;46;422;28;10;18;238;13;87;8;2;2;8;9;0;13;9;1;6;14;213;92;20;17;3;6;8;7;26;0;9;6;3;1;1;2;1;0;4;6;1;7
