"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Andrzej Antoni PILOT - nr na liście 1";"Anna Zofia KARWOT - nr na liście 2";"Wojciech Antoni KOCUJ - nr na liście 3";"Mirosława Janina ŚWITAŁA - nr na liście 4";"Zygmunt WILK - nr na liście 5";"Andrzej Henryk BARAN - nr na liście 6";"Agnieszka Małgorzata JARZYŃSKA - nr na liście 7";"Agnieszka STEFAŃSKA - nr na liście 8";"Łukasz Marek SITARSKI - nr na liście 9";"Krystyna Bożena POCHEĆ - nr na liście 10";"Agnieszka Maria PIŁAT-GRUSZKA - nr na liście 11";"Claudio SALMERI - nr na liście 12";"Krzysztof Kazimierz MATUSZEK - nr na liście 13";"Małgorzata ZAPIÓR - nr na liście 14";"Józef KRUCZEK - nr na liście 15";"Dawid Rafał JASIURA - nr na liście 16";"Krzysztof Marek JONIEC - nr na liście 17";"Joanna Grażyna KRUPA - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Bożena Teresa BORYS-SZOPA - nr na liście 1";"Wojciech Piotr SZARAMA - nr na liście 2";"Piotr Mieczysław PYZIK - nr na liście 3";"Jarosław Włodzimierz GONCIARZ - nr na liście 4";"Tomasz Jan OLSZEWSKI - nr na liście 5";"Józef Jan KUBICA - nr na liście 6";"Barbara Anna DZIUK - nr na liście 7";"Zbigniew Jerzy PRZEDPEŁSKI - nr na liście 8";"Anna Joanna BORÓWKA - nr na liście 9";"Bartłomiej Leszek KOWALSKI - nr na liście 10";"Paweł ŻAK - nr na liście 11";"Dorota Regina SIEBIATA-TOMCZYK - nr na liście 12";"Adam ILEWSKI - nr na liście 13";"Krystyna Stanisława KOŁODZIEJ-PTAK - nr na liście 14";"Ferdynand Wilhelm REISS - nr na liście 15";"Ewelina Sylwia CEBULA - nr na liście 16";"Piotr Jerzy PATOŃ - nr na liście 17";"Elżbieta Izabela KOGOWSKA-PIASECKA - nr na liście 18";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wanda Hanna NOWICKA - nr na liście 1";"Rafał Leszek WITASIK - nr na liście 2";"Barbara Joanna SŁANIA - nr na liście 3";"Wacław Jan KROCZEK - nr na liście 4";"Andrzej FILIPEK - nr na liście 5";"Aleksander Stanisław GWIAZDA - nr na liście 6";"Konrad MROZOWSKI - nr na liście 7";"Paweł Józef MRACHACZ - nr na liście 8";"Dorota MICHALSKA - nr na liście 9";"Joanna Jolanta PAUL - nr na liście 10";"Teresa Ewa SKRZYPULEC-SITEK - nr na liście 11";"Marek Andrzej LIPCZYK - nr na liście 12";"Ksymena Honorata MATYSEK - nr na liście 13";"Barbara Ewa PRZYBYLSKA-CZAJKOWSKA - nr na liście 14";"Leszek Aleksander KRASZYNA - nr na liście 15";"Jan Jerzy MIODEK - nr na liście 16";"Kasper PIECHATZEK - nr na liście 17";"Jan Kazimierz CZUBAK - nr na liście 18";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Sebastian DZIĘBOWSKI - nr na liście 1";"Cezary Kazimierz MILCZYŃSKI - nr na liście 2";"Maciej Bartłomiej KANDZIOR - nr na liście 3";"Ewa Grażyna TOCZEK - nr na liście 4";"Jacek Franciszek JAGIEŁKA - nr na liście 5";"Dominika HAWRYLUK - nr na liście 6";"Bogusława Maria ZAPOTOCZNA - nr na liście 7";"Bartłomiej Marcin TRUŚ - nr na liście 8";"Jarosław Piotr ŻMUDA - nr na liście 9";"Janusz Jacek KRZYWOSZYŃSKI - nr na liście 10";"Maria Jadwiga DZIUBA - nr na liście 11";"Robert Piotr TEODORCZAK - nr na liście 12";"Danuta TUZINEK - nr na liście 13";"Bożena Grażyna KAMIŃSKA-TRUŚ - nr na liście 14";"Jolanta Barbara JANISZEWSKA - nr na liście 15";"Karolina Anna CHABER - nr na liście 16";"Dominik Jan ĆWIKLIŃSKI - nr na liście 17";"Waldemar Paweł BARTOSIK - nr na liście 18";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Marta Joanna GOLBIK - nr na liście 1";"Krystyna Maria SZUMILAS - nr na liście 2";"Tomasz Marian GŁOGOWSKI - nr na liście 3";"Paweł Bronisław KOBYLIŃSKI - nr na liście 4";"Marek Jan PSZONAK - nr na liście 5";"Tomasz Andrzej OLICHWER - nr na liście 6";"Jarosław Krzysztof MARCINIAK - nr na liście 7";"Marek Andrzej PINKAS - nr na liście 8";"Krzysztof Piotr GAWENDA - nr na liście 9";"Tomasz REWKOWSKI - nr na liście 10";"Zbigniew Jacek WYGODA - nr na liście 11";"Norbert Jan RESPONDEK - nr na liście 12";"Natalia Roksana JUSZCZAK - nr na liście 13";"Ewa Anna NIERYCHŁO - nr na liście 14";"Justyna Anna KRONSTEDT - nr na liście 15";"Urszula Maria WIĘCKOWSKA - nr na liście 16";"Jolanta Zdzisława DZIUK - nr na liście 17";"Leszek Janusz JODLIŃSKI - nr na liście 18";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Robert Stanisław RABUS - nr na liście 1";"Jan Józef PAJĄK - nr na liście 2";"Marlena Marzena KARNÓWKA - nr na liście 3";"Robert RZEPLIŃSKI - nr na liście 4";"Justyna Agnieszka DZIUK - nr na liście 5";"Grzegorz DITTRICH - nr na liście 6";"Mirosław Wiesław STERNIK - nr na liście 7";"Janusz Władysław PARKITNY - nr na liście 8";"Sandra Barbara KLIMOROWSKA - nr na liście 9";"Agnieszka Monika SZYMAŃSKA - nr na liście 10";"Sylwia Barbara MADEJSKA - nr na liście 11";"Tomasz Jan KRZEMPEK - nr na liście 12";"Małgorzata Ewa GRIEGER - nr na liście 13";"Maciej Paweł KURYLAS - nr na liście 14";"Agata Ernestyna GŁOGOWSKA - nr na liście 15";"Zawisza Radosław GRUSZKA - nr na liście 16";"Halina PAPROCKA - nr na liście 17";"Krzysztof Jan GAJOWIAK - nr na liście 18"
"64f4-c83c-48a6-532a-0ece-8068-e085-cac9";"241305";"29";"1";"wieś";"stały";"Sala posiedzeń Rady Gminy, ul. Główna 5, 42-693 Krupski Młyn";"gm. Krupski Młyn";"tarnogórski";"śląskie";"700";"735";"220";"480";"2";"0";"0";"0";"0";"0";"0";"0";"0";"480";"0";"0";"480";"9";"8";"1";"0";"471";"37";"25";"6";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"213";"57";"12";"2";"1";"20";"17";"90";"0";"4";"1";"3";"0";"1";"0";"2";"0";"1";"2";"72";"40";"4";"1";"10";"4";"0";"1";"3";"1";"1";"2";"0";"1";"0";"0";"3";"0";"1";"27";"10";"2";"2";"3";"2";"3";"1";"0";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"96";"23";"12";"41";"6";"1";"0";"3";"1";"0";"0";"0";"3";"1";"0";"0";"0";"4";"1";"26";"4";"0";"1";"0";"0";"0";"0";"15";"1";"1";"0";"0";"0";"0";"0";"1";"1";"2"
"f203-cde9-acd2-7422-a711-6af7-d21a-1aa9";"241305";"29";"2";"wieś";"stały";"Gminny Ośrodek Kultury, Sportu i Rekreacji, ul. Zawadzkiego 3, 42-693 Krupski Młyn";"gm. Krupski Młyn";"tarnogórski";"śląskie";"520";"553";"162";"358";"3";"2";"0";"0";"0";"0";"0";"0";"0";"358";"0";"0";"358";"3";"3";"0";"0";"355";"48";"33";"1";"1";"2";"1";"0";"0";"3";"0";"0";"3";"2";"1";"0";"0";"0";"0";"1";"131";"34";"7";"3";"2";"15";"7";"53";"1";"2";"0";"1";"1";"0";"0";"0";"1";"1";"3";"56";"32";"7";"7";"3";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0";"19";"12";"0";"1";"1";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"87";"23";"14";"42";"2";"2";"0";"1";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"0";"14";"0";"1";"2";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"466b-d83a-818e-9a3d-3e3e-6a19-a8e4-3195";"241305";"29";"3";"wieś";"stały";"Świetlica Osiedlowa, Ziętek 2, 42-693 Krupski Młyn";"gm. Krupski Młyn";"tarnogórski";"śląskie";"500";"540";"240";"260";"0";"5";"0";"0";"0";"0";"0";"0";"0";"260";"0";"0";"260";"8";"7";"1";"0";"252";"14";"9";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"148";"40";"3";"2";"1";"19";"10";"63";"1";"0";"2";"1";"2";"0";"0";"0";"2";"0";"2";"19";"9";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"5";"0";"0";"24";"18";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"37";"4";"2";"16";"4";"1";"0";"0";"2";"1";"1";"2";"2";"0";"0";"0";"0";"2";"0";"10";"1";"0";"0";"0";"3";"1";"0";"2";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0"
"68c2-f738-bf48-dc17-90f6-d853-187a-284f";"241305";"29";"4";"wieś";"stały";"Szkoła Podstawowa, Potępa ul. Tarnogórska 12, 42-693 Krupski Młyn";"gm. Krupski Młyn";"tarnogórski";"śląskie";"720";"796";"229";"491";"1";"2";"0";"0";"0";"0";"0";"0";"0";"491";"0";"0";"491";"3";"1";"2";"0";"488";"40";"23";"5";"2";"1";"2";"0";"0";"0";"2";"1";"0";"2";"0";"1";"0";"0";"0";"1";"215";"56";"9";"9";"0";"22";"33";"67";"6";"1";"1";"2";"1";"2";"0";"1";"2";"1";"2";"59";"44";"1";"2";"1";"0";"0";"0";"6";"0";"0";"1";"0";"0";"0";"0";"4";"0";"0";"40";"24";"4";"1";"1";"3";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"1";"119";"30";"13";"42";"14";"10";"0";"1";"1";"0";"1";"0";"2";"1";"0";"0";"0";"4";"0";"15";"4";"1";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1"
"eac4-3c36-d21c-fc83-dc23-50ee-cb70-62a1";"241306";"29";"1";"wieś";"stały";"Niepubliczna Szkoła Podstawowa w Pyrzowicach, Pyrzowice ul. Wolności 46, 42-625 Ożarowice";"gm. Ożarowice";"tarnogórski";"śląskie";"600";"710";"142";"458";"0";"49";"0";"0";"0";"0";"0";"0";"0";"458";"0";"0";"458";"4";"2";"2";"0";"454";"43";"29";"1";"1";"1";"2";"0";"1";"2";"0";"1";"0";"2";"0";"1";"1";"0";"0";"1";"147";"34";"13";"2";"2";"20";"14";"49";"0";"7";"1";"0";"0";"2";"0";"0";"3";"0";"0";"86";"48";"6";"10";"7";"1";"1";"1";"1";"3";"0";"0";"0";"1";"1";"1";"4";"0";"1";"35";"17";"2";"1";"2";"1";"3";"1";"1";"1";"0";"2";"0";"1";"0";"1";"1";"0";"1";"133";"46";"13";"37";"10";"1";"0";"4";"2";"1";"0";"3";"2";"1";"4";"0";"1";"6";"2";"10";"3";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"1";"0"
"cf9a-e89d-fda2-3e91-1e2f-8adc-b3a6-9116";"241306";"29";"2";"wieś";"stały";"Szkoła Podstawowa w Zendku, Zendek ul. Główna 126, 42-625 Ożarowice";"gm. Ożarowice";"tarnogórski";"śląskie";"900";"957";"310";"590";"0";"4";"0";"0";"0";"0";"0";"0";"0";"590";"0";"0";"590";"13";"9";"4";"0";"577";"58";"41";"4";"1";"1";"1";"1";"2";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"1";"354";"126";"35";"1";"0";"36";"28";"100";"8";"6";"1";"3";"0";"0";"0";"2";"2";"4";"2";"54";"36";"4";"3";"0";"0";"1";"2";"0";"4";"0";"0";"0";"0";"0";"1";"2";"0";"1";"32";"16";"2";"1";"3";"0";"1";"2";"1";"2";"1";"0";"0";"0";"0";"0";"2";"0";"1";"73";"8";"7";"46";"2";"1";"3";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"3";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"2";"0"
"0fcb-d84b-4db7-25f5-ada3-9fb0-e3ff-484d";"241306";"29";"3";"wieś";"stały";"Szkoła Podstawowa w Ożarowicach, ul. Szkolna 10, 42-625 Ożarowice";"gm. Ożarowice";"tarnogórski";"śląskie";"1250";"1369";"357";"893";"1";"5";"0";"0";"0";"0";"0";"0";"0";"893";"0";"0";"893";"14";"14";"0";"0";"879";"117";"88";"5";"0";"2";"4";"3";"0";"2";"1";"0";"0";"2";"0";"2";"0";"2";"2";"4";"392";"123";"19";"4";"1";"43";"37";"132";"4";"8";"2";"9";"1";"2";"0";"1";"1";"0";"5";"100";"46";"5";"11";"0";"2";"1";"3";"3";"1";"1";"1";"0";"6";"2";"2";"13";"2";"1";"64";"27";"5";"3";"1";"1";"3";"3";"5";"0";"1";"6";"1";"0";"0";"1";"0";"1";"6";"189";"46";"20";"80";"9";"2";"2";"6";"1";"4";"0";"0";"5";"5";"2";"0";"2";"4";"1";"17";"4";"3";"2";"1";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0";"2";"0";"0";"1"
"70aa-ce5a-0fba-bfbe-74b7-e912-3163-888c";"241306";"29";"4";"wieś";"stały";"Szkoła Podstawowa w Tąpkowicach, ul. Kopernika 2, 42-624 Tąpkowice";"gm. Ożarowice";"tarnogórski";"śląskie";"1500";"1672";"358";"1142";"6";"1";"1";"1";"0";"0";"0";"0";"1";"1143";"1";"0";"1143";"20";"9";"11";"0";"1123";"153";"118";"12";"4";"0";"7";"1";"0";"4";"0";"0";"0";"1";"0";"0";"0";"0";"1";"5";"423";"134";"30";"5";"1";"46";"66";"105";"3";"4";"3";"8";"5";"2";"2";"0";"1";"6";"2";"152";"76";"11";"11";"4";"2";"2";"4";"6";"3";"3";"0";"1";"3";"2";"1";"19";"0";"4";"91";"49";"3";"5";"5";"2";"5";"2";"5";"2";"1";"2";"1";"1";"1";"2";"2";"0";"3";"289";"71";"46";"73";"34";"1";"2";"2";"2";"7";"3";"3";"4";"2";"28";"1";"0";"9";"1";"15";"2";"3";"1";"0";"2";"0";"0";"0";"0";"1";"0";"2";"1";"0";"1";"0";"1";"1"
"184a-3529-84e9-fb62-a5fe-5071-1d5b-c9d8";"241307";"29";"1";"wieś";"stały";"Zespół Szkół Centrum Kształcenia Rolniczego, ul. Morcinka 9, 42-620 Nakło Śląskie";"gm. Świerklaniec";"tarnogórski";"śląskie";"1050";"1149";"347";"703";"0";"5";"0";"0";"0";"0";"0";"0";"0";"703";"0";"0";"703";"9";"7";"2";"0";"694";"47";"33";"1";"0";"0";"2";"1";"1";"2";"0";"0";"0";"1";"0";"1";"2";"0";"2";"1";"301";"85";"25";"0";"9";"46";"32";"75";"2";"2";"4";"1";"4";"3";"1";"3";"4";"3";"2";"68";"29";"3";"1";"14";"2";"0";"2";"5";"2";"0";"3";"0";"0";"0";"0";"7";"0";"0";"55";"34";"2";"3";"3";"0";"2";"0";"1";"1";"0";"0";"0";"2";"1";"0";"3";"1";"2";"203";"38";"26";"89";"16";"2";"0";"3";"10";"0";"0";"1";"3";"1";"3";"0";"1";"3";"7";"20";"3";"1";"2";"0";"4";"0";"1";"0";"0";"2";"0";"0";"2";"0";"1";"0";"1";"3"
"e8b0-5831-69ef-c413-59c4-c316-2072-dee9";"241307";"29";"2";"wieś";"stały";"Gminny Ośrodek Kultury, ul. Główna 52, 42-620 Nakło Śląskie";"gm. Świerklaniec";"tarnogórski";"śląskie";"1801";"1984";"622";"1179";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1179";"0";"1";"1178";"8";"8";"0";"0";"1170";"90";"63";"2";"5";"3";"2";"0";"3";"1";"0";"0";"0";"2";"3";"0";"4";"0";"0";"2";"481";"133";"43";"4";"6";"73";"48";"123";"0";"6";"9";"6";"1";"4";"1";"1";"8";"8";"7";"123";"44";"11";"10";"17";"0";"7";"3";"5";"1";"2";"0";"0";"3";"4";"0";"16";"0";"0";"80";"44";"6";"4";"2";"0";"3";"0";"6";"3";"0";"1";"1";"3";"0";"0";"1";"1";"5";"371";"82";"29";"162";"33";"6";"1";"7";"4";"2";"0";"2";"8";"5";"10";"1";"2";"7";"10";"25";"9";"1";"1";"0";"4";"0";"0";"3";"0";"0";"0";"1";"2";"3";"0";"0";"0";"1"
"5c3a-02a8-3fba-8c48-8c3c-2f97-9bb7-c4e1";"241307";"29";"3";"wieś";"stały";"Dom Sportowca w Nowym Chechle, Nowe Chechło ul. Leśna 5, 42-622 Świerklaniec";"gm. Świerklaniec";"tarnogórski";"śląskie";"1298";"1437";"377";"921";"1";"8";"0";"0";"0";"0";"0";"0";"0";"921";"0";"0";"921";"9";"5";"4";"0";"912";"66";"38";"9";"6";"1";"0";"0";"2";"2";"0";"0";"2";"1";"0";"0";"1";"2";"0";"2";"349";"114";"31";"5";"4";"39";"42";"99";"0";"6";"2";"0";"1";"0";"1";"0";"1";"4";"0";"144";"79";"0";"7";"11";"1";"3";"3";"16";"2";"4";"0";"0";"2";"0";"0";"13";"0";"3";"34";"13";"3";"1";"3";"0";"0";"3";"1";"0";"3";"0";"1";"0";"0";"0";"1";"0";"5";"302";"94";"47";"99";"27";"4";"3";"2";"8";"3";"1";"1";"5";"3";"1";"0";"1";"2";"1";"17";"4";"0";"5";"0";"2";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"2"
"2e16-7b88-a632-ce8c-3b16-1c50-60d2-b90b";"241307";"29";"4";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Orzechu, Orzech ul. Brzechwy 8, 42-622 Świerklaniec";"gm. Świerklaniec";"tarnogórski";"śląskie";"1550";"1736";"458";"1092";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1092";"0";"0";"1092";"13";"8";"5";"0";"1079";"79";"52";"0";"7";"3";"2";"0";"1";"3";"2";"0";"0";"1";"1";"2";"0";"1";"0";"4";"529";"167";"54";"10";"5";"50";"70";"136";"3";"3";"3";"1";"2";"0";"0";"3";"5";"16";"1";"100";"53";"4";"1";"6";"3";"1";"3";"4";"2";"3";"0";"0";"2";"0";"1";"17";"0";"0";"60";"38";"3";"2";"1";"0";"1";"3";"0";"2";"0";"1";"0";"1";"0";"1";"5";"0";"2";"290";"71";"29";"134";"13";"1";"0";"5";"3";"0";"3";"2";"5";"5";"5";"1";"1";"9";"3";"21";"7";"3";"2";"0";"1";"0";"0";"0";"0";"1";"2";"0";"0";"2";"0";"1";"1";"1"
"fd88-775a-c742-1dad-babe-54c7-7683-384f";"241307";"29";"5";"wieś";"stały";"Szkoła Podstawowa im. A. Mickiewicza w Świerklańcu, ul. Młyńska 7, 42-622 Świerklaniec";"gm. Świerklaniec";"tarnogórski";"śląskie";"1850";"2050";"492";"1358";"0";"7";"0";"0";"0";"0";"0";"0";"0";"1358";"0";"0";"1358";"9";"6";"3";"0";"1349";"98";"65";"10";"2";"2";"2";"2";"0";"1";"1";"0";"1";"0";"2";"0";"1";"0";"2";"7";"563";"175";"62";"8";"6";"65";"76";"128";"3";"4";"6";"5";"1";"0";"0";"5";"4";"10";"5";"159";"82";"13";"7";"7";"2";"2";"3";"9";"7";"1";"2";"0";"4";"6";"0";"12";"0";"2";"75";"51";"2";"2";"0";"3";"0";"0";"4";"5";"0";"2";"0";"1";"1";"0";"3";"1";"0";"423";"123";"71";"143";"20";"5";"3";"3";"5";"4";"0";"3";"11";"3";"2";"3";"5";"11";"8";"31";"3";"3";"3";"1";"4";"3";"0";"0";"0";"2";"2";"0";"2";"4";"1";"0";"3";"0"
"bc34-35b2-8b7b-93d7-dfa2-f679-1b59-c89a";"241307";"29";"6";"wieś";"stały";"Ochotnicza Straż Pożarna w Świerklańcu, ul. Oświęcimska 25, 42-622 Świerklaniec";"gm. Świerklaniec";"tarnogórski";"śląskie";"1199";"1318";"370";"829";"0";"3";"0";"0";"0";"0";"0";"0";"0";"829";"0";"0";"829";"11";"6";"5";"0";"818";"51";"37";"3";"1";"0";"2";"2";"2";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"339";"111";"56";"3";"5";"46";"35";"60";"5";"5";"1";"1";"1";"4";"1";"0";"2";"2";"1";"110";"67";"1";"8";"5";"3";"0";"1";"9";"3";"0";"1";"0";"2";"1";"0";"7";"0";"2";"47";"25";"2";"3";"4";"0";"0";"2";"0";"2";"0";"0";"1";"2";"0";"1";"2";"1";"2";"254";"64";"35";"110";"13";"1";"1";"2";"1";"3";"0";"1";"13";"3";"1";"2";"1";"2";"1";"17";"2";"0";"3";"1";"2";"0";"1";"2";"0";"1";"0";"1";"0";"1";"0";"0";"2";"1"
"ffdf-a7f5-5abd-21c6-d3fe-6132-8f70-a442";"241308";"29";"1";"wieś";"stały";"Gminny Ośrodek Kultury, ul. Zamkowa 1, 42-690 Tworóg";"gm. Tworóg";"tarnogórski";"śląskie";"900";"990";"369";"531";"1";"5";"0";"0";"0";"0";"0";"0";"0";"531";"0";"0";"531";"9";"5";"4";"0";"522";"61";"42";"3";"7";"0";"1";"1";"1";"2";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"222";"75";"7";"2";"6";"31";"51";"33";"1";"3";"3";"0";"1";"0";"0";"0";"4";"4";"1";"53";"23";"6";"3";"3";"1";"1";"0";"2";"4";"1";"0";"0";"0";"0";"0";"7";"2";"0";"42";"21";"2";"1";"2";"1";"1";"3";"1";"1";"1";"0";"3";"0";"2";"0";"1";"0";"2";"125";"24";"11";"60";"4";"1";"0";"1";"0";"2";"0";"3";"2";"2";"1";"0";"1";"4";"9";"19";"1";"1";"5";"0";"2";"3";"1";"2";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"b3c7-fb00-0298-e4d9-9681-0eba-2b89-9c08";"241308";"29";"2";"wieś";"stały";"Szkoła Podstawowa im. Powstańców Śląskich, ul. Szkolna 15, 42-690 Tworóg";"gm. Tworóg";"tarnogórski";"śląskie";"1000";"1100";"421";"579";"1";"5";"0";"0";"0";"0";"0";"0";"0";"579";"0";"0";"579";"7";"5";"2";"0";"572";"56";"28";"8";"8";"1";"3";"0";"1";"0";"1";"2";"0";"0";"2";"0";"0";"1";"0";"1";"256";"78";"13";"6";"4";"37";"45";"57";"2";"4";"0";"0";"1";"0";"0";"2";"3";"0";"4";"50";"19";"2";"5";"8";"1";"0";"1";"3";"0";"1";"0";"1";"3";"0";"0";"6";"0";"0";"46";"24";"2";"5";"5";"0";"0";"2";"1";"2";"0";"1";"2";"0";"0";"0";"0";"0";"2";"153";"32";"21";"64";"15";"0";"1";"2";"2";"1";"0";"0";"1";"4";"2";"0";"0";"5";"3";"11";"3";"1";"1";"1";"2";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"731a-6e41-94b9-a01d-9af6-8bf4-4020-b129";"241308";"29";"3";"wieś";"stały";"Gminne Przedszkole w Kotach, Koty ul. Szkolna 3, 42-690 Tworóg";"gm. Tworóg";"tarnogórski";"śląskie";"620";"677";"243";"377";"0";"0";"0";"0";"0";"0";"0";"0";"0";"377";"0";"0";"377";"3";"2";"1";"0";"374";"55";"48";"2";"2";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"184";"70";"7";"2";"2";"9";"37";"46";"0";"1";"2";"1";"0";"0";"1";"0";"5";"0";"1";"27";"17";"3";"2";"2";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"25";"10";"1";"3";"3";"1";"1";"0";"0";"0";"0";"2";"1";"0";"1";"0";"0";"0";"2";"78";"21";"10";"32";"8";"0";"0";"1";"0";"0";"0";"0";"3";"0";"1";"0";"0";"0";"2";"5";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"e0c3-3a43-934c-0a52-d311-030e-a429-8457";"241308";"29";"4";"wieś";"stały";"Budynek Wielofunkcyjny, Nowa Wieś Tworoska ul. Jaśminowa 42, 42-690 Tworóg";"gm. Tworóg";"tarnogórski";"śląskie";"650";"698";"226";"424";"0";"2";"0";"0";"0";"0";"0";"0";"0";"424";"0";"0";"424";"3";"2";"1";"0";"421";"30";"12";"3";"10";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"189";"50";"10";"4";"0";"14";"43";"54";"2";"4";"1";"1";"0";"1";"1";"0";"1";"0";"3";"45";"23";"0";"1";"4";"5";"0";"0";"2";"1";"2";"0";"2";"0";"1";"0";"3";"0";"1";"23";"11";"1";"3";"1";"0";"0";"0";"4";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"126";"24";"15";"57";"13";"2";"1";"0";"1";"2";"0";"1";"0";"2";"1";"0";"1";"2";"4";"8";"1";"0";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1"
