"Kod TERYT";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Robert TYSZKIEWICZ - nr na liście 1";"Krzysztof TRUSKOLASKI - nr na liście 2";"Bożena KAMIŃSKA - nr na liście 3";"Maciej Andrzej BORYSEWICZ - nr na liście 4";"Eugeniusz CZYKWIN - nr na liście 5";"Jolanta DEN - nr na liście 6";"Krzysztof Janusz BIL-JARUZELSKI - nr na liście 7";"Leszek Stanisław CIEŚLIK - nr na liście 8";"Joanna Dorota ŁAWROWSKA - nr na liście 9";"Tadeusz Zenon NOWAK - nr na liście 10";"Bożena Teresa ZWOLIŃSKA - nr na liście 11";"Jacek PIORUNEK - nr na liście 12";"Mateusz Damian GUTOWSKI - nr na liście 13";"Andrzej RAŚ - nr na liście 14";"Halina ROSZKOWSKA - nr na liście 15";"Franciszek Krzysztof ŻERO - nr na liście 16";"Stanisław Adam DOLIWA - nr na liście 17";"Dorota SASINOWSKA - nr na liście 18";"Katarzyna KARASZEWSKA - nr na liście 19";"Marek SAMUL - nr na liście 20";"Paulina PYRKO - nr na liście 21";"Bronisław TALKOWSKI - nr na liście 22";"Jolanta SZCZYGIEŁ-ROGOWSKA - nr na liście 23";"Łukasz TARGOŃSKI - nr na liście 24";"Alicja ŁEPKOWSKA-GOŁAŚ - nr na liście 25";"Wioletta Maria KARCZEWSKA - nr na liście 26";"Beata MALINOWSKA - nr na liście 27";"Tomasz CIMOSZEWICZ - nr na liście 28";"KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"Mirosław BASIEWICZ - nr na liście 1";"Andrzej KOCHANOWSKI - nr na liście 2";"Monika BUCHOWSKA - nr na liście 3";"Karol SZKLARZEWSKI - nr na liście 4";"Krystyna BOBROWSKA - nr na liście 5";"Paula KALIŃSKA - nr na liście 6";"Józef FIERTEK - nr na liście 7";"Kazimierz BOŁTRUCZYK - nr na liście 8";"Edyta KOSMOWSKA - nr na liście 9";"Zygmunt OSIECKI - nr na liście 10";"Monika FLIS - nr na liście 11";"Eugeniusz Zdzisław ŁAWRYNOWICZ - nr na liście 12";"Ewa GWIAZDA - nr na liście 13";"Łukasz BZURA - nr na liście 14";"Marta KOZIKOWSKA - nr na liście 15";"Ryszard FLIS - nr na liście 16";"Monika BOŁTRUCZYK-KASABUŁA - nr na liście 17";"Andrzej KRASOWSKI - nr na liście 18";"Zbigniew Jacek PUCHNOWSKI - nr na liście 19";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Robert Artur WINNICKI - nr na liście 1";"Adam KIEŁCZEWSKI - nr na liście 2";"Krzysztof KRASOWSKI - nr na liście 3";"Stanisław NICEWICZ - nr na liście 4";"Barbara MAJEWSKA - nr na liście 5";"Krzysztof JABŁOŃSKI - nr na liście 6";"Marzanna GONTARSKA - nr na liście 7";"Wiesław Henryk BIELAWSKI - nr na liście 8";"Jolanta DANILUK - nr na liście 9";"Katarzyna KOŁOSOWSKA - nr na liście 10";"Zenon DZIEDZIC - nr na liście 11";"Paweł PROKOPOWICZ - nr na liście 12";"Adam KOŁAKOWSKI - nr na liście 13";"Katarzyna ZAJKO - nr na liście 14";"Mariusz ROKICKI - nr na liście 15";"Adrianna IWANOWSKA - nr na liście 16";"Michał Eugeniusz WAIS - nr na liście 17";"Monika GRABOWSKA - nr na liście 18";"Jakub Andrzej SADOWSKI - nr na liście 19";"Hubert BARANOWSKI - nr na liście 20";"Izabela PRZANOWSKA - nr na liście 21";"Marcin LEWONIEWSKI - nr na liście 22";"Anna Katarzyna PROKOPOWICZ - nr na liście 23";"Łukasz KARWOWSKI - nr na liście 24";"Andrzej Tomasz JĘDRZEJEWSKI - nr na liście 25";"Mariusz KOSSAKOWSKI - nr na liście 26";"Karina ZABOROWSKA - nr na liście 27";"Maciej STYPKA - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stefan KRAJEWSKI - nr na liście 1";"Mirosław LECH - nr na liście 2";"Wojciech GROCHOWSKI - nr na liście 3";"Jerzy LESZCZYŃSKI - nr na liście 4";"Cezary CIEŚLUKOWSKI - nr na liście 5";"Agnieszka ZAWISTOWSKA - nr na liście 6";"Ewa KULIKOWSKA - nr na liście 7";"Wiesława Bożenna PŁOŃSKA - nr na liście 8";"Bożena KRZYŻANOWSKA - nr na liście 9";"Bogdan DYJUK - nr na liście 10";"Krzysztof RAFAŁOWSKI - nr na liście 11";"Maciej BOBEL - nr na liście 12";"Marian MAGNUSZEWSKI - nr na liście 13";"Andrzej Zbigniew KORONKIEWICZ - nr na liście 14";"Ewa JAKUBIAK - nr na liście 15";"Agnieszka SZCZYGIELSKA - nr na liście 16";"Magdalena NOWAK - nr na liście 17";"Marta ALEKSIEJCZUK-SZOTKO - nr na liście 18";"Sławomir SAWICKI - nr na liście 19";"Tadeusz CHOŁKO - nr na liście 20";"Tomasz JAKACKI - nr na liście 21";"Joanna JĘDZUL - nr na liście 22";"Małgorzata KAŹMIERCZAK - nr na liście 23";"Michał ZARZECKI - nr na liście 24";"Małgorzata KARCZEWSKA - nr na liście 25";"Grzegorz RYKOWSKI - nr na liście 26";"Irena Zofia PRZYBYLAK - nr na liście 27";"Mikołaj JANOWSKI - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Dariusz PIONTKOWSKI - nr na liście 1";"Jarosław ZIELIŃSKI - nr na liście 2";"Bohdan Józef PASZKOWSKI - nr na liście 3";"Kazimierz GWIAZDOWSKI - nr na liście 4";"Jacek ŻALEK - nr na liście 5";"Mieczysław Kazimierz BASZKO - nr na liście 6";"Lech Antoni KOŁAKOWSKI - nr na liście 7";"Bernadeta KRYNICKA - nr na liście 8";"Henryk Jan WNOROWSKI - nr na liście 9";"Adam ANDRUSZKIEWICZ - nr na liście 10";"Agnieszka Barbara MUZYK - nr na liście 11";"Łukasz SIEKIERKO - nr na liście 12";"Roman CZEPE - nr na liście 13";"Piotr MODZELEWSKI - nr na liście 14";"Tomasz Stefan MADRAS - nr na liście 15";"Bożena Jolanta JELSKA-JAROŚ - nr na liście 16";"Elżbieta PUCZYŁOWSKA - nr na liście 17";"Grzegorz KUCHAREWICZ - nr na liście 18";"Rafał SUPIŃSKI - nr na liście 19";"Alicja BIAŁY - nr na liście 20";"Andrzej MIODUSZEWSKI - nr na liście 21";"Bożena NIENAŁTOWSKA - nr na liście 22";"Marek DZIATKOWSKI - nr na liście 23";"Henryk ŁUKASZEWICZ - nr na liście 24";"Bożena Teresa BUJNO - nr na liście 25";"Agnieszka ZDUŃCZYK - nr na liście 26";"Izabela WASILEWSKA - nr na liście 27";"Aleksandra SZCZUDŁO - nr na liście 28";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Marcin SAWICKI - nr na liście 1";"Piotr SIKORSKI - nr na liście 2";"Bogusław KONIUCH - nr na liście 3";"Edyta JANKOWSKA - nr na liście 4";"Igor DANIŁOWSKI - nr na liście 5";"Joanna BOBIK - nr na liście 6";"Anna KOSACKA - nr na liście 7";"Monika ROGOWSKA - nr na liście 8";"Rafał Marcin KOSNO - nr na liście 9";"Cezary NIETUPSKI - nr na liście 10";"Katarzyna CHORUŻA - nr na liście 11";"Piotr PAWŁOWSKI - nr na liście 12";"Grzegorz GRYCUK - nr na liście 13";"Justyna KAMIEŃSKA - nr na liście 14";"Adam CZAPIEWSKI - nr na liście 15";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Paweł KRUTUL - nr na liście 1";"Piotr KUSZNIERUK - nr na liście 2";"Katarzyna Ewa ROSIŃSKA - nr na liście 3";"Seweryn PROKOPIUK - nr na liście 4";"Tomasz MAŃCZUK - nr na liście 5";"Janusz BOROWIK - nr na liście 6";"Justyna REMBISZEWSKA - nr na liście 7";"Elżbieta MURAWKO - nr na liście 8";"Renata ARASIMOWICZ - nr na liście 9";"Izabela Teresa CZERNIAWSKA - nr na liście 10";"Joanna Grażyna DEONIZIAK - nr na liście 11";"Jakub POPŁAWSKI - nr na liście 12";"Marcin BIRGIEL - nr na liście 13";"Jolanta Gertruda MATWIEJCZUK - nr na liście 14";"Mieczysław ŚNIADACH - nr na liście 15";"Grzegorz Jan JANOSZKA - nr na liście 16";"Adrian SKOWROŃSKI - nr na liście 17";"Mikołaj MIRONOWICZ - nr na liście 18";"Michalina Daria ARTYSIEWICZ - nr na liście 19";"Aleksandra Julia ANDRUKIEWICZ - nr na liście 20";"Anna Małgorzata KRAWCZYK - nr na liście 21";"Dariusz Jerzy JANICKI - nr na liście 22";"Jakub OSIEJEWSKI - nr na liście 23";"Kamila Maria WYSOCKA - nr na liście 24";"Anna JASIONEK - nr na liście 25";"Grzegorz DROBEK - nr na liście 26";"Magdalena SIELAWA - nr na liście 27";"Wojciech Janusz KORONKIEWICZ - nr na liście 28";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Łukasz DYMKO - nr na liście 1";"Zbigniew PROSIŃSKI - nr na liście 2";"Janusz MAKSIMIUK - nr na liście 3";"Anna PIWNIK - nr na liście 4";"Dawid JAKIMIUK - nr na liście 5";"Katarzyna Sylwia HARABURDA - nr na liście 6";"Rafał KUBIAK - nr na liście 7";"Halina STROCIAK - nr na liście 8";"Izabela KONIUCH - nr na liście 9";"Agnieszka BAILEY - nr na liście 10";"Sylwester WOJNO - nr na liście 11";"Łukasz KAPŁANOW - nr na liście 12";"Beata PONIATOWSKA - nr na liście 13";"Justyna NYSZTOR - nr na liście 14";"Anna KUŹNICKA - nr na liście 15";"Joanna MAZUR - nr na liście 16";"Adrian KALICKI - nr na liście 17";"Joanna Agnieszka KUBIAK-BABIŃSKA - nr na liście 18";"Piotr NAUMIUK - nr na liście 19";"Krzysztof Janusz BAGIŃSKI - nr na liście 20";"Kamila Barbara KALISKA - nr na liście 21";"Krzysztof Longin KOCHOWICZ - nr na liście 22";"Kazimierz Edward KANIA - nr na liście 23";"Barbara KALICIŃSKA - nr na liście 24";"Bogumiła Małgorzata SZWIEC - nr na liście 25";"Kamila Anna GRABKA-LEVIN - nr na liście 26";"Wojciech WASILEWSKI - nr na liście 27";"Liczba obwodów"
"200100";"augustowski";"podlaskie";42120;45785;18160;23960;38;305;1;1;0;0;0;0;1;23958;1;0;23958;257;143;114;0;23701;3827;594;661;732;34;24;67;22;1450;8;17;8;8;10;8;9;0;13;2;11;3;4;1;10;5;1;6;5;114;82;19;7;6;2;4;3;0;2;2;3;4;4;8;2;4;1;1;2;8;1383;826;89;42;26;40;52;20;16;28;15;16;20;21;31;5;11;7;19;11;10;3;8;10;6;3;19;9;20;3493;343;202;345;36;618;55;40;32;20;1176;6;13;8;371;22;6;19;4;9;85;6;7;10;14;18;5;2;21;13041;1512;5284;340;257;315;285;397;105;152;1573;161;35;35;78;9;97;1700;21;15;43;18;5;9;11;6;42;94;442;87;35;7;4;6;1;7;6;2;3;2;1;0;2;4;7;1623;538;174;184;32;244;40;38;25;7;17;46;17;22;11;7;8;7;4;6;19;11;4;3;19;15;3;12;110;165;40;3;3;6;4;28;6;2;6;2;4;10;6;0;2;8;2;5;1;3;2;1;1;0;2;2;16;44
"200200";"białostocki";"podlaskie";107451;117348;37328;70124;110;365;4;4;0;0;0;0;4;70119;4;0;70119;637;318;319;0;69482;15317;2507;6192;403;43;1779;2678;98;23;76;36;27;48;33;91;34;17;15;18;22;15;37;21;41;49;20;27;48;919;229;40;27;17;9;16;18;8;16;3;1;7;1;20;9;9;3;8;4;13;5270;3393;144;280;64;119;118;82;53;81;51;37;60;52;71;49;35;18;58;86;57;11;36;35;23;19;67;27;144;4654;1308;980;167;405;84;304;270;104;71;31;35;69;34;115;69;35;77;84;82;9;11;25;57;28;53;32;19;96;36994;12820;3162;870;489;2297;2013;162;388;1846;4523;244;319;4065;143;196;415;92;114;118;338;238;223;22;53;46;58;113;1627;346;152;29;13;24;3;22;12;17;6;7;16;6;17;13;9;6008;1737;906;704;114;121;238;117;66;29;48;104;74;26;81;19;22;24;158;20;41;21;15;6;44;20;14;39;1200;664;184;7;24;44;14;23;29;35;22;17;21;8;28;13;28;34;13;8;16;20;6;4;3;7;4;9;43;123
"200300";"bielski";"podlaskie";41778;45008;17665;24115;83;127;2;2;0;0;0;0;2;24117;2;0;24117;241;135;106;0;23876;6110;680;979;68;10;2386;49;60;11;8;8;1260;8;15;6;5;15;6;3;5;4;6;0;4;5;0;5;5;499;65;16;5;3;1;3;2;2;1;3;4;3;1;5;2;2;1;1;7;3;1074;677;33;55;20;21;71;11;2;36;11;8;17;15;12;8;6;4;7;1;4;4;3;6;7;3;8;3;21;1844;340;78;32;379;10;33;36;17;33;8;9;503;1;6;12;13;14;6;17;1;2;2;9;9;141;2;5;126;12163;5532;1137;234;490;521;697;46;63;175;1359;183;434;37;34;26;32;9;15;15;34;44;24;8;48;45;21;45;855;72;31;4;2;4;5;7;3;3;2;2;1;1;3;4;0;2364;525;882;115;275;18;71;22;30;16;8;37;18;5;20;4;12;9;67;13;14;11;4;2;11;2;3;11;159;184;26;2;22;8;43;2;5;2;5;5;7;1;1;2;1;4;4;0;5;2;1;0;0;0;0;0;36;50
"200400";"grajewski";"podlaskie";34299;37267;15450;18849;26;100;1;1;0;0;1;0;0;18847;0;0;18847;256;144;112;0;18591;2085;446;625;109;51;10;34;6;17;7;9;8;146;10;4;8;4;455;1;3;0;2;1;3;1;8;1;7;109;77;7;18;3;13;2;2;2;5;0;1;2;0;8;3;4;2;1;2;2;1381;565;573;21;12;16;21;35;4;7;7;5;13;12;17;7;1;5;15;5;5;1;1;6;7;0;6;5;9;2604;678;33;1432;27;26;59;67;13;14;15;11;3;6;11;13;11;16;7;4;2;5;2;5;111;15;3;1;14;11371;481;838;118;6169;127;55;205;244;29;2572;107;10;9;57;12;15;25;13;8;30;31;7;0;6;11;14;11;167;55;32;2;3;5;3;1;1;3;1;1;0;2;1;0;0;948;339;101;162;32;20;29;28;11;37;33;15;14;7;3;4;6;6;4;5;15;10;5;0;9;7;0;15;31;70;13;2;5;3;1;1;4;0;4;1;3;0;6;0;5;3;2;1;1;1;2;0;2;0;0;0;10;43
"200500";"hajnowski";"podlaskie";33590;36381;15703;17887;23;213;4;4;0;0;0;0;4;17889;4;4;17885;262;165;97;0;17623;6053;885;916;86;25;2625;75;28;5;23;14;60;15;269;5;1;7;3;5;6;8;10;2;7;6;2;8;16;941;103;25;10;4;1;6;9;2;4;2;1;5;8;6;1;4;0;3;8;4;999;545;25;42;31;36;42;15;15;65;4;7;14;8;14;10;7;6;9;10;13;8;10;6;4;6;14;6;27;2150;217;67;15;103;17;35;29;25;21;6;4;16;5;19;27;11;13;8;22;5;6;4;7;4;29;4;4;1427;5274;1869;1000;153;47;298;387;32;60;79;361;57;58;19;38;14;18;18;10;6;27;17;8;6;392;15;13;29;243;102;50;8;2;4;3;5;0;2;0;1;1;4;2;14;6;2808;647;950;233;177;41;127;38;14;15;8;55;27;9;17;6;16;7;85;7;14;10;11;3;13;5;3;13;257;134;22;3;13;12;28;4;7;2;4;1;2;4;5;1;0;8;0;1;2;5;0;0;0;0;1;2;7;47
"200600";"kolneński";"podlaskie";28073;30610;12652;15421;17;69;4;4;0;0;0;0;4;15419;4;0;15419;252;180;72;0;15167;984;229;246;38;91;6;8;5;3;9;6;13;88;3;5;2;1;2;1;1;136;3;0;3;7;3;2;1;72;43;12;6;2;1;4;2;4;1;2;2;0;0;3;1;1;0;1;0;1;851;445;65;26;36;20;18;14;9;8;7;4;14;23;12;3;2;2;11;9;9;7;3;12;70;0;13;4;5;1973;727;22;547;19;6;26;36;9;17;5;417;8;2;3;14;11;7;2;20;1;15;2;6;32;6;2;2;9;10372;588;1053;127;2669;247;397;1676;1323;35;851;544;20;14;122;11;4;17;12;17;19;55;7;5;4;13;67;264;211;47;19;3;0;3;1;1;2;3;5;1;1;3;0;1;4;836;162;38;53;10;3;11;8;12;6;26;6;6;6;1;412;2;5;7;7;8;4;5;1;5;4;2;15;11;61;10;3;1;6;2;2;1;3;0;3;2;2;7;1;2;5;2;1;0;2;1;1;0;1;0;1;2;41
"200700";"łomżyński";"podlaskie";37002;40823;14915;22087;50;115;2;2;0;0;0;0;2;22088;2;2;22086;282;167;115;0;21804;1925;313;305;59;881;16;11;5;3;4;13;8;177;2;6;5;3;1;4;1;5;4;0;2;3;15;3;6;70;50;5;6;3;1;4;1;2;2;7;3;2;0;2;1;2;0;2;1;6;1279;868;56;58;25;24;21;27;6;13;15;9;16;36;4;6;7;5;8;8;4;2;3;9;22;2;11;3;11;2045;1263;50;73;39;15;37;46;21;18;6;22;8;7;15;97;15;21;4;26;2;162;2;5;10;6;2;54;19;15596;873;1488;131;1206;251;62;4148;2848;68;933;1220;23;9;463;14;18;12;9;14;21;481;12;5;13;17;913;43;301;56;22;5;2;2;8;0;1;4;0;1;3;0;1;3;4;717;288;59;90;17;10;25;14;10;5;58;8;18;8;4;8;2;7;2;7;7;7;28;2;7;7;1;8;10;136;28;41;2;7;0;3;2;4;2;2;4;2;6;4;2;5;3;1;0;1;3;1;2;2;0;1;8;53
"200800";"moniecki";"podlaskie";30347;32854;14384;15963;32;80;2;2;0;0;0;0;2;15962;2;0;15962;183;115;68;0;15779;1977;363;703;44;5;9;33;11;4;2;4;5;5;15;546;2;2;1;2;0;1;8;1;2;3;1;0;6;199;38;5;4;5;2;3;0;2;3;0;3;1;0;7;0;1;0;1;0;1;1012;650;36;50;21;30;27;6;1;8;8;8;7;16;23;6;3;3;10;12;20;6;4;7;15;3;9;4;19;1838;215;551;93;31;27;23;49;28;13;8;13;5;675;8;17;9;10;1;18;5;4;4;3;9;6;2;3;8;10095;2320;779;211;938;395;991;34;66;95;930;115;39;11;38;24;341;13;55;2331;15;42;7;3;5;26;18;27;226;53;13;5;1;2;5;1;0;5;2;1;1;2;3;12;0;686;253;53;114;14;25;29;19;13;4;7;20;18;5;8;6;1;4;2;4;8;8;7;1;5;1;1;4;52;80;18;2;2;10;2;3;1;0;3;5;3;2;5;1;2;6;1;1;0;2;0;1;1;2;2;0;5;33
"200900";"sejneński";"podlaskie";15044;16394;7183;7861;33;114;0;0;0;0;0;0;0;7861;0;1;7860;96;56;40;0;7764;1569;227;195;1003;11;3;21;15;29;2;5;3;3;2;5;2;0;2;3;2;0;3;0;0;2;0;4;2;25;66;21;3;27;2;3;1;1;0;1;1;0;1;2;1;1;0;0;1;0;424;268;14;16;12;18;9;7;5;3;1;6;1;7;12;4;4;2;3;4;4;2;1;0;2;0;6;4;9;1262;222;25;265;25;513;15;22;3;8;39;3;9;0;6;16;5;8;1;20;31;1;1;0;2;6;2;3;11;3621;510;1869;126;307;107;44;61;44;16;233;17;3;2;13;5;26;80;9;10;11;7;1;11;3;3;3;19;81;46;20;6;1;2;1;4;1;0;0;0;2;1;0;6;2;721;356;77;75;13;27;19;11;16;13;13;9;8;24;5;2;0;2;1;3;5;3;3;0;4;3;3;3;23;55;10;0;4;3;4;4;3;1;0;0;1;2;2;0;2;4;0;2;1;2;0;0;0;0;1;0;9;21
"201000";"siemiatycki";"podlaskie";33991;36496;15916;18075;42;176;2;2;0;0;0;0;2;18077;2;0;18077;203;138;65;0;17874;3468;619;595;57;5;1437;45;51;8;13;10;20;5;1;4;5;248;1;7;9;1;5;0;7;2;3;5;5;300;36;6;5;3;0;2;1;5;2;2;1;0;1;1;2;0;0;1;4;0;1001;600;18;65;11;19;25;33;5;25;9;8;16;14;18;13;7;2;8;5;6;34;4;6;6;5;15;6;18;2195;214;32;13;955;10;26;18;16;727;8;5;35;1;5;19;10;8;15;23;5;4;2;6;5;7;1;1;24;9584;2453;2034;142;113;404;447;46;60;75;813;75;479;15;20;13;17;23;12;7;34;90;7;10;26;701;18;39;1411;64;30;0;1;3;2;4;3;1;2;0;0;0;6;2;10;1418;396;421;133;55;26;27;17;7;9;17;49;23;9;29;4;1;19;67;2;15;6;3;3;19;6;4;8;43;108;22;2;19;3;6;4;4;0;1;1;3;1;6;1;6;3;1;1;2;3;0;0;1;0;0;0;18;48
"201100";"sokólski";"podlaskie";50024;54290;22026;27998;59;155;1;1;0;0;0;0;1;27996;1;0;27996;307;181;126;0;27689;3264;654;1332;137;24;446;204;15;16;13;17;13;18;12;46;8;2;6;5;6;3;12;26;5;3;3;5;7;226;87;17;8;9;2;9;5;3;2;3;4;3;3;7;0;1;3;1;3;4;2049;1213;41;86;307;36;36;17;15;13;12;6;19;18;59;16;10;9;12;7;16;7;5;4;3;1;15;28;38;3726;325;2499;82;24;35;37;234;20;26;36;8;10;6;31;21;169;20;6;43;4;2;7;32;7;8;4;7;23;16745;2929;2316;202;77;386;4381;33;55;132;938;40;25;15;45;28;4548;30;59;26;38;20;4;8;5;9;16;34;346;76;41;1;1;2;0;5;3;4;4;0;1;1;1;4;8;1635;758;187;153;36;73;41;30;18;5;9;19;20;14;19;6;7;12;38;3;13;10;2;1;5;4;3;11;138;107;22;3;6;3;5;6;7;1;1;5;2;1;5;1;3;7;3;2;0;3;2;3;2;1;4;2;7;63
