"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Mirosław Wojciech MALISZEWSKI - nr na liście 1";"Dariusz Maciej GRABOWSKI - nr na liście 2";"Bogusława Janina JAWORSKA - nr na liście 3";"Adam Benon DUSZYK - nr na liście 4";"Robert Sylwester FIDOS - nr na liście 5";"Robert DOBOSZ - nr na liście 6";"Ewa MALEC - nr na liście 7";"Irena NALEWAJKO - nr na liście 8";"Ilona Dorota JAROSZEK-NOWAK - nr na liście 9";"Jadwiga DUDEK - nr na liście 10";"Mirosław ŚLIFIRCZYK - nr na liście 11";"Agnieszka Barbara STOLARCZYK - nr na liście 12";"Maria Agnieszka WĘGRZECKA - nr na liście 13";"Barbara Elżbieta GĄSIOROWSKA - nr na liście 14";"Karolina Zofia SINIARSKA - nr na liście 15";"Krzysztof Leszek REJCZAK - nr na liście 16";"Ireneusz GUMOWSKI - nr na liście 17";"Zbigniew GOŁĄBEK - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek SUSKI - nr na liście 1";"Radosław Aleksander FOGIEL - nr na liście 2";"Anna KWIECIEŃ - nr na liście 3";"Andrzej Tomasz KOSZTOWNIAK - nr na liście 4";"Dariusz BĄK - nr na liście 5";"Ewa BIAŁECKA - nr na liście 6";"Agnieszka Beata GÓRSKA - nr na liście 7";"Jan REJCZAK - nr na liście 8";"Ewa Iwona MARKOWSKA-BZDUCHA - nr na liście 9";"Leszek Tadeusz MARGAS - nr na liście 10";"Aurelia Bogusława MICHAŁOWSKA - nr na liście 11";"Dorota Jolanta PACZYŃSKA - nr na liście 12";"Karol BUREK - nr na liście 13";"Kinga Anna KOŁAGA - nr na liście 14";"Mariusz Jakub DZIUBA - nr na liście 15";"Łukasz MIERZEJEWSKI - nr na liście 16";"Marcin Wojciech ŁUKASIEWICZ - nr na liście 17";"Jan Longin STRZEŻEK - nr na liście 18";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Patryk FAJDEK - nr na liście 1";"Ireneusz Robert SITARSKI - nr na liście 2";"Anna Izabela ŻYTKOWSKA-PRUS - nr na liście 3";"Daniel OLISZEWSKI - nr na liście 4";"Małgorzata Maria ZIEMNICKA - nr na liście 5";"Ewa Anna FIGURSKA - nr na liście 6";"Judyta Ewa PERCZAK - nr na liście 7";"Kalina Olga SZEWCZYK - nr na liście 8";"Iwona Agnieszka JAGIEŁŁO - nr na liście 9";"Piotr Adam SZMIGIEL - nr na liście 10";"Beata Agnieszka DRELA - nr na liście 11";"Karol Mariusz WICIK - nr na liście 12";"Bartosz Jakub GIZIŃSKI - nr na liście 13";"Edyta Jadwiga MALEC-ĆWIEK - nr na liście 14";"Zygmunt GORYCKI - nr na liście 15";"Sławomir Włodzimierz GRYCHTAL - nr na liście 16";"Justyna Agnieszka KOSIEC - nr na liście 17";"Jolanta Monika SOKOŁOWSKA - nr na liście 18";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Marek Wacław SZEWCZYK - nr na liście 1";"Dawid Stanisław NOWAK - nr na liście 2";"Marzena Hanna PADUCH - nr na liście 3";"Krystian Adam AMANOWICZ - nr na liście 4";"Rafał Jan FORYŚ - nr na liście 5";"Krzysztof Grzegorz LECHOWSKI - nr na liście 6";"Alina DRABIK - nr na liście 7";"Miłosz ANDUŁA - nr na liście 8";"Ewelina LAGNER - nr na liście 9";"Bartłomiej KUCHCIK - nr na liście 10";"Bożena Danuta RODZIEWICZ - nr na liście 11";"Mateusz Michał KONOPSKI - nr na liście 12";"Martyna ARASZKIEWICZ - nr na liście 13";"Dorota SZYDŁO - nr na liście 14";"Maksymilian Przemysław KACA - nr na liście 15";"Dominika SZYMANOWSKA - nr na liście 16";"Marcin BŁASZCZYK - nr na liście 17";"Władysław Leszek KUMOREK - nr na liście 18";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna Grażyna KLUZIK-ROSTKOWSKA - nr na liście 1";"Leszek Jan RUSZCZYK - nr na liście 2";"Anna Maria BIAŁKOWSKA - nr na liście 3";"Małgorzata Anna WOŹNIAK - nr na liście 4";"Konrad Mirosław FRYSZTAK - nr na liście 5";"Andrzej Jacek OZIĘBŁO - nr na liście 6";"Magdalena Beata NOWACKA - nr na liście 7";"Mieczysław MACIĄG - nr na liście 8";"Iwona Małgorzata ŁUKASIEWICZ - nr na liście 9";"Bartłomiej Antoni MAJCHER - nr na liście 10";"Marek WARCHOŁ - nr na liście 11";"Adam Paweł PAŁGAN - nr na liście 12";"Barbara KWIATKOWSKA - nr na liście 13";"Agnieszka Violeta DENKIEWICZ - nr na liście 14";"Mariola Izabela SZYMCZYK - nr na liście 15";"Wojciech Bogdan KUTYŁA - nr na liście 16";"Elżbieta Teresa SZCZEPANIAK - nr na liście 17";"Tomasz Józef ŚMIETANKA - nr na liście 18";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Piotr Michał DRZEWIŃSKI - nr na liście 1";"Iwona Maryla SKRZYPCZAK - nr na liście 2";"Jan MANIAK - nr na liście 3";"Paweł Konrad KOŁODZIEJSKI - nr na liście 4";"Marzena Elżbieta SKIERCZYŃSKA - nr na liście 5";"Mieczysław PAJĄK - nr na liście 6";"Bogdan Marian PERLIKOWSKI - nr na liście 7";"Dominik CZARNECKI - nr na liście 8";"Bartłomiej Aleksander STECZOWICZ - nr na liście 9";"Leszek SZELIGA - nr na liście 10";"Marcin Adam NOWAK - nr na liście 11";"Aleksandra CHODNICKA - nr na liście 12";"Wiesława Anna BARTOSIAK - nr na liście 13";"Sylwia Anna BARTYZEL - nr na liście 14";"Aneta PAJĄK - nr na liście 15";"Dariusz Józef DUCHNIAK - nr na liście 16";"Lista nr 9 - KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Hubert Stanisław CZERNIAK - nr na liście 1";"Mateusz WAŚKIEWICZ - nr na liście 2";"Paweł KULITA - nr na liście 3";"Janusz Michał CIEŚLIK - nr na liście 4";"Michał Mirosław ARAK - nr na liście 5";"Daniel Jarosław JASIŃSKI - nr na liście 6";"Ariel ZGARDZIŃSKI - nr na liście 7";"Monika Maria ZIĘBA - nr na liście 8";"Magdalena Grażyna SZCZECIŃSKA - nr na liście 9";"Aneta SZYMAŃSKA - nr na liście 10";"Mariola Beata JAŃCZYK - nr na liście 11";"Irmina Grażyna BONIECKA - nr na liście 12"
"a769-93a8-ed47-45ec-6b68-4367-ea19-6c0f";"140702";"17";"3";"wieś";"stały";"Publiczna Szkoła Podstawowa w Głowaczowie, ul. Warecka 10, 26-903 Głowaczów";"gm. Głowaczów";"kozienicki";"mazowieckie";"1430";"1486";"493";"937";"4";"10";"0";"0";"0";"0";"0";"0";"0";"937";"0";"0";"937";"6";"1";"5";"0";"931";"110";"33";"14";"4";"2";"0";"6";"34";"0";"4";"2";"0";"2";"0";"2";"1";"0";"0";"6";"663";"219";"36";"66";"32";"166";"12";"19";"2";"2";"1";"1";"2";"4";"0";"2";"5";"82";"12";"42";"15";"4";"7";"3";"0";"5";"1";"1";"1";"1";"2";"0";"0";"0";"0";"0";"2";"0";"45";"15";"5";"8";"2";"1";"0";"3";"0";"1";"0";"0";"1";"0";"1";"1";"1";"2";"4";"59";"20";"4";"3";"1";"3";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"3";"21";"7";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"1";"2";"0";"0";"0";"XXXXX";"5";"3";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"f818-6394-be5a-622f-62d2-f932-a02a-9dce";"140702";"17";"4";"wieś";"stały";"Ochotnicza Straż Pożarna w Miejskiej Dąbrowie, Miejska Dąbrowa 24, 26-903 Głowaczów";"gm. Głowaczów";"kozienicki";"mazowieckie";"330";"356";"118";"212";"3";"0";"0";"0";"0";"0";"0";"0";"0";"212";"0";"0";"212";"5";"5";"0";"0";"207";"19";"0";"1";"1";"0";"1";"0";"2";"0";"0";"2";"11";"0";"0";"1";"0";"0";"0";"0";"161";"58";"10";"27";"9";"24";"3";"6";"0";"0";"2";"0";"0";"1";"2";"1";"0";"14";"4";"9";"4";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"6";"2";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"11";"6";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"XXXXX";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5b6c-cd30-1926-7594-2152-f15e-3e4e-51f9";"140702";"17";"5";"wieś";"stały";"Publiczna Szkoła Podstawowa w Ursynowie, Ursynów 38A, 26-903 Głowaczów";"gm. Głowaczów";"kozienicki";"mazowieckie";"1090";"1193";"384";"706";"5";"1";"1";"1";"0";"0";"0";"0";"1";"707";"1";"0";"707";"8";"4";"4";"0";"699";"58";"22";"4";"2";"0";"0";"3";"13";"3";"2";"5";"0";"1";"0";"1";"0";"1";"1";"0";"527";"179";"32";"141";"23";"14";"14";"20";"8";"1";"2";"0";"2";"6";"1";"2";"64";"18";"0";"31";"16";"1";"1";"0";"2";"2";"0";"2";"1";"0";"3";"0";"0";"0";"0";"0";"1";"2";"37";"14";"7";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"4";"0";"2";"1";"38";"17";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"14";"3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"XXXXX";"5";"3";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"42f6-62e2-8422-7f80-2916-342e-3fd1-8828";"140702";"17";"6";"wieś";"stały";"Ochotnicza Straż Pożarna w Bobrownikach, Bobrowniki 42A, 26-903 Głowaczów";"gm. Głowaczów";"kozienicki";"mazowieckie";"690";"759";"279";"411";"5";"2";"0";"0";"0";"0";"0";"0";"0";"411";"0";"0";"411";"5";"5";"0";"0";"406";"13";"5";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"335";"119";"30";"50";"19";"31";"6";"16";"3";"2";"0";"0";"8";"1";"0";"1";"11";"36";"2";"11";"4";"3";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"3";"1";"0";"1";"1";"0";"1";"0";"2";"0";"0";"0";"0";"1";"1";"1";"0";"0";"34";"13";"4";"2";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"11";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"XXXXX";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"d1ad-4b67-6164-ffe3-0114-5ffd-d174-7840";"140703";"17";"1";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Gniewoszowie, ul. Konopnickiej 19, 26-920 Gniewoszów";"gm. Gniewoszów";"kozienicki";"mazowieckie";"480";"526";"178";"302";"3";"5";"0";"0";"0";"0";"0";"0";"0";"302";"0";"0";"302";"2";"1";"1";"0";"300";"23";"8";"2";"3";"1";"1";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"200";"87";"5";"37";"16";"18";"5";"3";"3";"1";"0";"0";"3";"2";"3";"2";"2";"8";"5";"17";"4";"5";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"29";"9";"3";"10";"2";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"2";"27";"12";"1";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"XXXXX";"2";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"98e4-4d9d-a744-8c30-21d8-8c2b-1770-1ddf";"140703";"17";"2";"wieś";"stały";"Publiczna Szkoła Podstawowa w Wysokim Kole, Wysokie Koło 22, 26-920 Gniewoszów";"gm. Gniewoszów";"kozienicki";"mazowieckie";"991";"1077";"358";"633";"1";"14";"0";"0";"0";"0";"0";"0";"0";"633";"0";"0";"633";"12";"6";"6";"0";"621";"53";"14";"9";"3";"1";"1";"1";"5";"1";"2";"2";"0";"1";"0";"0";"0";"1";"0";"12";"430";"176";"11";"49";"31";"56";"11";"33";"11";"2";"1";"0";"4";"3";"2";"4";"12";"18";"6";"42";"17";"6";"2";"2";"1";"4";"0";"0";"6";"0";"0";"0";"0";"1";"0";"0";"0";"3";"35";"19";"6";"2";"1";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"2";"0";"49";"28";"1";"2";"3";"2";"1";"3";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"5";"8";"0";"1";"1";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"3";"XXXXX";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14ad-ea4e-2f19-f07d-ef0d-62d3-1a64-ddfa";"140703";"17";"3";"wieś";"stały";"Budynek po byłej Szkole Podstawowej w Oleksowie, Oleksów 63, 26-920 Gniewoszów";"gm. Gniewoszów";"kozienicki";"mazowieckie";"897";"960";"316";"581";"1";"1";"0";"0";"0";"0";"0";"0";"0";"581";"0";"0";"581";"8";"7";"1";"0";"573";"101";"50";"5";"1";"0";"0";"4";"16";"8";"0";"1";"1";"1";"1";"1";"3";"0";"0";"9";"381";"154";"19";"43";"8";"83";"8";"12";"11";"2";"1";"1";"4";"3";"8";"3";"5";"9";"7";"22";"8";"0";"4";"0";"2";"2";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"2";"21";"11";"3";"3";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"42";"18";"1";"1";"0";"0";"0";"4";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"15";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"XXXXX";"4";"0";"0";"0";"0";"0";"0";"0";"3";"0";"1";"0";"0"
"c50c-4ff9-aba4-5914-27ff-9f0f-9aff-bc8b";"140703";"17";"4";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej w Sarnowie, Sarnów 24, 26-920 Gniewoszów";"gm. Gniewoszów";"kozienicki";"mazowieckie";"532";"591";"230";"302";"3";"1";"0";"0";"0";"0";"0";"0";"0";"302";"0";"0";"302";"5";"3";"2";"0";"297";"33";"19";"0";"5";"0";"1";"1";"2";"0";"1";"0";"0";"0";"1";"0";"0";"2";"0";"1";"226";"96";"24";"27";"10";"19";"5";"9";"0";"0";"0";"2";"2";"2";"1";"7";"11";"7";"4";"8";"7";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"3";"0";"0";"2";"0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"2";"17";"6";"4";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"XXXXX";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"daaf-23de-d812-d922-21fc-9c8d-7bef-1992";"140704";"17";"1";"wieś";"stały";"Zespół Szkół w Grabowie nad Pilicą, ul. Parkowa 4, 26-902 Grabów nad Pilicą";"gm. Grabów nad Pilicą";"kozienicki";"mazowieckie";"1173";"1295";"358";"815";"1";"6";"0";"0";"0";"0";"0";"0";"0";"815";"0";"0";"815";"12";"7";"5";"0";"803";"75";"37";"4";"3";"0";"2";"4";"13";"1";"0";"1";"0";"1";"0";"1";"1";"2";"0";"5";"536";"249";"23";"89";"10";"69";"10";"18";"3";"0";"0";"1";"5";"5";"2";"5";"2";"4";"41";"53";"17";"4";"10";"9";"1";"1";"0";"3";"3";"1";"0";"0";"0";"1";"1";"0";"1";"1";"51";"25";"3";"2";"2";"2";"2";"6";"0";"0";"0";"1";"0";"0";"2";"1";"0";"2";"3";"78";"36";"7";"10";"2";"0";"0";"4";"1";"1";"1";"0";"1";"1";"0";"3";"0";"0";"11";"5";"1";"0";"0";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"XXXXX";"5";"2";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0"
"3452-a814-7ec0-52d1-af05-b82e-fc7d-d5cd";"140704";"17";"2";"wieś";"stały";"Świetlica Zespołu Szkół w Grabowie nad Pilicą, ul. Parkowa 2, 26-902 Grabów nad Pilicą";"gm. Grabów nad Pilicą";"kozienicki";"mazowieckie";"863";"944";"321";"542";"0";"0";"1";"1";"0";"0";"0";"0";"1";"543";"1";"0";"543";"10";"6";"4";"0";"533";"29";"15";"1";"1";"0";"1";"3";"3";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"404";"202";"14";"109";"10";"23";"4";"9";"1";"1";"1";"4";"0";"0";"3";"0";"2";"4";"17";"26";"16";"1";"2";"1";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"1";"2";"22";"6";"1";"2";"2";"0";"0";"3";"0";"1";"2";"0";"0";"0";"3";"2";"0";"0";"0";"45";"17";"6";"2";"0";"2";"0";"2";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"13";"3";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"XXXXX";"4";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4684-d3cb-e93d-c63b-1734-32e0-a54d-0b7a";"140704";"17";"3";"wieś";"stały";"Budynek Ochotniczej Straży Pożarnej w Łękawicy, Łękawica 10B, 26-902 Grabów nad Pilicą";"gm. Grabów nad Pilicą";"kozienicki";"mazowieckie";"490";"536";"210";"280";"0";"4";"0";"0";"0";"0";"0";"0";"0";"280";"0";"0";"280";"4";"3";"1";"0";"276";"21";"10";"1";"1";"1";"0";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"222";"109";"24";"41";"21";"9";"2";"4";"4";"0";"0";"0";"1";"0";"1";"0";"2";"0";"4";"7";"4";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"10";"6";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"14";"11";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"XXXXX";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"a8a7-5fff-2264-9b00-37c9-8cfc-23dc-41cd";"140704";"17";"4";"wieś";"stały";"Publiczna Szkoła Podstawowa w Augustowie, Augustów ul. Wspólna 19, 26-902 Grabów nad pilicą";"gm. Grabów nad Pilicą";"kozienicki";"mazowieckie";"400";"437";"143";"257";"0";"0";"0";"0";"0";"0";"0";"0";"0";"257";"0";"0";"257";"8";"5";"3";"0";"249";"18";"5";"2";"2";"3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"176";"70";"5";"25";"4";"55";"1";"6";"0";"0";"1";"0";"1";"1";"0";"1";"1";"0";"5";"7";"5";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"14";"5";"1";"1";"0";"0";"0";"1";"0";"2";"0";"0";"1";"0";"1";"1";"0";"1";"0";"32";"17";"8";"1";"2";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"XXXXX";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"df78-eb9e-b432-db9f-aaf6-772e-67de-a3c2";"140705";"17";"1";"wieś";"stały";"Publiczna Szkoła Podstawowa im. chor. Jana Szymańskiego w Ryczywole, Ryczywół ul. Warszawska 17, 26-900 Kozienice";"gm. Kozienice";"kozienicki";"mazowieckie";"900";"993";"323";"577";"0";"7";"0";"0";"0";"0";"0";"0";"0";"577";"0";"0";"577";"6";"3";"3";"0";"571";"50";"13";"1";"1";"0";"0";"1";"30";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"360";"164";"22";"27";"22";"32";"9";"12";"0";"1";"1";"0";"0";"3";"3";"2";"5";"51";"6";"25";"11";"3";"2";"0";"1";"1";"1";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"3";"28";"16";"2";"4";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"102";"39";"6";"2";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"2";"50";"5";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"XXXXX";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"d313-b3c9-acd2-ebc9-f28a-3de8-f799-3936";"140705";"17";"2";"wieś";"stały";"Publiczna Szkoła Podstawowa im. bp. Jana Chrapka w Świerżach Górnych, Świerże Górne 25a, 26-900 Kozienice";"gm. Kozienice";"kozienicki";"mazowieckie";"1000";"1085";"412";"588";"0";"3";"0";"0";"0";"0";"0";"0";"0";"588";"0";"0";"588";"11";"8";"3";"0";"577";"81";"3";"0";"0";"0";"0";"0";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"371";"111";"21";"13";"6";"10";"2";"3";"0";"1";"0";"1";"2";"1";"2";"1";"5";"189";"3";"20";"8";"3";"0";"1";"1";"0";"0";"0";"2";"1";"0";"1";"0";"1";"1";"1";"0";"0";"34";"15";"4";"6";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"2";"4";"0";"67";"19";"0";"2";"1";"3";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"39";"3";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"XXXXX";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"4c55-8e51-d2b6-73f9-a371-f6f8-636e-ca83";"140705";"17";"3";"wieś";"stały";"Publiczna Szkoła Podstawowa w Stanisławicach, Stanisławice 94, 26-900 Kozienice";"gm. Kozienice";"kozienicki";"mazowieckie";"771";"842";"217";"554";"0";"2";"0";"0";"0";"0";"0";"0";"0";"554";"0";"0";"554";"6";"3";"3";"0";"548";"30";"8";"1";"0";"1";"0";"8";"7";"0";"0";"0";"0";"1";"1";"2";"0";"0";"0";"1";"425";"157";"29";"27";"14";"15";"9";"32";"5";"0";"1";"0";"3";"3";"3";"3";"13";"107";"4";"22";"4";"5";"2";"0";"1";"3";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"3";"0";"36";"20";"1";"5";"2";"1";"1";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"1";"0";"33";"7";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"22";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"XXXXX";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"745c-49b4-e3e1-8755-6a2d-beba-bb4a-7b04";"140705";"17";"4";"wieś";"stały";"Publiczna Szkoła Podstawowa w Brzeźnicy, Brzeźnica 9, 26-900 Kozienice";"gm. Kozienice";"kozienicki";"mazowieckie";"995";"1069";"379";"616";"0";"7";"0";"0";"0";"0";"0";"0";"0";"616";"0";"0";"616";"0";"0";"0";"0";"616";"37";"9";"2";"2";"0";"0";"0";"16";"3";"0";"1";"0";"0";"1";"0";"1";"0";"0";"2";"347";"145";"43";"39";"19";"13";"5";"16";"1";"0";"0";"0";"1";"2";"2";"4";"3";"47";"7";"35";"10";"2";"6";"2";"1";"0";"1";"3";"3";"1";"0";"0";"1";"0";"0";"2";"3";"0";"29";"8";"6";"4";"0";"0";"0";"1";"0";"1";"0";"1";"0";"2";"0";"3";"1";"0";"2";"160";"7";"2";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"147";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"XXXXX";"5";"2";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"ff8f-adbc-2e9f-0593-7dae-6f9c-569b-caaf";"140705";"17";"5";"wieś";"stały";"Zarząd Dróg Powiatowych w Kozienicach, siedziba w Aleksandrówce, Aleksandrówka ul. Serdeczna 3, 26-900 Kozienice";"gm. Kozienice";"kozienicki";"mazowieckie";"740";"798";"230";"510";"1";"3";"0";"0";"0";"0";"0";"0";"0";"510";"0";"0";"510";"4";"3";"1";"0";"506";"24";"2";"1";"1";"0";"0";"1";"12";"1";"1";"3";"0";"1";"1";"0";"0";"0";"0";"0";"281";"99";"25";"26";"11";"17";"10";"15";"1";"0";"0";"1";"3";"1";"4";"1";"6";"56";"5";"34";"15";"5";"3";"1";"0";"2";"3";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"2";"31";"11";"7";"0";"2";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"2";"2";"1";"1";"119";"19";"0";"4";"4";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"88";"10";"4";"4";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"XXXXX";"7";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
