"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jacek PROTASIEWICZ - nr na liście 1";"Maciej Adam ZEGAN - nr na liście 2";"Joanna Barbara BRONOWICKA - nr na liście 3";"Grzegorz Tomasz DUDA - nr na liście 4";"Jan SOCHA - nr na liście 5";"Tomasz Stanisław MALEC - nr na liście 6";"Ryszard LECH - nr na liście 7";"Witold SZYDEŁKO - nr na liście 8";"Ewa Grażyna LITWIN - nr na liście 9";"Hieronim Stanisław KURYŚ - nr na liście 10";"Marek WARCHOLIŃSKI - nr na liście 11";"Janina KWIATKOWSKA-KORCZAK - nr na liście 12";"Aleksandra Anna KUCHARSKA - nr na liście 13";"Łukasz Maciej KUŹMICZ - nr na liście 14";"Bartosz Krystian GROCHOLSKI - nr na liście 15";"Łukasz Michał MACAŁA - nr na liście 16";"Joanna Alicja SZULC - nr na liście 17";"Jolanta Stanisława FURDYNA - nr na liście 18";"Karol Henryk ZALEWSKI - nr na liście 19";"Barbara Maria BUBNICKA - nr na liście 20";"Arkadiusz Rafał KOWALSKI - nr na liście 21";"Elżbieta Marta MAJOCHA - nr na liście 22";"Jacek Jan SOŁTYS - nr na liście 23";"Bożena Maria ADAMCZYK-POGORZELEC - nr na liście 24";"Urszula Agnieszka BARTOSZEWICZ - nr na liście 25";"Emilia Maria PAWNUK - nr na liście 26";"Joanna Róża MRÓZ-MOŻDŻONEK - nr na liście 27";"Mirosław Mieczysław ŁOPATKA - nr na liście 28";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mirosława Agnieszka STACHOWIAK-RÓŻECKA - nr na liście 1";"Paweł Marek HRENIAK - nr na liście 2";"Jacek ŚWIAT - nr na liście 3";"Przemysław Maksymilian CZARNECKI - nr na liście 4";"Małgorzata Maria CALIŃSKA-MAYER - nr na liście 5";"Andrzej Stanisław JAROCH - nr na liście 6";"Mariusz Orion JĘDRYSEK - nr na liście 7";"Agnieszka Anna SOIN - nr na liście 8";"Piotr Jan DYTKO - nr na liście 9";"Artur ADAMSKI - nr na liście 10";"Zdzisław Ireneusz BREZDEŃ - nr na liście 11";"Wojciech Stanisław BARTNIK - nr na liście 12";"Krzysztof Marek DOMAGAŁA - nr na liście 13";"Roman KOWALCZYK - nr na liście 14";"Robert PIEŃKOWSKI - nr na liście 15";"Urszula Maria STOPA - nr na liście 16";"Wiesław Antoni ZAJĄC - nr na liście 17";"Agnieszka Maria BRZĄKAŁA - nr na liście 18";"Adrian Sławomir WAWRZYNIAK - nr na liście 19";"Karolina WOJEWÓDKA - nr na liście 20";"Michał PIECHEL - nr na liście 21";"Marzanna Teresa STRUMECKA - nr na liście 22";"Zofia Maria LESZCZYŃSKA-NER - nr na liście 23";"Marek HARASNY - nr na liście 24";"Magdalena Maria MAKSYMIAK - nr na liście 25";"Karolina Marta MROZOWSKA - nr na liście 26";"Cezary Piotr KEMPA - nr na liście 27";"Tytus Henryk CZARTORYSKI - nr na liście 28";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Krzysztof Jan ŚMISZEK - nr na liście 1";"Marta Magdalena STOŻEK - nr na liście 2";"Arkadiusz SIKORA - nr na liście 3";"Katarzyna Elżbieta LUBINIECKA-RÓŻYŁO - nr na liście 4";"Iwo Piotr AUGUSTYŃSKI - nr na liście 5";"Marlena Ewa JOKS - nr na liście 6";"Piotr Sebastian KOZDROWICKI - nr na liście 7";"Anna Katarzyna ŁAGOWSKA - nr na liście 8";"Wincenty Aleksander ELSNER - nr na liście 9";"Maciej PILNY - nr na liście 10";"Anna GAJDZIŃSKA - nr na liście 11";"Stanisław WICHA - nr na liście 12";"Robert MAŚLAK - nr na liście 13";"Katarzyna DĄBROWSKA - nr na liście 14";"Danuta Maria ŚMIAŁEK - nr na liście 15";"Irena Róża TERPIŁOWSKA - nr na liście 16";"Tadeusz Albert MINCER - nr na liście 17";"Agnieszka Katarzyna KORDEK-CHMIELEWSKA - nr na liście 18";"Waldemar Antoni OLIK - nr na liście 19";"Agnieszka Barbara CHŁÓDEK - nr na liście 20";"Krzysztof MARKOWSKI - nr na liście 21";"Andrzej Jerzy HODOWANY - nr na liście 22";"Jan Mateusz NIEMIEC - nr na liście 23";"Maria Teresa BANACH - nr na liście 24";"Małgorzata Danuta WARZYCHA - nr na liście 25";"Mateusz Dariusz PELWECKI - nr na liście 26";"Grzegorz Paweł BOBIŃSKI - nr na liście 27";"Agnieszka Ewa DZIEMIANOWICZ-BĄK - nr na liście 28";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof TUDUJ - nr na liście 1";"Robert Jarosław IWASZKIEWICZ - nr na liście 2";"Łukasz Patryk POŹNIAK - nr na liście 3";"Miłosz Michał TAMULEWICZ - nr na liście 4";"Krzysztof Józef SZOKALSKI - nr na liście 5";"Michał FABISIAK - nr na liście 6";"Katarzyna Natalia WALCZYK - nr na liście 7";"Marta Anna CZECH - nr na liście 8";"Halszka Beata BIELECKA - nr na liście 9";"Stanisław Józef ZAPOTOCZNY - nr na liście 10";"Wojciech Aleksander RĄCZYŃSKI - nr na liście 11";"Bogdan LUDKOWSKI - nr na liście 12";"Paweł Jacek JAGIEŁŁO - nr na liście 13";"Ewa SZLOSER - nr na liście 14";"Piotr CHMURA - nr na liście 15";"Ryszard Marian MARSZAŁEK - nr na liście 16";"Wojciech JABŁOŃSKI - nr na liście 17";"Ewa WRÓBLEWSKA - nr na liście 18";"Jadwiga Janina ZIÓŁKOWSKA - nr na liście 19";"Adam Krzysztof NOWAK - nr na liście 20";"Agnieszka Joanna MALARA - nr na liście 21";"Tomasz Antoni ZIELIŃSKI - nr na liście 22";"Patrycja ZARZYCKA - nr na liście 23";"Krzysztof Mieczysław CHROBOT - nr na liście 24";"Olga Anna BRZEZIŃSKA - nr na liście 25";"Paweł CHMIELEWSKI - nr na liście 26";"Maria LUDKOWSKA - nr na liście 27";"Piotr Grzegorz ŻUREK - nr na liście 28";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Grzegorz Juliusz SCHETYNA - nr na liście 1";"Małgorzata Elżbieta TRACZ - nr na liście 2";"Michał JAROS - nr na liście 3";"Sławomir Jan PIECHOTA - nr na liście 4";"Aldona Janina MŁYŃCZAK - nr na liście 5";"Joanna Wiktoria AUGUSTYNOWSKA - nr na liście 6";"Krzysztof MIESZKOWSKI - nr na liście 7";"Anna Maria HORODYSKA - nr na liście 8";"Krystyna WÓJCIK - nr na liście 9";"Michał Jakub GÓRSKI - nr na liście 10";"Zdzisław Michał ŻMIEJEWSKI - nr na liście 11";"Wojciech ADAMCZAK - nr na liście 12";"Anna Maria LESZCZYŃSKA - nr na liście 13";"Jarosław POLAŃSKI - nr na liście 14";"Sebastian Robert BURDZY - nr na liście 15";"Kacper Jan MĘDYGRAŁ - nr na liście 16";"Marek Rafał SIERPIŃSKI - nr na liście 17";"Marek Krzysztof ZALEWSKI - nr na liście 18";"Waldemar Zbigniew STASZEWSKI - nr na liście 19";"Radosław Tomasz MOŁOŃ - nr na liście 20";"Anna Helena SOBOLAK - nr na liście 21";"Jacek Edward MAKÓWKA - nr na liście 22";"Katarzyna Anna PIWKO - nr na liście 23";"Katarzyna STANIÓW - nr na liście 24";"Ryszard Julian ZELINKA - nr na liście 25";"Łukasz KROPSKI - nr na liście 26";"Daria GILAR - nr na liście 27";"Marek ŁAPIŃSKI - nr na liście 28";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Ewa Anna ZDROJEWSKA - nr na liście 1";"Karol PRZYWARA - nr na liście 2";"Janusz MARSZAŁEK - nr na liście 3";"Barbara KOSTERSKA - nr na liście 4";"Grzegorz Piotr ĆWIERTNIEWICZ - nr na liście 5";"Krystyna Jadwiga HAŁADAJ - nr na liście 6";"Elżbieta Zofia KACZMARZYK-JANCZAK - nr na liście 7";"Zbigniew POTYRAŁA - nr na liście 8";"Agnieszka DOLAT - nr na liście 9";"Iwona Elżbieta DYSZKIEWICZ - nr na liście 10";"Paweł WYBIERAŁA - nr na liście 11";"Piotr Paweł ISKRA - nr na liście 12";"Dorota SAŁO - nr na liście 13";"Małgorzata Kamila HAŁAS-KORALEWSKA - nr na liście 14";"Edward CZAPIEWSKI - nr na liście 15";"Barbara Elżbieta TOMKIEWICZ - nr na liście 16";"Antoni KOPEĆ - nr na liście 17";"Jan Feliks PIONTEK - nr na liście 18";"Andrzej Jacek TRACZYK - nr na liście 19";"Agnieszka PAWŁOWSKA - nr na liście 20";"Małgorzata Agnieszka HOŁÓWKA - nr na liście 21";"Agnieszka NAPLOCHA - nr na liście 22";"Hubert Kazimierz KURDZIEL - nr na liście 23";"Paweł Tomasz SZYLER - nr na liście 24";"Maria Helena STACHORZECKA - nr na liście 25";"Paulina KAZIKOWSKA - nr na liście 26";"Jarosław Jan KEMPA - nr na liście 27"
"018d-5f82-45c2-f234-1976-5e5d-7942-d270";"021702";"3";"1";"wieś";"stały";"Świetlica Wiejska w Karczynie, Karczyn 19, 57-150 Prusy";"gm. Kondratowice";"strzeliński";"dolnośląskie";"599";"699";"242";"357";"2";"1";"0";"0";"0";"0";"0";"0";"0";"357";"0";"0";"357";"10";"5";"5";"0";"347";"27";"8";"1";"1";"2";"0";"0";"0";"0";"1";"0";"12";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"219";"85";"8";"6";"22";"1";"1";"16";"32";"3";"2";"0";"1";"2";"0";"0";"0";"1";"1";"0";"1";"0";"1";"1";"1";"33";"0";"0";"1";"20";"11";"0";"4";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"17";"7";"1";"0";"0";"0";"0";"0";"2";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"58";"15";"3";"1";"2";"1";"0";"0";"32";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"6";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"752d-722d-f2e8-ff7a-e07b-0969-8be4-7905";"021702";"3";"2";"wieś";"stały";"Gminny Ośrodek Kultury w Kondratowicach, Kondratowice ul. Długa 23, 57-150 Prusy";"gm. Kondratowice";"strzeliński";"dolnośląskie";"500";"587";"177";"323";"2";"0";"0";"0";"0";"0";"0";"0";"0";"323";"0";"0";"323";"12";"6";"6";"0";"311";"15";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"10";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"164";"35";"14";"5";"11";"5";"2";"12";"45";"6";"0";"0";"1";"2";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"18";"2";"0";"2";"15";"8";"3";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"8";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"101";"18";"1";"0";"1";"0";"0";"0";"81";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"2";"0";"0";"0";"1";"0";"0";"0";"1";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"b52a-8c21-5329-6e78-a813-41fb-a678-5a43";"021702";"3";"3";"wieś";"stały";"Sala Gimnastyczna Szkoły w Księginicach Wielkich, Księginice Wielkie 32, 57-150 Prusy";"gm. Kondratowice";"strzeliński";"dolnośląskie";"400";"423";"182";"218";"0";"0";"0";"0";"0";"0";"0";"0";"0";"218";"0";"0";"218";"9";"6";"3";"0";"209";"20";"4";"0";"1";"3";"2";"0";"1";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"95";"40";"7";"1";"9";"1";"0";"10";"5";"3";"0";"0";"1";"0";"4";"0";"2";"1";"0";"2";"1";"0";"0";"0";"0";"4";"0";"2";"2";"14";"6";"3";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"17";"8";"1";"1";"1";"1";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"61";"14";"2";"2";"1";"0";"0";"1";"37";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9a6d-ba32-44bb-d137-4dc4-2765-ea2b-9155";"021702";"3";"4";"wieś";"stały";"Świetlica Wiejska w Górce Sobockiej, Górka Sobocka 10, 57-150 Prusy";"gm. Kondratowice";"strzeliński";"dolnośląskie";"301";"374";"121";"180";"0";"1";"0";"0";"0";"0";"0";"0";"0";"180";"0";"0";"180";"1";"1";"0";"0";"179";"13";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"88";"25";"7";"2";"8";"1";"1";"12";"13";"8";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"1";"7";"3";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"9";"2";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"53";"7";"1";"2";"0";"0";"0";"0";"39";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"9";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"ffd7-72a0-0755-e8c6-b1c0-4d48-779f-1051";"021702";"3";"5";"wieś";"stały";"Świetlica Wiejska w Kowalskich, Kowalskie 28, 57-150 Prusy";"gm. Kondratowice";"strzeliński";"dolnośląskie";"500";"565";"199";"301";"3";"0";"0";"0";"0";"0";"0";"0";"0";"301";"0";"0";"301";"5";"3";"2";"0";"296";"23";"11";"0";"0";"0";"1";"0";"1";"1";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"179";"58";"6";"6";"13";"2";"0";"16";"15";"4";"3";"1";"3";"1";"4";"1";"1";"2";"0";"1";"1";"0";"2";"0";"0";"32";"6";"0";"1";"19";"9";"2";"2";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"9";"5";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"62";"12";"0";"2";"1";"0";"0";"0";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0"
"e918-49fe-1baf-479e-b135-2cae-2710-7b78";"021702";"3";"6";"wieś";"stały";"Świetlica Wiejska w Prusach, ul. Kościelna 4, 57-150 Prusy";"gm. Kondratowice";"strzeliński";"dolnośląskie";"300";"290";"118";"182";"1";"2";"0";"0";"0";"0";"0";"0";"0";"182";"0";"0";"182";"5";"5";"0";"0";"177";"33";"5";"0";"1";"0";"0";"1";"2";"1";"0";"0";"19";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0";"80";"31";"4";"4";"5";"0";"0";"3";"17";"4";"1";"1";"0";"0";"0";"1";"1";"0";"0";"2";"0";"0";"0";"0";"0";"5";"1";"0";"0";"5";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"9";"2";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"48";"6";"1";"1";"0";"0";"0";"0";"39";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"1b15-756a-0063-f3bb-01db-340c-6572-a176";"021702";"3";"7";"wieś";"stały";"Świetlica Wiejska w Stachowie, Stachów 17, 57-150 Prusy";"gm. Kondratowice";"strzeliński";"dolnośląskie";"500";"557";"224";"276";"1";"1";"0";"0";"0";"0";"0";"0";"0";"276";"0";"0";"276";"4";"3";"1";"0";"272";"17";"2";"0";"0";"2";"1";"0";"0";"0";"0";"0";"10";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"153";"47";"3";"4";"12";"5";"1";"13";"36";"1";"0";"0";"0";"2";"1";"1";"0";"3";"3";"0";"1";"1";"0";"0";"0";"18";"1";"0";"0";"18";"9";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"15";"5";"2";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"67";"17";"3";"0";"0";"0";"1";"1";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"888a-c581-7508-be6e-0d82-5017-3349-606f";"021703";"3";"1";"wieś";"stały";"Urząd Gminy w Przewornie, ul. Kolejowa 4A, 57-130 Przeworno";"gm. Przeworno";"strzeliński";"dolnośląskie";"1298";"1412";"552";"746";"0";"4";"0";"0";"0";"0";"0";"0";"0";"746";"0";"0";"746";"14";"8";"6";"0";"732";"86";"21";"2";"2";"4";"0";"2";"0";"1";"2";"1";"41";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"4";"0";"2";"390";"103";"37";"14";"68";"3";"13";"22";"60";"14";"6";"1";"5";"4";"2";"1";"2";"1";"0";"2";"1";"2";"0";"3";"1";"17";"1";"1";"6";"40";"27";"1";"2";"0";"1";"1";"1";"2";"0";"1";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37";"15";"6";"0";"0";"0";"1";"2";"1";"1";"1";"1";"0";"2";"0";"0";"0";"0";"0";"2";"0";"1";"1";"2";"0";"0";"1";"0";"0";"156";"28";"4";"4";"1";"2";"1";"2";"108";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"23";"8";"2";"0";"0";"0";"1";"1";"2";"0";"0";"1";"0";"0";"4";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"1"
"c463-d9c6-0ea7-eae6-ee5e-a141-38b9-d78c";"021703";"3";"2";"wieś";"stały";"Świetlica wiejska w Jegłowej, Jegłowa ul. Janusza Korczaka 6A, 57-130 Przeworno";"gm. Przeworno";"strzeliński";"dolnośląskie";"500";"587";"153";"347";"0";"0";"0";"0";"0";"0";"0";"0";"0";"347";"0";"0";"347";"11";"8";"3";"0";"336";"43";"10";"1";"1";"1";"0";"2";"0";"1";"2";"0";"20";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"2";"166";"34";"10";"7";"26";"4";"0";"11";"37";"7";"2";"2";"0";"3";"3";"0";"3";"0";"0";"1";"0";"0";"1";"3";"0";"7";"1";"2";"2";"33";"15";"0";"9";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"13";"7";"3";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"77";"16";"4";"2";"1";"1";"1";"0";"49";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"38f7-2ac3-ca45-b2c8-a448-5013-080e-7550";"021703";"3";"3";"wieś";"stały";"Świetlica wiejska w Samborowiczkach, Samborowiczki 32, 57-130 Przeworno";"gm. Przeworno";"strzeliński";"dolnośląskie";"401";"477";"156";"245";"1";"2";"0";"0";"0";"0";"0";"0";"0";"245";"0";"0";"245";"1";"1";"0";"0";"244";"32";"3";"1";"0";"5";"0";"1";"0";"0";"0";"0";"17";"0";"0";"2";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"102";"22";"7";"3";"12";"0";"0";"4";"18";"9";"1";"7";"1";"2";"1";"1";"0";"6";"0";"0";"0";"0";"0";"0";"0";"6";"0";"1";"1";"18";"10";"1";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24";"17";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"63";"9";"7";"0";"0";"0";"0";"1";"45";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"80f3-3cf9-cf3d-37fe-13f9-4dfb-5d80-027a";"021703";"3";"4";"wieś";"stały";"Świetlica wiejska w Romanowie, Romanów 25, 57-130 Przeworno";"gm. Przeworno";"strzeliński";"dolnośląskie";"201";"213";"74";"127";"0";"2";"0";"0";"0";"0";"0";"0";"0";"127";"0";"0";"127";"2";"2";"0";"0";"125";"18";"4";"0";"0";"0";"0";"2";"0";"0";"0";"1";"7";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"68";"17";"6";"5";"5";"2";"4";"4";"15";"3";"2";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"1";"11";"7";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"0";"3";"0";"0";"0";"0";"1";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e6ca-dd38-c698-0826-e30f-57ed-8f61-70f8";"021703";"3";"5";"wieś";"stały";"Świetlica wiejska w Sarbach, Sarby 55a, 57-130 Przeworno";"gm. Przeworno";"strzeliński";"dolnośląskie";"703";"737";"382";"321";"2";"0";"0";"0";"0";"0";"0";"0";"0";"321";"0";"0";"321";"13";"10";"3";"0";"308";"20";"9";"1";"0";"1";"0";"1";"0";"0";"1";"0";"5";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"215";"56";"20";"7";"21";"4";"6";"10";"32";"6";"1";"0";"3";"2";"1";"3";"1";"0";"1";"1";"3";"0";"0";"1";"0";"26";"3";"5";"2";"15";"5";"1";"0";"0";"0";"1";"0";"1";"2";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"45";"11";"0";"0";"0";"0";"0";"1";"31";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
